,Model_nodos,NCBI_Product_accesion,Dmel,a,a2,Ast,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
4489,HTS,NP_001246420.1,Drosophila_melanogaster,NP_001246420.1,HTS,Astyanax_mexicanus,XP_049322305.1,ADD1,8.05e-97,354.0,4.3200000000000003e-97,354.0
4490,HTS,NP_001246420.1,Drosophila_melanogaster,NP_001246420.1,HTS,Astyanax_mexicanus,XP_049322302.1,ADD1,8.05e-97,354.0,4.3200000000000003e-97,354.0
4491,HTS,NP_001246420.1,Drosophila_melanogaster,NP_001246420.1,HTS,Astyanax_mexicanus,XP_049322298.1,ADD1,8.05e-97,354.0,4.74e-97,354.0
4492,HTS,NP_001246420.1,Drosophila_melanogaster,NP_001246420.1,HTS,Astyanax_mexicanus,XP_049322297.1,ADD1,8.05e-97,354.0,4.83e-97,354.0
4493,HTT,NP_651629.1,,,,,,,,,,
4494,HUG,NP_524329.1,,,,,,,,,,
4495,HUS1-LIKE,NP_477426.1,Drosophila_melanogaster,NP_477426.1,HUS1-LIKE,Astyanax_mexicanus,XP_022535563.1,HUS1,8.43e-30,130.0,4.24e-30,130.0
4496,HYD,NP_524296.2,Drosophila_melanogaster,NP_524296.2,HYD,Astyanax_mexicanus,XP_049323510.1,UBR5,0.0,1709.0,0.0,1709.0
4497,HYD,NP_524296.2,Drosophila_melanogaster,NP_524296.2,HYD,Astyanax_mexicanus,XP_049323509.1,UBR5,0.0,1703.0,0.0,1703.0
4498,HYD,NP_524296.2,Drosophila_melanogaster,NP_524296.2,HYD,Astyanax_mexicanus,XP_022522134.1,UBR5,0.0,1702.0,0.0,1702.0
4499,HYD,NP_524296.2,Drosophila_melanogaster,NP_524296.2,HYD,Astyanax_mexicanus,XP_022522129.1,UBR5,0.0,1701.0,0.0,1701.0
4500,HYD,NP_524296.2,Drosophila_melanogaster,NP_524296.2,HYD,Astyanax_mexicanus,XP_049323508.1,UBR5,0.0,1698.0,0.0,1698.0
4501,HYD,NP_524296.2,Drosophila_melanogaster,NP_524296.2,HYD,Astyanax_mexicanus,XP_022522130.1,UBR5,0.0,1696.0,0.0,1696.0
4502,HYD,NP_524296.2,Drosophila_melanogaster,NP_524296.2,HYD,Astyanax_mexicanus,XP_049323507.1,UBR5,0.0,1696.0,0.0,1696.0
4503,HYDR2,NP_608751.2,Drosophila_melanogaster,NP_608751.2,HYDR2,Astyanax_mexicanus,XP_049340159.1,ABHD2B,3.75e-90,331.0,2e-90,331.0
4504,HYDR2,NP_608751.2,Drosophila_melanogaster,NP_608751.2,HYDR2,Astyanax_mexicanus,XP_007260290.3,ABHD2A,3.85e-87,321.0,2.07e-87,321.0
4505,HYX,NP_649863.1,Drosophila_melanogaster,NP_649863.1,HYX,Astyanax_mexicanus,XP_049337990.1,CDC73,7.71e-154,543.0,3.75e-154,543.0
4506,IA-2,NP_608562.4,,,,,,,,,,
4507,ICS,NP_609665.2,Drosophila_melanogaster,NP_609665.2,ICS,Astyanax_mexicanus,XP_007250432.1,RSU1,6.86e-29,127.0,3.4000000000000003e-29,127.0
4508,ICS,NP_609665.2,Drosophila_melanogaster,NP_609665.2,ICS,Astyanax_mexicanus,XP_007250433.1,RSU1,5.49e-28,124.0,2.65e-28,124.0
4509,IDGF1,NP_477258.1,,,,,,,,,,
4510,IDGF4,NP_511101.2,,,,,,,,,,
4511,IDGF5,NP_611321.3,,,,,,,,,,
4512,IDH,NP_729369.2,Drosophila_melanogaster,NP_729369.2,IDH,Astyanax_mexicanus,XP_007260488.1,IDH1,1.3999999999999998e-172,605.0,6.3700000000000004e-173,605.0
4513,IF,NP_728021.2,Drosophila_melanogaster,NP_728021.2,IF,Astyanax_mexicanus,XP_007242240.3,ITGA8,3.89e-125,449.0,1.47e-125,449.0
4514,IFC,NP_476594.1,Drosophila_melanogaster,NP_476594.1,IFC,Astyanax_mexicanus,XP_007237242.1,DEGS2,7.47e-122,436.0,3.73e-122,436.0
4515,IFC,NP_476594.1,Drosophila_melanogaster,NP_476594.1,IFC,Astyanax_mexicanus,XP_022528245.1,DEGS2,7.47e-122,436.0,3.73e-122,436.0
4516,IFC,NP_476594.1,Drosophila_melanogaster,NP_476594.1,IFC,Astyanax_mexicanus,XP_007253250.1,DEGS1,7.64e-119,426.0,3.8e-119,426.0
4517,IGL,NP_477060.1,,,,,,,,,,
4518,IH,NP_001033948.1,,,,,,,,,,
4519,ILK,NP_525001.2,Drosophila_melanogaster,NP_525001.2,ILK,Astyanax_mexicanus,XP_007247330.1,ILK,3.2600000000000003e-123,441.0,1.6200000000000002e-123,441.0
4520,ILP6,NP_570000.1,,,,,,,,,,
4521,IMP,NP_727451.1,Drosophila_melanogaster,NP_727451.1,IMP,Astyanax_mexicanus,XP_022535770.1,IGF2BP2A,7.43e-79,294.0,2.6800000000000003e-79,294.0
4522,IMPE1,NP_524849.2,,,,,,,,,,
4523,IMPE2,NP_476580.1,,,,,,,,,,
4524,IMPE3,NP_524908.1,,,,,,,,,,
4525,IMPL1,NP_729885.1,,,,,,,,,,
4526,IMPL2,NP_523921.3,,,,,,,,,,
4527,IN,NP_788548.1,,,,,,,,,,
4528,INAC,NP_476863.1,,,,,,,,,,
4529,INAD,NP_726260.1,,,,,,,,,,
4530,INAE,NP_001138195.1,Drosophila_melanogaster,NP_001138195.1,INAE,Astyanax_mexicanus,XP_022525206.2,DAGLA,1.98e-147,523.0,8.15e-148,523.0
4531,INAE,NP_001138195.1,Drosophila_melanogaster,NP_001138195.1,INAE,Astyanax_mexicanus,XP_022525205.2,DAGLA,1.58e-146,520.0,6.659999999999999e-147,520.0
4532,INCENP,NP_523648.3,,,,,,,,,,
4533,IND,NP_996087.2,,,,,,,,,,
4534,INDY,NP_730363.2,Drosophila_melanogaster,NP_730363.2,INDY,Astyanax_mexicanus,XP_007245950.3,SLC13A5B,4.15e-98,358.0,2e-98,358.0
4535,INDY,NP_730363.2,Drosophila_melanogaster,NP_730363.2,INDY,Astyanax_mexicanus,XP_049323260.1,SLC13A5B,4.15e-98,358.0,2e-98,358.0
4536,INDY,NP_730363.2,Drosophila_melanogaster,NP_730363.2,INDY,Astyanax_mexicanus,XP_007259654.2,SLC13A5A,1.66e-97,356.0,8.039999999999999e-98,356.0
4537,INDY,NP_730363.2,Drosophila_melanogaster,NP_730363.2,INDY,Astyanax_mexicanus,XP_015463940.3,SLC13A2,1.7e-94,346.0,8.629999999999999e-95,346.0
4538,INE,NP_477012.1,Drosophila_melanogaster,NP_477012.1,INE,Astyanax_mexicanus,XP_022521552.2,SI:CH211-283G2.1,3.1500000000000004e-163,575.0,9.62e-164,575.0
4539,INE,NP_477012.1,Drosophila_melanogaster,NP_477012.1,INE,Astyanax_mexicanus,XP_022523256.2,SI:CH211-225B11.1,8.25e-158,557.0,2.65e-158,557.0
4540,INO80,NP_732413.1,Drosophila_melanogaster,NP_732413.1,INO80,Astyanax_mexicanus,XP_022519056.2,INO80,4.04e-289,994.0,1.9e-289,994.0
4541,INO80,NP_732413.1,Drosophila_melanogaster,NP_732413.1,INO80,Astyanax_mexicanus,XP_022519059.2,INO80,4.04e-289,994.0,1.9e-289,994.0
4542,INO80,NP_732413.1,Drosophila_melanogaster,NP_732413.1,INO80,Astyanax_mexicanus,XP_022519071.2,INO80,4.04e-289,994.0,1.9e-289,994.0
4543,INOS,NP_477405.1,Drosophila_melanogaster,NP_477405.1,INOS,Astyanax_mexicanus,XP_022534593.2,LOC103027071,6.390000000000001e-184,643.0,3.09e-184,643.0
4544,INR,NP_001138093.1,Drosophila_melanogaster,NP_001138093.1,INR,Astyanax_mexicanus,XP_007236388.3,INSRA,5.98e-215,748.0,1.8700000000000002e-215,748.0
4545,INR,NP_001138093.1,Drosophila_melanogaster,NP_001138093.1,INR,Astyanax_mexicanus,XP_007246206.3,IGF1RB,6.120000000000001e-212,738.0,1.97e-212,738.0
4546,INR,NP_001138093.1,Drosophila_melanogaster,NP_001138093.1,INR,Astyanax_mexicanus,XP_007236609.3,INSRB,2.45e-211,736.0,7.61e-212,736.0
4547,INR,NP_001138093.1,Drosophila_melanogaster,NP_001138093.1,INR,Astyanax_mexicanus,XP_007256305.3,IGF1RA,3.92e-210,732.0,1.25e-210,732.0
4548,INSC,NP_477024.1,,,,,,,,,,
4549,INV,NP_523699.3,,,,,,,,,,
4550,INVADOLYSIN,NP_652072.1,Drosophila_melanogaster,NP_652072.1,INVADOLYSIN,Astyanax_mexicanus,XP_007260030.3,LMLN,2.9200000000000004e-161,568.0,1.4600000000000002e-161,568.0
4551,INX2,NP_572375.1,,,,,,,,,,
4552,INX3,NP_524730.1,,,,,,,,,,
4553,INX7,NP_788872.1,,,,,,,,,,
4554,IOTATRY,NP_523695.1,,,,,,,,,,
4555,IP3K1,NP_609313.2,,,,,,,,,,
4556,IP3K2,NP_572873.2,,,,,,,,,,
4557,IPK2,NP_608535.1,Drosophila_melanogaster,NP_608535.1,IPK2,Astyanax_mexicanus,XP_007240427.3,IPMKA,9.37e-30,130.0,6.2599999999999994e-30,130.0
4558,IPK2,NP_608535.1,Drosophila_melanogaster,NP_608535.1,IPK2,Astyanax_mexicanus,XP_022525080.2,IPMKB,1.8700000000000002e-29,129.0,1.1300000000000001e-29,129.0
4559,IPLA2-VIA,NP_648366.2,Drosophila_melanogaster,NP_648366.2,IPLA2-VIA,Astyanax_mexicanus,XP_022521130.2,PLA2G6,4.7e-103,375.0,2.11e-103,375.0
4560,IPLA2-VIA,NP_648366.2,Drosophila_melanogaster,NP_648366.2,IPLA2-VIA,Astyanax_mexicanus,XP_022521129.2,PLA2G6,3.01e-101,369.0,1.39e-101,369.0
4561,IPP,NP_731872.1,Drosophila_melanogaster,NP_731872.1,IPP,Astyanax_mexicanus,XP_007248369.3,INPP1,1.6699999999999998e-68,259.0,8.949999999999999e-69,259.0
4562,IR25A,NP_608863.2,,,,,,,,,,
4563,IR40A,NP_610140.4,,,,,,,,,,
4564,IR93A,NP_650924.3,,,,,,,,,,
4565,IRC,NP_650584.1,,,,,,,,,,
4566,IRK2,NP_001163700.1,,,,,,,,,,
4567,IRP-1A,NP_477371.1,Drosophila_melanogaster,NP_477371.1,IRP-1A,Astyanax_mexicanus,XP_007255249.3,ACO1,0.0,1216.0,0.0,1216.0
4568,IRP-1A,NP_477371.1,Drosophila_melanogaster,NP_477371.1,IRP-1A,Astyanax_mexicanus,XP_049338441.1,ACO1,0.0,1216.0,0.0,1216.0
4569,IRP-1B,NP_524303.2,Drosophila_melanogaster,NP_524303.2,IRP-1B,Astyanax_mexicanus,XP_007255249.3,ACO1,0.0,1223.0,0.0,1223.0
4570,IRP-1B,NP_524303.2,Drosophila_melanogaster,NP_524303.2,IRP-1B,Astyanax_mexicanus,XP_049338441.1,ACO1,0.0,1223.0,0.0,1223.0
4571,ITP,NP_001163293.1,,,,,,,,,,
4572,JAGN,NP_649585.1,Drosophila_melanogaster,NP_649585.1,JAGN,Astyanax_mexicanus,XP_007227790.1,JAGN1A,4.61e-13,73.9,2.12e-13,73.9
4573,JAGN,NP_649585.1,Drosophila_melanogaster,NP_649585.1,JAGN,Astyanax_mexicanus,XP_007257681.1,JAGN1B,4.87e-12,70.5,2.23e-12,70.5
4574,JAR,NP_001287501.1,Drosophila_melanogaster,NP_001287501.1,JAR,Astyanax_mexicanus,XP_022528602.2,MYO6B,0.0,1180.0,0.0,1180.0
4575,JAR,NP_001287501.1,Drosophila_melanogaster,NP_001287501.1,JAR,Astyanax_mexicanus,XP_049319712.1,MYO6B,0.0,1180.0,0.0,1180.0
4576,JAR,NP_001287501.1,Drosophila_melanogaster,NP_001287501.1,JAR,Astyanax_mexicanus,XP_022528604.2,MYO6B,0.0,1172.0,0.0,1172.0
4577,JAR,NP_001287501.1,Drosophila_melanogaster,NP_001287501.1,JAR,Astyanax_mexicanus,XP_022520780.2,MYO6A,0.0,1167.0,0.0,1167.0
4578,JAR,NP_001287501.1,Drosophila_melanogaster,NP_001287501.1,JAR,Astyanax_mexicanus,XP_049335555.1,MYO6A,0.0,1163.0,0.0,1163.0
4579,JAR,NP_001287501.1,Drosophila_melanogaster,NP_001287501.1,JAR,Astyanax_mexicanus,XP_049335548.1,MYO6A,0.0,1160.0,0.0,1160.0
4580,JAR,NP_001287501.1,Drosophila_melanogaster,NP_001287501.1,JAR,Astyanax_mexicanus,XP_022520765.2,MYO6A,0.0,1157.0,0.0,1157.0
4581,JAR,NP_001287501.1,Drosophila_melanogaster,NP_001287501.1,JAR,Astyanax_mexicanus,XP_049335540.1,MYO6A,0.0,1156.0,0.0,1156.0
4582,JAR,NP_001287501.1,Drosophila_melanogaster,NP_001287501.1,JAR,Astyanax_mexicanus,XP_049335553.1,MYO6A,0.0,1154.0,0.0,1154.0
4583,JAR,NP_001287501.1,Drosophila_melanogaster,NP_001287501.1,JAR,Astyanax_mexicanus,XP_022520759.2,MYO6A,0.0,1153.0,0.0,1153.0
4584,JAR,NP_001287501.1,Drosophila_melanogaster,NP_001287501.1,JAR,Astyanax_mexicanus,XP_049335538.1,MYO6A,0.0,1153.0,0.0,1153.0
4585,JAR,NP_001287501.1,Drosophila_melanogaster,NP_001287501.1,JAR,Astyanax_mexicanus,XP_049335539.1,MYO6A,0.0,1151.0,0.0,1151.0
4586,JARID2,NP_648324.1,,,,,,,,,,
4587,JBUG,NP_001261140.1,,,,,,,,,,
4588,JDP,NP_733380.1,Drosophila_melanogaster,NP_733380.1,JDP,Astyanax_mexicanus,XP_007238594.3,DNAJC12,2.9600000000000004e-21,101.0,1.3700000000000002e-21,101.0
4589,JEB,NP_610726.1,,,,,,,,,,
4590,JHEH1,NP_611385.1,Drosophila_melanogaster,NP_611385.1,JHEH1,Astyanax_mexicanus,XP_049327189.1,LOC103025013,4.69e-84,311.0,2.32e-84,311.0
4591,JHEH1,NP_611385.1,Drosophila_melanogaster,NP_611385.1,JHEH1,Astyanax_mexicanus,XP_015460333.2,EPHX1,3.84e-80,298.0,1.8200000000000002e-80,298.0
4592,JHEH1,NP_611385.1,Drosophila_melanogaster,NP_611385.1,JHEH1,Astyanax_mexicanus,XP_022540985.2,EPHX5,3.84e-80,298.0,1.88e-80,298.0
4593,JHEH2,NP_611386.2,Drosophila_melanogaster,NP_611386.2,JHEH2,Astyanax_mexicanus,XP_022540985.2,EPHX5,4.58e-84,311.0,2.3e-84,311.0
4594,JHEH2,NP_611386.2,Drosophila_melanogaster,NP_611386.2,JHEH2,Astyanax_mexicanus,XP_015460333.2,EPHX1,9.16e-84,310.0,4.44e-84,310.0
4595,JHEH2,NP_611386.2,Drosophila_melanogaster,NP_611386.2,JHEH2,Astyanax_mexicanus,XP_049327189.1,LOC103025013,5.86e-82,304.0,2.96e-82,304.0
4596,JHEH3,NP_611387.1,Drosophila_melanogaster,NP_611387.1,JHEH3,Astyanax_mexicanus,XP_015460333.2,EPHX1,3.0300000000000004e-79,295.0,1.45e-79,295.0
4597,JHI-21,NP_609542.1,Drosophila_melanogaster,NP_609542.1,JHI-21,Astyanax_mexicanus,XP_049339985.1,SLC7A5,1.29e-137,489.0,6.66e-138,489.0
4598,JIGR1,NP_001334702.1,,,,,,,,,,
4599,JIL-1,NP_648432.1,Drosophila_melanogaster,NP_648432.1,JIL-1,Astyanax_mexicanus,XP_007254037.1,RPS6KA4,2.38e-142,506.0,7.69e-143,506.0
4600,JIL-1,NP_648432.1,Drosophila_melanogaster,NP_648432.1,JIL-1,Astyanax_mexicanus,XP_007252612.1,RPS6KA5,7.79e-138,491.0,2.56e-138,491.0
4601,JIM,NP_001262221.1,,,,,,,,,,
4602,JING,NP_001097200.1,,,,,,,,,,
4603,JON25BI,NP_001033873.1,,,,,,,,,,
4604,JON25BII,NP_608882.1,,,,,,,,,,
4605,JON65AII,NP_648014.1,,,,,,,,,,
4606,JON65AIII,NP_648013.1,,,,,,,,,,
4607,JON65AIV,NP_648012.1,,,,,,,,,,
4608,JON74E,NP_001189126.2,Drosophila_melanogaster,NP_001189126.2,JON74E,Astyanax_mexicanus,XP_007237730.2,LOC103039974,2.63e-28,125.0,1.2799999999999999e-28,125.0
4609,JON99CI,NP_524555.1,,,,,,,,,,
4610,JP,NP_001369124.1,,,,,,,,,,
4611,JRA,NP_001260844.1,Drosophila_melanogaster,NP_001260844.1,JRA,Astyanax_mexicanus,XP_007236017.1,JUND,4.7299999999999996e-23,108.0,1.75e-23,108.0
4612,JRA,NP_001260844.1,Drosophila_melanogaster,NP_001260844.1,JRA,Astyanax_mexicanus,XP_007259538.1,JUN,4.7299999999999996e-23,108.0,2.0299999999999998e-23,108.0
4613,JUB,NP_001188586.1,,,,,,,,,,
4614,JUMU,NP_524302.1,,,,,,,,,,
4615,JUPITER,NP_001262475.1,,,,,,,,,,
4616,KAP3,NP_001096951.3,Drosophila_melanogaster,NP_001096951.3,KAP3,Astyanax_mexicanus,XP_022528611.2,KIFAP3B,3.3e-169,595.0,1.21e-169,595.0
4617,KAP3,NP_001096951.3,Drosophila_melanogaster,NP_001096951.3,KAP3,Astyanax_mexicanus,XP_022528562.2,KIFAP3B,6.6e-169,594.0,2.42e-169,594.0
4618,KAP-ALPHA1,NP_524167.1,Drosophila_melanogaster,NP_524167.1,KAP-ALPHA1,Astyanax_mexicanus,XP_007231012.1,KPNA5,8.390000000000001e-86,317.0,4.09e-86,317.0
4619,KAP-ALPHA1,NP_524167.1,Drosophila_melanogaster,NP_524167.1,KAP-ALPHA1,Astyanax_mexicanus,XP_007249465.1,KPNA6,2.75e-81,302.0,1.34e-81,302.0
4620,KARL,NP_727559.1,,,,,,,,,,
4621,KARYBETA3,NP_524226.1,Drosophila_melanogaster,NP_524226.1,KARYBETA3,Astyanax_mexicanus,XP_022519990.2,KPNB3,0.0,1135.0,0.0,1135.0
4622,KAT-60L1,NP_001163522.1,,,,,,,,,,
4623,KAY,NP_001027580.1,,,,,,,,,,
4624,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_022528155.1,KCNQ1.2,3.83e-118,425.0,1.67e-118,425.0
4625,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_022538967.1,LOC103034244,1.5300000000000002e-117,423.0,6.42e-118,423.0
4626,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_015456317.2,KCNQ1.2,3.0700000000000003e-117,422.0,1.35e-117,422.0
4627,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_022528153.1,KCNQ1.2,9.82e-116,417.0,4.42e-116,417.0
4628,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_022528154.1,KCNQ1.2,9.82e-116,417.0,4.42e-116,417.0
4629,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_022538968.1,LOC103034244,1.96e-115,416.0,8.44e-116,416.0
4630,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_022531346.2,LOC103035350,2.4500000000000002e-116,419.0,1.28e-116,419.0
4631,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_022530324.2,KCNQ5B,6.1400000000000005e-117,421.0,3.4500000000000004e-117,421.0
4632,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_022530323.2,KCNQ5B,6.1400000000000005e-117,421.0,3.46e-117,421.0
4633,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_022540418.1,KCNQ5A,9.82e-116,417.0,5.64e-116,417.0
4634,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_022531345.2,LOC103035350,3.9299999999999996e-115,415.0,2.08e-115,415.0
4635,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_022528156.1,KCNQ1.2,2.5099999999999998e-113,409.0,1.09e-113,409.0
4636,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_022520991.1,KCNQ1.1,2.01e-112,406.0,8.06e-113,406.0
4637,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_049325662.1,KCNQ5B,5.03e-113,408.0,2.78e-113,408.0
4638,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_049335501.1,LOC103035350,2.01e-112,406.0,1.0999999999999999e-112,406.0
4639,KCNQ,NP_001260848.1,Drosophila_melanogaster,NP_001260848.1,KCNQ,Astyanax_mexicanus,XP_049337285.1,KCNQ5A,4.02e-112,405.0,2.28e-112,405.0
4640,KDELR,NP_477296.1,Drosophila_melanogaster,NP_477296.1,KDELR,Astyanax_mexicanus,XP_007241313.2,KDELR2A,3.28e-86,317.0,1.62e-86,317.0
4641,KDELR,NP_477296.1,Drosophila_melanogaster,NP_477296.1,KDELR,Astyanax_mexicanus,XP_007257307.1,KDELR2B,5.24e-85,313.0,2.59e-85,313.0
4642,KDM4B,NP_001260942.1,,,,,,,,,,
4643,KDN,NP_727091.1,Drosophila_melanogaster,NP_727091.1,KDN,Astyanax_mexicanus,XP_007232629.1,CS,1.1e-192,672.0,4.87e-193,672.0
4644,KEAP1,NP_732202.2,Drosophila_melanogaster,NP_732202.2,KEAP1,Astyanax_mexicanus,XP_015461689.3,KEAP1A,3.22e-77,289.0,1.22e-77,289.0
4645,KEK1,NP_523559.3,,,,,,,,,,
4646,KEK2,NP_523551.1,,,,,,,,,,
4647,KEK3,NP_523575.1,,,,,,,,,,
4648,KEK4,NP_609615.2,,,,,,,,,,
4649,KEK5,NP_573382.1,,,,,,,,,,
4650,KEK6,NP_001263151.1,,,,,,,,,,
4651,KEL,NP_476589.4,,,,,,,,,,
4652,KEN,NP_523833.1,,,,,,,,,,
4653,KHC,NP_476590.1,Drosophila_melanogaster,NP_476590.1,KHC,Astyanax_mexicanus,XP_015463949.3,KIF5BB,7.44e-263,906.0,3.6099999999999994e-263,906.0
4654,KHC,NP_476590.1,Drosophila_melanogaster,NP_476590.1,KHC,Astyanax_mexicanus,XP_049320617.1,KIF5BB,7.44e-263,906.0,3.6099999999999994e-263,906.0
4655,KHC-73,NP_001261000.1,Drosophila_melanogaster,NP_001261000.1,KHC-73,Astyanax_mexicanus,XP_049323919.1,KIF13A,0.0,1445.0,0.0,1445.0
4656,KHC-73,NP_001261000.1,Drosophila_melanogaster,NP_001261000.1,KHC-73,Astyanax_mexicanus,XP_049323923.1,KIF13A,0.0,1439.0,0.0,1439.0
4657,KHC-73,NP_001261000.1,Drosophila_melanogaster,NP_001261000.1,KHC-73,Astyanax_mexicanus,XP_049323910.1,KIF13A,0.0,1436.0,0.0,1436.0
4658,KHC-73,NP_001261000.1,Drosophila_melanogaster,NP_001261000.1,KHC-73,Astyanax_mexicanus,XP_049323921.1,KIF13A,0.0,1436.0,0.0,1436.0
4659,KIBRA,NP_001287329.1,Drosophila_melanogaster,NP_001287329.1,KIBRA,Astyanax_mexicanus,XP_007244486.3,WWC1,6.52e-81,302.0,2.81e-81,302.0
4660,KIF19A,NP_996208.1,Drosophila_melanogaster,NP_996208.1,KIF19A,Astyanax_mexicanus,XP_049320788.1,KIF19,1.61e-102,373.0,1.08e-102,373.0
4661,KIF19A,NP_996208.1,Drosophila_melanogaster,NP_996208.1,KIF19A,Astyanax_mexicanus,XP_049320787.1,KIF19,1.61e-102,373.0,1.09e-102,373.0
4662,KIF19A,NP_996208.1,Drosophila_melanogaster,NP_996208.1,KIF19A,Astyanax_mexicanus,XP_049320790.1,KIF19,3.22e-102,372.0,2.14e-102,372.0
4663,KIF19A,NP_996208.1,Drosophila_melanogaster,NP_996208.1,KIF19A,Astyanax_mexicanus,XP_049320789.1,KIF19,3.22e-102,372.0,2.16e-102,372.0
4664,KIRRE,NP_726844.1,Drosophila_melanogaster,NP_726844.1,KIRRE,Astyanax_mexicanus,XP_049323015.1,KIRREL3L,2.08e-71,270.0,8.230000000000001e-72,270.0
4665,KIRRE,NP_726844.1,Drosophila_melanogaster,NP_726844.1,KIRRE,Astyanax_mexicanus,XP_049334481.1,KIRREL1B,8.519999999999999e-68,258.0,3.4899999999999996e-68,258.0
4666,KIRRE,NP_726844.1,Drosophila_melanogaster,NP_726844.1,KIRRE,Astyanax_mexicanus,XP_049334480.1,KIRREL1B,8.519999999999999e-68,258.0,3.5499999999999997e-68,258.0
4667,KIS,NP_001245819.1,,,,,,,,,,
4668,KKV,NP_730928.2,Drosophila_melanogaster,NP_730928.2,KKV,Astyanax_mexicanus,XP_022537815.2,CHS1,6.27e-173,608.0,2.75e-173,608.0
4669,KKV,NP_730928.2,Drosophila_melanogaster,NP_730928.2,KKV,Astyanax_mexicanus,XP_007250610.3,LOC103046676,1.3200000000000001e-166,587.0,5.0900000000000005e-167,587.0
4670,KKV,NP_730928.2,Drosophila_melanogaster,NP_730928.2,KKV,Astyanax_mexicanus,XP_049328358.1,LOC107197720,3.3700000000000002e-164,579.0,1.2700000000000001e-164,579.0
4671,KLAR,NP_001036576.1,,,,,,,,,,
4672,KLG,NP_524454.2,Drosophila_melanogaster,NP_524454.2,KLG,Astyanax_mexicanus,XP_049335055.1,NEGR1,1.69e-26,120.0,4.81e-27,120.0
4673,KLG,NP_524454.2,Drosophila_melanogaster,NP_524454.2,KLG,Astyanax_mexicanus,XP_007249141.3,NEGR1,1.69e-26,120.0,5.2900000000000005e-27,120.0
4674,KLG,NP_524454.2,Drosophila_melanogaster,NP_524454.2,KLG,Astyanax_mexicanus,XP_015461252.3,NEGR1,1.69e-26,120.0,5.520000000000001e-27,120.0
4675,KLP10A,NP_572687.1,Drosophila_melanogaster,NP_572687.1,KLP10A,Astyanax_mexicanus,XP_022536518.2,LOC103035435,2.5e-172,605.0,1.08e-172,605.0
4676,KLP10A,NP_572687.1,Drosophila_melanogaster,NP_572687.1,KLP10A,Astyanax_mexicanus,XP_022536517.2,LOC103035435,5e-172,604.0,2.24e-172,604.0
4677,KLP10A,NP_572687.1,Drosophila_melanogaster,NP_572687.1,KLP10A,Astyanax_mexicanus,XP_022536516.2,LOC103035435,2e-171,602.0,9.09e-172,602.0
4678,KLP10A,NP_572687.1,Drosophila_melanogaster,NP_572687.1,KLP10A,Astyanax_mexicanus,XP_049324849.1,LOC103035435,8.2e-168,590.0,3.7e-168,590.0
4679,KLP10A,NP_572687.1,Drosophila_melanogaster,NP_572687.1,KLP10A,Astyanax_mexicanus,XP_022526288.2,KIF2A,8.2e-168,590.0,3.72e-168,590.0
4680,KLP10A,NP_572687.1,Drosophila_melanogaster,NP_572687.1,KLP10A,Astyanax_mexicanus,XP_022526289.2,KIF2A,3.2800000000000002e-167,588.0,1.43e-167,588.0
4681,KLP31E,NP_609398.2,Drosophila_melanogaster,NP_609398.2,KLP31E,Astyanax_mexicanus,XP_049330601.1,KIF21A,5.09e-174,611.0,3.77e-174,611.0
4682,KLP31E,NP_609398.2,Drosophila_melanogaster,NP_609398.2,KLP31E,Astyanax_mexicanus,XP_049329622.1,LOC103029962,4.07e-173,608.0,2.96e-173,608.0
4683,KLP31E,NP_609398.2,Drosophila_melanogaster,NP_609398.2,KLP31E,Astyanax_mexicanus,XP_049329618.1,LOC103029962,4.07e-173,608.0,2.97e-173,608.0
