,Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,ID
1397,RHOC,NP_001036143.1,"[('XP_007237036.1', 'RHOAA'), ('XP_007253416.1', 'RHOCA'), ('XP_007256202.1', 'RHOCB'), ('XP_022538257.1', 'LOC103029431')]",1398
1398,RIPK2,NP_003812.1,"[('XP_022533572.1', 'RIPK2')]",1399
1399,RND3,NP_001241667.1,"[('XP_007232469.1', 'LOC103021440'), ('XP_007257128.2', 'RND3A')]",1400
1400,RNF111,XP_054234216.1,"[('XP_049327085.1', 'RNF111'), ('XP_049327086.1', 'RNF111'), ('XP_049327087.1', 'RNF111'), ('XP_049327088.1', 'RNF111'), ('XP_049327089.1', 'RNF111')]",1401
1401,RNF14,XP_054209813.1,"[('XP_007247087.2', 'RNF14')]",1402
1402,RNF2,XP_054194045.1,"[('XP_007245126.1', 'RNF2'), ('XP_007245127.1', 'RNF2')]",1403
1403,RNF7,NP_055060.1,"[('XP_007235681.1', 'RNF7')]",1404
1404,ROR1,NP_005003.2,"[('XP_049335497.1', 'ROR1')]",1405
1405,RORA,NP_599023.1,"[('XP_007246555.1', 'RORAA')]",1406
1406,ROS1,XP_054212152.1,"[('XP_022529022.2', 'ROS1'), ('XP_049319962.1', 'ROS1')]",1407
1407,RPLP0,NP_444505.1,"[('XP_022521551.2', 'RPLP0')]",1408
1408,RPRM,NP_062819.1,"[('XP_007253550.2', 'RPRMA')]",1409
1409,RPS3A,NP_000997.1,"[('XP_007230303.3', 'RPS3A')]",1410
1410,RPS6KA3,XP_054183501.1,"[('XP_007249015.2', 'RPS6KA3B'), ('XP_007249016.2', 'RPS6KA3B'), ('XP_007249017.3', 'RPS6KA3B'), ('XP_007249018.2', 'RPS6KA3B'), ('XP_007249019.2', 'RPS6KA3B'), ('XP_007249020.2', 'RPS6KA3B'), ('XP_049340921.1', 'RPS6KA3A')]",1411
1411,RPTOR,NP_065812.1,"[('XP_049335541.1', 'RPTOR'), ('XP_049335542.1', 'RPTOR'), ('XP_049335543.1', 'RPTOR'), ('XP_049335544.1', 'RPTOR'), ('XP_049335545.1', 'RPTOR'), ('XP_049335546.1', 'RPTOR'), ('XP_049335547.1', 'RPTOR'), ('XP_049335549.1', 'RPTOR'), ('XP_049335550.1', 'RPTOR')]",1412
1412,RREB1,NP_001003699.1,"[('XP_049336102.1', 'RREB1A'), ('XP_049336103.1', 'RREB1A'), ('XP_049336104.1', 'RREB1A'), ('XP_049336105.1', 'RREB1A'), ('XP_049336106.1', 'RREB1A')]",1413
1413,RRM1,NP_001024.1,"[('XP_007254206.3', 'RRM1'), ('XP_049322031.1', 'RRM1')]",1414
1414,RRM2,NP_001159403.1,"[('XP_022541466.2', 'LOC103024314')]",1415
1415,RS1,NP_000321.1,"[('XP_007259436.3', 'RS1A')]",1416
1416,RUNX1,XP_054180879.1,"[('XP_022530685.2', 'RUNX1')]",1417
1417,RUNX1T1,NP_001185562.1,"[('XP_022538895.2', 'RUNX1T1'), ('XP_049331304.1', 'RUNX1T1'), ('XP_049331305.1', 'RUNX1T1'), ('XP_049331306.1', 'RUNX1T1'), ('XP_049331307.1', 'RUNX1T1')]",1418
1418,RUNX2,NP_001019801.3,"[('XP_007229779.2', 'RUNX2B'), ('XP_022542358.2', 'RUNX2B'), ('XP_049319511.1', 'RUNX2A')]",1419
1419,RXFP2,NP_570718.1,"[('XP_049323301.1', 'RXFP2B'), ('XP_049323302.1', 'RXFP2B'), ('XP_049324893.1', 'RXFP2A')]",1420
1420,RXRA,NP_002948.1,"[('XP_007243934.1', 'RXRAB'), ('XP_022532283.1', 'RXRAA'), ('XP_049322105.1', 'RXRAA'), ('XP_049322106.1', 'RXRAA')]",1421
1421,S100A10,NP_002957.1,"[('XP_007230620.1', 'S100A10A'), ('XP_015462897.1', 'S100A10A'), ('XP_022529941.1', 'S100A10B'), ('XP_022529942.1', 'S100A10B')]",1422
1422,S100A4,NP_002952.1,"[('XP_007255996.2', 'LOC103023101')]",1423
1423,S100B,XP_054180712.1,"[('XP_007238354.1', 'S100B'), ('XP_007238355.1', 'S100B')]",1424
1424,S1PR1,NP_001307659.1,"[('XP_007240171.3', 'S1PR1')]",1425
1425,SALL3,NP_741996.2,"[('XP_022534805.1', 'SALL3A')]",1426
1426,SAMD4A,XP_054231624.1,"[('XP_022529025.2', 'SAMD4A'), ('XP_022529026.2', 'SAMD4A'), ('XP_022529027.2', 'SAMD4A')]",1427
1427,SART3,NP_055521.1,"[('XP_022522592.2', 'SART3')]",1428
1428,SAT1,NP_002961.1,"[('XP_007249046.2', 'SAT1B'), ('XP_022519759.1', 'SAT1A.2')]",1429
1429,SATB1,NP_001309801.1,"[('XP_015456589.1', 'LOC103038899'), ('XP_049323518.1', 'LOC103038899'), ('XP_049323519.1', 'LOC103038899'), ('XP_049323520.1', 'LOC103038899'), ('XP_049323521.1', 'LOC103038899'), ('XP_049323522.1', 'LOC103038899'), ('XP_049323523.1', 'LOC103038899'), ('XP_049323525.1', 'LOC103038899'), ('XP_049323526.1', 'LOC103038899')]",1430
1430,SATB2,XP_054197095.1,"[('XP_007227821.1', 'SATB2'), ('XP_007227822.1', 'SATB2'), ('XP_015458888.1', 'SATB2')]",1431
1431,SCAI,NP_001138349.1,"[('XP_022523480.2', 'SCAI'), ('XP_022523481.2', 'SCAI'), ('XP_022523482.2', 'SCAI')]",1432
1432,SCARF1,NP_003684.2,"[('XP_007260941.3', 'SCARF1')]",1433
1433,SCD,NP_005054.3,"[('XP_007249562.2', 'SCDB'), ('XP_007260993.3', 'LOC103032943')]",1434
1434,SCD5,NP_001032671.2,"[('XP_049324771.1', 'LOC103025565')]",1435
1435,SCG3,NP_037375.2,"[('XP_022542707.2', 'SCG3')]",1436
1436,SDC4,NP_002990.2,"[('XP_007240876.1', 'SDC4')]",1437
1437,SEC14L2,NP_036561.1,"[('XP_007250376.3', 'SEC14L7'), ('XP_022523018.2', 'SEC14L8'), ('XP_049324459.1', 'SEC14L7'), ('XP_049324460.1', 'SEC14L7'), ('XP_049324461.1', 'SEC14L7')]",1438
1438,SELL,NP_000646.3,"[('XP_022522215.1', 'LOC111191469'), ('XP_049336613.1', 'LOC111191469')]",1439
1439,SEMA6A,XP_054208989.1,"[('XP_049341971.1', 'SEMA6A'), ('XP_049341972.1', 'SEMA6A')]",1440
1440,SERBP1,NP_056455.3,"[('XP_007232521.3', 'SERBP1B')]",1441
1441,SERPINA3,NP_001371602.1,"[('XP_049341254.1', 'LOC107197713'), ('XP_049341326.1', 'LOC107197708')]",1442
1442,SERPINB1,NP_109591.1,"[('XP_007258244.1', 'LOC103035487'), ('XP_015456560.3', 'LOC103027725'), ('XP_022535518.2', 'LOC103027725'), ('XP_022535521.2', 'LOC103027725'), ('XP_022535526.2', 'LOC103027725'), ('XP_049320045.1', 'LOC103027725'), ('XP_049320049.1', 'LOC103027725')]",1443
1443,SERPINC1,NP_001373232.1,"[('XP_049321861.1', 'SERPINC1'), ('XP_049321862.1', 'SERPINC1')]",1444
1444,SERPINE1,NP_001373388.1,"[('XP_007248190.2', 'SERPINE1')]",1445
1445,SERPINF1,NP_001316832.1,"[('XP_007259651.3', 'SERPINF1'), ('XP_049322678.1', 'SERPINF1')]",1446
1446,SESN1,NP_055269.1,"[('XP_007255734.2', 'SESN1'), ('XP_007255735.2', 'SESN1')]",1447
1447,SETBP1,XP_054174483.1,"[('XP_007244010.3', 'SETBP1')]",1448
1448,SETD2,NP_054878.5,"[('XP_007256565.3', 'SETD2')]",1449
1449,SETDB1,NP_001353347.1,"[('XP_049335935.1', 'SETDB1B'), ('XP_049335936.1', 'SETDB1B'), ('XP_049335937.1', 'SETDB1B')]",1450
1450,SF1,NP_001333293.1,"[('XP_022534267.1', 'SF1')]",1451
1451,SF3B1,NP_036565.2,"[('XP_007227828.1', 'SF3B1')]",1452
1452,SFPQ,XP_054194140.1,"[('XP_015461304.3', 'SFPQ'), ('XP_015461305.3', 'SFPQ')]",1453
1453,SFRP1,NP_003003.3,"[('XP_007238185.1', 'SFRP1A'), ('XP_022540524.2', 'SFRP5')]",1454
1454,SFRP5,NP_003006.2,"[('XP_022540524.2', 'SFRP5')]",1455
1455,SGK1,NP_001137148.1,"[('XP_049318733.1', 'SGK1'), ('XP_049318734.1', 'SGK1'), ('XP_049318735.1', 'SGK1'), ('XP_049318736.1', 'SGK1'), ('XP_049318737.1', 'SGK1')]",1456
1456,SGPL1,XP_054223076.1,"[('XP_007252303.3', 'SGPL1')]",1457
1457,SH2D1A,NP_002342.1,"[('XP_007228446.1', 'SH2D1AB')]",1458
1458,SH3BP2,NP_001139327.1,"[('XP_007255106.3', 'SH3BP2'), ('XP_022536943.2', 'SH3BP2'), ('XP_022536944.2', 'SH3BP2'), ('XP_022536947.2', 'SH3BP2')]",1459
1459,SHBG,NP_001031.2,"[('XP_022526007.2', 'SHBG')]",1460
1460,SHC1,XP_054194198.1,"[('XP_022529927.2', 'SHC1')]",1461
1461,SHOX2,NP_001157150.1,"[('XP_007258448.3', 'SHOX2'), ('XP_015463627.3', 'SHOX2')]",1462
1462,SI,NP_001032.2,"[('XP_049339266.1', 'SI')]",1463
1463,SIAH1,NP_001006611.1,"[('XP_007249243.1', 'SIAH1'), ('XP_007249244.1', 'SIAH1'), ('XP_007249245.1', 'SIAH1'), ('XP_049339318.1', 'SIAH1')]",1464
1464,SIGIRR,NP_068577.2,"[('XP_007228297.3', 'SIGIRR'), ('XP_007228298.3', 'SIGIRR')]",1465
1465,SIM2,NP_005060.1,"[('XP_022537127.2', 'SIM2')]",1466
1466,SIN3A,NP_001138829.1,"[('XP_022527282.1', 'SIN3AA'), ('XP_022527283.1', 'SIN3AA'), ('XP_022527284.1', 'SIN3AA'), ('XP_049326900.1', 'SIN3AB')]",1467
1467,SIRT1,NP_036370.2,"[('XP_007238593.3', 'SIRT1')]",1468
1468,SIVA1,NP_006418.2,"[('XP_007230412.1', 'SIVA1')]",1469
1469,SIX1,NP_005973.1,"[('XP_007256727.2', 'SIX1B')]",1470
1470,SIX3,NP_005404.1,"[('XP_007255834.1', 'SIX3A')]",1471
1471,SIX6,NP_031400.2,"[('XP_007256729.1', 'SIX6B')]",1472
1472,SKI,NP_003027.1,"[('XP_007237005.3', 'SKIA'), ('XP_049341492.1', 'SKIA')]",1473
1473,SKIL,NP_005405.2,"[('XP_015457079.3', 'SKILA')]",1474
1474,SLA2,NP_115590.1,"[('XP_022533046.1', 'SLA2B'), ('XP_022533047.1', 'SLA2B')]",1475
1475,SLBP,NP_001293004.1,"[('XP_007228507.2', 'LOC103030345'), ('XP_007228508.2', 'LOC103030345')]",1476
1476,SLC10A1,NP_003040.1,"[('XP_007232983.1', 'SLC10A1'), ('XP_015456685.1', 'SLC10A1'), ('XP_022528290.1', 'LOC103037734'), ('XP_022528291.1', 'LOC103037734')]",1477
1477,SLC10A2,NP_000443.2,"[('XP_015464104.1', 'SLC10A2')]",1478
1478,SLC15A1,NP_005064.1,"[('XP_007248855.3', 'SLC15A1B'), ('XP_049341310.1', 'SLC15A1A')]",1479
1479,SLC16A1,NP_003042.3,"[('XP_007236445.3', 'SLC16A1B'), ('XP_007236446.3', 'SLC16A1B'), ('XP_007253408.1', 'LOC103032899')]",1480
1480,SLC19A1,XP_054180769.1,"[('XP_007244303.2', 'SLC19A1')]",1481
1481,SLC1A3,NP_004163.3,"[('XP_022520575.2', 'SLC1A3A'), ('XP_022536633.2', 'SLC1A3B')]",1482
1482,SLC1A4,NP_003029.2,"[('XP_049337567.1', 'SLC1A4')]",1483
1483,SLC20A1,NP_005406.3,"[('XP_007257867.3', 'SLC20A1B')]",1484
1484,SLC22A2,NP_003049.2,"[('XP_049340148.1', 'SLC22A2')]",1485
1485,SLC22A3,NP_068812.1,"[('XP_049340148.1', 'SLC22A2')]",1486
1486,SLC22A4,NP_003050.2,"[('XP_007233986.3', 'LOC103025822')]",1487
1487,SLC22A8,NP_004245.2,"[('XP_007260797.3', 'SLC22A6L')]",1488
1488,SLC25A20,NP_000378.1,"[('XP_007256742.1', 'SLC25A20'), ('XP_015463211.1', 'SLC25A20')]",1489
1489,SLC26A3,NP_000102.1,"[('XP_007232355.4', 'SLC26A3.1'), ('XP_049329307.1', 'SLC26A3.2'), ('XP_049329308.1', 'SLC26A3.2'), ('XP_049329309.1', 'SLC26A3.2')]",1490
1490,SLC26A4,NP_000432.1,"[('XP_007232333.3', 'LOC103029416'), ('XP_007232334.3', 'LOC103029733')]",1491
1491,SLC29A1,XP_054210418.1,"[('XP_007228814.3', 'SLC29A1A'), ('XP_007228815.3', 'SLC29A1A'), ('XP_022525670.1', 'SLC29A1B'), ('XP_022525671.1', 'SLC29A1B'), ('XP_022525672.1', 'SLC29A1B'), ('XP_049337709.1', 'SLC29A1A')]",1492
1492,SLC2A1,NP_006507.2,"[('XP_007246367.2', 'SLC2A1A'), ('XP_007253420.1', 'SLC2A1B')]",1493
1493,SLC2A3,NP_008862.1,"[('XP_007258287.2', 'SLC2A3A')]",1494
1494,SLC2A4,NP_001033.1,"[('XP_007255787.3', 'LOC103037103')]",1495
1495,SLC31A1,NP_001850.1,"[('XP_049329868.1', 'SLC31A1')]",1496
1496,SLC34A2,NP_006415.3,"[('XP_022533275.1', 'SLC34A2B')]",1497
1497,SLC39A1,NP_055252.2,"[('XP_007256954.2', 'LOC103025837'), ('XP_022525314.2', 'SLC39A1')]",1498
1498,SLC39A3,NP_653165.2,"[('XP_007240263.2', 'LOC103038117'), ('XP_022525419.2', 'LOC103038117')]",1499
1499,SLC3A1,NP_000332.2,"[('XP_007255833.3', 'SLC3A1')]",1500
1500,SLC3A2,NP_002385.3,"[('XP_007244575.3', 'SLC3A2B'), ('XP_007248112.2', 'LOC103045737')]",1501
1501,SLC4A2,NP_003031.3,"[('XP_007260181.1', 'SLC4A2B'), ('XP_022539785.1', 'SLC4A2B')]",1502
1502,SLC5A1,NP_000334.1,"[('XP_007232043.3', 'LOC103043237'), ('XP_022536845.2', 'SLC5A1')]",1503
1503,SLC5A5,XP_054177777.1,"[('XP_022526565.1', 'SLC5A5'), ('XP_049341899.1', 'SLC5A5')]",1504
1504,SLC5A8,NP_666018.3,"[('XP_007252797.2', 'SLC5A8')]",1505
1505,SLC6A3,NP_001035.1,"[('XP_007254595.2', 'SLC6A3')]",1506
1506,SLC6A4,NP_001036.1,"[('XP_007236882.3', 'SLC6A4A'), ('XP_007236883.3', 'SLC6A4A')]",1507
1507,SLC6A6,NP_001127839.2,"[('XP_022526592.2', 'SLC6A6A'), ('XP_022526593.2', 'SLC6A6A'), ('XP_022537906.2', 'SLC6A6B'), ('XP_022537907.2', 'SLC6A6B'), ('XP_022537908.2', 'SLC6A6B')]",1508
1508,SLC7A1,XP_054230852.1,"[('XP_007236768.3', 'SLC7A1B'), ('XP_007252526.1', 'SLC7A1A'), ('XP_007252527.1', 'SLC7A1A'), ('XP_022537038.1', 'SLC7A1A'), ('XP_049323281.1', 'SLC7A1B'), ('XP_049324627.1', 'SLC7A1A')]",1509
1509,SLC7A5,NP_003477.4,"[('XP_049339985.1', 'SLC7A5')]",1510
1510,SLC8A3,XP_054232604.1,"[('XP_007247633.1', 'SLC8A3'), ('XP_007247635.2', 'SLC8A3'), ('XP_022540745.1', 'SLC8A3'), ('XP_022540746.1', 'SLC8A3'), ('XP_022540748.1', 'SLC8A3')]",1511
1511,SLC9A1,NP_003038.2,"[('XP_022535583.2', 'SLC9A1A')]",1512
1512,SLC9A2,NP_003039.2,"[('XP_007255674.3', 'SLC9A2'), ('XP_022539461.2', 'LOC103039396')]",1513
1513,SLC9A3,NP_001271280.1,"[('XP_007258331.2', 'LOC103034097'), ('XP_007258332.2', 'LOC103034097'), ('XP_049332276.1', 'LOC103034097')]",1514
1514,SLIT2,XP_054207237.1,"[('XP_049328210.1', 'SLIT2'), ('XP_049328211.1', 'SLIT2'), ('XP_049328212.1', 'SLIT2'), ('XP_049328213.1', 'SLIT2'), ('XP_049328214.1', 'SLIT2'), ('XP_049328215.1', 'SLIT2'), ('XP_049328216.1', 'SLIT2'), ('XP_049328217.1', 'SLIT2'), ('XP_049328218.1', 'SLIT2')]",1515
1515,SMAD1,NP_001341740.1,"[('XP_007230546.2', 'SMAD1'), ('XP_007230547.2', 'SMAD1'), ('XP_007246514.2', 'SMAD5'), ('XP_022540189.1', 'SMAD1')]",1516
1516,SMAD2,NP_001129409.1,"[('XP_049324516.1', 'SMAD2')]",1517
1517,SMAD3,NP_001393940.1,"[('XP_007249214.1', 'SMAD3B'), ('XP_022520959.2', 'SMAD3A')]",1518
1518,SMAD4,NP_001393971.1,"[('XP_022536614.1', 'SMAD4A')]",1519
1519,SMAD6,NP_005576.3,"[('XP_007249313.1', 'SMAD6B')]",1520
1520,SMAD7,NP_001177750.1,"[('XP_022532397.1', 'SMAD7')]",1521
1521,SMARCA1,NP_001269804.1,"[('XP_007256459.1', 'SMARCA1')]",1522
1522,SMARCA4,NP_001374212.1,"[('XP_049323841.1', 'SMARCA4A'), ('XP_049323842.1', 'SMARCA4A'), ('XP_049335082.1', 'LOC103032158'), ('XP_049335083.1', 'LOC103032158'), ('XP_049335084.1', 'LOC103032158'), ('XP_049335085.1', 'LOC103032158')]",1523
1523,SMARCB1,NP_001349806.1,"[('XP_007252846.1', 'SMARCB1B'), ('XP_022532381.1', 'SMARCB1B')]",1524
1524,SMARCD3,NP_003069.2,"[('XP_007241250.1', 'SMARCD3A'), ('XP_015459144.1', 'SMARCD3A'), ('XP_015462299.1', 'SMARCD3B')]",1525
1525,SMG6,NP_060045.4,"[('XP_007229834.3', 'SMG6'), ('XP_049325023.1', 'SMG6'), ('XP_049325024.1', 'SMG6'), ('XP_049325025.1', 'SMG6'), ('XP_049325026.1', 'SMG6'), ('XP_049325027.1', 'SMG6')]",1526
1526,SMN1,XP_054209257.1,"[('XP_007258383.2', 'SMN1')]",1527
1527,SMO,NP_005622.1,"[('XP_007241020.2', 'SMO')]",1528
1528,SMURF2,XP_054172916.1,"[('XP_007252193.1', 'LOC103046280'), ('XP_022531315.2', 'LOC103046280'), ('XP_049323588.1', 'SMURF2')]",1529
1529,SMYD1,NP_938015.1,"[('XP_007254136.3', 'SMYD1B'), ('XP_007254137.3', 'SMYD1B')]",1530
1530,SNAI1,NP_005976.2,"[('XP_022522158.2', 'SNAI1B')]",1531
1531,SNAI2,NP_003059.1,"[('XP_022522673.1', 'SNAI2')]",1532
1532,SNAI3,NP_840101.1,"[('XP_007230140.3', 'SNAI3')]",1533
1533,SNAP25,NP_001309831.1,"[('XP_007245417.1', 'SNAP25A')]",1534
1534,SNAPC1,NP_003073.1,"[('XP_007229051.3', 'SNAPC1B'), ('XP_049338325.1', 'SNAPC1A')]",1535
1535,SNCB,NP_001304963.1,"[('XP_049328901.1', 'LOC111191461'), ('XP_049328971.1', 'LOC125789915')]",1536
1536,SND1,NP_055205.2,"[('XP_022527112.1', 'SND1')]",1537
1537,SNRPN,NP_001336391.1,"[('XP_007252739.1', 'SNRPB'), ('XP_049335464.1', 'SNRPB')]",1538
1538,SOCS1,NP_003736.1,"[('XP_015460347.1', 'SOCS1A')]",1539
1539,SOCS2,XP_054229691.1,"[('XP_007245048.3', 'SOCS2'), ('XP_007245049.3', 'SOCS2')]",1540
1540,SOCS3,NP_001365861.1,"[('XP_007243122.1', 'SOCS3A'), ('XP_007259354.2', 'SOCS3B')]",1541
1541,SOCS7,NP_055413.2,"[('XP_022525392.1', 'SOCS7')]",1542
1542,SOD1,NP_000445.1,"[('XP_015460818.3', 'SOD1')]",1543
1543,SOST,NP_079513.1,"[('XP_007259200.3', 'SOST')]",1544
1544,SOX1,NP_005977.2,"[('XP_049341130.1', 'SOX1A')]",1545
1545,SOX10,NP_008872.1,"[('XP_007238942.2', 'SOX10')]",1546
1546,SOX11,NP_003099.1,"[('XP_007260897.3', 'SOX11B')]",1547
1547,SOX14,NP_004180.1,"[('XP_007253714.1', 'SOX14')]",1548
1548,SOX17,NP_071899.1,"[('XP_007231138.2', 'SOX17')]",1549
1549,SOX18,NP_060889.1,"[('XP_007250824.3', 'SOX18')]",1550
1550,SOX2,NP_003097.1,"[('NP_001306894.1', 'SOX2'), ('XP_049321190.1', 'SOX2'), ('XP_049321191.1', 'SOX2'), ('XP_049321192.1', 'SOX2'), ('XP_049321193.1', 'SOX2'), ('XP_049321194.1', 'SOX2'), ('XP_049321195.1', 'SOX2'), ('XP_049321197.1', 'SOX2')]",1551
1551,SOX3,NP_005625.2,"[('XP_007254450.2', 'SOX3')]",1552
1552,SOX4,NP_003098.1,"[('XP_007249478.2', 'SOX4A')]",1553
1553,SOX5,XP_054229034.1,"[('XP_022527476.2', 'SOX5'), ('XP_022527477.2', 'SOX5')]",1554
1554,SOX6,NP_001354801.1,"[('XP_049321932.1', 'SOX6'), ('XP_049321933.1', 'SOX6'), ('XP_049321934.1', 'SOX6'), ('XP_049321935.1', 'SOX6'), ('XP_049321937.1', 'SOX6'), ('XP_049321938.1', 'SOX6')]",1555
1555,SOX7,NP_113627.1,"[('XP_007256696.2', 'SOX7')]",1556
1556,SOX9,NP_000337.1,"[('XP_007241082.3', 'LOC103039568')]",1557
1557,SP1,NP_612482.2,"[('XP_007248419.3', 'SP1')]",1558
1558,SP2,XP_054172950.1,"[('XP_007240202.2', 'SP2'), ('XP_007240204.2', 'SP2'), ('XP_007240205.2', 'SP2'), ('XP_015458820.2', 'SP2')]",1559
1559,SP3,NP_001166183.1,"[('XP_007234923.3', 'SP3A'), ('XP_015457229.3', 'SP3A'), ('XP_022536064.2', 'SP3A')]",1560
1560,SP4,NP_003103.2,"[('XP_007260756.2', 'SP4'), ('XP_007260757.2', 'SP4')]",1561
1561,SP7,NP_690599.1,"[('XP_022531349.2', 'SP7')]",1562
1562,SPAG6,NP_036575.1,"[('XP_007249114.3', 'SPAG6')]",1563
1563,SPARC,NP_001296373.1,"[('XP_007246498.1', 'SPARC')]",1564
1564,SPART,NP_001135766.1,"[('XP_007258593.3', 'SPARTB'), ('XP_007258595.3', 'SPARTB')]",1565
1565,SPAST,NP_055761.2,"[('XP_022530265.2', 'SPAST')]",1566
1566,SPDEF,XP_054211067.1,"[('XP_007234346.3', 'LOC103037006'), ('XP_015457069.3', 'LOC103037006')]",1567
1567,SPEN,NP_055816.2,"[('XP_007246306.3', 'SPEN')]",1568
1568,SPHK1,NP_892010.2,"[('XP_007252205.3', 'LOC103023393')]",1569
1569,SPI1,NP_003111.2,"[('XP_007246967.1', 'SPI1B'), ('XP_007246968.1', 'SPI1B')]",1570
1570,SPIC,NP_689536.1,"[('XP_007245036.2', 'SPIC'), ('XP_015460214.2', 'SPIC'), ('XP_022527400.1', 'SPIC')]",1571
1571,SPINK4,NP_055286.1,"[('XP_007228100.2', 'LOC103043718')]",1572
1572,SPRY1,NP_001362339.1,"[('XP_007260372.3', 'SPRY1')]",1573
1573,SPRY2,NP_005833.1,"[('XP_007244508.2', 'LOC103032848')]",1574
1574,SQSTM1,NP_003891.1,"[('XP_007234235.3', 'SQSTM1')]",1575
1575,SRC,XP_054179886.1,"[('XP_007248388.3', 'LOC103042998'), ('XP_007248389.3', 'LOC103042998'), ('XP_022538143.2', 'LOC103042998'), ('XP_022538144.2', 'LOC103042998'), ('XP_049318933.1', 'SRC'), ('XP_049327499.1', 'LOC103042998'), ('XP_049327501.1', 'LOC103042998')]",1576
1576,SRCAP,NP_006653.2,"[('XP_022524623.2', 'LOC103027989'), ('XP_022524624.2', 'LOC103027989'), ('XP_022524626.2', 'LOC103027989'), ('XP_022524628.2', 'LOC103027989'), ('XP_049320282.1', 'LOC103027989')]",1577
1577,SRD5A3,NP_078868.1,"[('XP_007257110.3', 'SRD5A3')]",1578
1578,SREBF2,NP_004590.2,"[('XP_049331746.1', 'SREBF2'), ('XP_049331747.1', 'SREBF2')]",1579
1579,SRF,NP_003122.1,"[('XP_022540358.2', 'SRFB'), ('XP_049336991.1', 'SRFB')]",1580
1580,SRPX,NP_001164221.1,"[('XP_007227782.1', 'SRPX'), ('XP_007227783.2', 'SRPX')]",1581
1581,SRPX2,NP_055282.1,"[('XP_022539390.2', 'SRPX2'), ('XP_022539391.2', 'SRPX2')]",1582
1582,SRR,NP_068766.1,"[('XP_007248567.2', 'LOC103045242'), ('XP_022527064.2', 'SRR'), ('XP_049329608.1', 'SRR')]",1583
1583,SSB,NP_003133.1,"[('XP_007244209.3', 'SSB')]",1584
1584,SSPN,NP_005077.2,"[('XP_007250630.1', 'SSPN')]",1585
1585,SSTR1,NP_001040.1,"[('XP_007251951.1', 'SSTR1A')]",1586
1586,SSTR2,NP_001041.1,"[('XP_007232912.1', 'SSTR2A'), ('XP_022535672.1', 'LOC103036843')]",1587
1587,ST3GAL1,XP_054216992.1,"[('XP_022527657.2', 'ST3GAL1L3'), ('XP_022527658.2', 'ST3GAL1L3'), ('XP_022527660.2', 'ST3GAL1L3'), ('XP_049331226.1', 'ST3GAL1L3'), ('XP_049331227.1', 'ST3GAL1L3')]",1588
1588,ST3GAL3,NP_777623.2,"[('XP_049332607.1', 'ST3GAL3B')]",1589
1589,ST6GAL1,NP_001340845.1,"[('XP_007254218.1', 'ST6GAL1')]",1590
1590,STAR,NP_000340.2,"[('XP_049342142.1', 'STAR')]",1591
1591,STARD4,NP_631903.1,"[('XP_007252866.1', 'STARD4'), ('XP_007252867.1', 'STARD4')]",1592
1592,STARD7,NP_064536.2,"[('XP_049324288.1', 'STARD7')]",1593
1593,STAT3,NP_001371914.1,"[('XP_022528246.1', 'STAT3'), ('XP_022528253.1', 'STAT3')]",1594
1594,STAT4,XP_054199536.1,"[('XP_022535804.1', 'STAT4'), ('XP_022535805.1', 'STAT4'), ('XP_022535806.1', 'STAT4'), ('XP_022535807.1', 'STAT4'), ('XP_022535809.1', 'STAT4'), ('XP_022535810.1', 'STAT4')]",1595
1595,STAT5B,NP_036580.2,"[('XP_049323864.1', 'STAT5A'), ('XP_049323865.1', 'STAT5A')]",1596
1596,STAT6,NP_003144.3,"[('XP_022532594.2', 'STAT6'), ('XP_049342468.1', 'STAT6'), ('XP_049342469.1', 'STAT6')]",1597
1597,STIM1,NP_001369497.1,"[('XP_049322951.1', 'STIM1A')]",1598
1598,STIP1,NP_001269581.1,"[('XP_007254034.3', 'STIP1')]",1599
1599,STK11,NP_000446.1,"[('XP_022534643.1', 'STK11'), ('XP_022534644.1', 'STK11')]",1600
1600,STK39,NP_001397890.1,"[('XP_022535735.1', 'STK39'), ('XP_022535736.1', 'STK39'), ('XP_022535737.2', 'STK39')]",1601
1601,STMN2,NP_008960.2,"[('XP_007256571.1', 'STMN2A'), ('XP_022538911.1', 'STMN2B')]",1602
1602,STS,NP_001307679.1,"[('XP_022530401.2', 'STS')]",1603
1603,SUGP1,NP_757386.2,"[('XP_022534630.2', 'SUGP1'), ('XP_022534631.2', 'SUGP1')]",1604
1604,SUPT3H,NP_001337254.1,"[('XP_022528753.1', 'SUPT3H'), ('XP_022528756.1', 'SUPT3H'), ('XP_022528757.1', 'SUPT3H'), ('XP_022528758.1', 'SUPT3H'), ('XP_022528759.1', 'SUPT3H'), ('XP_049319514.1', 'SUPT3H')]",1605
1605,SURF1,NP_003163.1,"[('XP_007257026.3', 'LOC103047738')]",1606
1606,SURF2,NP_059973.4,"[('XP_007252142.3', 'SURF2')]",1607
1607,SUZ12,NP_056170.2,"[('XP_007239958.3', 'SUZ12A'), ('XP_022530939.1', 'SUZ12B')]",1608
1608,SYK,NP_003168.2,"[('XP_022521290.2', 'SYK'), ('XP_049324540.1', 'SYK'), ('XP_049324541.1', 'SYK'), ('XP_049324542.1', 'SYK'), ('XP_049324543.1', 'SYK')]",1609
