,Model_nodos,NCBI_Product_accesion,Ast,a,a2,Mus,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
1705,NOSTRIN,NP_853525.3,Astyanax_mexicanus,XP_022535740.2,NOSTRIN,Mus_musculus,NP_853525.3,NOSTRIN,8.58e-115,414.0,4.94e-115,414.0
1706,NOTCH1,NP_032740.3,Astyanax_mexicanus,XP_049326243.1,NOTCH1B,Mus_musculus,NP_032740.3,NOTCH1,0.0,1246.0,0.0,1246.0
1707,NOTCH2,NP_035058.2,Astyanax_mexicanus,XP_022525914.2,NOTCH2,Mus_musculus,NP_035058.2,NOTCH2,3.58e-188,660.0,2.13e-188,660.0
1708,NOX1,XP_006528578.1,,,,,,,,,,
1709,NOX4,XP_006508075.1,Astyanax_mexicanus,XP_049323051.1,LOC103041142,Mus_musculus,XP_006508075.1,NOX4,1.6300000000000003e-213,742.0,1.1e-213,742.0
1710,NPAS1,NP_001403956.1,,,,,,,,,,
1711,NPAS2,NP_032745.2,Astyanax_mexicanus,XP_022536456.2,NPAS2,Mus_musculus,NP_032745.2,NPAS2,2.67e-176,619.0,1.55e-176,619.0
1712,NPAS2,NP_032745.2,Astyanax_mexicanus,XP_022536463.2,NPAS2,Mus_musculus,NP_032745.2,NPAS2,2.67e-176,619.0,1.55e-176,619.0
1713,NPAS2,NP_032745.2,Astyanax_mexicanus,XP_022536470.2,NPAS2,Mus_musculus,NP_032745.2,NPAS2,2.67e-176,619.0,1.55e-176,619.0
1714,NPAS2,NP_032745.2,Astyanax_mexicanus,XP_022536475.2,NPAS2,Mus_musculus,NP_032745.2,NPAS2,2.63e-176,619.0,1.55e-176,619.0
1715,NPAS2,NP_032745.2,Astyanax_mexicanus,XP_022536480.2,NPAS2,Mus_musculus,NP_032745.2,NPAS2,1.04e-175,617.0,6.1899999999999994e-176,617.0
1716,NPAS2,NP_032745.2,Astyanax_mexicanus,XP_022536486.2,NPAS2,Mus_musculus,NP_032745.2,NPAS2,1.03e-175,617.0,6.1899999999999994e-176,617.0
1717,NPAT,NP_001074621.1,Astyanax_mexicanus,XP_007245965.3,NPAT,Mus_musculus,NP_001074621.1,NPAT,1.51e-94,348.0,1.0199999999999999e-94,348.0
1718,NPAT,NP_001074621.1,Astyanax_mexicanus,XP_007245966.3,NPAT,Mus_musculus,NP_001074621.1,NPAT,3.7699999999999995e-95,350.0,2.5599999999999998e-95,350.0
1719,NPHS1,XP_036009153.1,Astyanax_mexicanus,XP_049323029.1,NPHS1,Mus_musculus,XP_036009153.1,NPHS1,2.06e-254,879.0,1.2699999999999999e-254,879.0
1720,NPHS2,NP_569723.1,Astyanax_mexicanus,XP_007240131.2,NPHS2,Mus_musculus,NP_569723.1,NPHS2,1.07e-76,287.0,6.3900000000000005e-77,287.0
1721,NPPA,NP_032751.1,,,,,,,,,,
1722,NPPB,NP_032752.1,,,,,,,,,,
1723,NPR1,NP_032753.5,Astyanax_mexicanus,XP_007228583.2,NPR1A,Mus_musculus,NP_032753.5,NPR1,0.0,1305.0,0.0,1305.0
1724,NPR1,NP_032753.5,Astyanax_mexicanus,XP_007249743.2,NPR1B,Mus_musculus,NP_032753.5,NPR1,0.0,1350.0,0.0,1350.0
1725,NPR1,NP_032753.5,Astyanax_mexicanus,XP_007249744.2,NPR1B,Mus_musculus,NP_032753.5,NPR1,0.0,1350.0,0.0,1350.0
1726,NPR1,NP_032753.5,Astyanax_mexicanus,XP_007249745.2,NPR1B,Mus_musculus,NP_032753.5,NPR1,0.0,1350.0,0.0,1350.0
1727,NPR1,NP_032753.5,Astyanax_mexicanus,XP_007249747.2,NPR1B,Mus_musculus,NP_032753.5,NPR1,0.0,1350.0,0.0,1350.0
1728,NPSR1,XP_017168906.1,,,,,,,,,,
1729,NQO1,XP_036009703.1,Astyanax_mexicanus,XP_022517970.1,LOC103047199,Mus_musculus,XP_036009703.1,NQO1,1.72e-86,319.0,1.06e-86,319.0
1730,NQO1,XP_036009703.1,Astyanax_mexicanus,XP_022517973.1,LOC103047199,Mus_musculus,XP_036009703.1,NQO1,1.72e-86,319.0,1.06e-86,319.0
1731,NQO1,XP_036009703.1,Astyanax_mexicanus,XP_022517974.2,LOC111188484,Mus_musculus,XP_036009703.1,NQO1,1.1e-84,313.0,6.780000000000001e-85,313.0
1732,NQO1,XP_036009703.1,Astyanax_mexicanus,XP_049321681.1,LOC103047199,Mus_musculus,XP_036009703.1,NQO1,1.72e-86,319.0,1.06e-86,319.0
1733,NQO1,XP_036009703.1,Astyanax_mexicanus,XP_049321682.1,LOC103047199,Mus_musculus,XP_036009703.1,NQO1,1.72e-86,319.0,1.06e-86,319.0
1734,NQO1,XP_036009703.1,Astyanax_mexicanus,XP_049321683.1,LOC103047199,Mus_musculus,XP_036009703.1,NQO1,1.72e-86,319.0,1.06e-86,319.0
1735,NR0B1,NP_031456.1,,,,,,,,,,
1736,NR0B2,NP_035980.1,Astyanax_mexicanus,XP_007241050.3,NR0B2A,Mus_musculus,NP_035980.1,NR0B2,8.11e-56,217.0,5.09e-56,217.0
1737,NR1H2,NP_001272447.1,,,,,,,,,,
1738,NR1H3,NP_038867.2,Astyanax_mexicanus,XP_022520970.2,NR1H3,Mus_musculus,NP_038867.2,NR1H3,1.22e-160,566.0,7.6e-161,566.0
1739,NR1H3,NP_038867.2,Astyanax_mexicanus,XP_049326943.1,NR1H3,Mus_musculus,NP_038867.2,NR1H3,1.22e-160,566.0,7.6e-161,566.0
1740,NR1H4,NP_001372640.1,Astyanax_mexicanus,XP_007250611.2,NR1H4,Mus_musculus,NP_001372640.1,NR1H4,1.22e-172,606.0,7.3e-173,606.0
1741,NR1H4,NP_001372640.1,Astyanax_mexicanus,XP_007250612.2,NR1H4,Mus_musculus,NP_001372640.1,NR1H4,6.179999999999999e-170,597.0,3.739999999999999e-170,597.0
1742,NR1H4,NP_001372640.1,Astyanax_mexicanus,XP_015461624.2,NR1H4,Mus_musculus,NP_001372640.1,NR1H4,1.22e-172,606.0,7.3e-173,606.0
1743,NR1H4,NP_001372640.1,Astyanax_mexicanus,XP_049339561.1,NR1H4,Mus_musculus,NP_001372640.1,NR1H4,1.22e-172,606.0,7.3e-173,606.0
1744,NR1I3,NP_033933.2,,,,,,,,,,
1745,NR2C1,NP_035759.3,Astyanax_mexicanus,XP_022527092.2,NR2C1,Mus_musculus,NP_035759.3,NR2C1,4.06e-192,671.0,2.49e-192,671.0
1746,NR2C1,NP_035759.3,Astyanax_mexicanus,XP_022527093.2,NR2C1,Mus_musculus,NP_035759.3,NR2C1,4.06e-192,671.0,2.49e-192,671.0
1747,NR2C1,NP_035759.3,Astyanax_mexicanus,XP_022527094.2,NR2C1,Mus_musculus,NP_035759.3,NR2C1,4.06e-192,671.0,2.49e-192,671.0
1748,NR2C2,NP_001334271.1,Astyanax_mexicanus,XP_049341627.1,NR2C2,Mus_musculus,NP_001334271.1,NR2C2,7e-275,946.0,4.36e-275,946.0
1749,NR2C2,NP_001334271.1,Astyanax_mexicanus,XP_049341628.1,NR2C2,Mus_musculus,NP_001334271.1,NR2C2,7e-275,946.0,4.36e-275,946.0
1750,NR2E1,NP_689415.1,Astyanax_mexicanus,XP_022521095.1,NR2E1,Mus_musculus,NP_689415.1,NR2E1,1.08e-191,669.0,6.49e-192,669.0
1751,NR2E3,XP_006511212.1,,,,,,,,,,
1752,NR2F2,NP_899084.2,Astyanax_mexicanus,XP_007254525.1,NR2F2,Mus_musculus,NP_899084.2,NR2F2,2.5900000000000003e-144,511.0,1.73e-144,511.0
1753,NR2F6,NP_034280.2,Astyanax_mexicanus,XP_007240291.1,NR2F6B,Mus_musculus,NP_034280.2,NR2F6,8.89e-160,563.0,5.33e-160,563.0
1754,NR2F6,NP_034280.2,Astyanax_mexicanus,XP_007240292.1,NR2F6B,Mus_musculus,NP_034280.2,NR2F6,5.68e-158,557.0,3.41e-158,557.0
1755,NR3C2,NP_001077375.1,Astyanax_mexicanus,XP_049337335.1,NR3C2,Mus_musculus,NP_001077375.1,NR3C2,5.1399999999999996e-225,781.0,3.18e-225,781.0
1756,NR4A2,XP_036015279.1,Astyanax_mexicanus,XP_015462489.3,NR4A2A,Mus_musculus,XP_036015279.1,NR4A2,1.39e-252,872.0,7.84e-253,872.0
1757,NR4A3,XP_030109168.1,Astyanax_mexicanus,XP_007229518.2,NR4A3,Mus_musculus,XP_030109168.1,NR4A3,5.82e-144,511.0,3.8600000000000004e-144,511.0
1758,NR4A3,XP_030109168.1,Astyanax_mexicanus,XP_022535285.2,NR4A3,Mus_musculus,XP_030109168.1,NR4A3,3.02e-144,512.0,1.9300000000000002e-144,512.0
1759,NR4A3,XP_030109168.1,Astyanax_mexicanus,XP_022535292.2,NR4A3,Mus_musculus,XP_030109168.1,NR4A3,3.02e-144,512.0,1.9300000000000002e-144,512.0
1760,NR4A3,XP_030109168.1,Astyanax_mexicanus,XP_049320302.1,NR4A3,Mus_musculus,XP_030109168.1,NR4A3,3.02e-144,512.0,1.9300000000000002e-144,512.0
1761,NR4A3,XP_030109168.1,Astyanax_mexicanus,XP_049320313.1,NR4A3,Mus_musculus,XP_030109168.1,NR4A3,5.82e-144,511.0,3.8600000000000004e-144,511.0
1762,NR5A1,NP_620639.1,,,,,,,,,,
1763,NR5A2,XP_006529684.1,Astyanax_mexicanus,XP_022525478.1,NR5A2,Mus_musculus,XP_006529684.1,NR5A2,8.089999999999999e-239,826.0,4.97e-239,826.0
1764,NRARP,NP_080256.2,Astyanax_mexicanus,XP_007241832.1,NRARPA,Mus_musculus,NP_080256.2,NRARP,1.16e-51,202.0,7.32e-52,202.0
1765,NRF1,NP_001348622.1,Astyanax_mexicanus,XP_007237823.1,NRF1,Mus_musculus,NP_001348622.1,NRF1,2.2e-221,768.0,1.37e-221,768.0
1766,NRF1,NP_001348622.1,Astyanax_mexicanus,XP_007237824.1,NRF1,Mus_musculus,NP_001348622.1,NRF1,2.1e-224,778.0,1.34e-224,778.0
1767,NRF1,NP_001348622.1,Astyanax_mexicanus,XP_007237825.1,NRF1,Mus_musculus,NP_001348622.1,NRF1,2.1e-224,778.0,1.34e-224,778.0
1768,NRGN,NP_071312.1,Astyanax_mexicanus,XP_015460274.1,NRGNA,Mus_musculus,NP_071312.1,NRGN,1.14e-09,61.6,9.21e-10,61.6
1769,NRP1,NP_032763.2,Astyanax_mexicanus,XP_007238715.2,NRP1A,Mus_musculus,NP_032763.2,NRP1,0.0,1207.0,0.0,1207.0
1770,NRP1,NP_032763.2,Astyanax_mexicanus,XP_049336337.1,NRP1A,Mus_musculus,NP_032763.2,NRP1,0.0,1207.0,0.0,1207.0
1771,NRP1,NP_032763.2,Astyanax_mexicanus,XP_049336338.1,NRP1A,Mus_musculus,NP_032763.2,NRP1,0.0,1194.0,0.0,1194.0
1772,NRP2,NP_001070871.1,Astyanax_mexicanus,XP_007234217.2,NRP2B,Mus_musculus,NP_001070871.1,NRP2,0.0,1098.0,0.0,1098.0
1773,NRP2,NP_001070871.1,Astyanax_mexicanus,XP_022530603.2,NRP2A,Mus_musculus,NP_001070871.1,NRP2,0.0,1058.0,0.0,1058.0
1774,NRP2,NP_001070871.1,Astyanax_mexicanus,XP_022530604.2,NRP2A,Mus_musculus,NP_001070871.1,NRP2,0.0,1046.0,0.0,1046.0
1775,NT5E,NP_035981.1,Astyanax_mexicanus,XP_022520687.2,NT5E,Mus_musculus,NP_035981.1,NT5E,1.0900000000000001e-208,726.0,6.73e-209,726.0
1776,NTRK1,XP_006501187.1,Astyanax_mexicanus,XP_022524425.2,NTRK1,Mus_musculus,XP_006501187.1,NTRK1,1.27e-229,796.0,7.85e-230,796.0
1777,NTRK1,XP_006501187.1,Astyanax_mexicanus,XP_049320808.1,NTRK1,Mus_musculus,XP_006501187.1,NTRK1,3.24e-227,788.0,2.01e-227,788.0
1778,NUDT1,NP_001343514.1,Astyanax_mexicanus,XP_007247857.1,NUDT1,Mus_musculus,NP_001343514.1,NUDT1,2.9999999999999996e-60,231.0,1.87e-60,231.0
1779,NUPR1,NP_062712.1,Astyanax_mexicanus,XP_007234770.3,NUPR1B,Mus_musculus,NP_062712.1,NUPR1,1.07e-09,62.0,7.16e-10,62.0
1780,OAS1G,NP_035982.2,,,,,,,,,,
1781,ODF2,XP_017171768.1,Astyanax_mexicanus,XP_007233985.3,ODF2A,Mus_musculus,XP_017171768.1,ODF2,2.46e-92,340.0,1.53e-92,340.0
1782,ODF2,XP_017171768.1,Astyanax_mexicanus,XP_015456961.3,ODF2A,Mus_musculus,XP_017171768.1,ODF2,7.5e-97,355.0,4.68e-97,355.0
1783,OFD1,NP_001410376.1,,,,,,,,,,
1784,OGG1,NP_035087.3,Astyanax_mexicanus,XP_007248022.3,OGG1,Mus_musculus,NP_035087.3,OGG1,3.6999999999999996e-91,335.0,2.03e-91,335.0
1785,OMP,NP_035140.1,Astyanax_mexicanus,XP_022521710.1,OMPA,Mus_musculus,NP_035140.1,OMP,5.72e-41,167.0,3.6e-41,167.0
1786,ONECUT1,NP_032288.1,Astyanax_mexicanus,XP_007251933.1,ONECUT1,Mus_musculus,NP_032288.1,ONECUT1,2.34e-144,512.0,1.4300000000000002e-144,512.0
1787,ONECUT1,NP_032288.1,Astyanax_mexicanus,XP_007251934.1,ONECUT1,Mus_musculus,NP_032288.1,ONECUT1,1.4500000000000001e-145,516.0,8.95e-146,516.0
1788,ONECUT3,NP_631972.2,Astyanax_mexicanus,XP_007233309.1,ONECUT3A,Mus_musculus,NP_631972.2,ONECUT3,1.1e-116,420.0,7.47e-117,420.0
1789,ONECUT3,NP_631972.2,Astyanax_mexicanus,XP_049334974.1,ONECUT3B,Mus_musculus,NP_631972.2,ONECUT3,1.97e-112,406.0,1.22e-112,406.0
1790,OPN1SW,NP_031564.1,Astyanax_mexicanus,XP_007237583.1,OPN1SW2,Mus_musculus,NP_031564.1,OPN1SW,3.45e-88,325.0,2.0900000000000002e-88,325.0
1791,OPRD1,NP_038650.3,Astyanax_mexicanus,XP_007234633.2,OPRD1A,Mus_musculus,NP_038650.3,OPRD1,1.5299999999999999e-140,499.0,9.38e-141,499.0
1792,OPRD1,NP_038650.3,Astyanax_mexicanus,XP_049336553.1,OPRD1B,Mus_musculus,NP_038650.3,OPRD1,3.18e-134,478.0,1.97e-134,478.0
1793,OPRK1,NP_001305664.1,Astyanax_mexicanus,XP_007240093.1,LOC103039256,Mus_musculus,NP_001305664.1,OPRK1,5.46e-124,444.0,3.7200000000000004e-124,444.0
1794,OPRK1,NP_001305664.1,Astyanax_mexicanus,XP_015464058.3,OPRK1,Mus_musculus,NP_001305664.1,OPRK1,2.26e-120,432.0,1.52e-120,432.0
1795,OPRM1,NP_001289724.1,,,,,,,,,,
1796,OSCAR,NP_001277306.1,,,,,,,,,,
1797,OSM,NP_001013383.1,,,,,,,,,,
1798,OSTM1,NP_766004.1,Astyanax_mexicanus,XP_007255740.2,OSTM1,Mus_musculus,NP_766004.1,OSTM1,6.2e-51,201.0,4.34e-51,201.0
1799,OVOL2,NP_081200.2,,,,,,,,,,
1800,OXT,NP_035155.1,Astyanax_mexicanus,XP_007254051.1,OXT,Mus_musculus,NP_035155.1,OXT,2.26e-37,155.0,1.13e-37,155.0
1801,OXT,NP_035155.1,Astyanax_mexicanus,XP_049341857.1,LOC103042813,Mus_musculus,NP_035155.1,OXT,2.95e-38,158.0,1.41e-38,158.0
1802,P2RY10,NP_001344739.1,Astyanax_mexicanus,XP_022539455.2,P2RY10,Mus_musculus,NP_001344739.1,P2RY10,3.9199999999999995e-95,348.0,2.36e-95,348.0
1803,PAG1,XP_030108786.1,Astyanax_mexicanus,XP_022538907.2,PAG1,Mus_musculus,XP_030108786.1,PAG1,9.570000000000001e-36,151.0,6.2e-36,151.0
1804,PAG1,XP_030108786.1,Astyanax_mexicanus,XP_049331315.1,PAG1,Mus_musculus,XP_030108786.1,PAG1,9.570000000000001e-36,151.0,6.2e-36,151.0
1805,PAGR1A,NP_084516.1,Astyanax_mexicanus,XP_007248745.2,PAGR1,Mus_musculus,NP_084516.1,PAGR1A,5.15e-32,138.0,3e-32,138.0
1806,PANX3,NP_766042.2,,,,,,,,,,
1807,PAPPA,NP_067337.1,Astyanax_mexicanus,XP_049321773.1,LOC103040342,Mus_musculus,NP_067337.1,PAPPA,0.0,1994.0,0.0,1994.0
1808,PAPPA,NP_067337.1,Astyanax_mexicanus,XP_049326654.1,PAPPAB,Mus_musculus,NP_067337.1,PAPPA,0.0,1994.0,0.0,1994.0
1809,PAQR7,XP_036020344.1,Astyanax_mexicanus,XP_007251814.3,PAQR7B,Mus_musculus,XP_036020344.1,PAQR7,2.5000000000000003e-99,362.0,1.52e-99,362.0
1810,PARP1,NP_031441.2,Astyanax_mexicanus,XP_007253978.3,PARP1,Mus_musculus,NP_031441.2,PARP1,0.0,1341.0,0.0,1341.0
1811,PAX1,XP_006498974.1,Astyanax_mexicanus,XP_049320204.1,PAX1A,Mus_musculus,XP_006498974.1,PAX1,4.6e-139,494.0,4.31e-139,494.0
1812,PAX2,NP_001355673.1,Astyanax_mexicanus,XP_007249554.1,PAX2A,Mus_musculus,NP_001355673.1,PAX2,1.6399999999999999e-186,652.0,9.389999999999999e-187,652.0
1813,PAX2,NP_001355673.1,Astyanax_mexicanus,XP_007249555.1,PAX2A,Mus_musculus,NP_001355673.1,PAX2,8.580000000000001e-194,676.0,5.590000000000001e-194,676.0
1814,PAX2,NP_001355673.1,Astyanax_mexicanus,XP_007249556.1,PAX2A,Mus_musculus,NP_001355673.1,PAX2,1.29e-195,682.0,8.74e-196,682.0
1815,PAX3,NP_001152992.1,,,,,,,,,,
1816,PAX4,NP_001153398.1,,,,,,,,,,
1817,PAX5,NP_032808.1,Astyanax_mexicanus,XP_022537465.1,PAX5,Mus_musculus,NP_032808.1,PAX5,2.2400000000000002e-166,585.0,1.27e-166,585.0
1818,PAX5,NP_032808.1,Astyanax_mexicanus,XP_022537467.1,PAX5,Mus_musculus,NP_032808.1,PAX5,2.7900000000000004e-167,588.0,1.59e-167,588.0
1819,PAX5,NP_032808.1,Astyanax_mexicanus,XP_022537468.1,PAX5,Mus_musculus,NP_032808.1,PAX5,9.160000000000001e-163,573.0,5.220000000000001e-163,573.0
1820,PAX6,NP_001231127.1,Astyanax_mexicanus,NP_001278194.1,PAX6A,Mus_musculus,NP_001231127.1,PAX6,1.1999999999999999e-219,762.0,7.42e-220,762.0
1821,PAX6,NP_001231127.1,Astyanax_mexicanus,XP_049339740.1,PAX6A,Mus_musculus,NP_001231127.1,PAX6,9.369999999999999e-228,789.0,5.53e-228,789.0
1822,PAX6,NP_001231127.1,Astyanax_mexicanus,XP_049339741.1,PAX6A,Mus_musculus,NP_001231127.1,PAX6,9.369999999999999e-228,789.0,5.53e-228,789.0
1823,PAX6,NP_001231127.1,Astyanax_mexicanus,XP_049339742.1,PAX6A,Mus_musculus,NP_001231127.1,PAX6,3.6e-230,797.0,2.1599999999999997e-230,797.0
1824,PAX6,NP_001231127.1,Astyanax_mexicanus,XP_049339743.1,PAX6A,Mus_musculus,NP_001231127.1,PAX6,4.4999999999999993e-228,790.0,2.7599999999999995e-228,790.0
1825,PAX6,NP_001231127.1,Astyanax_mexicanus,XP_049339744.1,PAX6A,Mus_musculus,NP_001231127.1,PAX6,3.4499999999999997e-230,797.0,2.1599999999999997e-230,797.0
1826,PAX7,XP_006538694.1,Astyanax_mexicanus,XP_007246412.3,PAX7B,Mus_musculus,XP_006538694.1,PAX7,1.47e-241,835.0,9.04e-242,835.0
1827,PAX7,XP_006538694.1,Astyanax_mexicanus,XP_007246414.3,PAX7B,Mus_musculus,XP_006538694.1,PAX7,1.1399999999999999e-243,842.0,7.06e-244,842.0
1828,PAX7,XP_006538694.1,Astyanax_mexicanus,XP_022533166.2,PAX7B,Mus_musculus,XP_006538694.1,PAX7,1.8799999999999998e-239,828.0,1.1599999999999999e-239,828.0
1829,PAX7,XP_006538694.1,Astyanax_mexicanus,XP_049327595.1,PAX7A,Mus_musculus,XP_006538694.1,PAX7,4.82e-237,820.0,2.96e-237,820.0
1830,PAX7,XP_006538694.1,Astyanax_mexicanus,XP_049327596.1,PAX7A,Mus_musculus,XP_006538694.1,PAX7,1.16e-240,832.0,7.23e-241,832.0
1831,PAX8,NP_035170.1,Astyanax_mexicanus,XP_007254069.2,PAX8,Mus_musculus,NP_035170.1,PAX8,1.6400000000000001e-167,589.0,9.31e-168,589.0
1832,PAX8,NP_035170.1,Astyanax_mexicanus,XP_007254071.2,PAX8,Mus_musculus,NP_035170.1,PAX8,8.48e-162,570.0,4.88e-162,570.0
1833,PAX8,NP_035170.1,Astyanax_mexicanus,XP_007254072.2,PAX8,Mus_musculus,NP_035170.1,PAX8,1.56e-167,589.0,9.31e-168,589.0
1834,PAX8,NP_035170.1,Astyanax_mexicanus,XP_007254073.2,PAX8,Mus_musculus,NP_035170.1,PAX8,6.030000000000001e-167,587.0,3.72e-167,587.0
1835,PAX8,NP_035170.1,Astyanax_mexicanus,XP_007254074.2,PAX8,Mus_musculus,NP_035170.1,PAX8,7.77e-162,570.0,4.88e-162,570.0
1836,PAX8,NP_035170.1,Astyanax_mexicanus,XP_007254075.2,PAX8,Mus_musculus,NP_035170.1,PAX8,1.22e-160,566.0,7.81e-161,566.0
1837,PAX8,NP_035170.1,Astyanax_mexicanus,XP_007254076.2,PAX8,Mus_musculus,NP_035170.1,PAX8,1.22e-160,566.0,7.81e-161,566.0
1838,PAXIP1,NP_061366.2,Astyanax_mexicanus,XP_022534903.2,PAXIP1,Mus_musculus,NP_061366.2,PAXIP1,0.0,1064.0,0.0,1064.0
1839,PAXIP1,NP_061366.2,Astyanax_mexicanus,XP_049334441.1,PAXIP1,Mus_musculus,NP_061366.2,PAXIP1,0.0,1066.0,0.0,1066.0
1840,PBX1,XP_006496763.1,,,,,,,,,,
1841,PBX4,NP_001020125.1,,,,,,,,,,
1842,PCK1,NP_035174.1,Astyanax_mexicanus,XP_007244225.3,PCK1,Mus_musculus,NP_035174.1,PCK1,6.05e-293,1006.0,3.7400000000000003e-293,1006.0
1843,PCNA,NP_035175.1,Astyanax_mexicanus,XP_007255027.1,PCNA,Mus_musculus,NP_035175.1,PCNA,1.45e-129,462.0,9.05e-130,462.0
1844,PCP2,NP_001123275.1,,,,,,,,,,
1845,PCSK2,NP_032818.1,Astyanax_mexicanus,XP_007238598.2,PCSK2,Mus_musculus,NP_032818.1,PCSK2,0.0,1066.0,0.0,1066.0
1846,PCSK9,NP_705793.1,Astyanax_mexicanus,XP_007260726.2,PCSK9,Mus_musculus,NP_705793.1,PCSK9,9.6e-186,650.0,6.13e-186,650.0
1847,PDCD1,NP_032824.1,,,,,,,,,,
1848,PDCD1LG2,NP_067371.1,,,,,,,,,,
1849,PDE3B,NP_035185.2,Astyanax_mexicanus,XP_022525827.2,PDE3B,Mus_musculus,NP_035185.2,PDE3B,0.0,1139.0,0.0,1139.0
1850,PDE3B,NP_035185.2,Astyanax_mexicanus,XP_022525828.2,PDE3B,Mus_musculus,NP_035185.2,PDE3B,0.0,1142.0,0.0,1142.0
1851,PDE3B,NP_035185.2,Astyanax_mexicanus,XP_022525829.2,PDE3B,Mus_musculus,NP_035185.2,PDE3B,0.0,1132.0,0.0,1132.0
1852,PDE3B,NP_035185.2,Astyanax_mexicanus,XP_022525830.2,PDE3B,Mus_musculus,NP_035185.2,PDE3B,0.0,1137.0,0.0,1137.0
1853,PDE4C,XP_011240550.1,,,,,,,,,,
1854,PDE6B,NP_032832.2,Astyanax_mexicanus,XP_049322334.1,PDE6B,Mus_musculus,NP_032832.2,PDE6B,0.0,1330.0,0.0,1330.0
1855,PDGFA,NP_001409068.1,Astyanax_mexicanus,XP_007236087.2,LOC103022197,Mus_musculus,NP_001409068.1,PDGFA,8.35e-51,200.0,5.03e-51,200.0
1856,PDGFA,NP_001409068.1,Astyanax_mexicanus,XP_022521914.1,PDGFAB,Mus_musculus,NP_001409068.1,PDGFA,1.71e-50,199.0,1.01e-50,199.0
1857,PDGFRA,NP_001076785.1,Astyanax_mexicanus,XP_022520156.2,PDGFRA,Mus_musculus,NP_001076785.1,PDGFRA,0.0,1271.0,0.0,1271.0
1858,PDHX,NP_780303.1,Astyanax_mexicanus,XP_007228215.3,PDHX,Mus_musculus,NP_780303.1,PDHX,3.65e-152,538.0,2.2999999999999997e-152,538.0
1859,PDK1,XP_011237746.1,Astyanax_mexicanus,XP_007253583.3,PDK1,Mus_musculus,XP_011237746.1,PDK1,9.949999999999999e-176,616.0,7.15e-176,616.0
1860,PDK4,NP_038771.1,Astyanax_mexicanus,XP_007259880.1,PDK4,Mus_musculus,NP_038771.1,PDK4,1.34e-170,599.0,8.2e-171,599.0
1861,PDPN,NP_001277751.1,,,,,,,,,,
1862,PDX1,NP_032840.1,Astyanax_mexicanus,XP_007249118.1,PDX1,Mus_musculus,NP_032840.1,PDX1,2.3799999999999997e-54,212.0,1.7799999999999998e-54,212.0
1863,PDYN,NP_061351.2,,,,,,,,,,
1864,PDZK1IP1,NP_001158029.1,Astyanax_mexicanus,XP_022525346.2,PDZK1IP1,Mus_musculus,NP_001158029.1,PDZK1IP1,8.32e-06,50.1,6.19e-06,50.1
1865,PEA15A,NP_001316800.1,,,,,,,,,,
1866,PEG3,XP_017177519.1,,,,,,,,,,
1867,PENK,NP_001335138.1,Astyanax_mexicanus,XP_007231129.3,PENKB,Mus_musculus,NP_001335138.1,PENK,9.24e-16,84.0,5.72e-16,84.0
1868,PER2,NP_001407810.1,Astyanax_mexicanus,XP_022534709.2,PER2,Mus_musculus,NP_001407810.1,PER2,2.15e-266,919.0,1.17e-266,919.0
1869,PER2,NP_001407810.1,Astyanax_mexicanus,XP_022534710.2,PER2,Mus_musculus,NP_001407810.1,PER2,8.6e-266,917.0,4.68e-266,917.0
1870,PER2,NP_001407810.1,Astyanax_mexicanus,XP_022534711.2,PER2,Mus_musculus,NP_001407810.1,PER2,1.01e-269,930.0,5.71e-270,930.0
1871,PER2,NP_001407810.1,Astyanax_mexicanus,XP_049334773.1,PER2,Mus_musculus,NP_001407810.1,PER2,2.02e-269,929.0,1.14e-269,929.0
1872,PERP,NP_071315.1,Astyanax_mexicanus,XP_007247396.3,LOC103035936,Mus_musculus,NP_071315.1,PERP,3.36e-38,158.0,2.18e-38,158.0
1873,PEX11A,NP_035198.1,Astyanax_mexicanus,XP_007254539.3,PEX11A,Mus_musculus,NP_035198.1,PEX11A,1.89e-59,229.0,1.1800000000000001e-59,229.0
1874,PF4,NP_064316.1,,,,,,,,,,
1875,PFKFB3,NP_001171229.1,Astyanax_mexicanus,XP_007235034.2,PFKFB3,Mus_musculus,NP_001171229.1,PFKFB3,7.46e-220,763.0,4.25e-220,763.0
1876,PFKFB3,NP_001171229.1,Astyanax_mexicanus,XP_007235035.2,PFKFB3,Mus_musculus,NP_001171229.1,PFKFB3,7.36e-220,763.0,4.25e-220,763.0
1877,PFKFB3,NP_001171229.1,Astyanax_mexicanus,XP_007235038.2,PFKFB3,Mus_musculus,NP_001171229.1,PFKFB3,7.23e-220,763.0,4.25e-220,763.0
1878,PGLYRP1,NP_033428.1,,,,,,,,,,
1879,PGR,NP_032855.2,,,,,,,,,,
1880,PHEX,NP_035207.1,Astyanax_mexicanus,XP_022537327.1,PHEX,Mus_musculus,NP_035207.1,PHEX,1.8899999999999998e-287,988.0,1.1799999999999999e-287,988.0
1881,PHGDH,NP_058662.2,Astyanax_mexicanus,XP_007260013.3,PHGDH,Mus_musculus,NP_058662.2,PHGDH,2.1599999999999997e-171,602.0,1.3299999999999999e-171,602.0
1882,PHLPP1,NP_598582.3,Astyanax_mexicanus,XP_022533896.2,PHLPP1,Mus_musculus,NP_598582.3,PHLPP1,0.0,1363.0,0.0,1363.0
