,Ast,a,a2,Homo,b  ,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
52589,Astyanax_mexicanus,XP_022523954.2,LOC103027829,Homo_sapiens,NP_001063.2,UGT1A6,3.64e-150,532.0,1.56e-150,532.0
34258,Astyanax_mexicanus,XP_007257819.2,LOC103027870,Homo_sapiens,NP_001264133.1,P2RY6,3.6e-109,395.0,1.68e-109,395.0
145025,Astyanax_mexicanus,XP_049338695.1,LOC103027885,Homo_sapiens,NP_001783.2,CDH2,0.0,1261.0,0.0,1261.0
64491,Astyanax_mexicanus,XP_022529129.2,LOC103027891,Homo_sapiens,NP_005954.3,MYH1,0.0,1673.0,0.0,1673.0
19204,Astyanax_mexicanus,XP_007246689.3,LOC103027908,Homo_sapiens,NP_001167515.1,SPAM1,2.64e-103,376.0,1.36e-103,376.0
21188,Astyanax_mexicanus,XP_007248056.3,LOC103027912,Homo_sapiens,NP_061962.2,HES2,6.63e-24,111.0,2.75e-24,111.0
21482,Astyanax_mexicanus,XP_007248228.3,LOC103027913,Homo_sapiens,NP_002473.2,NASP,2.99e-65,250.0,1.8000000000000001e-65,250.0
120,Astyanax_mexicanus,XP_007227776.3,LOC103027915,Homo_sapiens,NP_619542.1,TLR8,2.96e-193,676.0,1.37e-193,676.0
107307,Astyanax_mexicanus,XP_049324454.1,LOC103027926,Homo_sapiens,NP_064569.3,CNNM4,1.83e-263,909.0,7.39e-264,909.0
90028,Astyanax_mexicanus,XP_049319001.1,LOC103027956,Homo_sapiens,XP_054192619.1,MARK1,1.7400000000000002e-59,230.0,7.339999999999999e-60,230.0
34623,Astyanax_mexicanus,XP_007258138.3,LOC103027981,Homo_sapiens,NP_001309250.1,RALGPS1,3.4499999999999996e-246,851.0,1.61e-246,851.0
53756,Astyanax_mexicanus,XP_022524623.2,LOC103027989,Homo_sapiens,NP_006653.2,SRCAP,0.0,1586.0,0.0,1586.0
37171,Astyanax_mexicanus,XP_007259622.2,LOC103027990,Homo_sapiens,XP_054199857.1,SPAG16,3.78e-66,253.0,1.1700000000000001e-66,253.0
1466,Astyanax_mexicanus,XP_007228755.3,LOC103028036,Homo_sapiens,NP_008962.1,HSF2BP,4.01e-78,292.0,1.73e-78,292.0
93172,Astyanax_mexicanus,XP_049320083.1,LOC103028045,Homo_sapiens,XP_054196830.1,ADGRF3,1.59e-60,235.0,7.43e-61,235.0
69227,Astyanax_mexicanus,XP_022531611.2,LOC103028048,Homo_sapiens,NP_872372.1,VMO1,6.89e-49,194.0,3.3200000000000002e-49,194.0
101160,Astyanax_mexicanus,XP_049322313.1,LOC103028051,Homo_sapiens,XP_054206242.1,PPEF2,2.3599999999999998e-234,812.0,1.14e-234,812.0
7170,Astyanax_mexicanus,XP_007234076.2,LOC103028064,Homo_sapiens,NP_001243542.1,HTR3E,1.57e-85,317.0,7.05e-86,317.0
10021,Astyanax_mexicanus,XP_007236846.3,LOC103028083,Homo_sapiens,NP_001013373.1,OR2G6,1.97e-35,150.0,9.14e-36,150.0
104846,Astyanax_mexicanus,XP_049323606.1,LOC103028088,Homo_sapiens,NP_005295.1,FFAR3,5.0299999999999995e-67,255.0,2.47e-67,255.0
11174,Astyanax_mexicanus,XP_007238262.2,LOC103028094,Homo_sapiens,NP_005323.1,HBZ,2.8100000000000003e-37,155.0,1.2800000000000001e-37,155.0
11654,Astyanax_mexicanus,XP_007238756.2,LOC103028100,Homo_sapiens,NP_005400.1,CXCL11,5.59e-11,67.0,2.63e-11,67.0
83072,Astyanax_mexicanus,XP_022538255.2,LOC103028121,Homo_sapiens,NP_909119.1,NCKIPSD,4.93e-203,708.0,2.19e-203,708.0
62653,Astyanax_mexicanus,XP_022528472.2,LOC103028126,Homo_sapiens,NP_899230.2,CYP26C1,5.58e-149,528.0,2.4499999999999998e-149,528.0
19550,Astyanax_mexicanus,XP_007246950.1,LOC103028134,Homo_sapiens,NP_001020371.3,CTRB2,2.0099999999999998e-98,359.0,9.24e-99,359.0
57855,Astyanax_mexicanus,XP_022526221.1,LOC103028146,Homo_sapiens,NP_001129163.1,SLC18A1,5.56e-199,694.0,2.64e-199,694.0
82341,Astyanax_mexicanus,XP_022537974.1,LOC103028153,Homo_sapiens,NP_004935.1,DNASE1L3,9.57e-86,317.0,4.71e-86,317.0
5160,Astyanax_mexicanus,XP_007232086.3,LOC103028160,Homo_sapiens,NP_005499.1,CCR4,8.639999999999999e-69,261.0,4.0099999999999997e-69,261.0
57287,Astyanax_mexicanus,XP_022525959.2,LOC103028180,Homo_sapiens,NP_671726.2,GLIS1,6.660000000000001e-70,266.0,2.16e-70,266.0
103120,Astyanax_mexicanus,XP_049322910.1,LOC103028185,Homo_sapiens,XP_054227366.1,A2M,4.8700000000000005e-259,895.0,2.3600000000000003e-259,895.0
38200,Astyanax_mexicanus,XP_007260465.1,LOC103028198,Homo_sapiens,NP_001338518.1,C13ORF42,1.3000000000000001e-37,157.0,7.34e-38,157.0
104592,Astyanax_mexicanus,XP_049323532.1,LOC103028203,Homo_sapiens,NP_065112.1,MAN1C1,3.76e-218,758.0,1.71e-218,758.0
14068,Astyanax_mexicanus,XP_007242014.3,LOC103028209,Homo_sapiens,NP_005558.1,LGALS3BP,4.709999999999999e-89,329.0,2.2099999999999998e-89,329.0
21903,Astyanax_mexicanus,XP_007248603.3,LOC103028228,Homo_sapiens,NP_062558.1,IRGC,9.16e-75,281.0,4.92e-75,281.0
23861,Astyanax_mexicanus,XP_007249670.3,LOC103028233,Homo_sapiens,NP_001106954.1,MANEAL,2.17e-183,642.0,1.03e-183,642.0
112466,Astyanax_mexicanus,XP_049326588.1,LOC103028259,Homo_sapiens,XP_054218077.1,TTC16,2.02e-91,337.0,8.83e-92,337.0
31631,Astyanax_mexicanus,XP_007255576.1,LOC103028275,Homo_sapiens,NP_002700.1,PPP1CB,7.48e-193,673.0,3.44e-193,673.0
7834,Astyanax_mexicanus,XP_007234749.3,LOC103028280,Homo_sapiens,XP_054236301.1,MAZ,1.9700000000000002e-64,247.0,8.58e-65,247.0
60726,Astyanax_mexicanus,XP_022527707.2,LOC103028288,Homo_sapiens,XP_054204434.1,SLC4A7,0.0,1564.0,0.0,1564.0
13730,Astyanax_mexicanus,XP_007241134.1,LOC103028312,Homo_sapiens,NP_000828.1,GRINA,2.15e-94,346.0,1.07e-94,346.0
20678,Astyanax_mexicanus,XP_007247710.3,LOC103028333,Homo_sapiens,NP_001356418.1,ARAP1,0.0,1407.0,0.0,1407.0
1473,Astyanax_mexicanus,XP_007228756.2,LOC103028343,Homo_sapiens,NP_060287.1,RAB20,4.6199999999999995e-74,278.0,1.99e-74,278.0
94064,Astyanax_mexicanus,XP_049320233.1,LOC103028344,Homo_sapiens,NP_001278885.1,CDH18,0.0,1042.0,0.0,1042.0
29380,Astyanax_mexicanus,XP_007253996.3,LOC103028363,Homo_sapiens,NP_001411301.1,ABO,1.3899999999999999e-46,187.0,7.45e-47,187.0
30249,Astyanax_mexicanus,XP_007254603.2,LOC103028365,Homo_sapiens,NP_872386.1,CYB561D1,1.54e-57,223.0,7.01e-58,223.0
10028,Astyanax_mexicanus,XP_007236847.3,LOC103028391,Homo_sapiens,NP_001373017.1,OR1D2,7.82e-35,148.0,3.6100000000000004e-35,148.0
106148,Astyanax_mexicanus,XP_049323989.1,LOC103028394,Homo_sapiens,XP_054173505.1,QRICH2,1.7900000000000002e-79,298.0,5.19e-80,298.0
10619,Astyanax_mexicanus,XP_007237534.1,LOC103028396,Homo_sapiens,NP_006080.1,SCML2,9.51e-175,614.0,4.2499999999999997e-175,614.0
80709,Astyanax_mexicanus,XP_022537424.2,LOC103028418,Homo_sapiens,NP_000244.2,MTTP,3.26e-278,958.0,1.51e-278,958.0
82332,Astyanax_mexicanus,XP_022537968.2,LOC103028460,Homo_sapiens,NP_001448.2,FLNB,0.0,4106.0,0.0,4106.0
43353,Astyanax_mexicanus,XP_015463207.3,LOC103028488,Homo_sapiens,NP_001128320.1,CCDC152,5.54e-13,75.1,2.59e-13,75.1
9445,Astyanax_mexicanus,XP_007236192.3,LOC103028491,Homo_sapiens,NP_003848.1,GALR2,1.26e-110,400.0,6.19e-111,400.0
40126,Astyanax_mexicanus,XP_015458116.2,LOC103028503,Homo_sapiens,XP_054170568.1,LOC100652777,2.38e-33,142.0,1.22e-33,142.0
38201,Astyanax_mexicanus,XP_007260466.1,LOC103028510,Homo_sapiens,NP_079435.1,TASL,7.500000000000001e-26,118.0,3.7400000000000003e-26,118.0
50264,Astyanax_mexicanus,XP_022522584.2,LOC103028514,Homo_sapiens,NP_510882.1,TM2D2,2.43e-71,269.0,9.31e-72,269.0
13269,Astyanax_mexicanus,XP_007240416.1,LOC103028519,Homo_sapiens,NP_061119.1,MACROH2A2,5.1499999999999995e-138,491.0,2.4e-138,491.0
133117,Astyanax_mexicanus,XP_049333070.1,LOC103028529,Homo_sapiens,NP_899632.2,NLRP3,4.3400000000000004e-70,267.0,1.6000000000000002e-70,267.0
51059,Astyanax_mexicanus,XP_022522992.2,LOC103028530,Homo_sapiens,XP_054230473.1,NEK5,2.56e-131,470.0,1.07e-131,470.0
91068,Astyanax_mexicanus,XP_049319257.1,LOC103028568,Homo_sapiens,XP_054196830.1,ADGRF3,2.19e-58,228.0,9.51e-59,228.0
3935,Astyanax_mexicanus,XP_007230894.3,LOC103028569,Homo_sapiens,NP_004470.1,FUT7,5.1800000000000004e-73,275.0,2.3300000000000002e-73,275.0
152648,Astyanax_mexicanus,XP_049341069.1,LOC103028594,Homo_sapiens,NP_694566.4,PLB1,1.9800000000000002e-222,773.0,1.21e-222,773.0
7573,Astyanax_mexicanus,XP_007234500.2,LOC103028597,Homo_sapiens,NP_001245329.1,FAM187A,1.06e-93,344.0,4.7599999999999995e-94,344.0
33110,Astyanax_mexicanus,XP_007256964.1,LOC103028601,Homo_sapiens,NP_001159574.1,NDUFV1,2.04e-229,795.0,9.01e-230,795.0
37179,Astyanax_mexicanus,XP_007259624.1,LOC103028613,Homo_sapiens,NP_057016.1,POMP,7.74e-54,210.0,3.5399999999999994e-54,210.0
96036,Astyanax_mexicanus,XP_049320828.1,LOC103028621,Homo_sapiens,NP_000420.1,MAT1A,1.17e-190,666.0,5.32e-191,666.0
20819,Astyanax_mexicanus,XP_007247792.2,LOC103028641,Homo_sapiens,NP_001010922.1,BCL2L15,3.4e-10,65.1,1.7e-10,65.1
45523,Astyanax_mexicanus,XP_022519100.1,LOC103028666,Homo_sapiens,NP_443183.1,DNTTIP1,1.0800000000000001e-110,400.0,5.26e-111,400.0
121174,Astyanax_mexicanus,XP_049328948.1,LOC103028681,Homo_sapiens,NP_001153844.1,TRAPPC9,0.0,1401.0,0.0,1401.0
7959,Astyanax_mexicanus,XP_007234915.3,LOC103028684,Homo_sapiens,NP_000070.1,CHRNA1,3.8e-204,711.0,1.7499999999999998e-204,711.0
34639,Astyanax_mexicanus,XP_007258141.3,LOC103028700,Homo_sapiens,NP_001244900.1,CTSL,5.0900000000000005e-129,461.0,2.3100000000000003e-129,461.0
37609,Astyanax_mexicanus,XP_007259885.3,LOC103028716,Homo_sapiens,NP_055066.1,SLC25A13,0.0,1105.0,0.0,1105.0
37860,Astyanax_mexicanus,XP_007260140.1,LOC103028717,Homo_sapiens,NP_005527.1,IMPA1,7.72e-110,397.0,3.54e-110,397.0
90530,Astyanax_mexicanus,XP_049319067.1,LOC103028753,Homo_sapiens,NP_001989.2,FBLN2,9.53e-182,638.0,4.28e-182,638.0
21827,Astyanax_mexicanus,XP_007248515.3,LOC103028758,Homo_sapiens,NP_078906.2,ZDHHC14,2.75e-224,778.0,1.2700000000000002e-224,778.0
134919,Astyanax_mexicanus,XP_049335110.1,LOC103028761,Homo_sapiens,NP_932074.1,BOLL,6.94e-56,218.0,2.8900000000000003e-56,218.0
1081,Astyanax_mexicanus,XP_007228415.2,LOC103028764,Homo_sapiens,NP_059113.1,GALNT8,4.860000000000001e-179,628.0,2.36e-179,628.0
4513,Astyanax_mexicanus,XP_007231408.1,LOC103028781,Homo_sapiens,NP_001013454.1,MPST,2.74e-102,372.0,1.27e-102,372.0
88025,Astyanax_mexicanus,XP_022541425.2,LOC103028816,Homo_sapiens,NP_001380966.1,SHF,1.5400000000000002e-122,440.0,7.090000000000001e-123,440.0
10853,Astyanax_mexicanus,XP_007237932.3,LOC103028820,Homo_sapiens,NP_057645.1,BFAR,1e-167,590.0,4.579999999999999e-168,590.0
12852,Astyanax_mexicanus,XP_007240231.3,LOC103028830,Homo_sapiens,NP_003699.3,RDH16,1.28e-92,340.0,5.84e-93,340.0
52494,Astyanax_mexicanus,XP_022523897.2,LOC103028848,Homo_sapiens,NP_001191689.1,TLL1,1.73e-32,140.0,1.16e-32,140.0
24781,Astyanax_mexicanus,XP_007250468.1,LOC103028875,Homo_sapiens,NP_055654.3,PLPPR4,2.8699999999999997e-244,845.0,1.26e-244,845.0
146205,Astyanax_mexicanus,XP_049339216.1,LOC103028881,Homo_sapiens,NP_001034579.1,CD151,2.3e-105,382.0,1.06e-105,382.0
38950,Astyanax_mexicanus,XP_007287877.2,LOC103028882,Homo_sapiens,NP_001155907.3,ANKRD66,1.17e-36,153.0,7.08e-37,153.0
27081,Astyanax_mexicanus,XP_007252222.3,LOC103028885,Homo_sapiens,NP_002513.2,NPTX1,8.14e-158,557.0,3.78e-158,557.0
39058,Astyanax_mexicanus,XP_015456398.3,LOC103028892,Homo_sapiens,XP_054236205.1,PKD1L3,2.67e-102,374.0,1.45e-102,374.0
89223,Astyanax_mexicanus,XP_049318768.1,LOC103028901,Homo_sapiens,NP_000230.1,LYZ,1.33e-40,166.0,6.53e-41,166.0
33747,Astyanax_mexicanus,XP_007257388.3,LOC103028918,Homo_sapiens,NP_036425.1,PXDN,0.0,2139.0,0.0,2139.0
37688,Astyanax_mexicanus,XP_007259970.1,LOC103028934,Homo_sapiens,NP_001518.3,HDAC2,4.550000000000001e-248,857.0,2.1e-248,857.0
125140,Astyanax_mexicanus,XP_049330459.1,LOC103028957,Homo_sapiens,NP_001357490.1,RFX7,0.0,1194.0,0.0,1194.0
42322,Astyanax_mexicanus,XP_015462106.1,LOC103028985,Homo_sapiens,XP_054220629.1,SEC23IP,0.0,1134.0,0.0,1134.0
39525,Astyanax_mexicanus,XP_015457030.3,LOC103029000,Homo_sapiens,NP_001859.1,CPA1,3.16e-160,565.0,1.4300000000000002e-160,565.0
9816,Astyanax_mexicanus,XP_007236680.1,LOC103029020,Homo_sapiens,NP_006821.1,UQCR11,1.45e-14,78.2,6.66e-15,78.2
11100,Astyanax_mexicanus,XP_007238181.1,LOC103029030,Homo_sapiens,NP_001154924.1,CYB561A3,2.99e-69,262.0,1.35e-69,262.0
155632,Astyanax_mexicanus,XP_049341822.1,LOC103029034,Homo_sapiens,NP_001350126.1,GPAT4,6.949999999999999e-219,760.0,3.1e-219,760.0
80789,Astyanax_mexicanus,XP_022537454.2,LOC103029043,Homo_sapiens,NP_001358152.1,FRMPD1,2.3e-205,717.0,9.45e-206,717.0
135876,Astyanax_mexicanus,XP_049335382.1,LOC103029047,Homo_sapiens,XP_054179585.1,UQCC1,1.37e-96,353.0,5.69e-97,353.0
45743,Astyanax_mexicanus,XP_022519415.1,LOC103029052,Homo_sapiens,NP_001028.1,SCN1B,7.529999999999999e-55,214.0,3.4199999999999995e-55,214.0
14384,Astyanax_mexicanus,XP_007242403.2,LOC103029053,Homo_sapiens,XP_054183847.1,LONRF3,4.45e-181,635.0,2.3500000000000001e-181,635.0
18797,Astyanax_mexicanus,XP_007246504.2,LOC103029073,Homo_sapiens,NP_000396.2,GM2A,5.27e-57,221.0,2.36e-57,221.0
142727,Astyanax_mexicanus,XP_049337380.1,LOC103029079,Homo_sapiens,NP_062558.1,IRGC,1.8600000000000002e-77,290.0,9.61e-78,290.0
82260,Astyanax_mexicanus,XP_022537956.1,LOC103029097,Homo_sapiens,NP_001653.1,ARF5,2.31e-91,335.0,1.0599999999999999e-91,335.0
157086,Astyanax_mexicanus,XP_049342363.1,LOC103029134,Homo_sapiens,NP_001310218.1,CDKL5,1.1700000000000001e-273,943.0,5.329999999999999e-274,943.0
11256,Astyanax_mexicanus,XP_007238349.3,LOC103029136,Homo_sapiens,NP_001070883.2,CRELD1,5.83e-135,481.0,2.78e-135,481.0
11926,Astyanax_mexicanus,XP_007239085.3,LOC103029138,Homo_sapiens,NP_003336.1,UBE2I,1.66e-87,322.0,7.630000000000001e-88,322.0
59573,Astyanax_mexicanus,XP_022527154.2,LOC103029149,Homo_sapiens,XP_054173463.1,TSPAN10,3.76e-53,209.0,1.78e-53,209.0
16165,Astyanax_mexicanus,XP_007244849.3,LOC103029159,Homo_sapiens,NP_766627.1,AQP11,1.0400000000000001e-36,154.0,4.9e-37,154.0
123127,Astyanax_mexicanus,XP_049330064.1,LOC103029169,Homo_sapiens,NP_113683.1,PCDHA2,8.62e-171,602.0,2.05e-171,602.0
24298,Astyanax_mexicanus,XP_007249956.2,LOC103029172,Homo_sapiens,NP_001118239.1,UQCC5,2e-20,98.2,7.94e-21,98.2
1474,Astyanax_mexicanus,XP_007228759.3,LOC103029173,Homo_sapiens,NP_937862.1,ING1,3.19e-81,302.0,1.41e-81,302.0
3005,Astyanax_mexicanus,XP_007230223.3,LOC103029182,Homo_sapiens,NP_003153.2,STRN,0.0,1065.0,0.0,1065.0
42584,Astyanax_mexicanus,XP_015462406.3,LOC103029184,Homo_sapiens,NP_003237.2,THBS1,0.0,1518.0,0.0,1518.0
44474,Astyanax_mexicanus,XP_022518033.2,LOC103029203,Homo_sapiens,XP_054194937.1,FCRL5,3.28e-16,87.8,1.35e-16,87.8
87811,Astyanax_mexicanus,XP_022541106.1,LOC103029217,Homo_sapiens,NP_008961.1,TPPP,6.450000000000001e-79,294.0,2.8400000000000005e-79,294.0
77474,Astyanax_mexicanus,XP_022535908.2,LOC103029218,Homo_sapiens,NP_002290.2,LCT,0.0,2157.0,0.0,2157.0
37051,Astyanax_mexicanus,XP_007259545.1,LOC103029237,Homo_sapiens,NP_075565.2,COA7,4.54e-65,248.0,2.11e-65,248.0
44027,Astyanax_mexicanus,XP_015464033.2,LOC103029242,Homo_sapiens,NP_001766.2,CD38,6.330000000000001e-47,188.0,3.16e-47,188.0
40232,Astyanax_mexicanus,XP_015458348.1,LOC103029244,Homo_sapiens,NP_072045.1,RPS18,1.0700000000000001e-79,296.0,4.93e-80,296.0
121437,Astyanax_mexicanus,XP_049329043.1,LOC103029321,Homo_sapiens,XP_054196999.1,ERBB4,0.0,1901.0,0.0,1901.0
9817,Astyanax_mexicanus,XP_007236681.3,LOC103029329,Homo_sapiens,NP_976049.3,MEX3D,3.34e-115,416.0,1.59e-115,416.0
110840,Astyanax_mexicanus,XP_049325933.1,LOC103029333,Homo_sapiens,NP_001400337.1,GFUS,3.7e-134,478.0,1.7e-134,478.0
11107,Astyanax_mexicanus,XP_007238182.1,LOC103029339,Homo_sapiens,NP_001368918.1,H2BC4,1.35e-53,209.0,6.32e-54,209.0
37690,Astyanax_mexicanus,XP_007259971.2,LOC103029341,Homo_sapiens,NP_001373968.1,HS3ST5,3.84e-134,478.0,1.8299999999999999e-134,478.0
53352,Astyanax_mexicanus,XP_022524372.2,LOC103029358,Homo_sapiens,NP_001129483.1,FXYD3,3.05e-09,61.2,1.36e-09,61.2
15812,Astyanax_mexicanus,XP_007244592.2,LOC103029369,Homo_sapiens,NP_036526.2,PFDN2,1.5300000000000001e-43,176.0,6.64e-44,176.0
5379,Astyanax_mexicanus,XP_007232333.3,LOC103029416,Homo_sapiens,NP_000432.1,SLC26A4,5.77e-219,761.0,2.6499999999999998e-219,761.0
29736,Astyanax_mexicanus,XP_007254262.1,LOC103029420,Homo_sapiens,NP_001073937.1,SYCN,2.9e-22,105.0,1.36e-22,105.0
39522,Astyanax_mexicanus,XP_015456984.3,LOC103029423,Homo_sapiens,NP_001332940.1,GZMB,9.320000000000001e-43,174.0,4.0500000000000005e-43,174.0
7345,Astyanax_mexicanus,XP_007234245.3,LOC103029424,Homo_sapiens,NP_001859.1,CPA1,1.22e-162,573.0,5.590000000000001e-163,573.0
8027,Astyanax_mexicanus,XP_007235002.2,LOC103029428,Homo_sapiens,NP_005155.1,ABCD2,0.0,1111.0,0.0,1111.0
59971,Astyanax_mexicanus,XP_022527297.2,LOC103029429,Homo_sapiens,NP_037513.2,TRHDE,0.0,1404.0,0.0,1404.0
83074,Astyanax_mexicanus,XP_022538257.1,LOC103029431,Homo_sapiens,NP_001300870.1,RHOA,5.62e-104,377.0,2.5899999999999998e-104,377.0
104379,Astyanax_mexicanus,XP_049323466.1,LOC103029441,Homo_sapiens,NP_001005470.1,OR4B1,3.9500000000000005e-32,139.0,1.83e-32,139.0
38794,Astyanax_mexicanus,XP_007260983.3,LOC103029452,Homo_sapiens,NP_001350460.1,PSTK,2.4699999999999997e-48,193.0,1.1799999999999999e-48,193.0
108957,Astyanax_mexicanus,XP_049324837.1,LOC103029471,Homo_sapiens,NP_001310203.1,RANBP3L,1.31e-47,191.0,6.29e-48,191.0
21829,Astyanax_mexicanus,XP_007248517.1,LOC103029479,Homo_sapiens,NP_001001346.1,CLDN20,2.41e-65,249.0,9.99e-66,249.0
1475,Astyanax_mexicanus,XP_007228760.1,LOC103029486,Homo_sapiens,NP_003327.2,UBE2A,8.36e-82,303.0,3.85e-82,303.0
69866,Astyanax_mexicanus,XP_022532015.2,LOC103029501,Homo_sapiens,NP_001356500.1,TCF4,1.46e-288,992.0,6.580000000000001e-289,992.0
5695,Astyanax_mexicanus,XP_007232746.2,LOC103029512,Homo_sapiens,NP_005994.2,UQCRFS1,4.23e-98,358.0,1.93e-98,358.0
68941,Astyanax_mexicanus,XP_022531500.2,LOC103029516,Homo_sapiens,NP_054752.3,TMT1A,3.95e-61,235.0,1.82e-61,235.0
145048,Astyanax_mexicanus,XP_049338741.1,LOC103029519,Homo_sapiens,NP_001365737.1,FCGR1A,3.62e-09,62.8,1.49e-09,62.8
10122,Astyanax_mexicanus,XP_007236950.3,LOC103029544,Homo_sapiens,NP_000005.3,A2M,1.17e-265,917.0,5.49e-266,917.0
37182,Astyanax_mexicanus,XP_007259628.3,LOC103029554,Homo_sapiens,NP_689885.4,SLC51A,1.44e-52,207.0,6.8199999999999995e-53,207.0
46615,Astyanax_mexicanus,XP_022520465.2,LOC103029572,Homo_sapiens,NP_976046.1,FBXO33,1.93e-148,526.0,1.04e-148,526.0
22629,Astyanax_mexicanus,XP_007249044.2,LOC103029600,Homo_sapiens,NP_001032248.1,ACOT9,1.35e-153,543.0,6.42e-154,543.0
1246,Astyanax_mexicanus,XP_007228590.3,LOC103029604,Homo_sapiens,XP_054218241.1,TMEM268,4.57e-29,129.0,1.9500000000000002e-29,129.0
2239,Astyanax_mexicanus,XP_007229523.1,LOC103029610,Homo_sapiens,NP_055149.3,FRRS1L,8.599999999999999e-126,450.0,4.16e-126,450.0
27179,Astyanax_mexicanus,XP_007252308.2,LOC103029621,Homo_sapiens,NP_001243307.1,MCMBP,1.01e-237,823.0,4.72e-238,823.0
10559,Astyanax_mexicanus,XP_007237466.2,LOC103029654,Homo_sapiens,NP_001400337.1,GFUS,9.470000000000001e-132,470.0,4.35e-132,470.0
10625,Astyanax_mexicanus,XP_007237538.2,LOC103029655,Homo_sapiens,XP_054183514.1,RS1,5.7e-78,291.0,1.99e-78,291.0
133166,Astyanax_mexicanus,XP_049333582.1,LOC103029663,Homo_sapiens,NP_002022.1,FRK,1.87e-169,596.0,8.039999999999999e-170,596.0
130394,Astyanax_mexicanus,XP_049331926.1,LOC103029675,Homo_sapiens,NP_001004685.1,OR2F2,1.6100000000000002e-31,137.0,7.51e-32,137.0
104473,Astyanax_mexicanus,XP_049323511.1,LOC103029681,Homo_sapiens,NP_001137854.1,PLCL2,0.0,1602.0,0.0,1602.0
62690,Astyanax_mexicanus,XP_022528494.2,LOC103029690,Homo_sapiens,XP_054198358.1,WDPCP,1.94e-143,510.0,7.9e-144,510.0
81646,Astyanax_mexicanus,XP_022537761.2,LOC103029714,Homo_sapiens,NP_001035962.1,SLC12A6,0.0,1698.0,0.0,1698.0
5380,Astyanax_mexicanus,XP_007232334.3,LOC103029733,Homo_sapiens,NP_000432.1,SLC26A4,1.8099999999999998e-220,766.0,8.289999999999999e-221,766.0
99846,Astyanax_mexicanus,XP_049321913.1,LOC103029742,Homo_sapiens,NP_001357054.1,KLK12,2.74e-25,116.0,1.23e-25,116.0
10032,Astyanax_mexicanus,XP_007236851.2,LOC103029760,Homo_sapiens,NP_001004461.1,OR10A6,2.54e-36,153.0,1.13e-36,153.0
103335,Astyanax_mexicanus,XP_049322975.1,LOC103029765,Homo_sapiens,NP_653267.2,DNHD1,0.0,1065.0,0.0,1065.0
12515,Astyanax_mexicanus,XP_007239907.1,LOC103029778,Homo_sapiens,NP_005817.1,HNRNPR,6.71e-261,900.0,3.09e-261,900.0
145787,Astyanax_mexicanus,XP_049339136.1,LOC103029844,Homo_sapiens,XP_054174592.1,LAMA3,0.0,2349.0,0.0,2349.0
72851,Astyanax_mexicanus,XP_022533293.2,LOC103029846,Homo_sapiens,XP_054210560.1,PI16,4.62e-43,175.0,2.3300000000000002e-43,175.0
74778,Astyanax_mexicanus,XP_022534588.2,LOC103029869,Homo_sapiens,NP_001094861.1,LINGO3,3.52e-103,376.0,1.59e-103,376.0
35215,Astyanax_mexicanus,XP_007258647.3,LOC103029872,Homo_sapiens,NP_001353205.1,KY,5.7100000000000004e-70,266.0,2.2300000000000002e-70,266.0
38595,Astyanax_mexicanus,XP_007260810.3,LOC103029886,Homo_sapiens,NP_002296.1,LGALS1,1.45e-25,116.0,6.71e-26,116.0
17256,Astyanax_mexicanus,XP_007245463.3,LOC103029908,Homo_sapiens,NP_036252.1,CD2AP,5.35e-117,422.0,2.43e-117,422.0
815,Astyanax_mexicanus,XP_007228244.1,LOC103029925,Homo_sapiens,NP_002727.2,PRKAR2B,9.57e-159,560.0,4.57e-159,560.0
4886,Astyanax_mexicanus,XP_007231826.3,LOC103029944,Homo_sapiens,NP_002184.2,INHBB,1.44e-160,566.0,6.95e-161,566.0
8029,Astyanax_mexicanus,XP_007235011.3,LOC103029962,Homo_sapiens,XP_054228485.1,KIF21A,0.0,1860.0,0.0,1860.0
34740,Astyanax_mexicanus,XP_007258226.3,LOC103029971,Homo_sapiens,NP_001074001.1,TMC3,0.0,1177.0,0.0,1177.0
40141,Astyanax_mexicanus,XP_015458174.2,LOC103029981,Homo_sapiens,NP_005311.1,H1-3,2.7300000000000003e-26,119.0,1.37e-26,119.0
143379,Astyanax_mexicanus,XP_049337681.1,LOC103029984,Homo_sapiens,NP_001364417.1,SIPA1L2,0.0,1936.0,0.0,1936.0
38707,Astyanax_mexicanus,XP_007260893.3,LOC103030097,Homo_sapiens,NP_919260.2,CLDN23,4.91e-37,155.0,2.64e-37,155.0
91510,Astyanax_mexicanus,XP_049319489.1,LOC103030149,Homo_sapiens,NP_000095.2,CYP1B1,2.2e-145,516.0,1.04e-145,516.0
68596,Astyanax_mexicanus,XP_022531311.2,LOC103030154,Homo_sapiens,XP_054171422.1,BPTF,0.0,2153.0,0.0,2153.0
99000,Astyanax_mexicanus,XP_049321667.1,LOC103030160,Homo_sapiens,NP_055087.2,ADAMTS7,0.0,1542.0,0.0,1542.0
109533,Astyanax_mexicanus,XP_049324940.1,LOC103030174,Homo_sapiens,XP_054229509.1,KDM2B,0.0,1232.0,0.0,1232.0
155212,Astyanax_mexicanus,XP_049341726.1,LOC103030200,Homo_sapiens,XP_054194615.1,CACNA1E,0.0,2398.0,0.0,2398.0
53282,Astyanax_mexicanus,XP_022524345.2,LOC103030201,Homo_sapiens,NP_001167560.1,SLC4A11,1.35e-265,916.0,6.52e-266,916.0
