,Model_nodos,NCBI_Product_accesion,Ast,a,a2,Homo,b  ,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
2634,ASCL2,NP_005161.1,,,,,,,,,,
2635,ATOH1,NP_005163.1,,,,,,,,,,
2636,CCNC,NP_005181.2,Astyanax_mexicanus,XP_049331090.1,CCNC,Homo_sapiens,NP_005181.2,CCNC,7.39e-147,520.0,3.4e-147,520.0
2637,CD80,NP_005182.1,,,,,,,,,,
2638,CDKN3,NP_005183.2,Astyanax_mexicanus,XP_007247655.1,CDKN3,Homo_sapiens,NP_005183.2,CDKN3,1.6099999999999998e-67,256.0,7.56e-68,256.0
2639,CEBPB,NP_005185.2,,,,,,,,,,
2640,CEBPD,NP_005186.2,Astyanax_mexicanus,XP_007234932.3,CEBPD,Homo_sapiens,NP_005186.2,CEBPD,4.6e-39,162.0,1.9e-39,162.0
2641,CRYGB,NP_005201.2,Astyanax_mexicanus,XP_007253587.1,LOC103034814,Homo_sapiens,NP_005201.2,CRYGB,8.180000000000001e-72,270.0,3.8100000000000003e-72,270.0
2642,CSTA,NP_005204.1,,,,,,,,,,
2643,CTLA4,NP_005205.2,Astyanax_mexicanus,XP_007234205.2,CD28,Homo_sapiens,NP_005205.2,CTLA4,1.25e-10,67.0,6.24e-11,67.0
2644,DCC,NP_005206.2,Astyanax_mexicanus,XP_022524541.1,DCC,Homo_sapiens,NP_005206.2,DCC,0.0,2038.0,0.0,2038.0
2645,DCC,NP_005206.2,Astyanax_mexicanus,XP_022524542.1,DCC,Homo_sapiens,NP_005206.2,DCC,0.0,2006.0,0.0,2006.0
2646,DEFB1,NP_005209.1,,,,,,,,,,
2647,DLX3,NP_005211.1,Astyanax_mexicanus,XP_007241582.2,DLX3B,Homo_sapiens,NP_005211.1,DLX3,1.82e-82,306.0,9.09e-83,306.0
2648,DLX5,NP_005212.1,Astyanax_mexicanus,XP_007259889.2,DLX5A,Homo_sapiens,NP_005212.1,DLX5,2.76e-93,342.0,1.33e-93,342.0
2649,E2F1,NP_005216.1,Astyanax_mexicanus,XP_015457993.1,E2F1,Homo_sapiens,NP_005216.1,E2F1,5.38e-94,345.0,2.52e-94,345.0
2650,EGFR,NP_005219.2,Astyanax_mexicanus,XP_022534414.2,EGFRA,Homo_sapiens,NP_005219.2,EGFR,0.0,1467.0,0.0,1467.0
2651,ELK1,NP_005220.2,Astyanax_mexicanus,XP_007245910.3,ELK1,Homo_sapiens,NP_005220.2,ELK1,6.39e-69,262.0,2.38e-69,262.0
2652,EPHA3,NP_005224.2,Astyanax_mexicanus,XP_007251808.3,EPHA3,Homo_sapiens,NP_005224.2,EPHA3,0.0,1691.0,0.0,1691.0
2653,EPHA3,NP_005224.2,Astyanax_mexicanus,XP_049341020.1,EPHA3,Homo_sapiens,NP_005224.2,EPHA3,0.0,1687.0,0.0,1687.0
2654,EPHA3,NP_005224.2,Astyanax_mexicanus,XP_049341021.1,EPHA3,Homo_sapiens,NP_005224.2,EPHA3,0.0,1633.0,0.0,1633.0
2655,NR2F6,NP_005225.2,Astyanax_mexicanus,XP_007240291.1,NR2F6B,Homo_sapiens,NP_005225.2,NR2F6,1.17e-162,573.0,5.3900000000000005e-163,573.0
2656,NR2F6,NP_005225.2,Astyanax_mexicanus,XP_007240292.1,NR2F6B,Homo_sapiens,NP_005225.2,NR2F6,7.48e-161,567.0,3.4500000000000004e-161,567.0
2657,FOXG1,NP_005240.3,Astyanax_mexicanus,XP_007257979.1,FOXG1A,Homo_sapiens,NP_005240.3,FOXG1,3.7e-164,578.0,2.04e-164,578.0
2658,FOXL1,NP_005241.1,,,,,,,,,,
2659,FOXC2,NP_005242.1,,,,,,,,,,
2660,FOS,NP_005243.1,Astyanax_mexicanus,XP_007259928.1,FOSAB,Homo_sapiens,NP_005243.1,FOS,1.23e-82,307.0,6.0099999999999996e-83,307.0
2661,GATA6,NP_005248.2,Astyanax_mexicanus,XP_015464278.2,GATA6,Homo_sapiens,NP_005248.2,GATA6,2.6699999999999998e-115,416.0,1.45e-115,416.0
2662,GFER,NP_005253.3,Astyanax_mexicanus,XP_007247902.3,GFER,Homo_sapiens,NP_005253.3,GFER,5.29e-54,211.0,2.57e-54,211.0
2663,GRPR,NP_005305.1,Astyanax_mexicanus,XP_007259460.1,GRPR,Homo_sapiens,NP_005305.1,GRPR,6.32e-145,514.0,2.96e-145,514.0
2664,GSC2,NP_005306.1,,,,,,,,,,
2665,HAS2,NP_005319.1,Astyanax_mexicanus,XP_049336179.1,HAS2,Homo_sapiens,NP_005319.1,HAS2,2.6600000000000003e-273,941.0,1.2300000000000001e-273,941.0
2666,HBE1,NP_005321.1,Astyanax_mexicanus,XP_007238249.1,HBBA2,Homo_sapiens,NP_005321.1,HBE1,3.44e-44,178.0,1.58e-44,178.0
2667,HBE1,NP_005321.1,Astyanax_mexicanus,XP_007238257.2,LOC103026581,Homo_sapiens,NP_005321.1,HBE1,4.4299999999999994e-42,171.0,2.0299999999999997e-42,171.0
2668,HBE1,NP_005321.1,Astyanax_mexicanus,XP_007238258.3,LOC103026871,Homo_sapiens,NP_005321.1,HBE1,2.2199999999999998e-42,172.0,1.0099999999999999e-42,172.0
2669,HBZ,NP_005323.1,Astyanax_mexicanus,XP_007238251.1,LOC107196800,Homo_sapiens,NP_005323.1,HBZ,1.12e-36,153.0,5.130000000000001e-37,153.0
2670,HBZ,NP_005323.1,Astyanax_mexicanus,XP_007238252.3,LOC103025029,Homo_sapiens,NP_005323.1,HBZ,4.49e-36,151.0,2.05e-36,151.0
2671,HBZ,NP_005323.1,Astyanax_mexicanus,XP_007238262.2,LOC103028094,Homo_sapiens,NP_005323.1,HBZ,2.8100000000000003e-37,155.0,1.2800000000000001e-37,155.0
2672,HBZ,NP_005323.1,Astyanax_mexicanus,XP_022522884.1,LOC111191627,Homo_sapiens,NP_005323.1,HBZ,2.8100000000000003e-37,155.0,1.2800000000000001e-37,155.0
2673,HBZ,NP_005323.1,Astyanax_mexicanus,XP_022522885.1,LOC103024400,Homo_sapiens,NP_005323.1,HBZ,1.12e-36,153.0,5.130000000000001e-37,153.0
2674,HBZ,NP_005323.1,Astyanax_mexicanus,XP_022522891.1,LOC111191631,Homo_sapiens,NP_005323.1,HBZ,2.8100000000000003e-37,155.0,1.2800000000000001e-37,155.0
2675,HBZ,NP_005323.1,Astyanax_mexicanus,XP_022522896.2,LOC111191636,Homo_sapiens,NP_005323.1,HBZ,2.8100000000000003e-37,155.0,1.2800000000000001e-37,155.0
2676,HBZ,NP_005323.1,Astyanax_mexicanus,XP_022541839.1,LOC111196760,Homo_sapiens,NP_005323.1,HBZ,7.02e-38,157.0,3.21e-38,157.0
2677,HBZ,NP_005323.1,Astyanax_mexicanus,XP_049331582.1,LOC111191633,Homo_sapiens,NP_005323.1,HBZ,7.02e-38,157.0,3.21e-38,157.0
2678,HBZ,NP_005323.1,Astyanax_mexicanus,XP_049331583.1,LOC111191628,Homo_sapiens,NP_005323.1,HBZ,2.8100000000000003e-37,155.0,1.2800000000000001e-37,155.0
2679,HSPA1A,NP_005336.3,Astyanax_mexicanus,XP_022528366.2,HSP70.1,Homo_sapiens,NP_005336.3,HSPA1A,0.0,1073.0,0.0,1073.0
2680,HSPA1A,NP_005336.3,Astyanax_mexicanus,XP_049323854.1,HSP70.3,Homo_sapiens,NP_005336.3,HSPA1A,0.0,1076.0,0.0,1076.0
2681,HSPA1A,NP_005336.3,Astyanax_mexicanus,XP_049323855.1,HSP70.1,Homo_sapiens,NP_005336.3,HSPA1A,0.0,1072.0,0.0,1072.0
2682,HSPA1A,NP_005336.3,Astyanax_mexicanus,XP_049323856.1,HSP70.1,Homo_sapiens,NP_005336.3,HSPA1A,0.0,1073.0,0.0,1073.0
2683,HSPA1A,NP_005336.3,Astyanax_mexicanus,XP_049342101.1,HSPA1B,Homo_sapiens,NP_005336.3,HSPA1A,0.0,1068.0,0.0,1068.0
2684,HSPA1B,NP_005337.2,Astyanax_mexicanus,XP_022528366.2,HSP70.1,Homo_sapiens,NP_005337.2,HSPA1B,0.0,1073.0,0.0,1073.0
2685,HSPA1B,NP_005337.2,Astyanax_mexicanus,XP_049323854.1,HSP70.3,Homo_sapiens,NP_005337.2,HSPA1B,0.0,1076.0,0.0,1076.0
2686,HSPA1B,NP_005337.2,Astyanax_mexicanus,XP_049323855.1,HSP70.1,Homo_sapiens,NP_005337.2,HSPA1B,0.0,1072.0,0.0,1072.0
2687,HSPA1B,NP_005337.2,Astyanax_mexicanus,XP_049323856.1,HSP70.1,Homo_sapiens,NP_005337.2,HSPA1B,0.0,1073.0,0.0,1073.0
2688,HSPA1B,NP_005337.2,Astyanax_mexicanus,XP_049342101.1,HSPA1B,Homo_sapiens,NP_005337.2,HSPA1B,0.0,1068.0,0.0,1068.0
2689,HSPA5,NP_005338.1,Astyanax_mexicanus,XP_007252148.1,HSPA5,Homo_sapiens,NP_005338.1,HSPA5,0.0,1158.0,0.0,1158.0
2690,JUND,NP_005345.3,Astyanax_mexicanus,XP_007236017.1,JUND,Homo_sapiens,NP_005345.3,JUND,1.72e-66,253.0,9.889999999999999e-67,253.0
2691,LMO7,NP_005349.3,Astyanax_mexicanus,XP_049341287.1,LMO7A,Homo_sapiens,NP_005349.3,LMO7,2.53e-197,690.0,1.0799999999999999e-197,690.0
2692,LMO7,NP_005349.3,Astyanax_mexicanus,XP_049341288.1,LMO7A,Homo_sapiens,NP_005349.3,LMO7,4.12e-193,676.0,1.78e-193,676.0
2693,LMO7,NP_005349.3,Astyanax_mexicanus,XP_049341289.1,LMO7A,Homo_sapiens,NP_005349.3,LMO7,1.22e-200,701.0,5.29e-201,701.0
2694,LMO7,NP_005349.3,Astyanax_mexicanus,XP_049341290.1,LMO7A,Homo_sapiens,NP_005349.3,LMO7,1.9999999999999999e-196,687.0,8.669999999999999e-197,687.0
2695,LMO7,NP_005349.3,Astyanax_mexicanus,XP_049341292.1,LMO7A,Homo_sapiens,NP_005349.3,LMO7,2.4300000000000002e-200,700.0,1.0600000000000001e-200,700.0
2696,LMO7,NP_005349.3,Astyanax_mexicanus,XP_049341294.1,LMO7A,Homo_sapiens,NP_005349.3,LMO7,4.65e-203,709.0,2.07e-203,709.0
2697,LMO7,NP_005349.3,Astyanax_mexicanus,XP_049341295.1,LMO7A,Homo_sapiens,NP_005349.3,LMO7,9.18e-203,708.0,4.13e-203,708.0
2698,MPL,NP_005364.1,,,,,,,,,,
2699,NCL,NP_005372.2,Astyanax_mexicanus,XP_007256850.3,NCL,Homo_sapiens,NP_005372.2,NCL,7.43e-112,405.0,3.55e-112,405.0
2700,PODXL,NP_005388.2,,,,,,,,,,
2701,PPP1R3C,NP_005389.1,Astyanax_mexicanus,XP_007251204.3,PPP1R3CB,Homo_sapiens,NP_005389.1,PPP1R3C,1.18e-101,370.0,5.44e-102,370.0
2702,PRKCE,NP_005391.1,Astyanax_mexicanus,XP_022526055.2,PRKCEA,Homo_sapiens,NP_005391.1,PRKCE,0.0,1293.0,0.0,1293.0
2703,PRKCE,NP_005391.1,Astyanax_mexicanus,XP_049337192.1,PRKCEB,Homo_sapiens,NP_005391.1,PRKCE,0.0,1296.0,0.0,1296.0
2704,PRKCE,NP_005391.1,Astyanax_mexicanus,XP_049337193.1,PRKCEB,Homo_sapiens,NP_005391.1,PRKCE,0.0,1300.0,0.0,1300.0
2705,CCL13,NP_005399.1,Astyanax_mexicanus,XP_022540071.2,LOC111195854,Homo_sapiens,NP_005399.1,CCL13,8.26e-11,66.6,3.62e-11,66.6
2706,CCL13,NP_005399.1,Astyanax_mexicanus,XP_049338651.1,LOC111191212,Homo_sapiens,NP_005399.1,CCL13,3.75e-10,64.3,1.78e-10,64.3
2707,CCL13,NP_005399.1,Astyanax_mexicanus,XP_049338652.1,LOC111191212,Homo_sapiens,NP_005399.1,CCL13,1.63e-10,65.5,7.75e-11,65.5
2708,CCL13,NP_005399.1,Astyanax_mexicanus,XP_049338653.1,LOC111191212,Homo_sapiens,NP_005399.1,CCL13,6.53e-10,63.5,3.1e-10,63.5
2709,SIX3,NP_005404.1,Astyanax_mexicanus,XP_007255834.1,SIX3A,Homo_sapiens,NP_005404.1,SIX3,4.1199999999999997e-138,491.0,2.14e-138,491.0
2710,SKIL,NP_005405.2,Astyanax_mexicanus,XP_015457079.3,SKILA,Homo_sapiens,NP_005405.2,SKIL,1.56e-133,477.0,7.229999999999999e-134,477.0
2711,SLC20A1,NP_005406.3,Astyanax_mexicanus,XP_007257867.3,SLC20A1B,Homo_sapiens,NP_005406.3,SLC20A1,2.18e-234,812.0,1.0299999999999999e-234,812.0
2712,TFF2,NP_005414.1,,,,,,,,,,
2713,VEGFC,NP_005420.1,Astyanax_mexicanus,XP_049337357.1,VEGFC,Homo_sapiens,NP_005420.1,VEGFC,1.4e-110,400.0,6.7e-111,400.0
2714,EOMES,NP_005433.2,,,,,,,,,,
2715,MAFB,NP_005452.2,Astyanax_mexicanus,XP_007239571.1,MAFBA,Homo_sapiens,NP_005452.2,MAFB,2.49e-69,263.0,8.99e-70,263.0
2716,HCN4,NP_005468.1,Astyanax_mexicanus,XP_049329556.1,HCN4,Homo_sapiens,NP_005468.1,HCN4,0.0,1114.0,0.0,1114.0
2717,ABCA1,NP_005493.2,Astyanax_mexicanus,XP_022522959.2,ABCA1A,Homo_sapiens,NP_005493.2,ABCA1,0.0,3362.0,0.0,3362.0
2718,ABCA1,NP_005493.2,Astyanax_mexicanus,XP_022522960.2,ABCA1A,Homo_sapiens,NP_005493.2,ABCA1,0.0,3355.0,0.0,3355.0
2719,ABCA1,NP_005493.2,Astyanax_mexicanus,XP_022527820.2,ABCA1B,Homo_sapiens,NP_005493.2,ABCA1,0.0,3349.0,0.0,3349.0
2720,ABCA1,NP_005493.2,Astyanax_mexicanus,XP_022527822.2,ABCA1B,Homo_sapiens,NP_005493.2,ABCA1,0.0,3355.0,0.0,3355.0
2721,ABCA1,NP_005493.2,Astyanax_mexicanus,XP_022527823.2,ABCA1B,Homo_sapiens,NP_005493.2,ABCA1,0.0,3357.0,0.0,3357.0
2722,ABCA1,NP_005493.2,Astyanax_mexicanus,XP_022527824.2,ABCA1B,Homo_sapiens,NP_005493.2,ABCA1,0.0,3362.0,0.0,3362.0
2723,MLANA,NP_005502.1,Astyanax_mexicanus,XP_007230664.1,MLANA,Homo_sapiens,NP_005502.1,MLANA,1.11e-16,86.3,5.11e-17,86.3
2724,MLANA,NP_005502.1,Astyanax_mexicanus,XP_007230665.1,MLANA,Homo_sapiens,NP_005502.1,MLANA,1.11e-16,86.3,5.11e-17,86.3
2725,HLA-B,NP_005505.2,Astyanax_mexicanus,XP_049326223.1,LOC111190556,Homo_sapiens,NP_005505.2,HLA-B,2.51e-48,193.0,1.1899999999999999e-48,193.0
2726,HLA-B,NP_005505.2,Astyanax_mexicanus,XP_049326224.1,LOC111190039,Homo_sapiens,NP_005505.2,HLA-B,4.94e-51,202.0,2.32e-51,202.0
2727,HLA-E,NP_005507.3,Astyanax_mexicanus,XP_049326224.1,LOC111190039,Homo_sapiens,NP_005507.3,HLA-E,5.0599999999999997e-48,192.0,2.35e-48,192.0
2728,HLA-E,NP_005507.3,Astyanax_mexicanus,XP_049326225.1,LOC111190038,Homo_sapiens,NP_005507.3,HLA-E,4.84e-51,202.0,2.3e-51,202.0
2729,HOXA1,NP_005513.2,Astyanax_mexicanus,XP_015458620.2,HOXA1A,Homo_sapiens,NP_005513.2,HOXA1,5.4899999999999994e-89,328.0,2.53e-89,328.0
2730,HOXA11,NP_005514.1,Astyanax_mexicanus,XP_007233427.3,HOXA11B,Homo_sapiens,NP_005514.1,HOXA11,4.9e-83,308.0,2.48e-83,308.0
2731,HES1,NP_005515.1,Astyanax_mexicanus,XP_007249126.1,HER6,Homo_sapiens,NP_005515.1,HES1,1.26e-102,373.0,6.01e-103,373.0
2732,INSL3,NP_005534.2,,,,,,,,,,
2733,IVL,NP_005538.2,,,,,,,,,,
2734,KLK2,NP_005542.1,,,,,,,,,,
2735,KRT16,NP_005548.2,Astyanax_mexicanus,XP_007236560.3,LOC103043362,Homo_sapiens,NP_005548.2,KRT16,3.41e-98,359.0,1.66e-98,359.0
2736,KRT16,NP_005548.2,Astyanax_mexicanus,XP_015457731.3,LOC103044360,Homo_sapiens,NP_005548.2,KRT16,2.18e-99,363.0,1.04e-99,363.0
2737,KRT16,NP_005548.2,Astyanax_mexicanus,XP_022538749.2,LOC107197050,Homo_sapiens,NP_005548.2,KRT16,1.61e-98,360.0,8.31e-99,360.0
2738,KRT16,NP_005548.2,Astyanax_mexicanus,XP_049332315.1,LOC107197050,Homo_sapiens,NP_005548.2,KRT16,8.25e-96,351.0,4.26e-96,351.0
2739,KRT16,NP_005548.2,Astyanax_mexicanus,XP_049332316.1,LOC107197050,Homo_sapiens,NP_005548.2,KRT16,4.12e-96,352.0,2.13e-96,352.0
2740,LAMA1,NP_005550.2,Astyanax_mexicanus,XP_007232077.3,LAMA1,Homo_sapiens,NP_005550.2,LAMA1,0.0,2989.0,0.0,2989.0
2741,LMO2,NP_005565.2,Astyanax_mexicanus,XP_022520084.1,LMO2,Homo_sapiens,NP_005565.2,LMO2,8.54e-85,313.0,5.61e-85,313.0
2742,LYL1,NP_005574.2,,,,,,,,,,
2743,SMAD6,NP_005576.3,Astyanax_mexicanus,XP_007249313.1,SMAD6B,Homo_sapiens,NP_005576.3,SMAD6,1.5699999999999998e-147,523.0,7.45e-148,523.0
2744,POU3F2,NP_005595.2,Astyanax_mexicanus,XP_049331074.1,POU3F2A,Homo_sapiens,NP_005595.2,POU3F2,2.81e-101,369.0,1.52e-101,369.0
2745,S100A11,NP_005611.1,,,,,,,,,,
2746,SMO,NP_005622.1,Astyanax_mexicanus,XP_007241020.2,SMO,Homo_sapiens,NP_005622.1,SMO,0.0,1063.0,0.0,1063.0
2747,SOX3,NP_005625.2,Astyanax_mexicanus,XP_007254450.2,SOX3,Homo_sapiens,NP_005625.2,SOX3,1.01e-94,347.0,6.42e-95,347.0
2748,TAF7,NP_005633.2,Astyanax_mexicanus,XP_022539373.2,TAF7,Homo_sapiens,NP_005633.2,TAF7,1.0299999999999999e-106,387.0,4.57e-107,387.0
2749,TDO2,NP_005642.1,Astyanax_mexicanus,XP_007245569.3,TDO2A,Homo_sapiens,NP_005642.1,TDO2,1.67e-176,619.0,7.7e-177,619.0
2750,NR2F1,NP_005645.1,Astyanax_mexicanus,XP_007243955.1,NR2F1A,Homo_sapiens,NP_005645.1,NR2F1,1.71e-204,712.0,8.1e-205,712.0
2751,KLF10,NP_005646.1,,,,,,,,,,
2752,REEP5,NP_005660.4,Astyanax_mexicanus,XP_007255365.2,REEP5,Homo_sapiens,NP_005660.4,REEP5,1.74e-74,279.0,8.03e-75,279.0
2753,PSCA,NP_005663.2,,,,,,,,,,
2754,TAF1B,NP_005671.3,Astyanax_mexicanus,XP_007235316.3,TAF1B,Homo_sapiens,NP_005671.3,TAF1B,1.0100000000000001e-110,401.0,4.7e-111,401.0
2755,EBI3,NP_005746.2,Astyanax_mexicanus,XP_007250766.3,EBI3,Homo_sapiens,NP_005746.2,EBI3,4.03e-29,129.0,1.39e-29,129.0
2756,CEBPZ,NP_005751.2,Astyanax_mexicanus,XP_007255500.3,CEBPZ,Homo_sapiens,NP_005751.2,CEBPZ,0.0,1051.0,0.0,1051.0
2757,TRIM28,NP_005753.1,,,,,,,,,,
2758,OLIG2,NP_005797.1,Astyanax_mexicanus,XP_015456643.3,OLIG2,Homo_sapiens,NP_005797.1,OLIG2,3.0200000000000002e-59,229.0,1.55e-59,229.0
2759,GPA33,NP_005805.1,Astyanax_mexicanus,XP_007227866.3,GPA33B,Homo_sapiens,NP_005805.1,GPA33,5.27e-28,126.0,1.55e-28,126.0
2760,SPRY2,NP_005833.1,Astyanax_mexicanus,XP_007244508.2,LOC103032848,Homo_sapiens,NP_005833.1,SPRY2,1.37e-68,260.0,7.02e-69,260.0
2761,PURA,NP_005850.1,Astyanax_mexicanus,XP_007234634.1,PURAA,Homo_sapiens,NP_005850.1,PURA,5.51e-127,454.0,2.86e-127,454.0
2762,FSTL3,NP_005851.1,Astyanax_mexicanus,XP_007252677.2,FSTL3,Homo_sapiens,NP_005851.1,FSTL3,1.34e-81,303.0,6.66e-82,303.0
2763,BCAS2,NP_005863.1,Astyanax_mexicanus,XP_007228957.2,BCAS2,Homo_sapiens,NP_005863.1,BCAS2,5.24e-103,374.0,2.41e-103,374.0
2764,ACAT2,NP_005882.2,Astyanax_mexicanus,XP_007260922.2,ACAT2,Homo_sapiens,NP_005882.2,ACAT2,3.58e-164,578.0,1.6600000000000001e-164,578.0
2765,MAT2A,NP_005902.1,Astyanax_mexicanus,XP_007236235.3,MAT2AB,Homo_sapiens,NP_005902.1,MAT2A,1.27e-209,729.0,5.7700000000000004e-210,729.0
2766,MAT2A,NP_005902.1,Astyanax_mexicanus,XP_022536874.1,MAT2AA,Homo_sapiens,NP_005902.1,MAT2A,3.74e-217,754.0,1.72e-217,754.0
2767,MCM6,NP_005906.2,Astyanax_mexicanus,XP_007230927.3,MCM6,Homo_sapiens,NP_005906.2,MCM6,0.0,1285.0,0.0,1285.0
2768,MCM7,NP_005907.3,Astyanax_mexicanus,XP_022532531.2,MCM7,Homo_sapiens,NP_005907.3,MCM7,0.0,1162.0,0.0,1162.0
2769,MAP3K1,NP_005912.1,Astyanax_mexicanus,XP_015462852.3,MAP3K1,Homo_sapiens,NP_005912.1,MAP3K1,0.0,1808.0,0.0,1808.0
2770,MAP3K1,NP_005912.1,Astyanax_mexicanus,XP_015462853.3,MAP3K1,Homo_sapiens,NP_005912.1,MAP3K1,0.0,1802.0,0.0,1802.0
2771,MAP3K1,NP_005912.1,Astyanax_mexicanus,XP_022536978.2,MAP3K1,Homo_sapiens,NP_005912.1,MAP3K1,0.0,1807.0,0.0,1807.0
2772,MAP3K1,NP_005912.1,Astyanax_mexicanus,XP_049324971.1,MAP3K1,Homo_sapiens,NP_005912.1,MAP3K1,0.0,1804.0,0.0,1804.0
2773,MAP3K1,NP_005912.1,Astyanax_mexicanus,XP_049324972.1,MAP3K1,Homo_sapiens,NP_005912.1,MAP3K1,0.0,1796.0,0.0,1796.0
2774,MEOX2,NP_005915.2,Astyanax_mexicanus,XP_007232399.1,MEOX2A,Homo_sapiens,NP_005915.2,MEOX2,1.56e-84,313.0,7.52e-85,313.0
2775,MEOX2,NP_005915.2,Astyanax_mexicanus,XP_007249353.3,MEOX2B,Homo_sapiens,NP_005915.2,MEOX2,6.3e-87,321.0,2.94e-87,321.0
2776,MICB,NP_005922.2,,,,,,,,,,
2777,FOXO4,NP_005929.2,Astyanax_mexicanus,XP_007258711.3,FOXO4,Homo_sapiens,NP_005929.2,FOXO4,2.94e-102,373.0,1.08e-102,373.0
2778,MMP11,NP_005931.2,Astyanax_mexicanus,XP_049322318.1,MMP11B,Homo_sapiens,NP_005931.2,MMP11,9.65e-133,474.0,4.13e-133,474.0
2779,MT1F,NP_005940.1,,,,,,,,,,
2780,MT1G,NP_005941.1,,,,,,,,,,
2781,MT2A,NP_005944.1,,,,,,,,,,
2782,MTF1,NP_005946.2,Astyanax_mexicanus,XP_007249672.2,MTF1,Homo_sapiens,NP_005946.2,MTF1,2.6e-85,317.0,1.1600000000000001e-85,317.0
2783,MTF1,NP_005946.2,Astyanax_mexicanus,XP_022529461.1,MTF1,Homo_sapiens,NP_005946.2,MTF1,2.6600000000000004e-85,317.0,1.1600000000000001e-85,317.0
2784,MUC3A,NP_005951.1,,,,,,,,,,
2785,MYH10,NP_005955.3,Astyanax_mexicanus,XP_049335860.1,MYH10,Homo_sapiens,NP_005955.3,MYH10,0.0,1840.0,0.0,1840.0
2786,MYH10,NP_005955.3,Astyanax_mexicanus,XP_049335861.1,MYH10,Homo_sapiens,NP_005955.3,MYH10,0.0,1841.0,0.0,1841.0
2787,MYH10,NP_005955.3,Astyanax_mexicanus,XP_049335862.1,MYH10,Homo_sapiens,NP_005955.3,MYH10,0.0,1843.0,0.0,1843.0
2788,MYH10,NP_005955.3,Astyanax_mexicanus,XP_049335863.1,MYH10,Homo_sapiens,NP_005955.3,MYH10,0.0,1851.0,0.0,1851.0
2789,NAB2,NP_005958.1,Astyanax_mexicanus,XP_049327864.1,NAB2,Homo_sapiens,NP_005958.1,NAB2,7.339999999999999e-104,378.0,3.5199999999999994e-104,378.0
2790,PTK6,NP_005966.1,Astyanax_mexicanus,XP_022526698.2,PTK6A,Homo_sapiens,NP_005966.1,PTK6,3.65e-116,419.0,1.37e-116,419.0
2791,S100A2,NP_005969.2,,,,,,,,,,
2792,S100P,NP_005971.1,,,,,,,,,,
2793,SIX1,NP_005973.1,Astyanax_mexicanus,XP_007256727.2,SIX1B,Homo_sapiens,NP_005973.1,SIX1,4.8599999999999995e-142,504.0,2.24e-142,504.0
2794,SNAI1,NP_005976.2,Astyanax_mexicanus,XP_022522158.2,SNAI1B,Homo_sapiens,NP_005976.2,SNAI1,4.670000000000001e-21,102.0,2.1500000000000003e-21,102.0
2795,SOX1,NP_005977.2,Astyanax_mexicanus,XP_049341130.1,SOX1A,Homo_sapiens,NP_005977.2,SOX1,9.03e-116,417.0,4.77e-116,417.0
2796,SPRR2A,NP_005979.1,,,,,,,,,,
2797,TBX2,NP_005985.3,Astyanax_mexicanus,XP_007258937.2,TBX2B,Homo_sapiens,NP_005985.3,TBX2,9.990000000000001e-222,770.0,4.73e-222,770.0
2798,TBX3,NP_005987.3,Astyanax_mexicanus,XP_007254062.1,TBX3A,Homo_sapiens,NP_005987.3,TBX3,1.69e-245,849.0,7.95e-246,849.0
2799,WFS1,NP_005996.2,Astyanax_mexicanus,XP_022539313.2,WFS1B,Homo_sapiens,NP_005996.2,WFS1,8.550000000000001e-276,950.0,3.86e-276,950.0
2800,ARID1A,NP_006006.3,Astyanax_mexicanus,XP_007251849.3,ARID1AA,Homo_sapiens,NP_006006.3,ARID1A,0.0,1951.0,0.0,1951.0
2801,ARID1A,NP_006006.3,Astyanax_mexicanus,XP_007251850.3,ARID1AA,Homo_sapiens,NP_006006.3,ARID1A,0.0,1952.0,0.0,1952.0
2802,ARID1A,NP_006006.3,Astyanax_mexicanus,XP_007253084.3,ARID1AB,Homo_sapiens,NP_006006.3,ARID1A,0.0,1957.0,0.0,1957.0
2803,ARID1A,NP_006006.3,Astyanax_mexicanus,XP_049332129.1,ARID1AB,Homo_sapiens,NP_006006.3,ARID1A,0.0,1964.0,0.0,1964.0
2804,CRISP3,NP_006052.2,Astyanax_mexicanus,XP_049333232.1,LOC111194816,Homo_sapiens,NP_006052.2,CRISP3,2.92e-50,199.0,1.33e-50,199.0
2805,TLR6,NP_006059.2,Astyanax_mexicanus,XP_007260376.3,TLR1,Homo_sapiens,NP_006059.2,TLR6,6.410000000000001e-123,442.0,2.89e-123,442.0
2806,TRIM22,NP_006065.2,,,,,,,,,,
2807,TUBA1B,NP_006073.2,Astyanax_mexicanus,XP_007234880.2,TUBA8L2,Homo_sapiens,NP_006073.2,TUBA1B,2.5600000000000003e-252,871.0,1.18e-252,871.0
2808,TUBA1B,NP_006073.2,Astyanax_mexicanus,XP_007235803.2,LOC103037973,Homo_sapiens,NP_006073.2,TUBA1B,1.8699999999999997e-263,908.0,8.6e-264,908.0
2809,TUBA1B,NP_006073.2,Astyanax_mexicanus,XP_007244243.1,LOC103034569,Homo_sapiens,NP_006073.2,TUBA1B,1.91e-260,898.0,8.81e-261,898.0
2810,TUBA1B,NP_006073.2,Astyanax_mexicanus,XP_007259997.2,LOC103038315,Homo_sapiens,NP_006073.2,TUBA1B,1.56e-256,885.0,7.22e-257,885.0
