,Model_nodos,NCBI_Product_accesion,Ast,a,a2,Homo,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
1721,YBX1,NP_004550.2,Astyanax_pachon,KAG9270306.1,YBX1,Homo_sapiens,NP_004550.2,YBX1,2.3899999999999997e-67,256.0,3.839999999999999e-68,256.0
1722,PCK2,NP_004554.3,,,,,,,,,,
1723,POU4F2,NP_004566.2,Astyanax_pachon,KAG9275698.1,POU4F2,Homo_sapiens,NP_004566.2,POU4F2,8.55e-121,434.0,1.26e-121,434.0
1724,RAD9A,NP_004575.1,Astyanax_pachon,KAG9272209.1,RAD9A,Homo_sapiens,NP_004575.1,RAD9A,7.77e-93,341.0,1.2e-93,341.0
1725,CCL20,NP_004582.1,Astyanax_pachon,KAG9278192.1,CCL20,Homo_sapiens,NP_004582.1,CCL20,8.46e-10,63.2,1.24e-10,63.2
1726,SREBF2,NP_004590.2,Astyanax_pachon,KAG9279109.1,SREBF2,Homo_sapiens,NP_004590.2,SREBF2,2.6900000000000002e-248,859.0,4.07e-249,859.0
1727,TOP3A,NP_004609.1,Astyanax_pachon,KAG9279931.1,TOP3A,Homo_sapiens,NP_004609.1,TOP3A,0.0,1305.0,0.0,1305.0
1728,WNT11,NP_004617.2,Astyanax_pachon,KAG9263186.1,WNT11,Homo_sapiens,NP_004617.2,WNT11,1.07e-156,553.0,1.65e-157,553.0
1729,NPHS1,NP_004637.1,Astyanax_pachon,KAG9264674.1,NPHS1,Homo_sapiens,NP_004637.1,NPHS1,7.69e-234,811.0,1.25e-234,811.0
1730,PIAS2,NP_004662.2,Astyanax_pachon,KAG9261681.1,PIAS2,Homo_sapiens,NP_004662.2,PIAS2,5.930000000000001e-245,847.0,9.07e-246,847.0
1731,DIRAS3,NP_004666.1,,,,,,,,,,
1732,CCNB2,NP_004692.1,Astyanax_pachon,KAG9261285.1,CCNB2,Homo_sapiens,NP_004692.1,CCNB2,6.36e-117,421.0,1.01e-117,421.0
1733,PDCD5,NP_004699.1,Astyanax_pachon,KAG9272956.1,PDCD5,Homo_sapiens,NP_004699.1,PDCD5,4.61e-46,184.0,6.99e-47,184.0
1734,DDX21,NP_004719.2,Astyanax_pachon,KAG9260095.1,DDX21,Homo_sapiens,NP_004719.2,DDX21,4.08e-233,808.0,6.289999999999999e-234,808.0
1735,MTA2,NP_004730.2,Astyanax_pachon,KAG9274144.1,MTA2,Homo_sapiens,NP_004730.2,MTA2,0.0,1048.0,0.0,1048.0
1736,CRLF1,NP_004741.1,Astyanax_pachon,KAG9266841.1,CRLF1,Homo_sapiens,NP_004741.1,CRLF1,8.1e-155,547.0,1.26e-155,547.0
1737,CRLF1,NP_004741.1,Astyanax_pachon,KAG9273766.1,CRLF1,Homo_sapiens,NP_004741.1,CRLF1,1.25e-156,553.0,1.9600000000000003e-157,553.0
1738,GCM2,NP_004743.1,Astyanax_pachon,KAG9283538.1,GCM2,Homo_sapiens,NP_004743.1,GCM2,1.9e-126,453.0,2.98e-127,453.0
1739,MMP20,NP_004762.2,Astyanax_pachon,KAG9265203.1,MMP20,Homo_sapiens,NP_004762.2,MMP20,8.44e-108,391.0,1.31e-108,391.0
1740,MMP20,NP_004762.2,Astyanax_pachon,KAG9265204.1,MMP20,Homo_sapiens,NP_004762.2,MMP20,1.09e-108,394.0,1.6400000000000002e-109,394.0
1741,B4GALT5,NP_004767.1,,,,,,,,,,
1742,PTGDR2,NP_004769.2,Astyanax_pachon,KAG9275571.1,PTGDR2,Homo_sapiens,NP_004769.2,PTGDR2,1.58e-73,277.0,2.23e-74,277.0
1743,TCEAL1,NP_004771.2,,,,,,,,,,
1744,LHX2,NP_004780.3,Astyanax_pachon,KAG9269975.1,LHX2,Homo_sapiens,NP_004780.3,LHX2,2.24e-174,612.0,3.27e-175,612.0
1745,KL,NP_004786.2,,,,,,,,,,
1746,CIAO1,NP_004795.1,Astyanax_pachon,KAG9270629.1,CIAO1A,Homo_sapiens,NP_004795.1,CIAO1,5.1699999999999995e-67,255.0,8.03e-68,255.0
1747,SYMPK,NP_004810.2,Astyanax_pachon,KAG9282063.1,SYMPK,Homo_sapiens,NP_004810.2,SYMPK,0.0,1595.0,0.0,1595.0
1748,ATG5,NP_004840.1,Astyanax_pachon,KAG9278476.1,ATG5,Homo_sapiens,NP_004840.1,ATG5,4.0600000000000004e-132,471.0,6.18e-133,471.0
1749,ONECUT2,NP_004843.2,Astyanax_pachon,KAG9266362.1,ONECUT2,Homo_sapiens,NP_004843.2,ONECUT2,1.4e-162,573.0,2.2300000000000003e-163,573.0
1750,FXR2,NP_004851.2,Astyanax_pachon,KAG9274501.1,FXR2,Homo_sapiens,NP_004851.2,FXR2,9e-203,707.0,1.37e-203,707.0
1751,GDF15,NP_004855.2,,,,,,,,,,
1752,PTGES,NP_004869.1,Astyanax_pachon,KAG9281778.1,PTGES,Homo_sapiens,NP_004869.1,PTGES,4.27e-45,181.0,6.8e-46,181.0
1753,TP53I3,NP_004872.2,Astyanax_pachon,KAG9268702.1,TP53I3,Homo_sapiens,NP_004872.2,TP53I3,5.94e-111,401.0,8.81e-112,401.0
1754,CXCL14,NP_004878.3,Astyanax_pachon,KAG9272486.1,CXCL14,Homo_sapiens,NP_004878.3,CXCL14,5.1e-32,137.0,7.79e-33,137.0
1755,KLK4,NP_004908.4,,,,,,,,,,
1756,CDKN2B,NP_004927.2,Astyanax_pachon,KAG9275760.1,CDKN2B,Homo_sapiens,NP_004927.2,CDKN2B,1.0499999999999999e-23,110.0,1.4599999999999999e-24,110.0
1757,DEFB4A,NP_004933.1,,,,,,,,,,
1758,NR5A1,NP_004950.2,,,,,,,,,,
1759,FUS,NP_004951.1,Astyanax_pachon,KAG9278544.1,TAF15,Homo_sapiens,NP_004951.1,FUS,6.04e-57,222.0,1.07e-57,222.0
1760,GUCY2C,NP_004954.2,Astyanax_pachon,KAG9279281.1,GUCY2C,Homo_sapiens,NP_004954.2,GUCY2C,0.0,1174.0,0.0,1174.0
1761,HDAC1,NP_004955.2,Astyanax_pachon,KAG9279654.1,HDAC1,Homo_sapiens,NP_004955.2,HDAC1,3.89e-238,824.0,5.91e-239,824.0
1762,HDAC1,NP_004955.2,Astyanax_pachon,KAG9282264.1,HDAC2,Homo_sapiens,NP_004955.2,HDAC1,1.5299999999999998e-240,832.0,2.3099999999999997e-241,832.0
1763,IBSP,NP_004958.2,,,,,,,,,,
1764,KRAS,NP_004976.2,,,,,,,,,,
1765,MMP9,NP_004985.2,Astyanax_pachon,KAG9270760.1,MMP9,Homo_sapiens,NP_004985.2,MMP9,3.3399999999999997e-242,838.0,5.289999999999999e-243,838.0
1766,MMP14,NP_004986.1,Astyanax_pachon,KAG9273820.1,MMP14,Homo_sapiens,NP_004986.1,MMP14,1.71e-199,696.0,2.4300000000000002e-200,696.0
1767,ROR1,NP_005003.2,Astyanax_pachon,KAG9277319.1,ROR1,Homo_sapiens,NP_005003.2,ROR1,0.0,1415.0,0.0,1415.0
1768,PCYT1A,NP_005008.2,Astyanax_pachon,KAG9273660.1,PCYT1A,Homo_sapiens,NP_005008.2,PCYT1A,3.0300000000000002e-148,525.0,4.58e-149,525.0
1769,PIK3CD,NP_005017.3,,,,,,,,,,
1770,PLK1,NP_005021.2,Astyanax_pachon,KAG9262265.1,PLK1,Homo_sapiens,NP_005021.2,PLK1,9.879999999999999e-263,906.0,1.53e-263,906.0
1771,RORC,NP_005051.2,,,,,,,,,,
1772,SCD,NP_005054.3,Astyanax_pachon,KAG9275361.1,KAG9275361.1,Homo_sapiens,NP_005054.3,SCD,6.73e-121,434.0,1.11e-121,434.0
1773,SIM2,NP_005060.1,Astyanax_pachon,KAG9263644.1,KAG9263644.1,Homo_sapiens,NP_005060.1,SIM2,3.4700000000000003e-192,672.0,4.6700000000000005e-193,672.0
1774,SLC15A1,NP_005064.1,Astyanax_pachon,KAG9277623.1,SLC15A1,Homo_sapiens,NP_005064.1,SLC15A1,2.91e-238,825.0,4.34e-239,825.0
1775,TRIM25,NP_005073.2,Astyanax_pachon,KAG9277412.1,TRIM25,Homo_sapiens,NP_005073.2,TRIM25,2.96e-86,320.0,4.04e-87,320.0
1776,SSPN,NP_005077.2,Astyanax_pachon,KAG9273117.1,SSPN,Homo_sapiens,NP_005077.2,SSPN,9.55e-53,207.0,1.62e-53,207.0
1777,MSC,NP_005089.2,,,,,,,,,,
1778,AKAP12,NP_005091.2,Astyanax_pachon,KAG9283009.1,AKAP12,Homo_sapiens,NP_005091.2,AKAP12,3.6599999999999995e-55,218.0,5.800000000000001e-56,218.0
1779,FGF19,NP_005108.1,Astyanax_pachon,KAG9267102.1,FGF19,Homo_sapiens,NP_005108.1,FGF19,8.44e-34,144.0,1.33e-34,144.0
1780,FGFBP1,NP_005121.1,Astyanax_pachon,KAG9272234.1,FGFBP1,Homo_sapiens,NP_005121.1,FGFBP1,1.31e-15,83.6,2.19e-16,83.6
1781,FGB,NP_005132.2,Astyanax_pachon,KAG9259406.1,FGB,Homo_sapiens,NP_005132.2,FGB,9.2e-158,557.0,1.43e-158,557.0
1782,FGB,NP_005132.2,Astyanax_pachon,KAG9262097.1,FGB,Homo_sapiens,NP_005132.2,FGB,2.36e-155,549.0,3.6500000000000003e-156,549.0
1783,APLNR,NP_005152.1,Astyanax_pachon,KAG9263357.1,APLNRB,Homo_sapiens,NP_005152.1,APLNR,7.63e-84,311.0,1.25e-84,311.0
1784,APLNR,NP_005152.1,Astyanax_pachon,KAG9270496.1,APLNRA,Homo_sapiens,NP_005152.1,APLNR,7.54e-87,321.0,1.22e-87,321.0
1785,PHOX2A,NP_005160.2,Astyanax_pachon,KAG9265306.1,PHOX2A,Homo_sapiens,NP_005160.2,PHOX2A,7.92e-82,304.0,1.1899999999999999e-82,304.0
1786,ASCL2,NP_005161.1,,,,,,,,,,
1787,ATOH1,NP_005163.1,,,,,,,,,,
1788,CCNC,NP_005181.2,Astyanax_pachon,KAG9280553.1,CCNC,Homo_sapiens,NP_005181.2,CCNC,7.39e-147,520.0,1.13e-147,520.0
1789,CD80,NP_005182.1,,,,,,,,,,
1790,CDKN3,NP_005183.2,Astyanax_pachon,KAG9274985.1,CDKN3,Homo_sapiens,NP_005183.2,CDKN3,1.6099999999999998e-67,256.0,2.51e-68,256.0
1791,CEBPB,NP_005185.2,,,,,,,,,,
1792,CEBPD,NP_005186.2,Astyanax_pachon,KAG9275792.1,CEBPD,Homo_sapiens,NP_005186.2,CEBPD,1.19e-36,154.0,1.6100000000000001e-37,154.0
1793,CRYGB,NP_005201.2,Astyanax_pachon,KAG9267883.1,GM2,Homo_sapiens,NP_005201.2,CRYGB,1.08e-66,253.0,1.6599999999999997e-67,253.0
1794,CSTA,NP_005204.1,,,,,,,,,,
1795,CTLA4,NP_005205.2,Astyanax_pachon,KAG9271562.1,CD28,Homo_sapiens,NP_005205.2,CTLA4,5.1e-11,68.2,9.02e-12,68.2
1796,DCC,NP_005206.2,Astyanax_pachon,KAG9281646.1,DCC,Homo_sapiens,NP_005206.2,DCC,0.0,2039.0,0.0,2039.0
1797,DEFB1,NP_005209.1,,,,,,,,,,
1798,DLX3,NP_005211.1,Astyanax_pachon,KAG9267324.1,DLX3B,Homo_sapiens,NP_005211.1,DLX3,1.82e-82,306.0,3.02e-83,306.0
1799,DLX5,NP_005212.1,Astyanax_pachon,KAG9279805.1,DLX5A,Homo_sapiens,NP_005212.1,DLX5,1.73e-94,346.0,2.7599999999999997e-95,346.0
1800,E2F1,NP_005216.1,,,,,,,,,,
1801,EGFR,NP_005219.2,Astyanax_pachon,KAG9278768.1,EGFR,Homo_sapiens,NP_005219.2,EGFR,0.0,1459.0,0.0,1459.0
1802,ELK1,NP_005220.2,Astyanax_pachon,KAG9270037.1,ELK1,Homo_sapiens,NP_005220.2,ELK1,5.11e-68,259.0,6.329999999999999e-69,259.0
1803,EPHA3,NP_005224.2,Astyanax_pachon,KAG9271388.1,EPHA3,Homo_sapiens,NP_005224.2,EPHA3,0.0,1691.0,0.0,1691.0
1804,NR2F6,NP_005225.2,Astyanax_pachon,KAG9266742.1,NR2F6,Homo_sapiens,NP_005225.2,NR2F6,1.17e-162,573.0,1.79e-163,573.0
1805,FOXG1,NP_005240.3,Astyanax_pachon,KAG9268195.1,FOXG1,Homo_sapiens,NP_005240.3,FOXG1,3.7e-164,578.0,6.769999999999999e-165,578.0
1806,FOXL1,NP_005241.1,,,,,,,,,,
1807,FOXC2,NP_005242.1,,,,,,,,,,
1808,FOS,NP_005243.1,Astyanax_pachon,KAG9282293.1,FOS,Homo_sapiens,NP_005243.1,FOS,1.23e-82,307.0,2e-83,307.0
1809,GATA6,NP_005248.2,Astyanax_pachon,KAG9278771.1,GATA6-A,Homo_sapiens,NP_005248.2,GATA6,2.6699999999999998e-115,416.0,4.82e-116,416.0
1810,GFER,NP_005253.3,Astyanax_pachon,KAG9279927.1,GFER,Homo_sapiens,NP_005253.3,GFER,5.29e-54,211.0,8.54e-55,211.0
1811,GRPR,NP_005305.1,Astyanax_pachon,KAG9261021.1,GRPR,Homo_sapiens,NP_005305.1,GRPR,6.32e-145,514.0,9.809999999999999e-146,514.0
1812,GSC2,NP_005306.1,,,,,,,,,,
1813,HAS2,NP_005319.1,Astyanax_pachon,KAG9276069.1,HAS2,Homo_sapiens,NP_005319.1,HAS2,2.6600000000000003e-273,941.0,4.07e-274,941.0
1814,HBE1,NP_005321.1,Astyanax_pachon,KAG9280088.1,HBB2,Homo_sapiens,NP_005321.1,HBE1,4.31e-44,178.0,5.2599999999999995e-45,178.0
1815,HBE1,NP_005321.1,Astyanax_pachon,KAG9280094.1,BA1L//BA1,Homo_sapiens,NP_005321.1,HBE1,2.2199999999999998e-42,172.0,3.37e-43,172.0
1816,HBZ,NP_005323.1,Astyanax_pachon,KAG9280087.1,KAG9280087.1,Homo_sapiens,NP_005323.1,HBZ,2.8100000000000003e-37,155.0,4.26e-38,155.0
1817,HBZ,NP_005323.1,Astyanax_pachon,KAG9280091.1,HBA,Homo_sapiens,NP_005323.1,HBZ,1.12e-36,153.0,1.7e-37,153.0
1818,HBZ,NP_005323.1,Astyanax_pachon,KAG9280097.1,KAG9280097.1,Homo_sapiens,NP_005323.1,HBZ,2.8100000000000003e-37,155.0,4.26e-38,155.0
1819,HBZ,NP_005323.1,Astyanax_pachon,KAG9280099.1,KAG9280099.1,Homo_sapiens,NP_005323.1,HBZ,7.02e-38,157.0,1.07e-38,157.0
1820,HSPA1A,NP_005336.3,,,,,,,,,,
1821,HSPA1B,NP_005337.2,,,,,,,,,,
1822,HSPA5,NP_005338.1,Astyanax_pachon,KAG9281622.1,HSPA5,Homo_sapiens,NP_005338.1,HSPA5,0.0,1158.0,0.0,1158.0
1823,JUND,NP_005345.3,Astyanax_pachon,KAG9278669.1,JUND,Homo_sapiens,NP_005345.3,JUND,2.3399999999999997e-67,256.0,4.1099999999999995e-68,256.0
1824,LMO7,NP_005349.3,Astyanax_pachon,KAG9262534.1,LMO7,Homo_sapiens,NP_005349.3,LMO7,7.15e-134,479.0,1.18e-134,479.0
1825,MPL,NP_005364.1,Astyanax_pachon,KAG9277286.1,MPL,Homo_sapiens,NP_005364.1,MPL,8.499999999999999e-38,159.0,1.19e-38,159.0
1826,NCL,NP_005372.2,Astyanax_pachon,KAG9266907.1,NCL,Homo_sapiens,NP_005372.2,NCL,9.29e-113,408.0,1.47e-113,408.0
1827,PODXL,NP_005388.2,,,,,,,,,,
1828,PPP1R3C,NP_005389.1,Astyanax_pachon,KAG9267719.1,PPP1R3CB,Homo_sapiens,NP_005389.1,PPP1R3C,2.36e-101,369.0,3.61e-102,369.0
1829,PRKCE,NP_005391.1,Astyanax_pachon,KAG9268018.1,PRKCE,Homo_sapiens,NP_005391.1,PRKCE,0.0,1292.0,0.0,1292.0
1830,PRKCE,NP_005391.1,Astyanax_pachon,KAG9275129.1,PRKCE,Homo_sapiens,NP_005391.1,PRKCE,0.0,1296.0,0.0,1296.0
1831,CCL13,NP_005399.1,Astyanax_pachon,KAG9272034.1,CCL11,Homo_sapiens,NP_005399.1,CCL13,1.68e-11,68.9,2.44e-12,68.9
1832,SIX3,NP_005404.1,Astyanax_pachon,KAG9275132.1,SIX3,Homo_sapiens,NP_005404.1,SIX3,4.1199999999999997e-138,491.0,7.119999999999999e-139,491.0
1833,SKIL,NP_005405.2,Astyanax_pachon,KAG9273920.1,SKIL,Homo_sapiens,NP_005405.2,SKIL,1.9599999999999999e-134,480.0,3e-135,480.0
1834,SLC20A1,NP_005406.3,Astyanax_pachon,KAG9263337.1,SLC20A1B,Homo_sapiens,NP_005406.3,SLC20A1,8.73e-234,810.0,1.36e-234,810.0
1835,TFF2,NP_005414.1,,,,,,,,,,
1836,VEGFC,NP_005420.1,Astyanax_pachon,KAG9275723.1,VEGFC,Homo_sapiens,NP_005420.1,VEGFC,2.8e-110,399.0,4.45e-111,399.0
1837,EOMES,NP_005433.2,,,,,,,,,,
1838,MAFB,NP_005452.2,Astyanax_pachon,KAG9269882.1,MAFB,Homo_sapiens,NP_005452.2,MAFB,2.49e-69,263.0,2.99e-70,263.0
1839,HCN4,NP_005468.1,Astyanax_pachon,KAG9273545.1,HCN4,Homo_sapiens,NP_005468.1,HCN4,0.0,1112.0,0.0,1112.0
1840,ABCA1,NP_005493.2,Astyanax_pachon,KAG9260005.1,ABCA1,Homo_sapiens,NP_005493.2,ABCA1,0.0,3361.0,0.0,3361.0
1841,ABCA1,NP_005493.2,Astyanax_pachon,KAG9281151.1,ABCA1,Homo_sapiens,NP_005493.2,ABCA1,0.0,3352.0,0.0,3352.0
1842,MLANA,NP_005502.1,Astyanax_pachon,KAG9266135.1,MLANA,Homo_sapiens,NP_005502.1,MLANA,1.11e-16,86.3,1.7e-17,86.3
1843,HLA-B,NP_005505.2,,,,,,,,,,
1844,HLA-E,NP_005507.3,Astyanax_pachon,KAG9281405.1,H2-L,Homo_sapiens,NP_005507.3,HLA-E,9.87e-38,158.0,1.34e-38,158.0
1845,HOXA1,NP_005513.2,Astyanax_pachon,KAG9280053.1,HOXA1A,Homo_sapiens,NP_005513.2,HOXA1,5.4899999999999994e-89,328.0,8.4e-90,328.0
1846,HOXA11,NP_005514.1,Astyanax_pachon,KAG9276681.1,HOXA11B,Homo_sapiens,NP_005514.1,HOXA11,4.9e-83,308.0,8.23e-84,308.0
1847,HES1,NP_005515.1,Astyanax_pachon,KAG9277258.1,HES1-A,Homo_sapiens,NP_005515.1,HES1,1.26e-102,373.0,1.9900000000000001e-103,373.0
1848,INSL3,NP_005534.2,,,,,,,,,,
1849,IVL,NP_005538.2,,,,,,,,,,
1850,KLK2,NP_005542.1,,,,,,,,,,
1851,KRT16,NP_005548.2,Astyanax_pachon,KAG9279477.1,KAG9279477.1,Homo_sapiens,NP_005548.2,KRT16,6.8e-101,368.0,1.08e-101,368.0
1852,KRT16,NP_005548.2,Astyanax_pachon,KAG9279478.1,KAG9279478.1,Homo_sapiens,NP_005548.2,KRT16,8.06e-99,361.0,1.38e-99,361.0
1853,KRT16,NP_005548.2,Astyanax_pachon,KAG9279479.1,KAG9279479.1,Homo_sapiens,NP_005548.2,KRT16,2.57e-97,356.0,4.42e-98,356.0
1854,LAMA1,NP_005550.2,Astyanax_pachon,KAG9276257.1,LAMA1,Homo_sapiens,NP_005550.2,LAMA1,0.0,2983.0,0.0,2983.0
1855,LMO2,NP_005565.2,Astyanax_pachon,KAG9273563.1,LMO2,Homo_sapiens,NP_005565.2,LMO2,8.54e-85,313.0,1.8600000000000001e-85,313.0
1856,LYL1,NP_005574.2,,,,,,,,,,
1857,SMAD6,NP_005576.3,Astyanax_pachon,KAG9273191.1,KAG9273191.1,Homo_sapiens,NP_005576.3,SMAD6,1.5699999999999998e-147,523.0,2.48e-148,523.0
1858,POU3F2,NP_005595.2,Astyanax_pachon,KAG9280551.1,POU3F2,Homo_sapiens,NP_005595.2,POU3F2,2.81e-101,369.0,5.05e-102,369.0
1859,S100A11,NP_005611.1,,,,,,,,,,
1860,SMO,NP_005622.1,Astyanax_pachon,KAG9280194.1,KAG9280194.1,Homo_sapiens,NP_005622.1,SMO,0.0,1063.0,0.0,1063.0
1861,SOX3,NP_005625.2,Astyanax_pachon,KAG9272672.1,SOX3,Homo_sapiens,NP_005625.2,SOX3,3.23e-93,342.0,6.82e-94,342.0
1862,TAF7,NP_005633.2,,,,,,,,,,
1863,TDO2,NP_005642.1,Astyanax_pachon,KAG9272349.1,TDO2A,Homo_sapiens,NP_005642.1,TDO2,3.3499999999999996e-176,618.0,5.12e-177,618.0
1864,NR2F1,NP_005645.1,Astyanax_pachon,KAG9261883.1,NR2F1A,Homo_sapiens,NP_005645.1,NR2F1,1.71e-204,712.0,2.69e-205,712.0
1865,KLF10,NP_005646.1,,,,,,,,,,
1866,REEP5,NP_005660.4,Astyanax_pachon,KAG9263509.1,REEP5,Homo_sapiens,NP_005660.4,REEP5,8.72e-75,280.0,1.33e-75,280.0
1867,PSCA,NP_005663.2,,,,,,,,,,
1868,TAF1B,NP_005671.3,Astyanax_pachon,KAG9282940.1,TAF1B,Homo_sapiens,NP_005671.3,TAF1B,1.27e-111,404.0,1.95e-112,404.0
1869,EBI3,NP_005746.2,Astyanax_pachon,KAG9273764.1,EBI3,Homo_sapiens,NP_005746.2,EBI3,4.03e-29,129.0,4.61e-30,129.0
1870,CEBPZ,NP_005751.2,Astyanax_pachon,KAG9283099.1,CEBPZ,Homo_sapiens,NP_005751.2,CEBPZ,0.0,1059.0,0.0,1059.0
1871,TRIM28,NP_005753.1,,,,,,,,,,
1872,OLIG2,NP_005797.1,Astyanax_pachon,KAG9271044.1,OLIG2,Homo_sapiens,NP_005797.1,OLIG2,3.0200000000000002e-59,229.0,5.13e-60,229.0
1873,GPA33,NP_005805.1,Astyanax_pachon,KAG9271079.1,GPA33,Homo_sapiens,NP_005805.1,GPA33,2.66e-28,127.0,2.57e-29,127.0
1874,SPRY2,NP_005833.1,Astyanax_pachon,KAG9265893.1,KAG9265893.1,Homo_sapiens,NP_005833.1,SPRY2,1.37e-68,260.0,2.33e-69,260.0
1875,PURA,NP_005850.1,Astyanax_pachon,KAG9265738.1,PURA,Homo_sapiens,NP_005850.1,PURA,5.51e-127,454.0,9.49e-128,454.0
1876,FSTL3,NP_005851.1,Astyanax_pachon,KAG9266582.1,FSTL3,Homo_sapiens,NP_005851.1,FSTL3,2.69e-81,302.0,4.42e-82,302.0
1877,BCAS2,NP_005863.1,Astyanax_pachon,KAG9270014.1,BCAS2,Homo_sapiens,NP_005863.1,BCAS2,3.04e-103,375.0,4.0099999999999996e-104,375.0
1878,ACAT2,NP_005882.2,Astyanax_pachon,KAG9282919.1,ACAT2,Homo_sapiens,NP_005882.2,ACAT2,2.29e-162,572.0,3.5200000000000004e-163,572.0
1879,MAT2A,NP_005902.1,Astyanax_pachon,KAG9261372.1,MAT2A,Homo_sapiens,NP_005902.1,MAT2A,1.27e-209,729.0,1.92e-210,729.0
1880,MAT2A,NP_005902.1,Astyanax_pachon,KAG9263349.1,MAT2A,Homo_sapiens,NP_005902.1,MAT2A,3.74e-217,754.0,5.71e-218,754.0
1881,MCM6,NP_005906.2,Astyanax_pachon,KAG9277628.1,MCM6,Homo_sapiens,NP_005906.2,MCM6,0.0,1285.0,0.0,1285.0
1882,MCM7,NP_005907.3,Astyanax_pachon,KAG9263738.1,MCM7-B,Homo_sapiens,NP_005907.3,MCM7,0.0,1162.0,0.0,1162.0
1883,MAP3K1,NP_005912.1,Astyanax_pachon,KAG9263516.1,MAP3K1,Homo_sapiens,NP_005912.1,MAP3K1,0.0,1809.0,0.0,1809.0
1884,MEOX2,NP_005915.2,Astyanax_pachon,KAG9264963.1,MEOX2,Homo_sapiens,NP_005915.2,MEOX2,1.56e-84,313.0,2.5e-85,313.0
1885,MEOX2,NP_005915.2,Astyanax_pachon,KAG9279739.1,MEOX2,Homo_sapiens,NP_005915.2,MEOX2,2.5200000000000003e-86,319.0,3.9e-87,319.0
1886,MICB,NP_005922.2,,,,,,,,,,
1887,FOXO4,NP_005929.2,Astyanax_pachon,KAG9272637.1,FOXO4,Homo_sapiens,NP_005929.2,FOXO4,5.88e-102,372.0,7.200000000000001e-103,372.0
1888,MMP11,NP_005931.2,Astyanax_pachon,KAG9266340.1,MMP11,Homo_sapiens,NP_005931.2,MMP11,1.93e-132,473.0,2.74e-133,473.0
1889,MT1F,NP_005940.1,,,,,,,,,,
1890,MT1G,NP_005941.1,,,,,,,,,,
1891,MT2A,NP_005944.1,,,,,,,,,,
1892,MTF1,NP_005946.2,Astyanax_pachon,KAG9276449.1,MTF1,Homo_sapiens,NP_005946.2,MTF1,2.15e-84,314.0,3.0900000000000003e-85,314.0
1893,MUC3A,NP_005951.1,,,,,,,,,,
1894,MYH10,NP_005955.3,,,,,,,,,,
1895,NAB2,NP_005958.1,Astyanax_pachon,KAG9260384.1,NAB2,Homo_sapiens,NP_005958.1,NAB2,1.4700000000000002e-103,377.0,2.3399999999999998e-104,377.0
1896,PTK6,NP_005966.1,Astyanax_pachon,KAG9269531.1,PTK6,Homo_sapiens,NP_005966.1,PTK6,2.75e-112,406.0,3.74e-113,406.0
1897,PTK6,NP_005966.1,Astyanax_pachon,KAG9270724.1,PTK6,Homo_sapiens,NP_005966.1,PTK6,7.42e-113,408.0,9.35e-114,408.0
1898,S100A2,NP_005969.2,Astyanax_pachon,KAG9275887.1,KAG9275887.1,Homo_sapiens,NP_005969.2,S100A2,6.5100000000000005e-21,100.0,1.0600000000000001e-21,100.0
1899,S100P,NP_005971.1,,,,,,,,,,
1900,SIX1,NP_005973.1,Astyanax_pachon,KAG9282818.1,SIX1B,Homo_sapiens,NP_005973.1,SIX1,7.78e-141,500.0,1.1899999999999999e-141,500.0
1901,SNAI1,NP_005976.2,Astyanax_pachon,KAG9269893.1,KAG9269893.1,Homo_sapiens,NP_005976.2,SNAI1,4.670000000000001e-21,102.0,7.1400000000000005e-22,102.0
1902,SOX1,NP_005977.2,Astyanax_pachon,KAG9271341.1,SOX1A,Homo_sapiens,NP_005977.2,SOX1,9.03e-116,417.0,1.58e-116,417.0
1903,SPRR2A,NP_005979.1,,,,,,,,,,
1904,TBX2,NP_005985.3,Astyanax_pachon,KAG9265460.1,TBX2B,Homo_sapiens,NP_005985.3,TBX2,1.25e-222,773.0,1.9600000000000002e-223,773.0
1905,TBX3,NP_005987.3,Astyanax_pachon,KAG9281885.1,TBX3,Homo_sapiens,NP_005987.3,TBX3,1.69e-245,849.0,2.64e-246,849.0
1906,WFS1,NP_005996.2,Astyanax_pachon,KAG9259644.1,WFS1,Homo_sapiens,NP_005996.2,WFS1,8.660000000000001e-257,887.0,1.1800000000000001e-257,887.0
1907,WFS1,NP_005996.2,Astyanax_pachon,KAG9272164.1,WFS1,Homo_sapiens,NP_005996.2,WFS1,4.46e-267,921.0,6.88e-268,921.0
1908,ARID1A,NP_006006.3,Astyanax_pachon,KAG9276408.1,ARID1A,Homo_sapiens,NP_006006.3,ARID1A,0.0,1957.0,0.0,1957.0
1909,ARID1A,NP_006006.3,Astyanax_pachon,KAG9279294.1,ARID1A,Homo_sapiens,NP_006006.3,ARID1A,0.0,1969.0,0.0,1969.0
1910,CRISP3,NP_006052.2,Astyanax_pachon,KAG9283750.1,KAG9283750.1,Homo_sapiens,NP_006052.2,CRISP3,2.76e-50,199.0,4.4e-51,199.0
1911,TLR6,NP_006059.2,Astyanax_pachon,KAG9263780.1,TLR1,Homo_sapiens,NP_006059.2,TLR6,3.13e-126,453.0,4.69e-127,453.0
1912,TRIM22,NP_006065.2,,,,,,,,,,
