,Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,ID
1641,UBE3A,NP_648452.1,"[('KAG9277225.1', 'UBE3A')]",1642
1642,UBQN,NP_608344.1,"[('KAG9283717.1', 'UBQLN1')]",1643
1643,UEV1A,NP_647959.1,"[('KAG9260401.1', 'UBE2V1'), ('KAG9270875.1', 'UBE2V1')]",1644
1644,UGP,NP_001163399.1,"[('KAG9262629.1', 'UGP2'), ('KAG9268439.1', 'UGP2')]",1645
1645,UNC-104,NP_001261033.1,"[('KAG9264754.1', 'KIF1A'), ('KAG9269724.1', 'KIF1B'), ('KAG9277760.1', 'KIF1A')]",1646
1646,UNC-119,NP_572389.1,"[('KAG9264971.1', 'KAG9264971.1'), ('KAG9265765.1', 'KAG9265765.1'), ('KAG9270576.1', 'KAG9270576.1')]",1647
1647,UNC-13-4A,NP_648096.4,"[('KAG9279997.1', 'BAIAP3')]",1648
1648,UNC-5,NP_611033.2,"[('KAG9263055.1', 'UNC5C'), ('KAG9275375.1', 'UNC5B-B')]",1649
1649,UNC79,NP_001287403.1,"[('KAG9268779.1', 'KAG9268779.1')]",1650
1650,UNR,NP_001246669.1,"[('KAG9270705.1', 'CSDE1')]",1651
1651,UPF1,NP_572767.1,"[('KAG9278671.1', 'UPF1')]",1652
1652,UPF2,NP_572434.1,"[('KAG9280739.1', 'UPF2')]",1653
1653,USE1,NP_648289.2,"[('KAG9266933.1', 'USE1')]",1654
1654,USP,NP_476781.1,"[('KAG9261895.1', 'RXRAA'), ('KAG9264783.1', 'RXRGA'), ('KAG9266292.1', 'RXRAA'), ('KAG9282606.1', 'RXRGA')]",1655
1655,USP7,NP_001285149.1,"[('KAG9263857.1', 'USP7')]",1656
1656,UTX,NP_001188773.1,"[('KAG9271091.1', 'KDM6A')]",1657
1657,V,NP_511113.1,"[('KAG9266464.1', 'TDO2B'), ('KAG9272349.1', 'TDO2A')]",1658
1658,VACHT,NP_477138.1,"[('KAG9267506.1', 'SLC18A3A'), ('KAG9275370.1', 'SLC18A3A')]",1659
1659,VANG,NP_001260819.1,"[('KAG9262411.1', 'VANGL1'), ('KAG9274598.1', 'VANGL2')]",1660
1660,VARI,NP_995733.2,"[('KAG9267595.1', 'MPP2'), ('KAG9276673.1', 'MPP6'), ('KAG9280046.1', 'MPP6')]",1661
1661,VGLUT,NP_001245848.1,"[('KAG9260886.1', 'SLC17A6B'), ('KAG9264265.1', 'SLC17A7'), ('KAG9276855.1', 'SLC17A7'), ('KAG9281033.1', 'SLC17A6A')]",1662
1662,VHA100-1,NP_651672.1,"[('KAG9264257.1', 'ATP6V0A1'), ('KAG9283558.1', 'ATP6V0A1')]",1663
1663,VHA13,NP_477437.1,"[('KAG9281828.1', 'ATP6V1G1')]",1664
1664,VHA14-1,NP_476969.1,"[('KAG9280646.1', 'ATP6V1F')]",1665
1665,VHA16-1,NP_476801.1,"[('KAG9264277.1', 'ATP6V0C'), ('KAG9276832.1', 'KAG9276832.1')]",1666
1666,VHA26,NP_524237.1,"[('KAG9271967.1', 'ATP6V1E1'), ('KAG9280568.1', 'ATP6V1E1')]",1667
1667,VHA36-1,NP_651987.1,"[('KAG9283133.1', 'ATP6V1D')]",1668
1668,VHA44,NP_477266.1,"[('KAG9279701.1', 'ATP6V1C1A'), ('KAG9283802.1', 'ATP6V1C1A')]",1669
1669,VHA55,NP_476908.1,"[('KAG9268449.1', 'ATP6V1B2')]",1670
1670,VHA68-1,NP_523560.2,"[('KAG9281550.1', 'ATP6V1A'), ('KAG9283326.1', 'ATP6V1A')]",1671
1671,VHA68-2,NP_652004.2,"[('KAG9281550.1', 'ATP6V1A'), ('KAG9283326.1', 'ATP6V1A')]",1672
1672,VHAAC39-1,NP_570080.1,"[('KAG9260903.1', 'ATP6V0D1')]",1673
1673,VHAM9.7-A,NP_001097499.1,"[('KAG9278373.1', 'ATP6V0E2')]",1674
1674,VHAPPA1-1,NP_652010.1,"[('KAG9273864.1', 'ATP6V0B')]",1675
1675,VHL,NP_524986.1,"[('KAG9277168.1', 'VHL')]",1676
1676,VIAF,NP_524032.2,"[('KAG9270961.1', 'PDCL3')]",1677
1677,VIMAR,NP_477305.1,"[('KAG9274235.1', 'RAP1GDS1-A')]",1678
1678,VINC,NP_476820.1,"[('KAG9267538.1', 'VCL'), ('KAG9275435.1', 'VCL')]",1679
1679,VMAT,NP_001260956.1,"[('KAG9268343.1', 'SLC18A2'), ('KAG9270518.1', 'SLC18A1')]",1680
1680,VPS13,NP_610299.2,"[('KAG9270411.1', 'VPS13A')]",1681
1681,VPS16B,NP_651731.1,"[('KAG9282856.1', 'KAG9282856.1')]",1682
1682,VPS2,NP_651455.1,"[('KAG9267801.1', 'CHMP2A')]",1683
1683,VPS20,NP_726213.1,"[('KAG9264355.1', 'CHMP6'), ('KAG9267444.1', 'CHMP6')]",1684
1684,VPS26,NP_569952.2,"[('KAG9263622.1', 'VPS26BL'), ('KAG9265401.1', 'VPS26B')]",1685
1685,VPS28,NP_652053.1,"[('KAG9279892.1', 'KAG9279892.1')]",1686
1686,VPS36,NP_648660.1,"[('KAG9263567.1', 'VPS36')]",1687
1687,VPS4,NP_573258.1,"[('KAG9266628.1', 'VPS4B'), ('KAG9272094.1', 'VPS4A')]",1688
1688,W,NP_476787.1,"[('KAG9262279.1', 'ABCG2'), ('KAG9269220.1', 'ABCG2'), ('KAG9275618.1', 'ABCG2')]",1689
1689,WAL,NP_476975.1,"[('KAG9280984.1', 'ETFA')]",1690
1690,WASP,NP_651637.1,"[('KAG9270736.1', 'WAS'), ('KAG9280131.1', 'WASL')]",1691
1691,WB,NP_723870.1,"[('KAG9276257.1', 'LAMA1')]",1692
1692,WCD,NP_611121.1,"[('KAG9279488.1', 'KAG9279488.1')]",1693
1693,WDB,NP_001368946.1,"[('KAG9274288.1', 'PPP2R5B'), ('KAG9274899.1', 'PPP2R5E'), ('KAG9282824.1', 'PPP2R5E'), ('KAG9283143.1', 'PPP2R5A')]",1694
1694,WECH,NP_524772.2,"[('KAG9263825.1', 'TRIM71')]",1695
1695,WG,NP_523502.1,"[('KAG9269761.1', 'WNT1')]",1696
1696,WHD,NP_523685.2,"[('KAG9260825.1', 'CPT1A'), ('KAG9264153.1', 'CPT1A'), ('KAG9273021.1', 'CPT1A'), ('KAG9281126.1', 'CPT1A')]",1697
1697,WIT,NP_001261395.1,"[('KAG9277625.1', 'BMPR2')]",1698
1698,WMD,NP_001097436.1,"[('KAG9280162.1', 'STRAP')]",1699
1699,WNT10,NP_609109.4,"[('KAG9269762.1', 'WNT10B'), ('KAG9271791.1', 'WNT10A')]",1700
1700,WNT2,NP_476810.1,"[('KAG9274766.1', 'WNT3A'), ('KAG9277028.1', 'WNT2B')]",1701
1701,WNT4,NP_001260187.1,"[('KAG9264199.1', 'WNT9B'), ('KAG9274754.1', 'WNT9A')]",1702
1702,WNT6,NP_609108.3,"[('KAG9271790.1', 'WNT6')]",1703
1703,WOC,NP_001263009.1,"[('KAG9279686.1', 'ZMYM4')]",1704
1704,WOL,NP_609202.1,"[('KAG9263710.1', 'ALG5')]",1705
1705,WUN,NP_724787.1,"[('KAG9263363.1', 'PLPP1'), ('KAG9270656.1', 'PLPP1'), ('KAG9282690.1', 'PLPP3')]",1706
1706,WUS,NP_573180.1,"[('KAG9269758.1', 'KAG9269758.1')]",1707
1707,XPD,NP_726036.2,"[('KAG9265159.1', 'ERCC2')]",1708
1708,YATA,NP_651722.1,"[('KAG9272469.1', 'SCYL1')]",1709
1709,YIP2,NP_523528.1,"[('KAG9269961.1', 'ACAA2')]",1710
1710,YKT6,NP_572423.1,"[('KAG9263017.1', 'KAG9263017.1')]",1711
1711,ZETACOP,NP_648910.1,"[('KAG9269036.1', 'COPZ1')]",1712
1712,ZN72D,NP_788510.1,"[('KAG9261685.1', 'ZFR'), ('KAG9266944.1', 'ZFR2')]",1713
1713,ZNT63C,NP_001261364.1,"[('KAG9268503.1', 'SLC30A1'), ('KAG9283148.1', 'SLC30A1')]",1714
1714,ZPR1,NP_572532.1,"[('KAG9263607.1', 'ZPR1')]",1715
