,Model_nodos,NCBI_Product_accesion,Ast,a,a2,Mus,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
1231,PDGFA,NP_001409068.1,Astyanax_pachon,KAG9263945.1,PDGFA,Mus_musculus,NP_001409068.1,PDGFA,2.26e-50,199.0,3.34e-51,199.0
1232,PDGFRA,NP_001076785.1,Astyanax_pachon,KAG9282764.1,PDGFRA,Mus_musculus,NP_001076785.1,PDGFRA,0.0,1271.0,0.0,1271.0
1233,PDHX,NP_780303.1,Astyanax_pachon,KAG9281080.1,PDHX,Mus_musculus,NP_780303.1,PDHX,2.97e-151,535.0,6.1099999999999996e-152,535.0
1234,PDK1,XP_011237746.1,Astyanax_pachon,KAG9271455.1,PDK1,Mus_musculus,XP_011237746.1,PDK1,2.49e-176,618.0,5.9300000000000005e-177,618.0
1235,PDK4,NP_038771.1,Astyanax_pachon,KAG9279800.1,PDK2,Mus_musculus,NP_038771.1,PDK4,1.34e-170,599.0,2.72e-171,599.0
1236,PDPN,NP_001277751.1,,,,,,,,,,
1237,PDX1,NP_032840.1,Astyanax_pachon,KAG9283344.1,PDX1,Mus_musculus,NP_032840.1,PDX1,2.3799999999999997e-54,212.0,5.91e-55,212.0
1238,PDYN,NP_061351.2,,,,,,,,,,
1239,PDZK1IP1,NP_001158029.1,,,,,,,,,,
1240,PEA15A,NP_001316800.1,,,,,,,,,,
1241,PEG3,XP_017177519.1,,,,,,,,,,
1242,PENK,NP_001335138.1,Astyanax_pachon,KAG9274042.1,PENK,Mus_musculus,NP_001335138.1,PENK,3.27e-15,82.4,5.76e-16,82.4
1243,PER2,NP_001407810.1,Astyanax_pachon,KAG9278600.1,KAG9278600.1,Mus_musculus,NP_001407810.1,PER2,3.97e-244,845.0,7.34e-245,845.0
1244,PERP,NP_071315.1,Astyanax_pachon,KAG9275060.1,PERP,Mus_musculus,NP_071315.1,PERP,2.1e-39,162.0,4.52e-40,162.0
1245,PEX11A,NP_035198.1,Astyanax_pachon,KAG9273275.1,PEX11A,Mus_musculus,NP_035198.1,PEX11A,1.89e-59,229.0,3.91e-60,229.0
1246,PF4,NP_064316.1,,,,,,,,,,
1247,PFKFB3,NP_001171229.1,Astyanax_pachon,KAG9280456.1,PFKFB3,Mus_musculus,NP_001171229.1,PFKFB3,1.49e-219,762.0,2.8299999999999997e-220,762.0
1248,PGLYRP1,NP_033428.1,,,,,,,,,,
1249,PGR,NP_032855.2,,,,,,,,,,
1250,PHEX,NP_035207.1,Astyanax_pachon,KAG9283423.1,PHEX,Mus_musculus,NP_035207.1,PHEX,3.7799999999999996e-287,987.0,7.85e-288,987.0
1251,PHGDH,NP_058662.2,,,,,,,,,,
1252,PHLPP1,NP_598582.3,Astyanax_pachon,KAG9274647.1,PHLPP1,Mus_musculus,NP_598582.3,PHLPP1,0.0,1353.0,0.0,1353.0
1253,PHOX2A,NP_032913.1,Astyanax_pachon,KAG9265306.1,PHOX2A,Mus_musculus,NP_032913.1,PHOX2A,7.34e-83,307.0,1.47e-83,307.0
1254,PHOX2B,NP_032914.1,Astyanax_pachon,KAG9272157.1,PHOX2B,Mus_musculus,NP_032914.1,PHOX2B,2.7e-91,335.0,6.15e-92,335.0
1255,PIAS1,NP_062637.2,Astyanax_pachon,KAG9273197.1,PIAS1,Mus_musculus,NP_062637.2,PIAS1,5.550000000000001e-252,870.0,1.13e-252,870.0
1256,PIAS3,NP_001159421.1,,,,,,,,,,
1257,PIAS4,NP_067476.2,Astyanax_pachon,KAG9266864.1,PIAS4A,Mus_musculus,NP_067476.2,PIAS4,1.28e-141,503.0,2.65e-142,503.0
1258,PIGR,NP_035212.2,,,,,,,,,,
1259,PIK3CA,NP_032865.2,Astyanax_pachon,KAG9266440.1,PIK3CA,Mus_musculus,NP_032865.2,PIK3CA,0.0,2019.0,0.0,2019.0
1260,PIRB,XP_006539698.1,,,,,,,,,,
1261,PITX2,NP_035228.2,Astyanax_pachon,KAG9275287.1,PITX3,Mus_musculus,NP_035228.2,PITX2,5.43e-94,344.0,1.21e-94,344.0
1262,PITX3,XP_006526827.1,Astyanax_pachon,KAG9275287.1,PITX3,Mus_musculus,XP_006526827.1,PITX3,1.09e-93,343.0,2.9699999999999996e-94,343.0
1263,PKHD1,NP_694819.2,,,,,,,,,,
1264,PKLR,XP_006501198.1,Astyanax_pachon,KAG9276287.1,PKM,Mus_musculus,XP_006501198.1,PKLR,1.0600000000000002e-208,726.0,2.32e-209,726.0
1265,PKP3,NP_001156396.1,Astyanax_pachon,KAG9281029.1,PKP3,Mus_musculus,NP_001156396.1,PKP3,6.4300000000000004e-155,548.0,1.22e-155,548.0
1266,PLA2G4A,NP_032895.1,Astyanax_pachon,KAG9264777.1,PLA2G4A,Mus_musculus,NP_032895.1,PLA2G4A,2.23e-297,1021.0,4.56e-298,1021.0
1267,PLA2G4A,NP_032895.1,Astyanax_pachon,KAG9282615.1,PLA2G4A,Mus_musculus,NP_032895.1,PLA2G4A,0.0,1066.0,0.0,1066.0
1268,PLAG1,XP_036020164.1,,,,,,,,,,
1269,PLAGL1,NP_001351573.1,,,,,,,,,,
1270,PLAGL2,NP_061277.2,Astyanax_pachon,KAG9269504.1,PLAGL2,Mus_musculus,NP_061277.2,PLAGL2,1.4999999999999998e-94,347.0,2.37e-95,347.0
1271,PLAUR,NP_035243.1,Astyanax_pachon,KAG9269184.1,PLAUR,Mus_musculus,NP_035243.1,PLAUR,3.49e-08,58.5,1.1e-08,58.5
1272,PLAUR,NP_035243.1,Astyanax_pachon,KAG9269196.1,PLAUR,Mus_musculus,NP_035243.1,PLAUR,1.99e-08,59.3,6.32e-09,59.3
1273,PLCG2,NP_758489.1,Astyanax_pachon,KAG9273046.1,PLCG2,Mus_musculus,NP_758489.1,PLCG2,0.0,1467.0,0.0,1467.0
1274,PLIN1,NP_783571.2,,,,,,,,,,
1275,PLIN2,XP_011248209.1,Astyanax_pachon,KAG9274212.1,PLIN2,Mus_musculus,XP_011248209.1,PLIN2,1.42e-80,300.0,2.86e-81,300.0
1276,PLK3,NP_001300845.1,Astyanax_pachon,KAG9273620.1,PLK3,Mus_musculus,NP_001300845.1,PLK3,3.29e-203,708.0,6.42e-204,708.0
1277,PLK4,NP_035625.2,Astyanax_pachon,KAG9268554.1,PLK4,Mus_musculus,NP_035625.2,PLK4,1.11e-240,833.0,2.21e-241,833.0
1278,PLOD1,NP_035252.1,Astyanax_pachon,KAG9270328.1,PLOD1,Mus_musculus,NP_035252.1,PLOD1,0.0,1044.0,0.0,1044.0
1279,PLPPR4,NP_808332.3,Astyanax_pachon,KAG9264793.1,PLPPR4,Mus_musculus,NP_808332.3,PLPPR4,1.5299999999999999e-239,829.0,2.93e-240,829.0
1280,PLPPR4,NP_808332.3,Astyanax_pachon,KAG9276519.1,PLPPR4,Mus_musculus,NP_808332.3,PLPPR4,2.1799999999999998e-241,835.0,4.58e-242,835.0
1281,PLTP,NP_001407621.1,Astyanax_pachon,KAG9276944.1,PLTP,Mus_musculus,NP_001407621.1,PLTP,4.9499999999999997e-141,501.0,1.03e-141,501.0
1282,PMEL,XP_036011605.1,Astyanax_pachon,KAG9269057.1,PMEL,Mus_musculus,XP_036011605.1,PMEL,9.6e-87,321.0,2.2e-87,321.0
1283,PML,XP_006510924.1,,,,,,,,,,
1284,PMP2,NP_001025476.1,,,,,,,,,,
1285,POLA1,NP_032918.1,Astyanax_pachon,KAG9283404.1,POLA1,Mus_musculus,NP_032918.1,POLA1,0.0,1860.0,0.0,1860.0
1286,POSTN,NP_001355607.1,Astyanax_pachon,KAG9264629.1,POSTN,Mus_musculus,NP_001355607.1,POSTN,8.570000000000001e-253,873.0,1.82e-253,873.0
1287,POU2AF1,NP_035266.1,Astyanax_pachon,KAG9265376.1,POU2AF1,Mus_musculus,NP_035266.1,POU2AF1,3.93e-34,145.0,7.87e-35,145.0
1288,POU2F1,NP_945150.2,Astyanax_pachon,KAG9262340.1,POU2F1,Mus_musculus,NP_945150.2,POU2F1,1.47e-125,450.0,3.6299999999999997e-126,450.0
1289,POU2F2,NP_001157026.1,,,,,,,,,,
1290,POU2F3,NP_035269.2,Astyanax_pachon,KAG9282017.1,POU2F3,Mus_musculus,NP_035269.2,POU2F3,1.07e-104,380.0,2.4e-105,380.0
1291,POU3F1,NP_035271.1,Astyanax_pachon,KAG9276400.1,POU3F1,Mus_musculus,NP_035271.1,POU3F1,1.1e-98,360.0,2.62e-99,360.0
1292,POU3F2,NP_032925.1,Astyanax_pachon,KAG9280551.1,POU3F2,Mus_musculus,NP_032925.1,POU3F2,4.17e-101,368.0,1.01e-101,368.0
1293,POU3F3,NP_032926.2,Astyanax_pachon,KAG9259434.1,POU3F3B,Mus_musculus,NP_032926.2,POU3F3,6.680000000000001e-133,474.0,1.4000000000000001e-133,474.0
1294,POU3F3,NP_032926.2,Astyanax_pachon,KAG9259435.1,POU3F3B,Mus_musculus,NP_032926.2,POU3F3,2.27e-135,482.0,5.46e-136,482.0
1295,POU3F3,NP_032926.2,Astyanax_pachon,KAG9271328.1,POU3F3A,Mus_musculus,NP_032926.2,POU3F3,9.43e-135,480.0,2.18e-135,480.0
1296,POU3F3,NP_032926.2,Astyanax_pachon,KAG9277663.1,POU3F3B,Mus_musculus,NP_032926.2,POU3F3,2.27e-135,482.0,5.46e-136,482.0
1297,POU3F3,NP_032926.2,Astyanax_pachon,KAG9277664.1,POU3F3B,Mus_musculus,NP_032926.2,POU3F3,3.3400000000000003e-133,475.0,6.98e-134,475.0
1298,POU3F4,NP_032927.1,Astyanax_pachon,KAG9271924.1,POU3F4,Mus_musculus,NP_032927.1,POU3F4,8.000000000000001e-157,553.0,1.6800000000000003e-157,553.0
1299,POU4F2,NP_620394.2,Astyanax_pachon,KAG9275698.1,POU4F2,Mus_musculus,NP_620394.2,POU4F2,6.34e-121,434.0,1.27e-121,434.0
1300,PPARG,XP_006505801.1,Astyanax_pachon,KAG9260361.1,PPARG,Mus_musculus,XP_006505801.1,PPARG,8.82e-174,610.0,1.61e-174,610.0
1301,PPARGC1A,XP_036020787.1,,,,,,,,,,
1302,PPIG,NP_001394397.1,Astyanax_pachon,KAG9277825.1,PPIG,Mus_musculus,NP_001394397.1,PPIG,9.98e-114,411.0,1.98e-114,411.0
1303,PPP1R13L,XP_030098560.1,Astyanax_pachon,KAG9272808.1,PPP1R13L,Mus_musculus,XP_030098560.1,PPP1R13L,1.0399999999999999e-82,308.0,2.17e-83,308.0
1304,PPP1R14A,NP_081007.2,Astyanax_pachon,KAG9265151.1,CPI17,Mus_musculus,NP_081007.2,PPP1R14A,1.1500000000000001e-31,136.0,2.3100000000000002e-32,136.0
1305,PPP1R3B,XP_017168286.1,Astyanax_pachon,KAG9265524.1,PPP1R3B,Mus_musculus,XP_017168286.1,PPP1R3B,4.879999999999999e-81,301.0,9.549999999999999e-82,301.0
1306,PRDM1,NP_001392859.1,Astyanax_pachon,KAG9278477.1,PRDM1,Mus_musculus,NP_001392859.1,PRDM1,2.11e-129,463.0,4.88e-130,463.0
1307,PRDM13,NP_001074240.1,Astyanax_pachon,KAG9278367.1,PRDM13,Mus_musculus,NP_001074240.1,PRDM13,4.5e-133,475.0,1.06e-133,475.0
1308,PRDM16,NP_001277955.1,Astyanax_pachon,KAG9270329.1,PRDM16,Mus_musculus,NP_001277955.1,PRDM16,6.26e-281,967.0,1.4e-281,967.0
1309,PRDM5,XP_006506667.1,Astyanax_pachon,KAG9269232.1,PRDM5,Mus_musculus,XP_006506667.1,PRDM5,1.69e-135,483.0,3.46e-136,483.0
1310,PRDM8,NP_084223.2,Astyanax_pachon,KAG9261709.1,PRDM8,Mus_musculus,NP_084223.2,PRDM8,8.21e-155,547.0,2.05e-155,547.0
1311,PRDX1,NP_035164.1,Astyanax_pachon,KAG9273696.1,PRDX1,Mus_musculus,NP_035164.1,PRDX1,9.229999999999999e-95,346.0,1.9e-95,346.0
1312,PRDX2,NP_035693.3,Astyanax_pachon,KAG9262584.1,PRDX1,Mus_musculus,NP_035693.3,PRDX2,9.81e-86,316.0,2.03e-86,316.0
1313,PRDX3,NP_031478.1,Astyanax_pachon,KAG9275519.1,PRDX3,Mus_musculus,NP_031478.1,PRDX3,5.66e-98,357.0,1.2e-98,357.0
1314,PRDX6,NP_031479.1,Astyanax_pachon,KAG9274661.1,PRDX6,Mus_musculus,NP_031479.1,PRDX6,4.1399999999999997e-94,344.0,8.57e-95,344.0
1315,PRDX6,NP_031479.1,Astyanax_pachon,KAG9282714.1,PRDX6,Mus_musculus,NP_031479.1,PRDX6,6.78e-90,330.0,1.4e-90,330.0
1316,PRF1,NP_035203.3,Astyanax_pachon,KAG9264106.1,PRF1,Mus_musculus,NP_035203.3,PRF1,2.44e-109,396.0,4.7000000000000005e-110,396.0
1317,PRF1,NP_035203.3,Astyanax_pachon,KAG9264107.1,PRF1,Mus_musculus,NP_035203.3,PRF1,3.8e-111,402.0,7.35e-112,402.0
1318,PRF1,NP_035203.3,Astyanax_pachon,KAG9264108.1,PRF1,Mus_musculus,NP_035203.3,PRF1,4.8e-109,395.0,9.410000000000001e-110,395.0
1319,PRG2,XP_036015513.1,,,,,,,,,,
1320,PRKRA,NP_001408128.1,,,,,,,,,,
1321,PRMT1,NP_001239406.1,,,,,,,,,,
1322,PRND,NP_075530.1,,,,,,,,,,
1323,PRNP,NP_035300.1,,,,,,,,,,
1324,PROM1,NP_001157056.1,,,,,,,,,,
1325,PROX1,NP_001347756.1,Astyanax_pachon,KAG9282373.1,PROX1,Mus_musculus,NP_001347756.1,PROX1,1.19e-266,919.0,2.28e-267,919.0
1326,PRRX1,NP_035257.1,Astyanax_pachon,KAG9264769.1,PRRX1,Mus_musculus,NP_035257.1,PRRX1,1.1200000000000001e-97,356.0,2.29e-98,356.0
1327,PRRX1,NP_035257.1,Astyanax_pachon,KAG9282662.1,PRRX1,Mus_musculus,NP_035257.1,PRRX1,4.3199999999999997e-94,344.0,9.369999999999999e-95,344.0
1328,PRRX2,XP_006497869.1,,,,,,,,,,
1329,PRTN3,NP_035308.2,,,,,,,,,,
1330,PSAP,NP_035309.3,Astyanax_pachon,KAG9275071.1,PSAP,Mus_musculus,NP_035309.3,PSAP,2.12e-118,426.0,4.41e-119,426.0
1331,PSRC1,NP_001177090.1,,,,,,,,,,
1332,PTAFR,NP_001074680.1,Astyanax_pachon,KAG9268245.1,PTAFR,Mus_musculus,NP_001074680.1,PTAFR,2.54e-77,289.0,4.7e-78,289.0
1333,PTEN,NP_032986.1,Astyanax_pachon,KAG9267703.1,PTEN,Mus_musculus,NP_032986.1,PTEN,9.689999999999999e-207,719.0,2e-207,719.0
1334,PTEN,NP_032986.1,Astyanax_pachon,KAG9268398.1,PTEN,Mus_musculus,NP_032986.1,PTEN,4.7700000000000007e-200,697.0,8.4e-201,697.0
1335,PTF1A,NP_061279.2,Astyanax_pachon,KAG9278404.1,PTF1A,Mus_musculus,NP_061279.2,PTF1A,7.1400000000000005e-65,247.0,1.96e-65,247.0
1336,PTGDS,NP_032989.2,Astyanax_pachon,KAG9263264.1,PTGDS,Mus_musculus,NP_032989.2,PTGDS,1.03e-18,93.6,1.73e-19,93.6
1337,PTGES,NP_071860.1,Astyanax_pachon,KAG9281778.1,PTGES,Mus_musculus,NP_071860.1,PTGES,1.7e-36,152.0,3.6700000000000002e-37,152.0
1338,PTGES2,NP_598544.2,Astyanax_pachon,KAG9270274.1,PTGES2,Mus_musculus,NP_598544.2,PTGES2,9.97e-107,387.0,1.67e-107,387.0
1339,PTGS1,XP_006497853.1,Astyanax_pachon,KAG9261886.1,PTGS1,Mus_musculus,XP_006497853.1,PTGS1,2.49e-255,881.0,5.12e-256,881.0
1340,PTGS2,NP_035328.2,Astyanax_pachon,KAG9282614.1,PTGS2,Mus_musculus,NP_035328.2,PTGS2,5.560000000000001e-271,933.0,1.1400000000000001e-271,933.0
1341,PTH,XP_017177534.1,,,,,,,,,,
1342,PTHLH,NP_032996.2,Astyanax_pachon,KAG9280733.1,PTHLH,Mus_musculus,NP_032996.2,PTHLH,6.6500000000000005e-22,104.0,1.18e-22,104.0
1343,PTMA,NP_032998.1,,,,,,,,,,
1344,PTPN1,NP_035331.3,Astyanax_pachon,KAG9270872.1,PTPN1,Mus_musculus,NP_035331.3,PTPN1,1.36e-151,536.0,2.6299999999999997e-152,536.0
1345,PTPN4,XP_006529318.1,,,,,,,,,,
1346,PTPN6,NP_001071173.1,Astyanax_pachon,KAG9276303.1,PTPN6,Mus_musculus,NP_001071173.1,PTPN6,2.63e-215,748.0,5.53e-216,748.0
1347,PTPRC,NP_001407709.1,Astyanax_pachon,KAG9266800.1,PTPRC,Mus_musculus,NP_001407709.1,PTPRC,1.33e-211,736.0,4.25e-212,736.0
1348,PTPRO,XP_036021846.1,Astyanax_pachon,KAG9280578.1,PTPRO,Mus_musculus,XP_036021846.1,PTPRO,0.0,1446.0,0.0,1446.0
1349,PTPRU,XP_006538737.1,Astyanax_pachon,KAG9276424.1,PTPRU,Mus_musculus,XP_006538737.1,PTPRU,0.0,2199.0,0.0,2199.0
1350,PTPRU,XP_006538737.1,Astyanax_pachon,KAG9279283.1,PTPRU,Mus_musculus,XP_006538737.1,PTPRU,0.0,2109.0,0.0,2109.0
1351,PTPRZ1,XP_006505075.1,Astyanax_pachon,KAG9280945.1,PTPRZ1,Mus_musculus,XP_006505075.1,PTPRZ1,0.0,1285.0,0.0,1285.0
1352,PTTG1IP,NP_666037.1,Astyanax_pachon,KAG9259580.1,PTTG1IP,Mus_musculus,NP_666037.1,PTTG1IP,5.34e-28,124.0,1.1199999999999999e-28,124.0
1353,PTTG1IP,NP_666037.1,Astyanax_pachon,KAG9271755.1,PTTG1IP,Mus_musculus,NP_666037.1,PTTG1IP,6.6e-29,127.0,1.4e-29,127.0
1354,PTTG1IP,NP_666037.1,Astyanax_pachon,KAG9283914.1,PTTG1IP,Mus_musculus,NP_666037.1,PTTG1IP,5.34e-28,124.0,1.1199999999999999e-28,124.0
1355,PTX3,NP_033013.3,Astyanax_pachon,KAG9273368.1,PTX3,Mus_musculus,NP_033013.3,PTX3,6.6400000000000005e-65,248.0,1.15e-65,248.0
1356,PVR,NP_081790.1,,,,,,,,,,
1357,PWP1,NP_598754.2,Astyanax_pachon,KAG9280145.1,KAG9280145.1,Mus_musculus,NP_598754.2,PWP1,1.2900000000000001e-166,586.0,2.7100000000000003e-167,586.0
1358,PXMP4,NP_001405141.1,,,,,,,,,,
1359,PYGO2,NP_001280697.1,,,,,,,,,,
1360,RAC1,NP_033033.1,Astyanax_pachon,KAG9264001.1,RAC3,Mus_musculus,NP_033033.1,RAC1,3.24e-106,384.0,6.68e-107,384.0
1361,RAC1,NP_033033.1,Astyanax_pachon,KAG9264581.1,RAC1,Mus_musculus,NP_033033.1,RAC1,4.1399999999999994e-104,377.0,8.55e-105,377.0
1362,RAC1,NP_033033.1,Astyanax_pachon,KAG9267372.1,RAC3,Mus_musculus,NP_033033.1,RAC1,1.62e-106,385.0,3.34e-107,385.0
1363,RAC1,NP_033033.1,Astyanax_pachon,KAG9267623.1,RAC1,Mus_musculus,NP_033033.1,RAC1,1.58e-109,395.0,3.26e-110,395.0
1364,RAD51,NP_035364.1,Astyanax_pachon,KAG9282298.1,KAG9282298.1,Mus_musculus,NP_035364.1,RAD51,5.32e-174,610.0,1.09e-174,610.0
1365,RAF1,NP_001343263.1,Astyanax_pachon,KAG9260356.1,RAF1,Mus_musculus,NP_001343263.1,RAF1,4.81e-295,1013.0,1.01e-295,1013.0
1366,RAF1,NP_001343263.1,Astyanax_pachon,KAG9269852.1,RAF1,Mus_musculus,NP_001343263.1,RAF1,4.83e-295,1013.0,1.01e-295,1013.0
1367,RAG1,NP_033045.2,Astyanax_pachon,KAG9281088.1,RAG1,Mus_musculus,NP_033045.2,RAG1,0.0,1196.0,0.0,1196.0
1368,RAG2,XP_017172095.1,Astyanax_pachon,KAG9281087.1,RAG2,Mus_musculus,XP_017172095.1,RAG2,4.79e-156,551.0,9.800000000000001e-157,551.0
1369,RAN,NP_001408127.1,Astyanax_pachon,KAG9272206.1,RAN,Mus_musculus,NP_001408127.1,RAN,4.22e-116,417.0,8.750000000000001e-117,417.0
1370,RAP1B,NP_077777.1,Astyanax_pachon,KAG9280324.1,RAP1B,Mus_musculus,NP_077777.1,RAP1B,2.08e-98,358.0,4.3e-99,358.0
1371,RAP2B,NP_082988.1,Astyanax_pachon,KAG9273417.1,RAP2A,Mus_musculus,NP_082988.1,RAP2B,8.64e-92,336.0,1.79e-92,336.0
1372,RAPSN,NP_033049.2,,,,,,,,,,
1373,RARRES2,NP_001334097.1,,,,,,,,,,
1374,RASL12,NP_001156395.1,,,,,,,,,,
1375,RB1CC1,XP_036012136.1,Astyanax_pachon,KAG9275785.1,RB1CC1,Mus_musculus,XP_036012136.1,RB1CC1,0.0,1588.0,0.0,1588.0
1376,RBL1,NP_035379.2,Astyanax_pachon,KAG9277932.1,RBL1,Mus_musculus,NP_035379.2,RBL1,0.0,1259.0,0.0,1259.0
1377,RBL2,NP_035380.3,Astyanax_pachon,KAG9281048.1,RBL2,Mus_musculus,NP_035380.3,RBL2,0.0,1249.0,0.0,1249.0
1378,RBMX,XP_036017757.1,Astyanax_pachon,KAG9272662.1,RBMX,Mus_musculus,XP_036017757.1,RBMX,5.12e-77,288.0,1.08e-77,288.0
1379,RBP4,NP_001152959.1,Astyanax_pachon,KAG9267337.1,RBP4A,Mus_musculus,NP_001152959.1,RBP4,1.12e-64,246.0,2.97e-65,246.0
1380,RBPJ,NP_001074397.1,Astyanax_pachon,KAG9259712.1,RBPJ,Mus_musculus,NP_001074397.1,RBPJ,5.3e-253,873.0,1.06e-253,873.0
1381,RBPJL,NP_033062.1,Astyanax_pachon,KAG9277703.1,RBPJL,Mus_musculus,NP_033062.1,RBPJL,1.2300000000000001e-163,576.0,2.85e-164,576.0
1382,RC3H1,NP_001020123.1,Astyanax_pachon,KAG9273747.1,RC3H1,Mus_musculus,NP_001020123.1,RC3H1,0.0,1270.0,0.0,1270.0
1383,RCHY1,NP_001258726.1,,,,,,,,,,
1384,RECK,NP_057887.2,Astyanax_pachon,KAG9276694.1,RECK,Mus_musculus,NP_057887.2,RECK,0.0,1198.0,0.0,1198.0
1385,REG3B,NP_035166.1,,,,,,,,,,
1386,REG3G,NP_035390.1,,,,,,,,,,
1387,RELB,NP_001277386.1,Astyanax_pachon,KAG9265361.1,RELB,Mus_musculus,NP_001277386.1,RELB,8.45e-96,351.0,1.66e-96,351.0
1388,RELN,NP_001297393.1,Astyanax_pachon,KAG9273570.1,RELN,Mus_musculus,NP_001297393.1,RELN,0.0,5349.0,0.0,5349.0
1389,REN1,NP_112469.1,Astyanax_pachon,KAG9270348.1,REN,Mus_musculus,NP_112469.1,REN1,5.9400000000000005e-118,424.0,1.27e-118,424.0
1390,RERE,XP_030109601.1,Astyanax_pachon,KAG9269662.1,RERE,Mus_musculus,XP_030109601.1,RERE,0.0,1627.0,0.0,1627.0
1391,REST,NP_035393.2,,,,,,,,,,
1392,RET,NP_033076.2,Astyanax_pachon,KAG9275421.1,RET,Mus_musculus,NP_033076.2,RET,0.0,1219.0,0.0,1219.0
1393,RETN,NP_075360.1,,,,,,,,,,
1394,RETSAT,NP_080435.3,Astyanax_pachon,KAG9264220.1,RETSAT,Mus_musculus,NP_080435.3,RETSAT,3.89e-170,598.0,8.05e-171,598.0
1395,RETSAT,NP_080435.3,Astyanax_pachon,KAG9264221.1,RETSAT,Mus_musculus,NP_080435.3,RETSAT,1.9e-173,609.0,3.93e-174,609.0
1396,RFX1,XP_036009732.1,Astyanax_pachon,KAG9264327.1,RFX1,Mus_musculus,XP_036009732.1,RFX1,1.92e-252,872.0,4.67e-253,872.0
1397,RFX3,XP_017173576.1,Astyanax_pachon,KAG9263053.1,RFX3,Mus_musculus,XP_017173576.1,RFX3,4.35e-272,937.0,9.200000000000001e-273,937.0
1398,RFX4,NP_001020089.1,Astyanax_pachon,KAG9273101.1,RFX4,Mus_musculus,NP_001020089.1,RFX4,0.0,1235.0,0.0,1235.0
1399,RFX5,NP_001342634.1,Astyanax_pachon,KAG9279512.1,RFX5,Mus_musculus,NP_001342634.1,RFX5,3.2e-76,286.0,7.25e-77,286.0
1400,RFXANK,NP_001020760.1,Astyanax_pachon,KAG9266596.1,RFXANK,Mus_musculus,NP_001020760.1,RFXANK,2.32e-33,142.0,6.37e-34,142.0
1401,RFXAP,NP_573494.1,Astyanax_pachon,KAG9263708.1,RFXAP,Mus_musculus,NP_573494.1,RFXAP,1.82e-35,149.0,4.44e-36,149.0
1402,RGS16,NP_035397.2,Astyanax_pachon,KAG9273755.1,RGS16,Mus_musculus,NP_035397.2,RGS16,4.77e-46,184.0,1.12e-46,184.0
1403,RGS16,NP_035397.2,Astyanax_pachon,KAG9277265.1,RGS16,Mus_musculus,NP_035397.2,RGS16,1e-45,183.0,2.25e-46,183.0
1404,RGS4,NP_033088.2,Astyanax_pachon,KAG9277267.1,RGS4,Mus_musculus,NP_033088.2,RGS4,5.64e-46,184.0,1.15e-46,184.0
1405,RHO,XP_006505924.1,,,,,,,,,,
1406,RHOA,NP_058082.2,Astyanax_pachon,KAG9260699.1,RHOA,Mus_musculus,NP_058082.2,RHOA,4.1699999999999997e-104,377.0,8.59e-105,377.0
1407,RHOA,NP_058082.2,Astyanax_pachon,KAG9270177.1,RHOAA,Mus_musculus,NP_058082.2,RHOA,1.37e-99,362.0,2.82e-100,362.0
1408,RHOA,NP_058082.2,Astyanax_pachon,KAG9270836.1,RHOAD,Mus_musculus,NP_058082.2,RHOA,4.1699999999999997e-104,377.0,8.59e-105,377.0
1409,RHOA,NP_058082.2,Astyanax_pachon,KAG9270900.1,RHOAB,Mus_musculus,NP_058082.2,RHOA,4.1699999999999997e-104,377.0,8.59e-105,377.0
1410,RHOA,NP_058082.2,Astyanax_pachon,KAG9277032.1,RHOAD,Mus_musculus,NP_058082.2,RHOA,4.1699999999999997e-104,377.0,8.59e-105,377.0
1411,RHOX5,NP_032844.2,,,,,,,,,,
1412,RIF1,NP_001342343.1,Astyanax_pachon,KAG9271430.1,RIF1,Mus_musculus,NP_001342343.1,RIF1,0.0,1205.0,0.0,1205.0
1413,RIPK2,XP_006537740.1,,,,,,,,,,
1414,RLBP1,XP_030098106.1,,,,,,,,,,
1415,RLF,NP_001333589.1,Astyanax_pachon,KAG9268347.1,RLF,Mus_musculus,NP_001333589.1,RLF,1.9799999999999998e-258,893.0,3.98e-259,893.0
1416,RLIM,NP_001345134.1,Astyanax_pachon,KAG9271889.1,RNF12-B,Mus_musculus,NP_001345134.1,RLIM,5.47e-143,508.0,9.810000000000001e-144,508.0
1417,RND3,NP_083086.1,Astyanax_pachon,KAG9261048.1,RND3,Mus_musculus,NP_083086.1,RND3,2.91e-120,431.0,6.03e-121,431.0
1418,RND3,NP_083086.1,Astyanax_pachon,KAG9271248.1,RND3,Mus_musculus,NP_083086.1,RND3,4.7100000000000004e-116,417.0,9.88e-117,417.0
1419,RNF11,NP_038904.1,Astyanax_pachon,KAG9270860.1,RNF11,Mus_musculus,NP_038904.1,RNF11,3.14e-82,304.0,6.48e-83,304.0
1420,RNF11,NP_038904.1,Astyanax_pachon,KAG9274608.1,RNF11,Mus_musculus,NP_038904.1,RNF11,2.01e-80,298.0,4.1399999999999997e-81,298.0
1421,RNF141,XP_030098781.1,,,,,,,,,,
1422,RNF2,NP_001347774.1,Astyanax_pachon,KAG9264773.1,RNF2,Mus_musculus,NP_001347774.1,RNF2,1.79e-166,585.0,3.64e-167,585.0
1423,ROBO3,XP_011240726.1,,,,,,,,,,
