Astyanax_ortologos,Symbol,ID_nuevo
XP_007235868.2,SUFU,SUFU
XP_007235867.2,SUFU,SUFU
XP_007235866.2,SUFU,SUFU
XP_007235865.2,SUFU,SUFU
XP_007239740.1,RBPJA,RBPJA
XP_007248065.1,RBPJB,RBPJA
XP_007248064.3,RBPJB,RBPJA
XP_022520941.2,PIAS1A,PIAS1A
XP_007249207.3,PIAS1B,PIAS1A
XP_049339443.1,PIAS1B,PIAS1A
XP_049339444.1,PIAS1B,PIAS1A
XP_007231959.1,SUV39H1A,SUV39H1A
XP_022535081.1,SUV39H1B,SUV39H1A
XP_022532234.2,LOC103041651,LOC103041651
XP_007239958.3,SUZ12A,SUZ12A
XP_022530939.1,SUZ12B,SUZ12A
XP_022541371.2,SULF1,SULF1
XP_049341801.1,SULF1,SULF1
XP_022538374.2,SULF2A,SULF1
XP_022538375.2,SULF2A,SULF1
XP_022541342.2,SULF1,SULF1
XP_022541353.2,SULF1,SULF1
XP_022541360.2,SULF1,SULF1
XP_022541367.2,SULF1,SULF1
XP_049342296.1,SULF2B,SULF1
XP_049342297.1,SULF2B,SULF1
XP_049342295.1,SULF2B,SULF1
XP_022533042.2,SULF2B,SULF1
XP_049342294.1,SULF2B,SULF1
XP_022541419.2,ABCC8B,ABCC8B
XP_007252144.2,SURF4,SURF4
XP_007243926.1,SURF4L,SURF4
XP_007245992.3,CPDA,CPDA
XP_007253578.3,DYNC1I2A,DYNC1I2A
XP_007253579.3,DYNC1I2A,DYNC1I2A
XP_007253576.3,DYNC1I2A,DYNC1I2A
XP_007253577.3,DYNC1I2A,DYNC1I2A
XP_049335133.1,DYNC1I2B,DYNC1I2A
XP_049335132.1,DYNC1I2B,DYNC1I2A
XP_007244185.3,RBM26,RBM26
XP_049326272.1,PNPLA7B,PNPLA7B
XP_022530417.2,PNPLA6,PNPLA7B
XP_022530419.2,PNPLA6,PNPLA7B
XP_022530416.2,PNPLA6,PNPLA7B
XP_022530418.2,PNPLA6,PNPLA7B
XP_049325356.1,PNPLA6,PNPLA7B
XP_022532205.2,PNPLA7A,PNPLA7B
XP_022532207.2,PNPLA7A,PNPLA7B
XP_049322360.1,PNPLA7A,PNPLA7B
XP_007228505.2,OGT.1,OGT.1
XP_007228504.2,OGT.1,OGT.1
XP_007228503.2,OGT.1,OGT.1
XP_007228502.2,OGT.1,OGT.1
XP_007228506.2,OGT.1,OGT.1
XP_022523600.1,SPAG9B,SPAG9B
XP_022523598.2,SPAG9B,SPAG9B
XP_049323766.1,SPAG9A,SPAG9B
XP_049323767.1,SPAG9A,SPAG9B
XP_049323765.1,SPAG9A,SPAG9B
XP_049331964.1,SYMPK,SYMPK
XP_007260420.3,SYMPK,SYMPK
XP_049331962.1,SYMPK,SYMPK
XP_022529694.2,SNTB1,SNTB1
XP_022541560.2,SNTB2,SNTB1
XP_022522626.2,SNTG1,SNTG1
XP_022537175.2,SYNJ1,SYNJ1
XP_049324870.1,SYNJ1,SYNJ1
XP_022537174.2,SYNJ1,SYNJ1
XP_049324869.1,SYNJ1,SYNJ1
XP_022537172.2,SYNJ1,SYNJ1
XP_022537177.2,SYNJ1,SYNJ1
XP_049324872.1,SYNJ1,SYNJ1
XP_049324873.1,SYNJ1,SYNJ1
XP_049324874.1,SYNJ1,SYNJ1
XP_049324875.1,SYNJ1,SYNJ1
XP_049324876.1,SYNJ1,SYNJ1
XP_049324877.1,SYNJ1,SYNJ1
XP_007287856.3,SYT1A,SYT1A
XP_022527214.1,SYT1A,SYT1A
XP_049329875.1,SYT1A,SYT1A
XP_022527215.1,SYT1A,SYT1A
XP_007249738.3,SYT11B,SYT11B
XP_007254783.1,SYT11A,SYT11B
XP_007250261.2,SYT4,SYT11B
XP_049339498.1,SYT9A,SYT9A
XP_007236558.1,STX1B,STX1B
XP_022518342.1,STX1A,STX1B
XP_007247496.1,STX5A,STX5A
XP_049321957.1,STX6,STX6
XP_007235909.3,TAF1,TAF1
XP_007235910.3,TAF1,TAF1
XP_022518057.1,TAF11,TAF11
XP_049336478.1,TAF2,TAF2
XP_049319076.1,LOC103041700,LOC103041700
XP_049339172.1,TAF6,TAF6
XP_049339173.1,TAF6,TAF6
XP_007234925.3,MAP3K20A,MAP3K20A
XP_022534342.1,MFFB,MFFB
XP_022522922.1,PLRG1,PLRG1
XP_007243228.1,SLC35F6,SLC35F6
XP_022533101.1,SSR4,SSR4
XP_022521535.1,LOC103044981,SSR4
XP_022522203.2,KCNK9,KCNK9
XP_022532523.1,TAFAZZIN,TAFAZZIN
XP_022536658.2,DBH,DBH
XP_007246853.2,TARDBPA,TARDBPA
XP_007253448.2,TARDBPB,TARDBPA
XP_007246852.2,TARDBPA,TARDBPA
XP_007246851.1,TARDBPA,TARDBPA
XP_007246850.1,TARDBPA,TARDBPA
XP_007253447.2,TARDBPB,TARDBPA
XP_049337326.1,TENM3,TENM3
XP_049337328.1,TENM3,TENM3
XP_049337325.1,TENM3,TENM3
XP_049337324.1,TENM3,TENM3
XP_049337323.1,TENM3,TENM3
XP_022521578.2,TENM3,TENM3
XP_049337320.1,TENM3,TENM3
XP_049337321.1,TENM3,TENM3
XP_049337327.1,TENM3,TENM3
XP_049337329.1,TENM3,TENM3
XP_049337330.1,TENM3,TENM3
XP_049337322.1,TENM3,TENM3
XP_049323265.1,TENM4,TENM3
XP_049323268.1,TENM4,TENM3
XP_049323271.1,TENM4,TENM3
XP_049323264.1,TENM4,TENM3
XP_049323272.1,TENM4,TENM3
XP_049323263.1,TENM4,TENM3
XP_049323262.1,TENM4,TENM3
XP_049323266.1,TENM4,TENM3
XP_049323267.1,TENM4,TENM3
XP_049323269.1,TENM4,TENM3
XP_049323270.1,TENM4,TENM3
XP_022531890.2,TENM2B,TENM3
XP_022531892.1,TENM2B,TENM3
XP_049326497.1,LOC125786909,LOC125786909
XP_022518973.2,ZGC:136908,LOC125786909
XP_007235441.3,TFAM,TFAM
XP_049328578.1,GTF2E2,GTF2E2
XP_049328579.1,GTF2E2,GTF2E2
XP_022525227.1,ARNT2,ARNT2
XP_022525225.2,ARNT2,ARNT2
XP_022525224.2,ARNT2,ARNT2
XP_022525228.2,ARNT2,ARNT2
XP_022525226.2,ARNT2,ARNT2
XP_015462656.3,ARNT,ARNT2
XP_007254580.3,ARNT,ARNT2
XP_015462655.3,ARNT,ARNT2
XP_022523789.2,QTRT1,QTRT1
XP_022519445.1,NELFCD,NELFCD
XP_022539435.2,THOC2,THOC2
XP_022533096.2,THOC6,THOC6
XP_007256790.1,EIF4EBP1,EIF4EBP1
XP_007249570.2,EIF4EBP2,EIF4EBP1
XP_007229951.1,EIF4EBP3L,EIF4EBP1
XP_022534970.2,DNAAF11,DNAAF11
XP_015460575.3,TIMELESS,TIMELESS
XP_007229701.3,TIMELESS,TIMELESS
XP_015460571.3,TIMELESS,TIMELESS
XP_015460573.3,TIMELESS,TIMELESS
XP_007259250.1,TIMP2A,TIMP2A
XP_022531782.1,MRPS12,MRPS12
XP_022526050.2,BMPR1AB,BMPR1AB
XP_022536622.2,BMPR1BB,BMPR1AB
XP_022536623.2,BMPR1BB,BMPR1AB
XP_022536624.2,BMPR1BB,BMPR1AB
XP_049324609.1,BMPR1BB,BMPR1AB
XP_049326609.1,LOC111190989,BMPR1AB
XP_007258820.2,BMPR1AA,BMPR1AB
XP_007258818.2,BMPR1AA,BMPR1AB
XP_007258819.2,BMPR1AA,BMPR1AB
XP_015463724.2,BMPR1AA,BMPR1AB
XP_022540297.1,BMPR1AA,BMPR1AB
XP_022540298.1,BMPR1AA,BMPR1AB
XP_022521095.1,NR2E1,NR2E1
XP_007250838.2,TM9SF4,TM9SF4
XP_015462373.1,LHFPL4A,LHFPL4A
XP_007253384.1,LHFPL4A,LHFPL4A
XP_007253382.1,LHFPL4A,LHFPL4A
XP_007253383.1,LHFPL4A,LHFPL4A
XP_007242811.3,LOC103026077,LHFPL4A
XP_007232771.1,LHFPL3,LHFPL4A
XP_007249833.3,TMOD4,TMOD4
XP_007249834.3,TMOD4,TMOD4
XP_007257304.2,TOB1B,TOB1B
XP_007241784.3,TOB1A,TOB1B
XP_007244015.2,SI:CH211-117C19.1,SI:CH211-117C19.1
XP_049328319.1,TLL1,TLL1
XP_049328320.1,TLL1,TLL1
XP_007234827.2,BMP1A,TLL1
XP_022536438.2,BMP1B,TLL1
XP_049324328.1,BMP1B,TLL1
XP_007246187.1,TOMM20B,TOMM20B
XP_007246188.1,TOMM20B,TOMM20B
XP_007238585.2,TOMM20A,TOMM20B
XP_007250896.3,TOMM40,TOMM40
XP_022529994.2,TOMM40,TOMM40
XP_007258340.1,TOMM40L,TOMM40
XP_022523798.1,TOMM7,TOMM7
XP_022528710.2,STXBP5B,STXBP5B
XP_007252030.3,STXBP5B,STXBP5B
XP_015462018.2,STXBP5B,STXBP5B
XP_022528712.2,STXBP5B,STXBP5B
XP_007233883.3,TOP1B,TOP1B
XP_022523075.2,TOP2B,TOP2B
XP_022523073.2,TOP2B,TOP2B
XP_022523074.2,TOP2B,TOP2B
XP_007255218.3,TOP2A,TOP2B
XP_007247892.3,TOP3A,TOP3A
XP_007228377.1,PAX6A,PAX6A
NP_001278194.1,PAX6A,PAX6A
XP_049339740.1,PAX6A,PAX6A
XP_049339741.1,PAX6A,PAX6A
XP_049339743.1,PAX6A,PAX6A
XP_049339744.1,PAX6A,PAX6A
XP_049339742.1,PAX6A,PAX6A
XP_049331863.1,LOC103042047,LOC103042047
XP_049329886.1,LOC125797531,LOC103042047
XP_007250949.1,TPI1B,TPI1B
XP_007230605.2,TPI1A,TPI1B
XP_022518812.2,TPP2,TPP2
XP_022518811.2,TPP2,TPP2
XP_015461148.1,TRAF4A,TRAF4A
XP_049341405.1,TRAM1,TRAM1
XP_007253841.2,ZRANB1B,ZRANB1B
XP_007253842.2,ZRANB1B,ZRANB1B
XP_049320691.1,ZRANB1A,ZRANB1B
XP_007249421.3,TRIB1,TRIB1
XP_007229767.3,TRIB2,TRIB1
XP_007228622.2,TRIB3,TRIB1
XP_022535076.1,STK38A,STK38A
XP_022538211.2,STK38B,STK38A
XP_049330938.1,STK38L,STK38A
XP_015460802.1,MTNR1BB,MTNR1BB
XP_049337560.1,TRIM9,TRIM9
XP_007248596.1,TRIM9,TRIM9
XP_022539090.1,LOC103027505,TRIM9
XP_022539087.1,LOC103027505,TRIM9
XP_022538954.2,TRIOA,TRIOA
XP_022538953.2,TRIOA,TRIOA
XP_022538951.2,TRIOA,TRIOA
XP_049331380.1,TRIOA,TRIOA
XP_049336800.1,TRIOB,TRIOA
XP_049336802.1,TRIOB,TRIOA
XP_049336804.1,TRIOB,TRIOA
XP_022538950.2,TRIOA,TRIOA
XP_049331378.1,TRIOA,TRIOA
XP_049336801.1,TRIOB,TRIOA
XP_049331377.1,TRIOA,TRIOA
XP_049331379.1,TRIOA,TRIOA
XP_007253556.3,KALRNA,TRIOA
XP_049340977.1,KALRNA,TRIOA
XP_049318646.1,HSPG2,HSPG2
XP_007234420.1,SEC62,SEC62
XP_022537160.2,TRPC4A,TRPC4A
XP_022524504.2,TRPC4B,TRPC4A
XP_022530466.2,TRPC5A,TRPC4A
XP_049322719.1,LOC111191472,TRPC4A
XP_049326156.1,TRPM3,TRPM3
XP_049326158.1,TRPM3,TRPM3
XP_049326157.1,TRPM3,TRPM3
XP_049326159.1,TRPM3,TRPM3
XP_049326161.1,TRPM3,TRPM3
XP_007253543.2,TSN,TSN
XP_007230395.2,TYMS,TYMS
XP_049332706.1,TFA,TFA
XP_007228115.1,TSG101A,TSG101A
XP_022529310.2,THBS3A,THBS3A
XP_007257711.1,TSPAN7B,TSPAN7B
XP_022520801.2,TSPAN35,TSPAN35
XP_022532558.2,CD63,CD63
XP_022535337.1,TSPAN9A,TSPAN9A
XP_022535338.1,TSPAN9A,TSPAN9A
XP_007250561.3,TSPAN9A,TSPAN9A
XP_022535198.1,TSPAN4A,TSPAN9A
XP_022535197.1,TSPAN4A,TSPAN9A
XP_022535196.1,TSPAN4A,TSPAN9A
XP_022525816.2,CD82A,CD82A
XP_022525818.1,TSPAN18A,CD82A
XP_022525817.1,TSPAN18A,CD82A
XP_022527517.1,TSPAN33A,TSPAN33A
XP_007250560.1,TSPAN33B,TSPAN33A
XP_022520083.1,TSPAN18B,TSPAN18B
XP_022540978.1,CFL1L,CFL1L
XP_007258705.1,CFL1,CFL1L
XP_007230034.2,LOC103026919,LOC103026919
XP_007233780.1,EXT1A,LOC103026919
XP_049336357.1,TTYH1,TTYH1
XP_022529739.2,TTYH1,TTYH1
XP_022527112.1,SND1,SND1
XP_007258905.3,WDYHV1,WDYHV1
XP_049326154.1,ISL1A,ISL1A
XP_049326155.1,ISL1A,ISL1A
XP_049322770.1,IGSF9BA,IGSF9BA
XP_049322769.1,IGSF9BA,IGSF9BA
XP_049322451.1,IGSF9BB,IGSF9BA
XP_022530507.1,IGSF9BA,IGSF9BA
XP_022530512.1,IGSF9BA,IGSF9BA
XP_022531760.2,IGSF9BB,IGSF9BA
XP_049322450.1,IGSF9BB,IGSF9BA
XP_049322449.1,IGSF9BB,IGSF9BA
XP_049322448.1,IGSF9BB,IGSF9BA
XP_022528270.2,POMT2,POMT2
XP_049319392.1,POMT2,POMT2
XP_049319391.1,POMT2,POMT2
XP_049325158.1,CDC25D,CDC25D
XP_049325159.1,CDC25D,CDC25D
XP_049325157.1,CDC25D,CDC25D
XP_022526993.2,TWF1B,TWF1B
XP_022528049.2,TWF1A,TWF1B
XP_007259615.2,CNOT6A,CNOT6A
XP_015463938.2,CNOT6A,CNOT6A
XP_007238761.2,CNOT6L,CNOT6A
XP_015458320.2,CNOT6L,CNOT6A
XP_007237271.3,CNOT6B,CNOT6A
XP_007235730.1,LOC103041208,LOC103041208
XP_007235729.2,LOC103040897,LOC103041208
XP_022524828.1,PPP2R2D,PPP2R2D
XP_007236302.1,PPP2R2AB,PPP2R2D
XP_007247490.1,LOC103039288,PPP2R2D
XP_007247489.1,LOC103039288,PPP2R2D
XP_007231049.1,TXNL1,TXNL1
XP_022525242.1,SNRPA1,SNRPA1
XP_049321426.1,SNRPA1,SNRPA1
XP_007258310.1,U2AF2B,U2AF2B
XP_007258309.1,U2AF2B,U2AF2B
XP_007256513.1,U2AF2A,U2AF2B
XP_007256514.1,U2AF2A,U2AF2B
XP_007256515.1,U2AF2A,U2AF2B
XP_007258308.1,U2AF2B,U2AF2B
XP_007258306.1,U2AF2B,U2AF2B
XP_007258307.1,U2AF2B,U2AF2B
XP_007254609.3,RRP9,RRP9
XP_007254607.3,RRP9,RRP9
XP_007239218.3,UBA1,UBA1
XP_007239219.3,UBA1,UBA1
XP_022533148.2,UBA1,UBA1
XP_007249175.2,UBE3A,UBE3A
XP_049322267.1,UBB,UBB
XP_007242226.2,UBQLN4,UBQLN4
XP_022526722.1,PEDS1,PEDS1
XP_007248390.1,UBE2V1,PEDS1
XP_007234930.2,UBE2V2,PEDS1
XP_049325196.1,UGP2A,UGP2A
XP_007244690.3,UGP2B,UGP2A
XP_022528492.2,UGP2B,UGP2A
XP_049322866.1,KIF1AB,KIF1AB
XP_049322867.1,KIF1AB,KIF1AB
XP_022531185.2,KIF1AA,KIF1AB
XP_049322864.1,KIF1AB,KIF1AB
XP_022531184.2,KIF1AA,KIF1AB
XP_049322863.1,KIF1AB,KIF1AB
XP_022531183.2,KIF1AA,KIF1AB
XP_049322862.1,KIF1AB,KIF1AB
XP_022531182.2,KIF1AA,KIF1AB
XP_022531181.2,KIF1AA,KIF1AB
XP_022531180.2,KIF1AA,KIF1AB
XP_022531179.2,KIF1AA,KIF1AB
XP_049322865.1,KIF1AB,KIF1AB
XP_049322861.1,KIF1AB,KIF1AB
XP_049322857.1,KIF1AB,KIF1AB
XP_049322860.1,KIF1AB,KIF1AB
XP_049322859.1,KIF1AB,KIF1AB
XP_049322858.1,KIF1AB,KIF1AB
XP_049322856.1,KIF1AB,KIF1AB
XP_022531178.2,KIF1AA,KIF1AB
XP_022531176.2,KIF1AA,KIF1AB
XP_022531177.2,KIF1AA,KIF1AB
XP_022531175.2,KIF1AA,KIF1AB
XP_022531173.2,KIF1AA,KIF1AB
XP_022531171.2,KIF1AA,KIF1AB
XP_007247198.2,UNC119.1,UNC119.1
XP_022531851.1,UNC119B,UNC119.1
XP_007236638.2,UNC119A,UNC119.1
XP_022522382.2,BAIAP3,BAIAP3
XP_049331903.1,BAIAP3,BAIAP3
XP_049323698.1,UNC5A,UNC5A
XP_049323697.1,UNC5A,UNC5A
XP_049323696.1,UNC5A,UNC5A
XP_022531992.2,UNC5A,UNC5A
XP_049319631.1,LOC103040994,LOC103040994
XP_049319629.1,LOC103040994,LOC103040994
XP_015463394.3,LOC103040994,LOC103040994
XP_007257435.3,LOC103040994,LOC103040994
XP_007257436.3,LOC103040994,LOC103040994
XP_049319630.1,LOC103040994,LOC103040994
XP_022522391.2,UNKL,UNKL
XP_022526803.1,CSDE1,CSDE1
XP_022526800.1,CSDE1,CSDE1
XP_049342148.1,CSDE1,CSDE1
XP_022534550.1,UPF1,UPF1
XP_022534549.1,UPF1,UPF1
XP_007235123.3,UPF2,UPF2
XP_022518493.2,UPF2,UPF2
XP_022518494.2,UPF2,UPF2
XP_022518495.2,UPF2,UPF2
XP_022518496.2,UPF2,UPF2
XP_022525557.1,USE1,USE1
XP_022532283.1,RXRAA,RXRAA
XP_049332149.1,RXRBA,RXRAA
XP_007243934.1,RXRAB,RXRAA
XP_022529542.2,RXRGA,RXRAA
XP_049322106.1,RXRAA,RXRAA
XP_049322105.1,RXRAA,RXRAA
XP_007245493.1,RXRGB,RXRAA
XP_049332148.1,RXRBA,RXRAA
XP_049332147.1,RXRBA,RXRAA
XP_007245492.1,RXRGB,RXRAA
XP_007245620.2,USP7,USP7
XP_007244296.3,KDM6AL,KDM6AL
XP_049340514.1,KDM6A,KDM6AL
XP_049340515.1,KDM6A,KDM6AL
XP_022536314.2,KDM6A,KDM6AL
XP_049335803.1,KDM6AL,KDM6AL
XP_007245569.3,TDO2A,TDO2A
XP_022525258.2,TDO2B,TDO2A
XP_007249547.1,SLC18A3A,SLC18A3A
XP_007261030.2,SLC18A3B,SLC18A3A
XP_022541529.1,VANGL2,VANGL2
XP_022521348.1,VANGL1,VANGL2
XP_022521349.1,VANGL1,VANGL2
XP_007227804.1,VANGL1,VANGL2
XP_007259108.1,LOC103034531,VANGL2
XP_007259109.1,LOC103034531,VANGL2
XP_007233440.1,PALS2A,PALS2A
XP_049336390.1,PALS2A,PALS2A
XP_022524896.1,MPP2B,PALS2A
XP_022524898.1,MPP2B,PALS2A
XP_049336391.1,PALS2A,PALS2A
XP_007255208.1,MPP2B,PALS2A
XP_022524894.1,MPP2B,PALS2A
XP_022524895.1,MPP2B,PALS2A
XP_007255207.1,MPP2B,PALS2A
XP_049331951.1,PALS2B,PALS2A
XP_049331952.1,PALS2B,PALS2A
XP_049331950.1,PALS2B,PALS2A
XP_049331949.1,PALS2B,PALS2A
XP_015462823.1,MPP2B,PALS2A
XP_022527721.2,MPP2A,PALS2A
XP_049336598.1,SLC17A7B,SLC17A7B
XP_007246963.2,SLC17A6B,SLC17A7B
XP_022527910.1,SLC17A6A,SLC17A7B
XP_007256348.2,SLC17A7A,SLC17A7B
XP_007250613.2,SLC17A8,SLC17A7B
XP_007239826.2,ATP6V0A1B,ATP6V0A1B
XP_007256336.1,ATP6V0A1A,ATP6V0A1B
XP_007256338.1,ATP6V0A1A,ATP6V0A1B
XP_007256335.1,ATP6V0A1A,ATP6V0A1B
XP_049323862.1,ATP6V0A1A,ATP6V0A1B
XP_007239827.2,ATP6V0A1B,ATP6V0A1B
XP_007239824.2,ATP6V0A1B,ATP6V0A1B
XP_007231476.1,ATP6V1G1,ATP6V1G1
XP_007245072.1,ATP6V1F,ATP6V1F
XP_007256360.1,ATP6V0CA,ATP6V0CA
XP_022541319.1,ATP6V0CB,ATP6V0CA
XP_022539507.2,ATP6V1E1A,ATP6V1E1A
XP_007256097.2,ATP6V1E1B,ATP6V1E1A
XP_007255547.1,ATP6V1D,ATP6V1D
XP_022522136.1,ATP6V1C1A,ATP6V1C1A
XP_007249407.2,ATP6V1C1B,ATP6V1C1A
XP_007229971.1,ATP6V1B2,ATP6V1B2
XP_049319960.1,ATP6V1BA,ATP6V1B2
XP_007249087.1,ATP6V1AB,ATP6V1AB
XP_022519947.1,LOC103045016,ATP6V1AB
XP_007246947.1,ATP6V0D1,ATP6V0D1
XP_007253057.1,ATPV0E2,ATPV0E2
XP_007229360.1,ATP6V0B,ATP6V0B
XP_007254329.1,VHL,VHL
XP_007235560.3,PDCL3,PDCL3
XP_007239851.1,RAP1GDS1,RAP1GDS1
XP_007239850.1,RAP1GDS1,RAP1GDS1
XP_022521762.2,VCLB,VCLB
XP_022540395.2,VCLA,VCLB
XP_022540394.2,VCLA,VCLB
XP_022540393.2,VCLA,VCLB
XP_022540392.2,VCLA,VCLB
XP_022526221.1,LOC103028146,LOC103028146
XP_049319917.1,SLC18A2,LOC103028146
XP_007260200.3,VPS13A,VPS13A
XP_007260197.3,VPS13A,VPS13A
XP_007260195.3,VPS13A,VPS13A
XP_007256681.2,VIPAS39,VIPAS39
XP_007259175.1,CHMP2A,CHMP2A
XP_022529203.1,CHMP6A,CHMP6A
XP_007248811.2,CHMP6B,CHMP6A
XP_007260615.1,VPS26B,VPS26B
XP_015464139.1,VPS26B,VPS26B
XP_049324847.1,VPS26BL,VPS26B
XP_007245809.1,VPS28,VPS28
XP_049331433.1,VPS28,VPS28
XP_007252521.1,VPS36,VPS36
XP_007240156.2,LOC103033151,LOC103033151
XP_049337985.1,VPS4B,LOC103033151
XP_022541547.1,VPS4A,LOC103033151
XP_007246576.2,ETFA,ETFA
XP_007231962.3,WASB,WASB
XP_049330936.1,WASLB,WASB
XP_007246614.3,WASLA,WASB
XP_007232077.3,LAMA1,LAMA1
XP_007230824.3,UTP18,UTP18
XP_022540062.2,PPP2R5A,PPP2R5A
XP_007256721.1,PPP2R5EA,PPP2R5A
XP_007256722.1,PPP2R5EA,PPP2R5A
XP_022540824.1,PPP2R5EB,PPP2R5A
XP_049337015.1,PPP2R5EB,PPP2R5A
XP_007248153.2,PPP2R5B,PPP2R5A
XP_022531939.2,LOC103046967,LOC103046967
XP_022532460.2,WNT1,WNT1
XP_007228132.1,CPT1AB,CPT1AB
XP_007228131.1,CPT1AB,CPT1AB
XP_007233906.3,CPT1B,CPT1AB
XP_022520947.2,CPT1AA,CPT1AB
XP_007233008.3,LOC103035972,CPT1AB
XP_022520946.2,CPT1AA,CPT1AB
XP_022520274.2,CPT1A2B,CPT1AB
XP_022527474.2,LOC111193019,LOC111193019
XP_007235655.2,WNT10A,WNT10A
XP_007246807.3,WNT10B,WNT10A
XP_022538188.2,WNT7AA,WNT7AA
XP_007231647.2,WNT7BB,WNT7AA
XP_007231646.2,WNT7BB,WNT7AA
XP_007232330.1,WNT7BA,WNT7AA
XP_007230006.2,WNT9B,WNT9B
XP_007232516.2,WNT9A,WNT9B
XP_022542391.1,WNT6B,WNT6B
XP_007249436.3,ZMYM4.1,ZMYM4.1
XP_022537204.2,ALG5,ALG5
XP_022518784.2,PLPP1A,PLPP1A
XP_007246811.3,DNAJC22,DNAJC22
XP_007246812.3,DNAJC22,DNAJC22
XP_022532614.2,DNAJC22,DNAJC22
XP_049342357.1,DNAJC22,DNAJC22
XP_007246026.1,ERCC2,ERCC2
XP_022539795.2,SCYL1,SCYL1
XP_007246440.2,SCYL1,SCYL1
XP_022526269.2,ACAA2,ACAA2
XP_007250321.2,YKT6,YKT6
XP_022532788.1,COPZ1,COPZ1
XP_022530909.1,MYH9A,MYH9A
XP_007246260.3,ZFR2,ZFR2
XP_049326579.1,ZFR,ZFR2
XP_049326577.1,ZFR,ZFR2
XP_049326578.1,ZFR,ZFR2
XP_007255563.3,SLC30A1A,SLC30A1A
XP_007252250.3,SLC30A1B,SLC30A1A
XP_007258187.3,ZPR1,ZPR1
XP_007236950.3,LOC103029544,LOC103029544
XP_022524556.2,LOC103040601,LOC103029544
XP_049322902.1,LOC103040601,LOC103029544
XP_049322910.1,LOC103028185,LOC103029544
XP_007245269.3,AATF,AATF
XP_022522959.2,ABCA1A,ABCA1A
XP_022522960.2,ABCA1A,ABCA1A
XP_022527820.2,ABCA1B,ABCA1A
XP_022527822.2,ABCA1B,ABCA1A
XP_022527823.2,ABCA1B,ABCA1A
XP_022527824.2,ABCA1B,ABCA1A
XP_022520829.2,ABCA3B,ABCA3B
XP_007239333.2,ABCB8,ABCB8
XP_007235405.2,ABCC1,ABCC1
XP_049323840.1,ABCC1,ABCC1
XP_049328050.1,LOC103027747,LOC103027747
XP_007257299.3,ABCC3,ABCC3
XP_007257300.3,ABCC3,ABCC3
XP_022531095.1,ABCG1,ABCG1
XP_007234374.2,ABCG2D,ABCG2D
XP_022520165.1,ABCG2A,ABCG2D
XP_007236927.3,LOC103024177,LOC103024177
XP_007260569.2,ABCG4A,LOC103024177
XP_007255827.2,ABCG8,ABCG8
XP_007254055.2,ABL1,ABL1
XP_022542719.2,ACADL,ACADL
XP_007244797.3,ACAT1,ACAT1
XP_007260922.2,ACAT2,ACAT2
XP_007260907.3,ACBD3,ACBD3
XP_007260908.3,ACBD3,ACBD3
XP_022525062.2,ACE,ACE
XP_022523929.2,ACE2,ACE2
XP_022534078.2,ACHE,ACHE
XP_022534079.2,ACHE,ACHE
XP_007258536.3,ACKR3B,ACKR3B
XP_007248001.3,ACOT7,ACOT7
XP_007248002.3,ACOT7,ACOT7
XP_007248003.3,ACOT7,ACOT7
XP_007248004.3,ACOT7,ACOT7
XP_022531316.1,ACOX1,ACOX1
XP_022531317.1,ACOX1,ACOX1
XP_007257220.1,ACP5A,ACP5A
XP_007257221.1,ACP5A,ACP5A
XP_022532596.2,LOC111194057,LOC111194057
XP_022524069.1,ACTN4,ACTN4
XP_022524070.1,ACTN4,ACTN4
XP_022524071.1,ACTN4,ACTN4
XP_022524072.2,ACTN4,ACTN4
XP_049332701.1,ACTN4,ACTN4
XP_007246816.1,ACVRL1,ACVRL1
XP_015460684.1,ACVRL1,ACVRL1
XP_015460685.1,ACVRL1,ACVRL1
XP_022532622.1,ACVRL1,ACVRL1
XP_049318709.1,ACVRL1,ACVRL1
XP_022528278.2,ADAM12B,ADAM12B
XP_022528279.2,ADAM12B,ADAM12B
XP_049320339.1,LOC103040611,ADAM12B
XP_049320340.1,LOC103040611,ADAM12B
XP_007235314.3,ADAM17B,ADAM17B
XP_007252263.3,ADAM17A,ADAM17B
XP_007258030.3,LOC103039143,LOC103039143
XP_049335293.1,ADAM23A,LOC103039143
XP_007237820.1,ADAMTS1,ADAMTS1
XP_022529109.1,ADARB2,ADARB2
XP_049336301.1,ADGRB1A,ADGRB1A
XP_049336302.1,ADGRB1A,ADGRB1A
XP_049336303.1,ADGRB1A,ADGRB1A
XP_049336304.1,ADGRB1A,ADGRB1A
XP_049336305.1,ADGRB1A,ADGRB1A
XP_049336306.1,ADGRB1A,ADGRB1A
XP_049336307.1,ADGRB1A,ADGRB1A
XP_049336308.1,ADGRB1A,ADGRB1A
XP_049332028.1,LOC103030981,LOC103030981
XP_049332029.1,LOC103030981,LOC103030981
XP_022517956.2,ADIPOQB,ADIPOQB
XP_007231740.3,ADIPOR1B,ADIPOR1B
XP_049327662.1,ADIPOR1A,ADIPOR1B
XP_049327663.1,ADIPOR1A,ADIPOR1B
XP_049327664.1,ADIPOR1A,ADIPOR1B
XP_022527520.2,ADIPOR2,ADIPOR2
XP_007234281.1,ADMA,ADMA
XP_007231990.1,ADORA1B,ADORA1B
XP_007233964.1,ADORA2AB,ADORA2AB
XP_007234270.2,ADRA2B,ADRA2B
XP_007231763.3,ADRB2B,ADRB2B
