Astyanax_ortologos,Symbol,ID_nuevo
KAG9280413.1,TBC1D22B,TBC1D22B
KAG9275460.1,TBP,TBP
KAG9269793.1,TBPL1,TBPL1
KAG9271516.1,TBR1,TBR1
KAG9269782.1,TBX18,TBX18
KAG9265460.1,TBX2B,TBX2B
KAG9259560.1,TBX20,TBX20
KAG9283893.1,TBX20,TBX20
KAG9281885.1,TBX3,TBX3
KAG9281886.1,TBX5A,TBX5A
KAG9266959.1,TBXA2R,TBXA2R
KAG9261296.1,TCF12,TCF12
KAG9267884.1,TCF7L2,TCF7L2
KAG9272368.1,TDG,TDG
KAG9267905.1,TDRD1,TDRD1
KAG9267635.1,TEF,TEF
KAG9281652.1,TIE2,TIE2
KAG9283545.1,TFAP2A,TFAP2A
KAG9276953.1,TFAP2C,TFAP2C
KAG9264545.1,TFAP4,TFAP4
KAG9270057.1,MITF,MITF
KAG9260515.1,TFEB,TFEB
KAG9276353.1,TFPT,TFPT
KAG9265568.1,TGFB1,TGFB1
KAG9278551.1,TGFB1,TGFB1
KAG9276393.1,TGFB2,TGFB2
KAG9268793.1,TGFB3,TGFB3
KAG9272518.1,TGFBI,TGFBI
KAG9276378.1,TGFBR2,TGFBR2
KAG9277785.1,TGFBR3,TGFBR3
KAG9277078.1,TGIF2,TGIF2
KAG9282552.1,THBD,THBD
KAG9268175.1,THBS1,THBS1
KAG9282952.1,THBS1,THBS1
KAG9265599.1,THY1,THY1
KAG9280582.1,TIMP3,TIMP3
KAG9260940.1,TJP1,TJP1
KAG9262273.1,TLR2-2,TLR2-2
KAG9262274.1,TLR2-2,TLR2-2
KAG9259676.1,TLR3,TLR3
KAG9275236.1,TLR4,TLR4
KAG9275237.1,TLR4,TLR4
KAG9263780.1,TLR1,TLR1
KAG9270200.1,TLR9,TLR9
KAG9275394.1,TLX1,TLX1
KAG9272568.1,TLX3,TLX3
KAG9266410.1,TM4SF1,TM4SF1
KAG9263113.1,TMPRSS2,TMPRSS2
KAG9264931.1,TNF,TNF
KAG9275059.1,TNFAIP3,TNFAIP3
KAG9261455.1,TNFRSF23,TNFRSF23
KAG9283285.1,TNFRSF11A,TNFRSF11A
KAG9276184.1,TNFRSF11B,TNFRSF11B
KAG9282628.1,TNFRSF21,TNFRSF21
KAG9269712.1,TNFRSF9,TNFRSF9
KAG9283461.1,TNFSF10,TNFSF10
KAG9271156.1,TNFSF13B,TNFSF13B
KAG9262847.1,TNFSF14,TNFSF14
KAG9281967.1,TNPO1,TNPO1
KAG9278432.1,TOE1,TOE1
KAG9277943.1,TOMM34,TOMM34
KAG9277737.1,TOMM70,TOMM70
KAG9283486.1,TOPBP1-A,TOPBP1-A
KAG9281523.1,TP53,TP53
KAG9261303.1,TP53BP1,TP53BP1
KAG9260127.1,TP53BP2,TP53BP2
KAG9268702.1,TP53I3,TP53I3
KAG9276138.1,TP53INP1,TP53INP1
KAG9277739.1,TP63,TP63
KAG9270332.1,TP73,TP73
KAG9280804.1,TPH,TPH
KAG9259371.1,TPH2,TPH2
KAG9273140.1,TPH2,TPH2
KAG9268743.1,TPO,TPO
KAG9262540.1,TPT1,TPT1
KAG9261949.1,TRAF2,TRAF2
KAG9260829.1,TRAF6,TRAF6
KAG9274471.1,KAG9274471.1,KAG9274471.1
KAG9283928.1,KAG9283928.1,KAG9274471.1
KAG9277412.1,TRIM25,TRIM25
KAG9276761.1,TRPC1,TRPC1
KAG9267203.1,TRPM1,TRPM1
KAG9279882.1,TRPS1,TRPS1
KAG9276005.1,TRPV6,TRPV6
KAG9272533.1,TSC22D3,TSC22D3
KAG9277040.1,TSHB,TSHB
KAG9282531.1,TSHR,TSHR
KAG9276327.1,TTK,TTK
KAG9271636.1,TWIST2,TWIST2
KAG9279270.1,TXN2,TXN2
KAG9279544.1,TXNIP,TXNIP
KAG9280110.1,TYK2,TYK2
KAG9280229.1,TYMP,TYMP
KAG9263668.1,TYR,TYR
KAG9265280.1,TYR,TYR
KAG9259912.1,TYRP1,TYRP1
KAG9259950.1,TYRP1,TYRP1
KAG9261528.1,RUB1,RUB1
KAG9261529.1,KAG9261529.1,RUB1
KAG9276205.1,UBE2I,UBE2I
KAG9279169.1,UBE2I,UBE2I
KAG9263257.1,UGCG,UGCG
KAG9271745.1,UGT1A5,UGT1A5
KAG9281661.1,UGT2A1,UGT2A1
KAG9281662.1,UGT2A1,UGT2A1
KAG9281663.1,UGT2A1,UGT2A1
KAG9266956.1,UHRF1,UHRF1
KAG9266248.1,ULK1,ULK1
KAG9261265.1,UMOD,UMOD
KAG9272695.1,UPF3B,UPF3B
KAG9276064.1,UPP1,UPP1
KAG9265126.1,USF1,USF1
KAG9279434.1,USF2,USF2
KAG9270038.1,UXT,UXT
KAG9263175.1,VAMP2,VAMP2
KAG9273750.1,VCAM1,VCAM1
KAG9269212.1,VDRA,VDRA
KAG9275723.1,VEGFC,VEGFC
KAG9261022.1,VEGFD,VEGFD
KAG9276490.1,VIM,VIM
KAG9263448.1,VLDLR,VLDLR
KAG9265368.1,VMP1,VMP1
KAG9279972.1,UNCX,UNCX
KAG9272994.1,VWF,VWF
KAG9279852.1,WASF2,WASF2
KAG9265941.1,WASF3,WASF3
KAG9274487.1,WASF3,WASF3
KAG9281577.1,WASF3,WASF3
KAG9283337.1,WASF3,WASF3
KAG9259459.1,WBP1,WBP1
KAG9281880.1,WBP1,WBP1
KAG9275336.1,WDFY4,WDFY4
KAG9266293.1,WDR5,WDR5
KAG9273133.1,WEE1-B,WEE1-B
KAG9259644.1,WFS1,WFS1
KAG9272164.1,WFS1,WFS1
KAG9280310.1,WIF1,WIF1
KAG9263186.1,WNT11,WNT11
KAG9273215.1,WNT2,WNT2
KAG9260261.1,WNT4A,WNT4A
KAG9270202.1,WNT5A,WNT5A
KAG9280199.1,WNT5B,WNT5A
KAG9280830.1,WNT7B,WNT7B
KAG9263527.1,WRN,WRN
KAG9282918.1,WTAP,WTAP
KAG9280905.1,WWOX,WWOX
KAG9266413.1,WWTR1,WWTR1
KAG9272543.1,XIAP,XIAP
KAG9270905.1,XPC,XPC
KAG9283919.1,XRCC1,XRCC1
KAG9271653.1,XRCC5,XRCC5
KAG9270306.1,YBX1,YBX1
KAG9280498.1,YEATS4,YEATS4
KAG9268108.1,YY1,YY1
KAG9282887.1,YY1,YY1
KAG9270088.1,ZAP70,ZAP70
KAG9276251.1,ZBTB14,ZBTB14
KAG9265632.1,ZBTB16A,ZBTB16A
KAG9283010.1,ZBTB2,ZBTB2
KAG9259792.1,ZBTB5,ZBTB5
KAG9266866.1,ZBTB7A,ZBTB7A
KAG9267969.1,ZEB1,ZEB1
KAG9277544.1,ZEB2,ZEB2
KAG9268514.1,ZFP36L1,ZFP36L1
KAG9275949.1,ZHX2,ZHX2
KAG9276754.1,ZIC1,ZIC1
KAG9273134.1,ZNF143,ZNF143
KAG9269115.1,ZNF217,ZNF217
KAG9270761.1,ZNF335,ZNF335
KAG9282891.1,ZNF410,ZNF410
KAG9273163.1,ZNF423,ZNF423
KAG9279052.1,ZNF750,ZNF750
KAG9260739.1,ZNF76,ZNF76
KAG9260692.1,ABHD14A,ABHD14A
KAG9270845.1,ABL2,ABL2
KAG9264719.1,ACADM,ACADM
KAG9271253.1,ACMSD,ACMSD
KAG9281005.1,ACSBG1,ACSBG1
KAG9272539.1,ACSL4,ACSL4
KAG9269312.1,ACSS2,ACSS2
KAG9275447.1,ADAM8,ADAM8
KAG9277304.1,ADCYAP1R1,ADCYAP1R1
KAG9262059.1,ADD2,ADD2
KAG9280549.1,AEBP2,AEBP2
KAG9260902.1,AGRP,AGRP
KAG9276012.1,AICDA,AICDA
KAG9273137.1,AKIP1,AKIP1
KAG9273122.1,ALX1,ALX1
KAG9270769.1,ALX3,ALX3
KAG9267165.1,ALX4,ALX4
KAG9274843.1,ANGPT2,ANGPT2
KAG9270287.1,ANGPTL2,ANGPTL2
KAG9281924.1,ANGPTL2,ANGPTL2
KAG9273420.1,ARID3B,ARID3B
KAG9280931.1,ARID3B,ARID3B
KAG9267610.1,ARID5B,ARID5B
KAG9275664.1,AT2,AT2
KAG9272671.1,ATP11C,ATP11C
KAG9269119.1,ATP9A,ATP9A
KAG9265383.1,AUTS2,AUTS2
KAG9272812.1,B3GAT1,B3GAT1
KAG9277207.1,B4GALNT1,B4GALNT1
KAG9278558.1,BACE1,BACE1
KAG9281104.1,BANP,BANP
KAG9261922.1,BARHL1,BARHL1
KAG9266289.1,BARHL1,BARHL1
KAG9264083.1,BCAT1,BCAT1
KAG9280165.1,BCAT1,BCAT1
KAG9276480.1,KAG9276480.1,KAG9276480.1
KAG9273313.1,BCL9L,BCL9L
KAG9269537.1,BHLHE23,BHLHE23
KAG9275510.1,BLNK,BLNK
KAG9278458.1,BMI1B,BMI1B
KAG9283273.1,BMI1A,BMI1B
KAG9281606.1,BRINP1,BRINP1
KAG9263610.1,KAG9263610.1,KAG9263610.1
KAG9267513.1,BUB3,BUB3
KAG9265405.1,CADM1,CADM1
KAG9277611.1,CALCRLA,CALCRLA
KAG9279791.1,CALCRL,CALCRLA
KAG9270863.1,CALR,CALR
KAG9261129.1,CAPN2,CAPN2
KAG9274812.1,CAPN2,CAPN2
KAG9275740.1,CASP6,CASP6
KAG9269729.1,KAG9269729.1,KAG9269729.1
KAG9277110.1,CAV3,CAV3
KAG9276531.1,CCK,CCK
KAG9273787.1,CCL20,CCL20
KAG9282566.1,K4,K4
KAG9273882.1,CCR9,CCR9
KAG9261259.1,CDH15,CDH15
KAG9283600.1,CDH17,CDH17
KAG9277651.1,CDK5R1,CDK5R1
KAG9266031.1,CDK9,CDK9
KAG9277502.1,CDKN2D,CDKN2D
KAG9273311.1,CDON,CDON
KAG9272683.1,CDX4,CDX4
KAG9273149.1,KAG9273149.1,KAG9273149.1
KAG9281169.1,CETN1,CETN1
KAG9267710.1,CH25H,CH25H
KAG9264732.1,CHD7,CHD7
KAG9267084.1,CHRNA7,CHRNA7
KAG9280846.1,CHRNA7,CHRNA7
KAG9280219.1,CHST11,CHST11
KAG9277097.1,CIDEC,CIDEC
KAG9260568.1,CISH,CISH
KAG9282811.1,CKB,CKM
KAG9264711.1,CLDN11,CLDN11
KAG9283450.1,CLDN11,CLDN11
KAG9260266.1,CLDN19,CLDN19
KAG9264103.1,CLDN4,CLDN4
KAG9282446.1,CNR1A,CNR1A
KAG9278882.1,COL11A1,COL11A1
KAG9272942.1,KAG9272942.1,KAG9272942.1
KAG9260985.1,CREB3L1,CREB3L1
KAG9266874.1,CREB3L3B,CREB3L3B
KAG9276670.1,CRTC2,CRTC2
KAG9272004.1,CRY2,CRY2
KAG9280511.1,CSRP2,CSRP2
KAG9267133.1,KAG9267133.1,KAG9267133.1
KAG9280375.1,CTSE,CTSE
KAG9270618.1,CUX2,CUX2
KAG9261722.1,CXCL11.6,CXCL11.6
KAG9275342.1,CXCL12,CXCL12
KAG9273424.1,CYP1A1,CYP1A1
KAG9273425.1,CYP1A1,CYP1A1
KAG9267616.1,CYP26A1,CYP26A1
KAG9274282.1,CYP26B1,CYP26B1
KAG9278243.1,CYP7B1,CYP7B1
KAG9265489.1,KAG9265489.1,KAG9265489.1
KAG9276649.1,DCST1,DCST1
KAG9276648.1,DCST2,DCST2
KAG9276977.1,DCTN2,DCTN2
KAG9259610.1,DCTN6,DCTN6
KAG9281556.1,DCX,DCX
KAG9260572.1,DIDO1,DIDO1
KAG9259675.1,DLC1,DLC1
KAG9265143.1,DLC,DLC
KAG9271451.1,DLX1A,DLX1A
KAG9271450.1,DLX2A,DLX2A
KAG9279804.1,DLX6A,DLX6A
KAG9277828.1,DMBX1B,DMBX1B
KAG9278841.1,DMBX1A,DMBX1B
KAG9261731.1,DMRT2,DMRT2
KAG9261730.1,DMRT3A,DMRT3A
KAG9275509.1,DNTT,DNTT
KAG9266836.1,DOT1L,DOT1L
KAG9281755.1,DPAGT1,DPAGT1
KAG9265437.1,D215,D215
KAG9282010.1,D215,D215
KAG9270486.1,DUSP2,DUSP2
KAG9272129.1,DUSP6,DUSP6
KAG9268364.1,E2F2,E2F2
KAG9266401.1,E2F8,E2F8
KAG9276887.1,EDEM1,EDEM1
KAG9262349.1,EED,EED
KAG9275881.1,EFNA1,EFNA1
KAG9279372.1,EFNA1,EFNA1
KAG9266240.1,EHMT1,EHMT1
KAG9263122.1,KAG9263122.1,KAG9263122.1
KAG9272320.1,EIF4E1A,EIF4E1A
KAG9275180.1,EIF4E1A,EIF4E1A
KAG9269653.1,EIF4G3,EIF4G3
KAG9275038.1,ELOVL5,ELOVL5
KAG9278400.1,ENG2B,ENG2B
KAG9261050.1,ENPP1,ENPP1
KAG9267881.1,ENTPD1,ENTPD1
KAG9281371.1,EOMES,EOMES
KAG9273788.1,EPHA4-A,EPHA4-A
KAG9276949.1,KAG9276949.1,KAG9276949.1
KAG9270643.1,FABP1B.1,FABP1B.1
KAG9268926.1,FABP7,FABP7
KAG9259937.1,FBXW7,FBXW7
KAG9274189.1,FCER1G,FCER1G
KAG9274631.1,KAG9274631.1,KAG9274631.1
KAG9280564.1,FGF23,FGF23
KAG9267100.1,FGF3,FGF3
KAG9266838.1,FKBP8,FKBP8
KAG9260788.1,FOXJ3,FOXJ3
KAG9280557.1,FOXM1,FOXM1
KAG9282496.1,FOXO3,FOXO3
KAG9276871.1,FOXP1B,FOXP1B
KAG9271814.1,FRZB,FRZB
KAG9275165.1,GABRB1,GABRB1
KAG9266729.1,GADD45B,GADD45B
KAG9261986.1,GAL3ST1,GAL3ST1
KAG9260598.1,GATA2,GATA2
KAG9268142.1,GCFC2,GCFC2
KAG9272021.1,GINS3,GINS3
KAG9272998.1,GLIPR1,GLIPR1
KAG9280503.1,GLIPR1L1,GLIPR1
KAG9263054.1,GLIS3,GLIS3
KAG9260326.1,GLS,GLS
KAG9270809.1,GLS,GLS
KAG9279812.1,KAG9279812.1,KAG9279812.1
KAG9267889.1,GPAM,GPAM
KAG9270979.1,GPR143,GPR143
KAG9268183.1,GREM1,GREM1
KAG9268032.1,GREM2,GREM2
KAG9259771.1,GRIA2,GRIA2
KAG9272335.1,GRIA2,GRIA2
KAG9276471.1,GRIK2,GRIK2
KAG9280544.1,GRIK2,GRIK2
KAG9276315.1,GSTK1,GSTK1
KAG9282766.1,GSX2,GSX2
KAG9280809.1,GTF2H1,GTF2H1
KAG9282034.1,GTF2IRD1,GTF2IRD1
KAG9260158.1,GUCA2A,GUCA2A
KAG9269652.1,GUCA2A,GUCA2A
KAG9280157.1,GYS2,GYS2
KAG9275629.1,HADH,HADH
KAG9280089.1,BA1L//BA1,HBB2
KAG9280092.1,HBB,HBB2
KAG9275046.1,HCRTR2,HCRTR2
KAG9259685.1,HELT,HELT
KAG9273156.1,HERPUD1,HERPUD1
KAG9278375.1,HES6,HES6
KAG9265707.1,HMBS,HMBS
KAG9281757.1,HMBS,HMBS
KAG9268311.1,HMGCL,HMGCL
KAG9269786.1,HMGN3,HMGN3
KAG9280059.1,HOXA11A,HOXA11B
KAG9280055.1,HOXA3A,HOXA3A
KAG9274488.1,HTR2C,HTR2C
KAG9272186.1,IDS,IDS
KAG9271519.1,IFIH1,IFIH1
KAG9279071.1,IFNA3,IFNA3
KAG9279072.1,KAG9279072.1,KAG9279072.1
KAG9277901.1,IGFBP2A,IGFBP2A
KAG9269955.1,IKBKB,IKBKB
KAG9275264.1,IKZF1,IKZF1
KAG9268972.1,IL17F,IL17F
KAG9282651.1,IL17F,IL17F
KAG9262392.1,ING1,ING1
KAG9271705.1,ING1,ING1
KAG9279426.1,ING4,ING4
KAG9277904.1,INHA,INHA
KAG9277745.1,INPP5D,INPP5D
KAG9272596.1,INS,INS
KAG9273625.1,INSIG1,INSIG1
KAG9270053.1,IRAK1,IRAK1
KAG9267418.1,IRF3,IRF3
KAG9264816.1,IRS1-B,IRS1-B
KAG9260916.1,IRX3,IRX3
KAG9260915.1,IRX5,IRX5
KAG9269265.1,ITCH,ITCH
KAG9276960.1,ITCH,ITCH
KAG9271822.1,ITGA4,ITGA4
KAG9266565.1,ITGB6,ITGB6
KAG9271915.1,ITM2A,ITM2A
KAG9260656.1,ITPR1,ITPR1
KAG9277182.1,ITPR1,ITPR1
KAG9276685.1,JAZF1,JAZF1
KAG9267614.1,JMJD1C,JMJD1C
KAG9280399.1,KCNA5,KCNA5
KAG9277007.1,KCNB1,KCNB1
KAG9277091.1,KCNB1,KCNB1
KAG9275889.1,KCNN3,KCNN3
KAG9263447.1,KCNV2,KCNV2
KAG9280403.1,KDM5A,KDM5A
KAG9277500.1,KEAP1B,KEAP1B
KAG9260282.1,KIF17,KIF17
KAG9268983.1,KIF26B,KIF26B
KAG9259947.1,KITA,KITA
KAG9281000.1,KLF13,KLF13
KAG9266649.1,KLF4,KLF4
KAG9262219.1,KLF7,KLF7
KAG9271195.1,KLF7,KLF7
KAG9282265.1,LAMA4,LAMA4
KAG9275393.1,LBX1,LBX1
KAG9280159.1,LDHBA,LDHBA
KAG9281064.1,LDHBB,LDHBA
KAG9272019.1,LDHD,LDHD
KAG9266803.1,LHX9,LHX9
KAG9283583.1,LIPE,LIPE
KAG9276613.1,LMNA,LMNA
KAG9280940.1,LRRC10,LRRC10
KAG9264229.1,MAPK1,MAPK1
KAG9266484.1,MAPK8IP1,MAPK8IP1
KAG9262607.1,MAST1,MAST1
KAG9279252.1,MAST1,MAST1
KAG9282652.1,MCM3,MCM3
KAG9280471.1,MDM2,MDM2
KAG9260508.1,MDM4,MDM4
KAG9275011.1,MERTK,MERTK
KAG9280301.1,MGST1,MGST1
KAG9269284.1,KAG9269284.1,KAG9269284.1
KAG9269775.1,KAG9269775.1,KAG9269284.1
KAG9276875.1,MITF,MITF
KAG9281705.1,MLXIPL,MLXIPL
KAG9260366.1,MMP19,MMP19
KAG9270890.1,MMP19,MMP19
KAG9273198.1,KAG9273198.1,KAG9273198.1
KAG9274075.1,MRC1,MRC1
KAG9269483.1,MRGBP,MRGBP
KAG9271725.1,MSTNB,MSTNB
KAG9261540.1,MVK,MVK
KAG9280489.1,MYF-5,MYF-5
KAG9271736.1,MYL1,MYL1
KAG9270619.1,MYL2,MYL2
KAG9281670.1,MYL2,MYL2
KAG9266562.1,MYOM2,MYOM2
KAG9274845.1,MYOM2,MYOM2
KAG9283793.1,MYOM3,MYOM3
KAG9259991.1,MYOZ2,MYOZ2
KAG9280138.1,NAPEPLD,NAPEPLD
KAG9283229.1,NCOA2,NCOA2
KAG9276946.1,NCOA5,NCOA5
KAG9271094.1,NDP,NDP
KAG9265598.1,NECTIN1,NECTIN1
KAG9273320.1,NECTIN1,NECTIN1
KAG9279332.1,NECTIN2,NECTIN2
KAG9278717.1,NECTIN4,NECTIN4
KAG9269742.1,NEUROD4,NEUROD4
KAG9276486.1,NEUROD6,NEUROD6
KAG9275417.1,NEUROG3,NEUROG3
KAG9271483.1,NFE2L2,NFE2L2
KAG9263807.1,NFKB1,NFKB1
KAG9280220.1,NFYB,NFYB
KAG9279816.1,NFYC,NFYC
KAG9271510.1,NOSTRIN,NOSTRIN
KAG9270076.1,KAG9270076.1,KAG9270076.1
KAG9265281.1,NOX4,NOX4
KAG9266613.1,NPHS2,NPHS2
KAG9276639.1,NPR1,NPR1
KAG9267071.1,NQO1,NQO1
KAG9267072.1,NQO1,NQO1
KAG9275703.1,NR3C2,NR3C2
KAG9271667.1,NR4A2,NR4A2
KAG9263261.1,NRARPA,NRARPA
KAG9282011.1,NRGN,NRGN
KAG9276715.1,NRP1A,NRP1A
KAG9262303.1,NRP2,NRP2
KAG9271570.1,NRP2,NRP2
KAG9279963.1,NUDT1,NUDT1
KAG9264435.1,NUPR1,NUPR1
KAG9266212.1,ODF2,ODF2
KAG9272853.1,OMP,OMP
KAG9266827.1,ONECUT3,ONECUT3
KAG9278695.1,ONECUT3,ONECUT3
KAG9260150.1,B23,B23
KAG9276413.1,OPRD1,OPRD1
KAG9279291.1,OPRD1,OPRD1
KAG9274008.1,OPRK1,OPRK1
KAG9274056.1,OPRK1,OPRK1
KAG9282491.1,OSTM1,OSTM1
KAG9279725.1,PAG1,PAG1
KAG9267391.1,PAGR1,PAGR1
KAG9263615.1,PANX3,PANX3
KAG9261909.1,PAPPA,PAPPA
KAG9276421.1,PAQR7B,PAQR7B
KAG9259751.1,PAX5,PAX5
KAG9267172.1,PDE3B,PDE3B
KAG9263945.1,PDGFA,PDGFA
KAG9273275.1,PEX11A,PEX11A
KAG9283423.1,PHEX,PHEX
KAG9274647.1,PHLPP1,PHLPP1
KAG9264777.1,PLA2G4A,PLA2G4A
KAG9282615.1,PLA2G4A,PLA2G4A
KAG9269184.1,PLAUR,PLAUR
KAG9269196.1,PLAUR,PLAUR
KAG9273046.1,PLCG2,PLCG2
KAG9264793.1,PLPPR4,PLPPR4
KAG9276519.1,PLPPR4,PLPPR4
KAG9276944.1,PLTP,PLTP
KAG9269057.1,PMEL,PMEL
KAG9283404.1,POLA1,POLA1
KAG9264629.1,POSTN,POSTN
KAG9259434.1,POU3F3B,POU3F3B
KAG9259435.1,POU3F3B,POU3F3B
KAG9271328.1,POU3F3A,POU3F3B
KAG9277663.1,POU3F3B,POU3F3B
KAG9277664.1,POU3F3B,POU3F3B
KAG9272808.1,PPP1R13L,PPP1R13L
KAG9265151.1,CPI17,CPI17
KAG9265524.1,PPP1R3B,PPP1R3B
KAG9278367.1,PRDM13,PRDM13
KAG9270329.1,PRDM16,PRDM16
KAG9269232.1,PRDM5,PRDM5
KAG9261709.1,PRDM8,PRDM8
KAG9273696.1,PRDX1,PRDX1
KAG9262584.1,PRDX1,PRDX1
KAG9274661.1,PRDX6,PRDX6
KAG9282714.1,PRDX6,PRDX6
KAG9275071.1,PSAP,PSAP
KAG9270274.1,PTGES2,PTGES2
KAG9266800.1,PTPRC,PTPRC
KAG9276424.1,PTPRU,PTPRU
KAG9279283.1,PTPRU,PTPRU
KAG9259580.1,PTTG1IP,PTTG1IP
KAG9271755.1,PTTG1IP,PTTG1IP
KAG9283914.1,PTTG1IP,PTTG1IP
KAG9273368.1,PTX3,PTX3
KAG9280145.1,KAG9280145.1,KAG9280145.1
KAG9260356.1,RAF1,RAF1
KAG9269852.1,RAF1,RAF1
KAG9272206.1,RAN,RAN
KAG9280324.1,RAP1B,RAP1B
KAG9272662.1,RBMX,RBMX
KAG9267337.1,RBP4A,RBP4A
KAG9277703.1,RBPJL,RBPJL
KAG9273747.1,RC3H1,RC3H1
KAG9269662.1,RERE,RERE
KAG9264220.1,RETSAT,RETSAT
KAG9264221.1,RETSAT,RETSAT
KAG9273101.1,RFX4,RFX4
KAG9279512.1,RFX5,RFX5
KAG9266596.1,RFXANK,RFXANK
KAG9263708.1,RFXAP,RFXAP
KAG9273755.1,RGS16,RGS16
KAG9277265.1,RGS16,RGS16
KAG9271430.1,RIF1,RIF1
KAG9268347.1,RLF,RLF
KAG9271889.1,RNF12-B,RNF12-B
KAG9270860.1,RNF11,RNF11
KAG9274608.1,RNF11,RNF11
KAG9268360.1,RPS6KA,RPS6KA
KAG9274859.1,RUNX3,RUNX3
KAG9273923.1,SAMD7,SAMD7
KAG9282069.1,SELENOW,SELENOW
KAG9280478.1,SEMA3C,SEMA3C
KAG9264800.1,SERPINE2,SERPINE2
KAG9264894.1,SERPINH1,SERPINH1
KAG9272260.1,SETD7,SETD7
KAG9259978.1,SFRP2,SFRP2
KAG9261376.1,PSAP,PSAP
KAG9278398.1,SHHB,SHHA
KAG9266047.1,SHROOM3,SHROOM3
KAG9276472.1,KAG9276472.1,KAG9276472.1
KAG9270180.1,SIN3B,SIN3B
KAG9278622.1,SIRT6,SIRT6
KAG9273155.1,SLC12A3,SLC12A3
KAG9270343.1,SLC12A5,SLC12A5
KAG9276947.1,SLC12A5,SLC12A5
KAG9262833.1,SLC27A1,SLC27A1
KAG9279013.1,SLC27A1,SLC27A1
KAG9264708.1,SLC2A2,SLC2A2
KAG9271273.1,SLC39A10,SLC39A10
KAG9271716.1,SLC40A1,SLC40A1
KAG9264863.1,SLC5A2,SLC5A2
KAG9275685.1,SMARCA5,SMARCA5
KAG9261141.1,SMC3,SMC3
KAG9275731.1,SOD3,SOD3
KAG9270775.1,SORT1,SORT1
KAG9271443.1,SP5,SP5
KAG9271461.1,SP9,SP9
KAG9276358.1,SPHK2,SPHK2
KAG9270878.1,SRXN1,SRXN1
KAG9275786.1,ST18,ST18
KAG9272769.1,ST3GAL5,ST3GAL5
KAG9280440.1,ST8SIA1,ST8SIA1
KAG9273270.1,ST8SIA2,ST8SIA2
KAG9266541.1,STARD5,STARD5
KAG9261109.1,STAT1,STAT1
KAG9276437.1,STK40,STK40
KAG9276420.1,STMN1,STMN1
KAG9279285.1,KAG9279285.1,STMN1
KAG9280392.1,STRA8,STRA8
KAG9269850.1,SYN2,SYN2
KAG9261595.1,TAL2,TAL2
KAG9271515.1,TANK,TANK
KAG9271363.1,TBX15,TBX15
KAG9277554.1,TBX19,TBX19
KAG9269792.1,TCF21,TCF21
KAG9269900.1,TCFL5,TCFL5
KAG9269412.1,TEC,TEC
KAG9281812.1,TESC,TESC
KAG9275768.1,TET2,TET2
KAG9282341.1,TFAP2B,TFAP2B
KAG9276434.1,THRAP3,THRAP3
KAG9279814.1,TINAGL1,TINAGL1
KAG9280974.1,TJP1,TJP1
KAG9274861.1,TMEM50A,TMEM50A
KAG9276885.1,TNFRSF18,TNFRSF18
KAG9271645.1,TNS,TNS
KAG9266487.1,TOLLIP,TOLLIP
KAG9264781.1,TPR,TPR
KAG9282612.1,TPR,TPR
KAG9281616.1,TRIM32,TRIM32
KAG9266287.1,TSC1,TSC1
KAG9266682.1,TXLNG,TXLNG
KAG9275936.1,TYROBP,TYROBP
KAG9259930.1,UBE2K,UBE2K
KAG9263778.1,UBE2K,UBE2K
KAG9263071.1,UCP2,UCP2
KAG9263072.1,UCP2,UCP2
KAG9275680.1,UCP2,UCP2
KAG9279973.1,KAG9279973.1,KAG9279973.1
KAG9261399.1,UNG,UNG
KAG9264049.1,USP42,USP42
KAG9276804.1,USP42,USP42
KAG9278413.1,USP42,USP42
KAG9278423.1,USP42,USP42
KAG9280560.1,USP18,USP18
KAG9276798.1,VAV3,VAV3
KAG9274535.1,VAX2,VAX2
KAG9259473.1,VSX1,VSX1
KAG9268431.1,VSX1,VSX1
KAG9269862.1,WNT7A,WNT7A
KAG9275362.1,WNT8B,WNT8B
KAG9271989.1,WT1-A,WT1-A
KAG9272827.1,YAP1,YAP1
KAG9269680.1,ZBTB17,ZBTB17
KAG9275144.1,ZBTB18,ZBTB18
KAG9272698.1,ZBTB33,ZBTB33
KAG9272914.1,ZBTB38,ZBTB38
KAG9276285.1,ZBTB7B,ZBTB7B
KAG9267724.1,ZNF281,ZNF281
KAG9264848.1,ZFP36,ZFP36
KAG9269886.1,ZHX3,ZHX3
KAG9272666.1,ZIC3,ZIC3
