Ast,a,a2,Dmel,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
Astyanax_pachon,KAG9268333.1,KCTD3,Drosophila_melanogaster,NP_001368999.1,CG9467,1.25E-203,708,7.50E-204,708
Astyanax_pachon,KAG9268333.1,KCTD3,Drosophila_melanogaster,NP_001369000.1,CG9467,1.25E-203,708,8.01E-204,708
Astyanax_pachon,KAG9268335.1,ESRRG,Drosophila_melanogaster,NP_729340.1,ERR,8.73E-71,266,5.59E-71,266
Astyanax_pachon,KAG9268335.1,ESRRG,Drosophila_melanogaster,NP_648183.3,ERR,8.73E-71,266,5.73E-71,266
Astyanax_pachon,KAG9268343.1,SLC18A2,Drosophila_melanogaster,NP_001014524.1,VMAT,5.22E-137,486,4.18E-137,486
Astyanax_pachon,KAG9268343.1,SLC18A2,Drosophila_melanogaster,NP_001014526.1,VMAT,5.22E-137,486,4.18E-137,486
Astyanax_pachon,KAG9268343.1,SLC18A2,Drosophila_melanogaster,NP_001260956.1,VMAT,5.22E-137,486,4.18E-137,486
Astyanax_pachon,KAG9268343.1,SLC18A2,Drosophila_melanogaster,NP_001014525.1,VMAT,2.09E-136,484,1.77E-136,484
Astyanax_pachon,KAG9268344.1,PDZD8,Drosophila_melanogaster,NP_572771.1,PDZD8,2.96E-53,209,1.73E-53,209
Astyanax_pachon,KAG9268345.1,PEX13,Drosophila_melanogaster,NP_610850.1,PEX13,1.17E-32,139,8.65E-33,139
Astyanax_pachon,KAG9268346.1,XPO1,Drosophila_melanogaster,NP_001303316.1,EMB,0.00E+00,1513,0.00E+00,1513
Astyanax_pachon,KAG9268346.1,XPO1,Drosophila_melanogaster,NP_723391.2,EMB,0.00E+00,1513,0.00E+00,1513
Astyanax_pachon,KAG9268348.1,PLB1,Drosophila_melanogaster,NP_608955.1,CG11029,4.79E-44,177,3.20E-44,177
Astyanax_pachon,KAG9268360.1,RPS6KA,Drosophila_melanogaster,NP_001259779.1,S6KII,8.66E-243,838,6.81E-243,838
Astyanax_pachon,KAG9268360.1,RPS6KA,Drosophila_melanogaster,NP_523437.2,S6KII,8.66E-243,838,6.81E-243,838
Astyanax_pachon,KAG9268382.1,FAM98A,Drosophila_melanogaster,NP_651439.2,CG5913,3.86E-39,161,2.13E-39,161
Astyanax_pachon,KAG9268385.1,TTC27,Drosophila_melanogaster,NP_649026.1,CG5290,1.83E-55,216,1.04E-55,216
Astyanax_pachon,KAG9268386.1,BIRC6,Drosophila_melanogaster,NP_001262462.1,BRUCE,0.00E+00,1751,0.00E+00,1751
Astyanax_pachon,KAG9268386.1,BIRC6,Drosophila_melanogaster,NP_001262463.1,BRUCE,0.00E+00,1750,0.00E+00,1750
Astyanax_pachon,KAG9268386.1,BIRC6,Drosophila_melanogaster,NP_649995.2,BRUCE,0.00E+00,1747,0.00E+00,1747
Astyanax_pachon,KAG9268386.1,BIRC6,Drosophila_melanogaster,NP_001262460.1,BRUCE,0.00E+00,1743,0.00E+00,1743
Astyanax_pachon,KAG9268386.1,BIRC6,Drosophila_melanogaster,NP_001262461.1,BRUCE,0.00E+00,1742,0.00E+00,1742
Astyanax_pachon,KAG9268388.1,EXO1,Drosophila_melanogaster,NP_477145.1,TOS,5.83E-92,337,3.58E-92,337
Astyanax_pachon,KAG9268393.1,HTR7,Drosophila_melanogaster,NP_001263131.1,5-HT7,4.74E-56,217,3.67E-56,217
Astyanax_pachon,KAG9268393.1,HTR7,Drosophila_melanogaster,NP_524599.1,5-HT7,4.74E-56,217,3.67E-56,217
Astyanax_pachon,KAG9268395.1,PANK1,Drosophila_melanogaster,NP_730526.1,FBL,4.71E-134,476,2.82E-134,476
Astyanax_pachon,KAG9268395.1,PANK1,Drosophila_melanogaster,NP_730527.1,FBL,4.71E-134,476,2.82E-134,476
Astyanax_pachon,KAG9268395.1,PANK1,Drosophila_melanogaster,NP_597678.1,FBL,4.71E-134,476,2.93E-134,476
Astyanax_pachon,KAG9268395.1,PANK1,Drosophila_melanogaster,NP_620550.1,FBL,4.71E-134,476,2.94E-134,476
Astyanax_pachon,KAG9268395.1,PANK1,Drosophila_melanogaster,NP_001246848.1,FBL,4.71E-134,476,3.01E-134,476
Astyanax_pachon,KAG9268395.1,PANK1,Drosophila_melanogaster,NP_524870.1,FBL,4.71E-134,476,3.60E-134,476
Astyanax_pachon,KAG9268399.1,PAPSS2,Drosophila_melanogaster,NP_001262072.1,PAPSS,1.58E-224,777,1.08E-224,777
Astyanax_pachon,KAG9268399.1,PAPSS2,Drosophila_melanogaster,NP_730457.1,PAPSS,1.58E-224,777,1.08E-224,777
Astyanax_pachon,KAG9268399.1,PAPSS2,Drosophila_melanogaster,NP_730458.1,PAPSS,1.58E-224,777,1.08E-224,777
Astyanax_pachon,KAG9268399.1,PAPSS2,Drosophila_melanogaster,NP_730459.1,PAPSS,1.58E-224,777,1.08E-224,777
Astyanax_pachon,KAG9268399.1,PAPSS2,Drosophila_melanogaster,NP_001036617.1,PAPSS,1.58E-224,777,1.09E-224,777
Astyanax_pachon,KAG9268399.1,PAPSS2,Drosophila_melanogaster,NP_001262073.1,PAPSS,1.58E-224,777,1.09E-224,777
Astyanax_pachon,KAG9268399.1,PAPSS2,Drosophila_melanogaster,NP_524171.2,PAPSS,1.58E-224,777,1.09E-224,777
Astyanax_pachon,KAG9268399.1,PAPSS2,Drosophila_melanogaster,NP_730460.1,PAPSS,1.58E-224,777,1.13E-224,777
Astyanax_pachon,KAG9268401.1,MINPP1,Drosophila_melanogaster,NP_001287082.1,MIPP1,8.95E-25,113,6.16E-25,113
Astyanax_pachon,KAG9268401.1,MINPP1,Drosophila_melanogaster,NP_524109.2,MIPP1,8.95E-25,113,6.16E-25,113
Astyanax_pachon,KAG9268401.1,MINPP1,Drosophila_melanogaster,NP_730177.1,MIPP1,8.95E-25,113,6.16E-25,113
Astyanax_pachon,KAG9268403.1,ZNF593,Drosophila_melanogaster,NP_572335.1,CG3224,3.24E-23,106,2.74E-23,106
Astyanax_pachon,KAG9268408.1,KAG9268408.1,Drosophila_melanogaster,NP_647707.1,ECD,1.68E-75,282,1.21E-75,282
Astyanax_pachon,KAG9268410.1,P4HA1,Drosophila_melanogaster,NP_733371.1,PH4ALPHAEFB,1.72E-138,491,1.18E-138,491
Astyanax_pachon,KAG9268411.1,ACTN2,Drosophila_melanogaster,NP_001188532.1,ACTN,0.00E+00,1251,0.00E+00,1251
Astyanax_pachon,KAG9268411.1,ACTN2,Drosophila_melanogaster,NP_001188533.1,ACTN,0.00E+00,1251,0.00E+00,1251
Astyanax_pachon,KAG9268411.1,ACTN2,Drosophila_melanogaster,NP_726784.1,ACTN,0.00E+00,1251,0.00E+00,1251
Astyanax_pachon,KAG9268411.1,ACTN2,Drosophila_melanogaster,NP_001259165.1,ACTN,0.00E+00,1238,0.00E+00,1238
Astyanax_pachon,KAG9268411.1,ACTN2,Drosophila_melanogaster,NP_001259166.1,ACTN,0.00E+00,1238,0.00E+00,1238
Astyanax_pachon,KAG9268411.1,ACTN2,Drosophila_melanogaster,NP_001259167.1,ACTN,0.00E+00,1238,0.00E+00,1238
Astyanax_pachon,KAG9268411.1,ACTN2,Drosophila_melanogaster,NP_477485.1,ACTN,0.00E+00,1238,0.00E+00,1238
Astyanax_pachon,KAG9268411.1,ACTN2,Drosophila_melanogaster,NP_477484.2,ACTN,0.00E+00,1237,0.00E+00,1237
Astyanax_pachon,KAG9268411.1,ACTN2,Drosophila_melanogaster,NP_001259164.1,ACTN,0.00E+00,1232,0.00E+00,1232
Astyanax_pachon,KAG9268413.1,CHRM3,Drosophila_melanogaster,NP_726440.1,MACHR-A,1.04E-70,266,9.11E-71,266
Astyanax_pachon,KAG9268413.1,CHRM3,Drosophila_melanogaster,NP_523844.2,MACHR-A,2.08E-70,265,1.86E-70,265
Astyanax_pachon,KAG9268416.1,RGS7,Drosophila_melanogaster,NP_001245722.1,RSG7,8.72E-146,515,8.27E-146,515
Astyanax_pachon,KAG9268416.1,RGS7,Drosophila_melanogaster,NP_523380.2,RSG7,8.72E-146,515,8.27E-146,515
Astyanax_pachon,KAG9268420.1,KIF11,Drosophila_melanogaster,NP_476818.1,KLP61F,4.58E-130,464,3.07E-130,464
Astyanax_pachon,KAG9268421.1,KAG9268421.1,Drosophila_melanogaster,NP_611175.1,STE24A,1.16E-112,405,7.48E-113,405
Astyanax_pachon,KAG9268423.1,RPL13A,Drosophila_melanogaster,NP_649560.1,RPL13A,1.89E-62,237,1.27E-62,237
Astyanax_pachon,KAG9268424.1,HTR1D,Drosophila_melanogaster,NP_001163201.2,5-HT1B,1.87E-56,218,1.83E-56,218
Astyanax_pachon,KAG9268429.1,KAG9268429.1,Drosophila_melanogaster,NP_476865.1,BICC,4.03E-80,298,2.44E-80,298
Astyanax_pachon,KAG9268429.1,KAG9268429.1,Drosophila_melanogaster,NP_723948.1,BICC,4.03E-80,298,2.44E-80,298
Astyanax_pachon,KAG9268432.1,ENTPD6,Drosophila_melanogaster,NP_477370.1,NTPASE,1.55E-67,255,1.09E-67,255
Astyanax_pachon,KAG9268432.1,ENTPD6,Drosophila_melanogaster,NP_722860.1,NTPASE,1.55E-67,255,1.10E-67,255
Astyanax_pachon,KAG9268432.1,ENTPD6,Drosophila_melanogaster,NP_001259972.1,NTPASE,1.55E-67,255,1.24E-67,255
Astyanax_pachon,KAG9268434.1,PYGB,Drosophila_melanogaster,NP_001027219.1,GLYP,0.00E+00,1296,0.00E+00,1296
Astyanax_pachon,KAG9268434.1,PYGB,Drosophila_melanogaster,NP_722762.1,GLYP,0.00E+00,1296,0.00E+00,1296
Astyanax_pachon,KAG9268437.1,ABCG23,Drosophila_melanogaster,NP_001189305.1,SNU,3.14E-152,537,2.32E-152,537
Astyanax_pachon,KAG9268437.1,ABCG23,Drosophila_melanogaster,NP_001263040.1,SNU,2.51E-151,534,1.86E-151,534
Astyanax_pachon,KAG9268437.1,ABCG23,Drosophila_melanogaster,NP_001247351.1,SNU,2.51E-151,534,1.89E-151,534
Astyanax_pachon,KAG9268437.1,ABCG23,Drosophila_melanogaster,NP_001247350.1,SNU,5.03E-151,533,3.73E-151,533
Astyanax_pachon,KAG9268437.1,ABCG23,Drosophila_melanogaster,NP_733255.1,SNU,5.03E-151,533,3.79E-151,533
Astyanax_pachon,KAG9268437.1,ABCG23,Drosophila_melanogaster,NP_651628.1,SNU,5.03E-151,533,3.94E-151,533
Astyanax_pachon,KAG9268439.1,UGP2,Drosophila_melanogaster,NP_001163399.1,UGP,1.22E-174,611,8.24E-175,611
Astyanax_pachon,KAG9268439.1,UGP2,Drosophila_melanogaster,NP_729469.2,UGP,1.22E-174,611,8.27E-175,611
Astyanax_pachon,KAG9268439.1,UGP2,Drosophila_melanogaster,NP_001163400.1,UGP,1.22E-174,611,8.35E-175,611
Astyanax_pachon,KAG9268439.1,UGP2,Drosophila_melanogaster,NP_648300.3,UGP,1.22E-174,611,8.39E-175,611
Astyanax_pachon,KAG9268440.1,MDH1,Drosophila_melanogaster,NP_001285803.1,MDH1,7.86E-122,435,5.21E-122,435
Astyanax_pachon,KAG9268440.1,MDH1,Drosophila_melanogaster,NP_609394.1,MDH1,7.86E-122,435,5.21E-122,435
Astyanax_pachon,KAG9268442.1,EHBP1,Drosophila_melanogaster,NP_001137683.2,EHBP1,9.66E-89,327,4.98E-89,327
Astyanax_pachon,KAG9268442.1,EHBP1,Drosophila_melanogaster,NP_995866.1,EHBP1,7.73E-88,324,3.96E-88,324
Astyanax_pachon,KAG9268442.1,EHBP1,Drosophila_melanogaster,NP_611179.3,EHBP1,2.47E-86,319,1.24E-86,319
Astyanax_pachon,KAG9268445.1,ABHD12,Drosophila_melanogaster,NP_611397.1,CG15111,6.73E-64,243,3.81E-64,243
Astyanax_pachon,KAG9268445.1,ABHD12,Drosophila_melanogaster,NP_725856.1,CG15111,5.39E-63,240,3.19E-63,240
Astyanax_pachon,KAG9268449.1,ATP6V1B2,Drosophila_melanogaster,NP_001163597.1,VHA55,1.68E-250,863,1.09E-250,863
Astyanax_pachon,KAG9268449.1,ATP6V1B2,Drosophila_melanogaster,NP_476908.1,VHA55,1.68E-250,863,1.09E-250,863
Astyanax_pachon,KAG9268449.1,ATP6V1B2,Drosophila_melanogaster,NP_731726.1,VHA55,1.68E-250,863,1.09E-250,863
Astyanax_pachon,KAG9268452.1,KCNK18,Drosophila_melanogaster,NP_001097392.1,CG34396,3.23E-23,108,2.38E-23,108
Astyanax_pachon,KAG9268455.1,MPP5A,Drosophila_melanogaster,NP_001033836.1,SDT,7.45E-134,476,6.03E-134,476
Astyanax_pachon,KAG9268455.1,MPP5A,Drosophila_melanogaster,NP_001245575.1,SDT,7.45E-134,476,6.17E-134,476
Astyanax_pachon,KAG9268455.1,MPP5A,Drosophila_melanogaster,NP_996375.1,SDT,7.45E-134,476,6.17E-134,476
Astyanax_pachon,KAG9268458.1,FUT8,Drosophila_melanogaster,NP_572740.1,FUCT6,3.28E-153,540,2.36E-153,540
Astyanax_pachon,KAG9268459.1,DNAL1,Drosophila_melanogaster,NP_001246039.1,CG10839,6.31E-38,156,2.73E-38,156
Astyanax_pachon,KAG9268459.1,DNAL1,Drosophila_melanogaster,NP_001285969.1,CG10839,6.31E-38,156,2.73E-38,156
Astyanax_pachon,KAG9268459.1,DNAL1,Drosophila_melanogaster,NP_609776.1,CG10839,6.31E-38,156,2.73E-38,156
Astyanax_pachon,KAG9268459.1,DNAL1,Drosophila_melanogaster,NP_610483.1,ODA-DNAL1,6.31E-38,156,2.82E-38,156
Astyanax_pachon,KAG9268467.1,ACBD3,Drosophila_melanogaster,NP_001245766.1,CG14232,5.18E-72,270,3.47E-72,270
Astyanax_pachon,KAG9268467.1,ACBD3,Drosophila_melanogaster,NP_608348.1,CG14232,5.18E-72,270,3.47E-72,270
Astyanax_pachon,KAG9268468.1,XDH,Drosophila_melanogaster,NP_524337.1,RY,0.00E+00,1464,0.00E+00,1464
Astyanax_pachon,KAG9268470.1,KAG9268470.1,Drosophila_melanogaster,NP_724711.1,STMA,5.24E-150,530,3.10E-150,530
Astyanax_pachon,KAG9268470.1,KAG9268470.1,Drosophila_melanogaster,NP_001369066.1,STMA,2.62E-150,531,1.59E-150,531
Astyanax_pachon,KAG9268470.1,KAG9268470.1,Drosophila_melanogaster,NP_724710.1,STMA,2.10E-149,528,1.28E-149,528
Astyanax_pachon,KAG9268470.1,KAG9268470.1,Drosophila_melanogaster,NP_001286211.1,STMA,2.10E-149,528,1.26E-149,528
Astyanax_pachon,KAG9268470.1,KAG9268470.1,Drosophila_melanogaster,NP_001369067.1,STMA,2.10E-149,528,1.30E-149,528
Astyanax_pachon,KAG9268470.1,KAG9268470.1,Drosophila_melanogaster,NP_001014513.1,STMA,8.39E-149,526,5.20E-149,526
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_001137724.1,ARMS,3.65E-127,455,2.17E-127,455
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_001163233.1,ARMS,3.65E-127,455,2.18E-127,455
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_001369104.1,ARMS,3.65E-127,455,2.20E-127,455
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_001369103.1,ARMS,3.65E-127,455,2.20E-127,455
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_001137726.1,ARMS,3.65E-127,455,2.21E-127,455
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_001137723.2,ARMS,3.65E-127,455,2.21E-127,455
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_001369102.1,ARMS,3.65E-127,455,2.23E-127,455
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_001369106.1,ARMS,3.65E-127,455,2.23E-127,455
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_001137722.2,ARMS,3.65E-127,455,2.24E-127,455
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_001369101.1,ARMS,3.65E-127,455,2.24E-127,455
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_001286674.1,ARMS,7.29E-127,454,4.38E-127,454
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_001137725.1,ARMS,3.65E-127,455,2.28E-127,455
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_726060.3,ARMS,3.65E-127,455,2.29E-127,455
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_001369105.1,ARMS,7.29E-127,454,4.50E-127,454
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_611574.5,ARMS,3.65E-127,455,2.42E-127,455
Astyanax_pachon,KAG9268479.1,KIDINS220,Drosophila_melanogaster,NP_726059.5,ARMS,3.65E-127,455,2.42E-127,455
Astyanax_pachon,KAG9268480.1,MBOAT2,Drosophila_melanogaster,NP_001286265.1,OYS,1.39E-97,355,1.35E-97,355
Astyanax_pachon,KAG9268480.1,MBOAT2,Drosophila_melanogaster,NP_001286267.1,OYS,1.39E-97,355,1.35E-97,355
Astyanax_pachon,KAG9268480.1,MBOAT2,Drosophila_melanogaster,NP_610546.1,OYS,1.39E-97,355,1.35E-97,355
Astyanax_pachon,KAG9268480.1,MBOAT2,Drosophila_melanogaster,NP_001286266.1,OYS,3.55E-95,347,3.36E-95,347
Astyanax_pachon,KAG9268481.1,ASAP2,Drosophila_melanogaster,NP_001163085.1,ASAP,1.71E-188,658,1.29E-188,658
Astyanax_pachon,KAG9268481.1,ASAP2,Drosophila_melanogaster,NP_001286183.1,ASAP,3.41E-188,657,2.62E-188,657
Astyanax_pachon,KAG9268481.1,ASAP2,Drosophila_melanogaster,NP_001014504.1,ASAP,1.43E-181,635,1.11E-181,635
Astyanax_pachon,KAG9268484.1,ADAM17,Drosophila_melanogaster,NP_733334.1,TACE,2.19E-137,488,1.26E-137,488
Astyanax_pachon,KAG9268491.1,COLEC11,Drosophila_melanogaster,NP_001137766.1,LECTIN-22C,2.08E-12,71.2,1.33E-12,71.2
Astyanax_pachon,KAG9268494.1,MYO6,Drosophila_melanogaster,NP_001287501.1,JAR,0.00E+00,1168,0.00E+00,1168
Astyanax_pachon,KAG9268494.1,MYO6,Drosophila_melanogaster,NP_001014647.2,JAR,0.00E+00,1160,0.00E+00,1160
Astyanax_pachon,KAG9268494.1,MYO6,Drosophila_melanogaster,NP_001014648.2,JAR,0.00E+00,1160,0.00E+00,1160
Astyanax_pachon,KAG9268494.1,MYO6,Drosophila_melanogaster,NP_001262906.1,JAR,0.00E+00,1160,0.00E+00,1160
Astyanax_pachon,KAG9268494.1,MYO6,Drosophila_melanogaster,NP_524478.4,JAR,0.00E+00,1160,0.00E+00,1160
Astyanax_pachon,KAG9268494.1,MYO6,Drosophila_melanogaster,NP_732976.1,JAR,0.00E+00,1160,0.00E+00,1160
Astyanax_pachon,KAG9268494.1,MYO6,Drosophila_melanogaster,NP_001014650.2,JAR,0.00E+00,1155,0.00E+00,1155
Astyanax_pachon,KAG9268494.1,MYO6,Drosophila_melanogaster,NP_001262905.1,JAR,0.00E+00,1155,0.00E+00,1155
Astyanax_pachon,KAG9268496.1,MAPRE3,Drosophila_melanogaster,NP_001260734.1,EB1,1.74E-79,294,1.25E-79,294
Astyanax_pachon,KAG9268496.1,MAPRE3,Drosophila_melanogaster,NP_610233.1,EB1,1.74E-79,294,1.25E-79,294
Astyanax_pachon,KAG9268496.1,MAPRE3,Drosophila_melanogaster,NP_724496.1,EB1,1.74E-79,294,1.25E-79,294
Astyanax_pachon,KAG9268496.1,MAPRE3,Drosophila_melanogaster,NP_724497.1,EB1,1.74E-79,294,1.25E-79,294
Astyanax_pachon,KAG9268496.1,MAPRE3,Drosophila_melanogaster,NP_724495.2,EB1,6.97E-79,292,5.12E-79,292
Astyanax_pachon,KAG9268496.1,MAPRE3,Drosophila_melanogaster,NP_995752.1,EB1,1.39E-78,291,9.99E-79,291
Astyanax_pachon,KAG9268499.1,DTNB,Drosophila_melanogaster,NP_725171.1,DYB,3.35E-128,457,2.26E-128,457
Astyanax_pachon,KAG9268499.1,DTNB,Drosophila_melanogaster,NP_725172.2,DYB,3.35E-128,457,2.29E-128,457
Astyanax_pachon,KAG9268499.1,DTNB,Drosophila_melanogaster,NP_001027408.1,DYB,3.35E-128,457,2.38E-128,457
Astyanax_pachon,KAG9268499.1,DTNB,Drosophila_melanogaster,NP_523712.3,DYB,3.35E-128,457,2.41E-128,457
Astyanax_pachon,KAG9268499.1,DTNB,Drosophila_melanogaster,NP_001027407.2,DYB,3.35E-128,457,2.59E-128,457
Astyanax_pachon,KAG9268499.1,DTNB,Drosophila_melanogaster,NP_001246280.1,DYB,3.35E-128,457,2.71E-128,457
Astyanax_pachon,KAG9268499.1,DTNB,Drosophila_melanogaster,NP_001097287.1,DYB,3.35E-128,457,3.01E-128,457
Astyanax_pachon,KAG9268503.1,SLC30A1,Drosophila_melanogaster,NP_001261365.1,ZNT63C,1.63E-73,275,1.01E-73,275
Astyanax_pachon,KAG9268503.1,SLC30A1,Drosophila_melanogaster,NP_647801.1,ZNT63C,1.63E-73,275,1.01E-73,275
Astyanax_pachon,KAG9268503.1,SLC30A1,Drosophila_melanogaster,NP_728856.1,ZNT63C,1.63E-73,275,1.01E-73,275
Astyanax_pachon,KAG9268503.1,SLC30A1,Drosophila_melanogaster,NP_728857.1,ZNT63C,1.63E-73,275,1.01E-73,275
Astyanax_pachon,KAG9268503.1,SLC30A1,Drosophila_melanogaster,NP_728858.1,ZNT63C,1.63E-73,275,1.01E-73,275
Astyanax_pachon,KAG9268503.1,SLC30A1,Drosophila_melanogaster,NP_728859.1,ZNT63C,1.63E-73,275,1.01E-73,275
Astyanax_pachon,KAG9268503.1,SLC30A1,Drosophila_melanogaster,NP_001261364.1,ZNT63C,1.63E-73,275,1.23E-73,275
Astyanax_pachon,KAG9268504.1,HADHA,Drosophila_melanogaster,NP_723470.1,MTPALPHA,2.03E-249,860,1.33E-249,860
Astyanax_pachon,KAG9268504.1,HADHA,Drosophila_melanogaster,NP_609299.1,MTPALPHA,1.01E-249,861,6.98E-250,861
Astyanax_pachon,KAG9268505.1,RAB10,Drosophila_melanogaster,NP_523419.1,RAB10,6.25E-83,305,4.29E-83,305
Astyanax_pachon,KAG9268515.1,PLEKHH1,Drosophila_melanogaster,NP_001259106.1,CG43867,8.76E-231,799,6.96E-231,799
Astyanax_pachon,KAG9268515.1,PLEKHH1,Drosophila_melanogaster,NP_001259105.1,CG43867,3.59E-227,787,2.40E-227,787
Astyanax_pachon,KAG9268515.1,PLEKHH1,Drosophila_melanogaster,NP_001259107.2,CG43867,1.40E-229,795,1.14E-229,795
Astyanax_pachon,KAG9268515.1,PLEKHH1,Drosophila_melanogaster,NP_001259108.1,CG43867,1.40E-229,795,1.14E-229,795
Astyanax_pachon,KAG9268515.1,PLEKHH1,Drosophila_melanogaster,NP_001259109.1,CG43867,5.74E-226,783,4.76E-226,783
Astyanax_pachon,KAG9268515.1,PLEKHH1,Drosophila_melanogaster,NP_477389.4,CG43867,1.50E-220,765,1.05E-220,765
Astyanax_pachon,KAG9268516.1,SLC25A21,Drosophila_melanogaster,NP_569856.2,CG5254,1.74E-91,334,1.20E-91,334
Astyanax_pachon,KAG9268520.1,MBIP,Drosophila_melanogaster,NP_651340.1,MOCS2B,9.75E-15,79.3,6.76E-15,79.3
Astyanax_pachon,KAG9268521.1,RPS6KA5,Drosophila_melanogaster,NP_001261697.1,JIL-1,2.05E-137,488,2.07E-137,488
Astyanax_pachon,KAG9268521.1,RPS6KA5,Drosophila_melanogaster,NP_648432.1,JIL-1,2.05E-137,488,2.07E-137,488
Astyanax_pachon,KAG9268521.1,RPS6KA5,Drosophila_melanogaster,NP_729661.1,JIL-1,2.05E-137,488,2.07E-137,488
Astyanax_pachon,KAG9268524.1,SPTBN1,Drosophila_melanogaster,NP_001259660.1,BETA-SPEC,0.00E+00,2055,0.00E+00,2055
Astyanax_pachon,KAG9268524.1,SPTBN1,Drosophila_melanogaster,NP_523388.1,BETA-SPEC,0.00E+00,2051,0.00E+00,2051
Astyanax_pachon,KAG9268524.1,SPTBN1,Drosophila_melanogaster,NP_001259661.1,BETA-SPEC,0.00E+00,1994,0.00E+00,1994
Astyanax_pachon,KAG9268528.1,SLC24A4,Drosophila_melanogaster,NP_001262252.1,CG1090,5.73E-90,330,3.97E-90,330
Astyanax_pachon,KAG9268528.1,SLC24A4,Drosophila_melanogaster,NP_649459.4,CG1090,5.73E-90,330,3.97E-90,330
Astyanax_pachon,KAG9268528.1,SLC24A4,Drosophila_melanogaster,NP_730819.2,CG1090,5.73E-90,330,3.97E-90,330
Astyanax_pachon,KAG9268533.1,EPRS1,Drosophila_melanogaster,NP_524471.2,GLUPRORS,0.00E+00,1699,0.00E+00,1699
Astyanax_pachon,KAG9268538.1,KAG9268538.1,Drosophila_melanogaster,NP_610121.2,CG1416,5.66E-74,276,4.00E-74,276
Astyanax_pachon,KAG9268538.1,KAG9268538.1,Drosophila_melanogaster,NP_724361.1,CG1416,5.66E-74,276,4.00E-74,276
Astyanax_pachon,KAG9268538.1,KAG9268538.1,Drosophila_melanogaster,NP_724362.1,CG1416,5.66E-74,276,4.00E-74,276
Astyanax_pachon,KAG9268550.1,MRPL35,Drosophila_melanogaster,NP_651001.2,MRPL35,1.11E-23,108,7.52E-24,108
Astyanax_pachon,KAG9268551.1,REEP1,Drosophila_melanogaster,NP_001286751.1,REEPA,3.23E-47,187,2.18E-47,187
Astyanax_pachon,KAG9268552.1,CHMP3,Drosophila_melanogaster,NP_001303457.1,VPS24,2.72E-54,210,1.86E-54,210
Astyanax_pachon,KAG9268552.1,CHMP3,Drosophila_melanogaster,NP_649451.1,VPS24,2.72E-54,210,1.86E-54,210
Astyanax_pachon,KAG9268553.1,HSPA4L,Drosophila_melanogaster,NP_001189103.1,HSP110,5.17E-169,593,3.53E-169,593
Astyanax_pachon,KAG9268553.1,HSPA4L,Drosophila_melanogaster,NP_001189104.1,HSP110,5.17E-169,593,3.53E-169,593
Astyanax_pachon,KAG9268553.1,HSPA4L,Drosophila_melanogaster,NP_001189101.1,HSP110,2.07E-168,591,1.36E-168,591
Astyanax_pachon,KAG9268553.1,HSPA4L,Drosophila_melanogaster,NP_001189102.1,HSP110,2.07E-168,591,1.36E-168,591
Astyanax_pachon,KAG9268553.1,HSPA4L,Drosophila_melanogaster,NP_001261822.1,HSP110,2.07E-168,591,1.36E-168,591
Astyanax_pachon,KAG9268553.1,HSPA4L,Drosophila_melanogaster,NP_648687.1,HSP110,2.07E-168,591,1.36E-168,591
Astyanax_pachon,KAG9268553.1,HSPA4L,Drosophila_melanogaster,NP_729951.1,HSP110,2.07E-168,591,1.36E-168,591
Astyanax_pachon,KAG9268553.1,HSPA4L,Drosophila_melanogaster,NP_729952.1,HSP110,2.07E-168,591,1.36E-168,591
Astyanax_pachon,KAG9268554.1,PLK4,Drosophila_melanogaster,NP_649324.1,SAK,6.87E-123,440,3.71E-123,440
Astyanax_pachon,KAG9268557.1,KAG9268557.1,Drosophila_melanogaster,NP_001262920.1,CG13623,1.30E-30,131,7.00E-31,131
Astyanax_pachon,KAG9268557.1,KAG9268557.1,Drosophila_melanogaster,NP_651267.1,CG13623,1.30E-30,131,7.00E-31,131
Astyanax_pachon,KAG9268558.1,NPC2,Drosophila_melanogaster,NP_608637.1,NPC2A,7.49E-23,105,5.00E-23,105
