,Ast,a,a2,Mus,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
15714,Astyanax_pachon,KAG9267614.1,JMJD1C,Mus_musculus,NP_997104.2,JMJD1C,0.0,2358.0,0.0,2358.0
29926,Astyanax_pachon,KAG9274756.1,JMJD4,Mus_musculus,NP_848774.1,JMJD4,8.41e-144,510.0,1.7500000000000002e-144,510.0
8285,Astyanax_pachon,KAG9263955.1,JMJD6,Mus_musculus,NP_203971.2,JMJD6,5.34e-195,680.0,1.1e-195,680.0
18007,Astyanax_pachon,KAG9268654.1,JMJD7,Mus_musculus,NP_001108109.1,JMJD7,1.5e-128,459.0,2.91e-129,459.0
38382,Astyanax_pachon,KAG9279208.1,JMJD8,Mus_musculus,NP_082377.3,JMJD8,6.17e-92,337.0,1.3199999999999999e-92,337.0
13051,Astyanax_pachon,KAG9266349.1,JMY,Mus_musculus,NP_067285.2,JMY,5.0000000000000004e-247,854.0,1.12e-247,854.0
32459,Astyanax_pachon,KAG9276034.1,JOSD2,Mus_musculus,NP_001191999.1,JOSD2,8.65e-64,243.0,1.82e-64,243.0
36937,Astyanax_pachon,KAG9278388.1,JPH1,Mus_musculus,NP_065629.1,JPH1,1.84e-160,566.0,3.75e-161,566.0
18924,Astyanax_pachon,KAG9269055.1,JPH2,Mus_musculus,NP_001192005.1,JPH2,2.07e-116,420.0,3.5200000000000004e-117,420.0
25129,Astyanax_pachon,KAG9272045.1,JPH3,Mus_musculus,NP_065630.1,JPH3,1.44e-186,653.0,2.73e-187,653.0
39536,Astyanax_pachon,KAG9279818.1,JTB,Mus_musculus,NP_996807.1,JTB,2.29e-31,135.0,4.5900000000000003e-32,135.0
45238,Astyanax_pachon,KAG9282715.1,JUN,Mus_musculus,NP_034721.1,JUN,6.49e-113,407.0,1.39e-113,407.0
38480,Astyanax_pachon,KAG9279254.1,JUNB,Mus_musculus,NP_032442.1,JUNB,3.76e-76,285.0,7.580000000000001e-77,285.0
37427,Astyanax_pachon,KAG9278669.1,JUND,Mus_musculus,NP_034722.1,JUND,5.42e-69,261.0,1.26e-69,261.0
38843,Astyanax_pachon,KAG9279473.1,JUP,Mus_musculus,NP_034723.1,JUP,8.06e-275,946.0,1.72e-275,946.0
39996,Astyanax_pachon,KAG9280026.1,K-BAS,Mus_musculus,NP_001177254.1,IGLL1,6.21e-11,67.4,1.47e-11,67.4
44890,Astyanax_pachon,KAG9282566.1,K4,Mus_musculus,NP_033163.1,CCL22,7.43e-07,53.1,1.31e-07,53.1
4,Astyanax_pachon,KAG9259373.1,KAG9259373.1,Mus_musculus,NP_001351115.1,CHTF8,5.64e-39,160.0,1.13e-39,160.0
10,Astyanax_pachon,KAG9259375.1,KAG9259375.1,Mus_musculus,NP_766625.1,TANGO6,2.3e-255,882.0,4.59e-256,882.0
45,Astyanax_pachon,KAG9259417.1,KAG9259417.1,Mus_musculus,NP_444301.1,COX6C,2.88e-18,90.5,5.95e-19,90.5
62,Astyanax_pachon,KAG9259429.1,KAG9259429.1,Mus_musculus,NP_001271275.1,DPH3,1.58e-32,138.0,3.2300000000000004e-33,138.0
80,Astyanax_pachon,KAG9259441.1,KAG9259441.1,Mus_musculus,NP_001104758.1,SCO2,5.27e-72,271.0,9.21e-73,271.0
94,Astyanax_pachon,KAG9259504.1,KAG9259504.1,Mus_musculus,NP_001405601.1,CBY1,4.4399999999999997e-41,167.0,9.3e-42,167.0
104,Astyanax_pachon,KAG9259540.1,KAG9259540.1,Mus_musculus,NP_001391966.1,ALKBH8,6.51e-200,697.0,1.3800000000000003e-200,697.0
137,Astyanax_pachon,KAG9259568.1,KAG9259568.1,Mus_musculus,NP_080718.1,CMC1,1.09e-35,149.0,2.04e-36,149.0
384,Astyanax_pachon,KAG9259693.1,KAG9259693.1,Mus_musculus,NP_001093255.1,D3ERTD751E,2.1200000000000003e-73,275.0,4.33e-74,275.0
419,Astyanax_pachon,KAG9259722.1,KAG9259722.1,Mus_musculus,NP_035593.2,SPINK4,8.41e-10,62.4,1.94e-10,62.4
426,Astyanax_pachon,KAG9259724.1,KAG9259724.1,Mus_musculus,NP_001357791.1,1110002E22RIK,1.69e-76,288.0,4.92e-77,288.0
428,Astyanax_pachon,KAG9259725.1,KAG9259725.1,Mus_musculus,NP_035858.2,XPA,1.45e-76,286.0,3e-77,286.0
477,Astyanax_pachon,KAG9259761.1,KAG9259761.1,Mus_musculus,NP_775304.1,CHRNB3,6.39e-192,670.0,1.3e-192,670.0
547,Astyanax_pachon,KAG9259847.1,KAG9259847.1,Mus_musculus,NP_084073.2,MND1,1.2600000000000002e-73,276.0,2.3099999999999998e-74,276.0
695,Astyanax_pachon,KAG9259899.1,KAG9259899.1,Mus_musculus,NP_031444.2,ADRA2C,1.9699999999999998e-128,459.0,4.22e-129,459.0
721,Astyanax_pachon,KAG9259908.1,KAG9259908.1,Mus_musculus,NP_598910.2,AI837181,4.34e-69,261.0,1.1e-69,261.0
722,Astyanax_pachon,KAG9259909.1,KAG9259909.1,Mus_musculus,NP_033071.1,RELA,2.2500000000000002e-124,446.0,4.14e-125,446.0
759,Astyanax_pachon,KAG9259918.1,KAG9259918.1,Mus_musculus,NP_776125.2,TAPT1,3.39e-238,824.0,6.909999999999999e-239,824.0
813,Astyanax_pachon,KAG9259931.1,KAG9259931.1,Mus_musculus,NP_001074790.1,PDS5A,0.0,2036.0,0.0,2036.0
944,Astyanax_pachon,KAG9260001.1,KAG9260001.1,Mus_musculus,NP_848919.3,SLIT2,0.0,1338.0,0.0,1338.0
988,Astyanax_pachon,KAG9260027.1,KAG9260027.1,Mus_musculus,NP_001158143.1,DNAJA1,2.4400000000000002e-148,525.0,4.95e-149,525.0
991,Astyanax_pachon,KAG9260028.1,KAG9260028.1,Mus_musculus,NP_766223.2,PATL1,9.01e-154,544.0,1.83e-154,544.0
997,Astyanax_pachon,KAG9260052.1,KAG9260052.1,Mus_musculus,NP_079833.1,PCP4L1,2.55e-05,47.8,3.8e-06,47.8
1002,Astyanax_pachon,KAG9260060.1,KAG9260060.1,Mus_musculus,NP_001342625.1,ECPAS,0.0,2598.0,0.0,2598.0
1057,Astyanax_pachon,KAG9260103.1,KAG9260103.1,Mus_musculus,NP_001095075.1,IFIT1BL1,1.5299999999999999e-52,207.0,3.13e-53,207.0
1100,Astyanax_pachon,KAG9260118.1,KAG9260118.1,Mus_musculus,NP_056563.2,SLIT1,0.0,1338.0,0.0,1338.0
1112,Astyanax_pachon,KAG9260125.1,KAG9260125.1,Mus_musculus,NP_659123.2,COX15,3.66e-156,551.0,7.68e-157,551.0
1122,Astyanax_pachon,KAG9260141.1,KAG9260141.1,Mus_musculus,NP_001041608.1,MON1B,3.71e-148,525.0,6.9e-149,525.0
1159,Astyanax_pachon,KAG9260162.1,KAG9260162.1,Mus_musculus,NP_899079.1,COX14,4.7e-11,66.2,9.22e-12,66.2
1174,Astyanax_pachon,KAG9260173.1,KAG9260173.1,Mus_musculus,NP_077168.2,SEC13,1.2e-121,436.0,2.49e-122,436.0
1176,Astyanax_pachon,KAG9260177.1,KAG9260177.1,Mus_musculus,XP_006506172.2,SSU2,1.19e-52,207.0,2.5e-53,207.0
1286,Astyanax_pachon,KAG9260209.1,KAG9260209.1,Mus_musculus,NP_001358207.1,GM45521,1.9799999999999998e-23,109.0,4.18e-24,109.0
1295,Astyanax_pachon,KAG9260224.1,KAG9260224.1,Mus_musculus,NP_001277739.1,MRTO4,9.119999999999999e-94,343.0,1.8299999999999998e-94,343.0
1329,Astyanax_pachon,KAG9260254.1,KAG9260254.1,Mus_musculus,XP_036019719.1,PER3,5.58e-184,645.0,1.0400000000000001e-184,645.0
1338,Astyanax_pachon,KAG9260257.1,KAG9260257.1,Mus_musculus,NP_766292.2,DNAJC11,1.38e-262,905.0,2.8299999999999996e-263,905.0
1346,Astyanax_pachon,KAG9260262.1,KAG9260262.1,Mus_musculus,NP_001230698.1,CDC42,1.01e-107,389.0,2.08e-108,389.0
1361,Astyanax_pachon,KAG9260264.1,KAG9260264.1,Mus_musculus,NP_001412692.1,AU022252,8.280000000000001e-73,273.0,1.67e-73,273.0
1430,Astyanax_pachon,KAG9260294.1,KAG9260294.1,Mus_musculus,NP_001343451.1,IFT52,2.2499999999999997e-197,688.0,4.5500000000000004e-198,688.0
1476,Astyanax_pachon,KAG9260324.1,KAG9260324.1,Mus_musculus,NP_291090.2,CELA1,9.94e-94,343.0,2.03e-94,343.0
1477,Astyanax_pachon,KAG9260325.1,KAG9260325.1,Mus_musculus,NP_291090.2,CELA1,9.94e-94,343.0,2.03e-94,343.0
1535,Astyanax_pachon,KAG9260354.1,KAG9260354.1,Mus_musculus,NP_598695.1,ISY1,4.87e-121,434.0,8.81e-122,434.0
1557,Astyanax_pachon,KAG9260364.1,KAG9260364.1,Mus_musculus,NP_001157552.1,TIMELESS,0.0,1363.0,0.0,1363.0
1608,Astyanax_pachon,KAG9260379.1,KAG9260379.1,Mus_musculus,NP_001157061.1,PRPH,3.11e-136,485.0,6.52e-137,485.0
1622,Astyanax_pachon,KAG9260383.1,KAG9260383.1,Mus_musculus,NP_001346753.1,DNAJC14,6.86e-104,378.0,1.57e-104,378.0
1628,Astyanax_pachon,KAG9260387.1,KAG9260387.1,Mus_musculus,NP_064337.1,CNPY2,1.56e-59,229.0,2.89e-60,229.0
1631,Astyanax_pachon,KAG9260388.1,KAG9260388.1,Mus_musculus,NP_001034799.1,COQ10B,1.53e-80,299.0,3.26e-81,299.0
1790,Astyanax_pachon,KAG9260481.1,KAG9260481.1,Mus_musculus,XP_006538583.1,DVL1,2.4300000000000003e-223,775.0,4.62e-224,775.0
1806,Astyanax_pachon,KAG9260491.1,KAG9260491.1,Mus_musculus,NP_001158079.1,MAF1,4.64e-94,344.0,9.869999999999999e-95,344.0
2031,Astyanax_pachon,KAG9260605.1,KAG9260605.1,Mus_musculus,XP_006518060.1,CEP15,1.5e-18,92.4,2.6e-19,92.4
2080,Astyanax_pachon,KAG9260610.1,KAG9260610.1,Mus_musculus,NP_079711.1,THOC7,2.12e-79,295.0,4.39e-80,295.0
2209,Astyanax_pachon,KAG9260662.1,KAG9260662.1,Mus_musculus,NP_082645.1,MON1A,8.08e-180,630.0,1.7099999999999998e-180,630.0
2336,Astyanax_pachon,KAG9260738.1,KAG9260738.1,Mus_musculus,NP_001366006.1,BC004004,6.15e-35,148.0,1.3400000000000002e-35,148.0
2362,Astyanax_pachon,KAG9260750.1,KAG9260750.1,Mus_musculus,NP_001074492.1,CACNA1S,0.0,2176.0,0.0,2176.0
2365,Astyanax_pachon,KAG9260751.1,KAG9260751.1,Mus_musculus,NP_001257538.1,ASCL5,5.19e-28,124.0,1.21e-28,124.0
2388,Astyanax_pachon,KAG9260765.1,KAG9260765.1,Mus_musculus,NP_001274101.1,ALPL,7.72e-211,733.0,1.59e-211,733.0
2624,Astyanax_pachon,KAG9260855.1,KAG9260855.1,Mus_musculus,NP_058049.3,SMAD3,1.84e-249,861.0,3.7899999999999997e-250,861.0
2676,Astyanax_pachon,KAG9260875.1,KAG9260875.1,Mus_musculus,NP_035829.1,LIN7C,1.7500000000000001e-99,362.0,2.87e-100,362.0
2723,Astyanax_pachon,KAG9260899.1,KAG9260899.1,Mus_musculus,NP_079859.2,CTRB1,7.44e-99,360.0,1.53e-99,360.0
2724,Astyanax_pachon,KAG9260901.1,KAG9260901.1,Mus_musculus,NP_079859.2,CTRB1,5.81e-101,367.0,1.2e-101,367.0
2825,Astyanax_pachon,KAG9260927.1,KAG9260927.1,Mus_musculus,NP_081556.3,NKD1,4.36e-91,335.0,9.22e-92,335.0
2877,Astyanax_pachon,KAG9260952.1,KAG9260952.1,Mus_musculus,NP_001028347.1,CLN6,1.79e-120,432.0,3.81e-121,432.0
2898,Astyanax_pachon,KAG9260971.1,KAG9260971.1,Mus_musculus,NP_062732.1,MTCH2,1.8e-120,432.0,3.74e-121,432.0
3210,Astyanax_pachon,KAG9261132.1,KAG9261132.1,Mus_musculus,NP_666055.1,SDE2,2.28e-70,266.0,5.18e-71,266.0
3285,Astyanax_pachon,KAG9261155.1,KAG9261155.1,Mus_musculus,NP_083039.2,CBX6,5.63e-70,265.0,9.57e-71,265.0
3291,Astyanax_pachon,KAG9261161.1,KAG9261161.1,Mus_musculus,NP_080641.1,JAGN1,5.0099999999999996e-74,277.0,1.0299999999999999e-74,277.0
3328,Astyanax_pachon,KAG9261185.1,KAG9261185.1,Mus_musculus,NP_001158285.1,PET117,9.7e-14,75.5,2.05e-14,75.5
3335,Astyanax_pachon,KAG9261196.1,KAG9261196.1,Mus_musculus,NP_001078854.1,1600014C10RIK,3.21e-39,161.0,6.61e-40,161.0
3388,Astyanax_pachon,KAG9261235.1,KAG9261235.1,Mus_musculus,NP_062768.1,DNAJA2,9.6e-182,636.0,1.98e-182,636.0
3390,Astyanax_pachon,KAG9261238.1,KAG9261238.1,Mus_musculus,NP_079998.1,4921524J17RIK,2.72e-41,168.0,5.6399999999999994e-42,168.0
3456,Astyanax_pachon,KAG9261283.1,KAG9261283.1,Mus_musculus,NP_444396.2,TRIM7,6.06e-33,141.0,1.4900000000000001e-33,141.0
3613,Astyanax_pachon,KAG9261374.1,KAG9261374.1,Mus_musculus,NP_080972.1,0610030E20RIK,2.98e-38,158.0,6.23e-39,158.0
3658,Astyanax_pachon,KAG9261385.1,KAG9261385.1,Mus_musculus,NP_001128189.1,MTRFR,1.02e-27,123.0,2.37e-28,123.0
3675,Astyanax_pachon,KAG9261393.1,KAG9261393.1,Mus_musculus,NP_081197.1,ISCA1,2.04e-56,218.0,4.2e-57,218.0
3723,Astyanax_pachon,KAG9261417.1,KAG9261417.1,Mus_musculus,NP_932777.2,SSH1,2.4499999999999998e-234,812.0,5.2300000000000005e-235,812.0
3763,Astyanax_pachon,KAG9261457.1,KAG9261457.1,Mus_musculus,NP_201582.2,LOXL2,0.0,1155.0,0.0,1155.0
3778,Astyanax_pachon,KAG9261460.1,KAG9261460.1,Mus_musculus,NP_081207.1,TCIM,5.92e-14,76.6,1.27e-14,76.6
3804,Astyanax_pachon,KAG9261474.1,KAG9261474.1,Mus_musculus,NP_001346037.1,TANGO2,1.99e-96,352.0,4.12e-97,352.0
3850,Astyanax_pachon,KAG9261508.1,KAG9261508.1,Mus_musculus,NP_079699.1,1110059E24RIK,7.82e-39,160.0,1.45e-39,160.0
3896,Astyanax_pachon,KAG9261529.1,KAG9261529.1,Mus_musculus,NP_001300913.1,UBB,7.66e-18,90.1,3.15e-18,90.1
3913,Astyanax_pachon,KAG9261543.1,KAG9261543.1,Mus_musculus,NP_001390981.1,H2-Q9,2.87e-24,112.0,5.6799999999999995e-25,112.0
3915,Astyanax_pachon,KAG9261544.1,KAG9261544.1,Mus_musculus,NP_032235.1,MR1,6.27e-46,185.0,9.53e-47,185.0
3917,Astyanax_pachon,KAG9261548.1,KAG9261548.1,Mus_musculus,NP_032235.1,MR1,6.08e-48,191.0,1.49e-48,191.0
3924,Astyanax_pachon,KAG9261552.1,KAG9261552.1,Mus_musculus,NP_001355669.1,H2-Q2,1.75e-39,163.0,4.06e-40,163.0
3945,Astyanax_pachon,KAG9261565.1,KAG9261565.1,Mus_musculus,XP_036019861.1,UNC13B,0.0,1813.0,0.0,1813.0
4008,Astyanax_pachon,KAG9261639.1,KAG9261639.1,Mus_musculus,NP_001107022.1,4833420G17RIK,3.45e-64,246.0,7.75e-65,246.0
4024,Astyanax_pachon,KAG9261656.1,KAG9261656.1,Mus_musculus,XP_006525764.1,SMAD4,5.45e-222,770.0,1.04e-222,770.0
4065,Astyanax_pachon,KAG9261675.1,KAG9261675.1,Mus_musculus,NP_001182562.1,EPG5,0.0,2834.0,0.0,2834.0
4066,Astyanax_pachon,KAG9261676.1,KAG9261676.1,Mus_musculus,NP_001342369.1,DNAJB5,1.33e-152,539.0,2.65e-153,539.0
4136,Astyanax_pachon,KAG9261706.1,KAG9261706.1,Mus_musculus,NP_001019785.1,CFAP299,7.71e-84,310.0,1.53e-84,310.0
4239,Astyanax_pachon,KAG9261755.1,KAG9261755.1,Mus_musculus,NP_075607.2,DAB2,1.03e-151,537.0,2.3299999999999997e-152,537.0
4244,Astyanax_pachon,KAG9261758.1,KAG9261758.1,Mus_musculus,NP_001342388.1,IFT25,8.18e-31,133.0,1.8e-31,133.0
4324,Astyanax_pachon,KAG9261813.1,KAG9261813.1,Mus_musculus,NP_032740.3,NOTCH1,0.0,1247.0,0.0,1247.0
4359,Astyanax_pachon,KAG9261833.1,KAG9261833.1,Mus_musculus,NP_081147.1,HINT2,3.05e-47,188.0,5.69e-48,188.0
4378,Astyanax_pachon,KAG9261845.1,KAG9261845.1,Mus_musculus,NP_080464.1,CFAP95,5.81e-16,84.0,1.62e-16,84.0
4465,Astyanax_pachon,KAG9261881.1,KAG9261881.1,Mus_musculus,XP_036014073.1,2210408I21RIK,1.32e-196,687.0,2.6599999999999997e-197,687.0
4485,Astyanax_pachon,KAG9261892.1,KAG9261892.1,Mus_musculus,NP_079957.2,LIX1,2.81e-91,335.0,5.5199999999999996e-92,335.0
4501,Astyanax_pachon,KAG9261898.1,KAG9261898.1,Mus_musculus,NP_001347719.1,BRD3OS,1.07e-21,102.0,2.2700000000000003e-22,102.0
4504,Astyanax_pachon,KAG9261899.1,KAG9261899.1,Mus_musculus,NP_067494.1,EDF1,7.079999999999999e-61,233.0,1.47e-61,233.0
4583,Astyanax_pachon,KAG9261945.1,KAG9261945.1,Mus_musculus,XP_036013449.1,SERPINA3I,9e-19,93.2,2.88e-19,93.2
4702,Astyanax_pachon,KAG9261987.1,KAG9261987.1,Mus_musculus,NP_075027.1,PES1,5.22e-215,747.0,1.0800000000000001e-215,747.0
4723,Astyanax_pachon,KAG9262001.1,KAG9262001.1,Mus_musculus,NP_032724.1,NIPSNAP1,1.07e-118,426.0,2.2499999999999999e-119,426.0
4726,Astyanax_pachon,KAG9262003.1,KAG9262003.1,Mus_musculus,NP_001074705.1,SPRING1,6.06e-72,270.0,1.48e-72,270.0
4800,Astyanax_pachon,KAG9262047.1,KAG9262047.1,Mus_musculus,NP_001344075.1,TRMT2A,4.22e-201,701.0,7.84e-202,701.0
4898,Astyanax_pachon,KAG9262112.1,KAG9262112.1,Mus_musculus,NP_082341.1,CNPY3,1.11e-78,293.0,2.3800000000000002e-79,293.0
4917,Astyanax_pachon,KAG9262124.1,KAG9262124.1,Mus_musculus,NP_001165571.1,RNH1,6.74e-35,149.0,8.76e-36,149.0
4921,Astyanax_pachon,KAG9262128.1,KAG9262128.1,Mus_musculus,NP_001357788.1,PERCC1,1.25e-16,86.7,2.98e-17,86.7
4925,Astyanax_pachon,KAG9262131.1,KAG9262131.1,Mus_musculus,NP_766314.3,INTS15,1.44e-148,526.0,2.8e-149,526.0
4961,Astyanax_pachon,KAG9262159.1,KAG9262159.1,Mus_musculus,NP_068366.1,DONSON,3.75e-148,525.0,6.99e-149,525.0
5090,Astyanax_pachon,KAG9262263.1,KAG9262263.1,Mus_musculus,NP_663384.2,CHTF18,4.86e-228,791.0,1.0199999999999998e-228,791.0
5104,Astyanax_pachon,KAG9262276.1,KAG9262276.1,Mus_musculus,NP_001345998.1,TVP23A,1.4099999999999998e-68,259.0,3.1499999999999997e-69,259.0
5108,Astyanax_pachon,KAG9262278.1,KAG9262278.1,Mus_musculus,NP_001074869.1,HAPSTR1,2.78e-107,388.0,5.98e-108,388.0
5193,Astyanax_pachon,KAG9262332.1,KAG9262332.1,Mus_musculus,NP_031998.3,F10,3.52e-133,475.0,6.759999999999999e-134,475.0
5241,Astyanax_pachon,KAG9262368.1,KAG9262368.1,Mus_musculus,NP_780350.1,1810030O07RIK,7.16e-67,254.0,1.5199999999999998e-67,254.0
5249,Astyanax_pachon,KAG9262372.1,KAG9262372.1,Mus_musculus,NP_080750.1,SUGT1,2.62e-112,405.0,5.57e-113,405.0
5265,Astyanax_pachon,KAG9262378.1,KAG9262378.1,Mus_musculus,NP_001357720.1,MSL3,5.07e-162,571.0,9.310000000000001e-163,571.0
5275,Astyanax_pachon,KAG9262381.1,KAG9262381.1,Mus_musculus,NP_083822.1,PWP2,0.0,1235.0,0.0,1235.0
5382,Astyanax_pachon,KAG9262427.1,KAG9262427.1,Mus_musculus,NP_035183.2,PDCD11,0.0,1338.0,0.0,1338.0
5548,Astyanax_pachon,KAG9262482.1,KAG9262482.1,Mus_musculus,XP_006531466.1,1700067K01RIK,3.84e-48,192.0,7.77e-49,192.0
5560,Astyanax_pachon,KAG9262494.1,KAG9262494.1,Mus_musculus,NP_032004.2,F8A,1.4699999999999998e-94,346.0,3.6399999999999994e-95,346.0
5569,Astyanax_pachon,KAG9262499.1,KAG9262499.1,Mus_musculus,NP_001382884.1,SMIM45,2.71e-12,70.5,5.58e-13,70.5
5698,Astyanax_pachon,KAG9262556.1,KAG9262556.1,Mus_musculus,NP_001272822.1,VPS8,0.0,1920.0,0.0,1920.0
5709,Astyanax_pachon,KAG9262557.1,KAG9262557.1,Mus_musculus,NP_001001881.1,2510009E07RIK,8.95e-78,290.0,1.71e-78,290.0
5784,Astyanax_pachon,KAG9262611.1,KAG9262611.1,Mus_musculus,NP_852135.1,LTV1,3.55e-124,445.0,7.090000000000001e-125,445.0
5830,Astyanax_pachon,KAG9262631.1,KAG9262631.1,Mus_musculus,NP_001139694.1,DPY30,9.87e-36,149.0,1.9000000000000002e-36,149.0
5841,Astyanax_pachon,KAG9262637.1,KAG9262637.1,Mus_musculus,NP_001074559.1,ESF1,4.1900000000000004e-169,595.0,8.929999999999999e-170,595.0
5851,Astyanax_pachon,KAG9262641.1,KAG9262641.1,Mus_musculus,XP_006526669.1,ACTA2,5e-153,540.0,1.07e-153,540.0
5934,Astyanax_pachon,KAG9262680.1,KAG9262680.1,Mus_musculus,NP_001007572.1,D8ERTD738E,2.23e-15,81.3,4.33e-16,81.3
5958,Astyanax_pachon,KAG9262717.1,KAG9262717.1,Mus_musculus,NP_061278.1,DNAJB1,3.94e-126,451.0,8.01e-127,451.0
5979,Astyanax_pachon,KAG9262755.1,KAG9262755.1,Mus_musculus,NP_001342652.1,ADGRE1,1.93e-60,234.0,4.54e-61,234.0
6087,Astyanax_pachon,KAG9262900.1,KAG9262900.1,Mus_musculus,NP_001311446.2,LITAFD,2.93e-14,77.8,4.06e-15,77.8
6153,Astyanax_pachon,KAG9262942.1,KAG9262942.1,Mus_musculus,NP_032749.1,NPM3,1.16e-12,73.2,2.21e-13,73.2
6204,Astyanax_pachon,KAG9262968.1,KAG9262968.1,Mus_musculus,NP_035826.1,VDAC3,1.72e-117,422.0,3.58e-118,422.0
6254,Astyanax_pachon,KAG9262992.1,KAG9262992.1,Mus_musculus,NP_001346908.1,SBNO1,0.0,1962.0,0.0,1962.0
6334,Astyanax_pachon,KAG9263017.1,KAG9263017.1,Mus_musculus,NP_062635.2,YKT6,4.81e-89,327.0,9.929999999999999e-90,327.0
6405,Astyanax_pachon,KAG9263052.1,KAG9263052.1,Mus_musculus,NP_032566.2,SMAD4,1.09e-258,892.0,2.2900000000000002e-259,892.0
6473,Astyanax_pachon,KAG9263073.1,KAG9263073.1,Mus_musculus,NP_705755.2,DNAJB13,3.7e-123,441.0,7.63e-124,441.0
6489,Astyanax_pachon,KAG9263082.1,KAG9263082.1,Mus_musculus,NP_001412333.1,SEZ6,1.01e-286,986.0,2.0699999999999998e-287,986.0
6534,Astyanax_pachon,KAG9263092.1,KAG9263092.1,Mus_musculus,NP_001360852.1,MSI2,9.490000000000001e-154,543.0,1.65e-154,543.0
6582,Astyanax_pachon,KAG9263122.1,KAG9263122.1,Mus_musculus,NP_001186423.2,EI24,4.42e-139,494.0,9.11e-140,494.0
6654,Astyanax_pachon,KAG9263181.1,KAG9263181.1,Mus_musculus,NP_780595.1,LHFPL6,2.32e-95,348.0,4.7800000000000004e-96,348.0
6663,Astyanax_pachon,KAG9263190.1,KAG9263190.1,Mus_musculus,NP_001041632.1,MAP6,3.14e-46,186.0,7.94e-47,186.0
6674,Astyanax_pachon,KAG9263194.1,KAG9263194.1,Mus_musculus,NP_444499.1,RAD51C,9.32e-111,400.0,1.94e-111,400.0
6728,Astyanax_pachon,KAG9263227.1,KAG9263227.1,Mus_musculus,NP_001074510.1,VPS51,3.96e-293,1007.0,7.81e-294,1007.0
6731,Astyanax_pachon,KAG9263231.1,KAG9263231.1,Mus_musculus,NP_034050.1,CNIH2,2.09e-80,298.0,4.31e-81,298.0
6797,Astyanax_pachon,KAG9263263.1,KAG9263263.1,Mus_musculus,NP_031469.1,AMBP,1.31e-90,333.0,2.73e-91,333.0
6803,Astyanax_pachon,KAG9263266.1,KAG9263266.1,Mus_musculus,NP_780399.1,SWI5,6.16e-14,77.0,8.07e-15,77.0
6869,Astyanax_pachon,KAG9263297.1,KAG9263297.1,Mus_musculus,XP_036010392.1,IGSF9,6.98e-196,685.0,9.939999999999999e-197,685.0
6907,Astyanax_pachon,KAG9263314.1,KAG9263314.1,Mus_musculus,XP_036019863.1,UNC13B,0.0,1782.0,0.0,1782.0
7000,Astyanax_pachon,KAG9263359.1,KAG9263359.1,Mus_musculus,NP_796216.2,PPTC7,6.85e-154,543.0,1.48e-154,543.0
7113,Astyanax_pachon,KAG9263425.1,KAG9263425.1,Mus_musculus,NP_001108482.1,LIN54,1.83e-212,739.0,3.5500000000000005e-213,739.0
7120,Astyanax_pachon,KAG9263430.1,KAG9263430.1,Mus_musculus,NP_080348.1,CWC27,4.64e-147,521.0,9.36e-148,521.0
7153,Astyanax_pachon,KAG9263446.1,KAG9263446.1,Mus_musculus,NP_001390013.1,PUM3,4.08e-198,691.0,8.65e-199,691.0
7169,Astyanax_pachon,KAG9263460.1,KAG9263460.1,Mus_musculus,NP_001239410.1,SMAD2,1.4399999999999999e-263,908.0,2.96e-264,908.0
7260,Astyanax_pachon,KAG9263480.1,KAG9263480.1,Mus_musculus,NP_066395.3,SLC46A2,4.3100000000000003e-79,295.0,1.0300000000000001e-79,295.0
7318,Astyanax_pachon,KAG9263501.1,KAG9263501.1,Mus_musculus,NP_038618.1,LYZ1,1.2899999999999999e-38,159.0,2.78e-39,159.0
7320,Astyanax_pachon,KAG9263502.1,KAG9263502.1,Mus_musculus,NP_038618.1,LYZ1,1.02e-40,166.0,2.17e-41,166.0
7322,Astyanax_pachon,KAG9263504.1,KAG9263504.1,Mus_musculus,NP_001342000.1,MACIR,1.8e-75,282.0,3.65e-76,282.0
7357,Astyanax_pachon,KAG9263513.1,KAG9263513.1,Mus_musculus,NP_001157722.1,TPM1,1.16e-08,60.5,2.39e-09,60.5
7408,Astyanax_pachon,KAG9263533.1,KAG9263533.1,Mus_musculus,NP_001401939.1,ROBO1,0.0,2013.0,0.0,2013.0
7441,Astyanax_pachon,KAG9263544.1,KAG9263544.1,Mus_musculus,NP_084185.1,C330018D20RIK,6.969999999999999e-34,143.0,1.41e-34,143.0
7457,Astyanax_pachon,KAG9263554.1,KAG9263554.1,Mus_musculus,NP_776120.3,MINAR2,7.360000000000001e-32,137.0,1.52e-32,137.0
7460,Astyanax_pachon,KAG9263557.1,KAG9263557.1,Mus_musculus,NP_001075124.1,DACT3,1.31e-14,81.3,2.81e-15,81.3
7502,Astyanax_pachon,KAG9263582.1,KAG9263582.1,Mus_musculus,NP_663406.2,NLE1,4.4699999999999996e-150,531.0,9.46e-151,531.0
7506,Astyanax_pachon,KAG9263595.1,KAG9263595.1,Mus_musculus,NP_001258289.1,ARRB2,1.0800000000000001e-194,679.0,2.2400000000000003e-195,679.0
7514,Astyanax_pachon,KAG9263600.1,KAG9263600.1,Mus_musculus,XP_036008935.1,DLG2,0.0,1303.0,0.0,1303.0
