,Ast,a,a2,Homo,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
7914,Astyanax_pachon,KAG9263089.1,OMG,Homo_sapiens,NP_002535.3,OMG,3.3e-73,276.0,4.97e-74,276.0
31717,Astyanax_pachon,KAG9272853.1,OMP,Homo_sapiens,NP_006180.1,OMP,1.23e-39,163.0,1.91e-40,163.0
33333,Astyanax_pachon,KAG9273457.1,ONECUT1,Homo_sapiens,NP_004489.1,ONECUT1,1.54e-147,523.0,2.32e-148,523.0
15300,Astyanax_pachon,KAG9266362.1,ONECUT2,Homo_sapiens,NP_004843.2,ONECUT2,1.4e-162,573.0,2.2300000000000003e-163,573.0
16557,Astyanax_pachon,KAG9266827.1,ONECUT3,Homo_sapiens,NP_001073957.1,ONECUT3,4.76e-115,415.0,8e-116,415.0
41747,Astyanax_pachon,KAG9277256.1,OPA1,Homo_sapiens,NP_570850.2,OPA1,0.0,1498.0,0.0,1498.0
31634,Astyanax_pachon,KAG9272807.1,OPA3,Homo_sapiens,NP_079412.1,OPA3,1.7e-53,209.0,2.98e-54,209.0
52455,Astyanax_pachon,KAG9282227.1,OPHN1,Homo_sapiens,NP_002538.1,OPHN1,9.01e-246,850.0,1.4599999999999998e-246,850.0
18494,Astyanax_pachon,KAG9267554.1,OPLAH,Homo_sapiens,NP_060040.1,OPLAH,0.0,1783.0,0.0,1783.0
37529,Astyanax_pachon,KAG9275529.1,OPN3,Homo_sapiens,NP_055137.2,OPN3,1.76e-136,486.0,2.76e-137,486.0
37608,Astyanax_pachon,KAG9275547.1,OPN4A,Homo_sapiens,NP_150598.1,OPN4,1.37e-130,467.0,1.72e-131,467.0
53360,Astyanax_pachon,KAG9282626.1,OPN5,Homo_sapiens,NP_859528.1,OPN5,1.1100000000000001e-122,440.0,1.71e-123,440.0
45654,Astyanax_pachon,KAG9279291.1,OPRD1,Homo_sapiens,NP_000902.3,OPRD1,1.01e-143,510.0,1.52e-144,510.0
34493,Astyanax_pachon,KAG9274056.1,OPRK1,Homo_sapiens,NP_000903.2,OPRK1,7.3600000000000006e-124,444.0,1.15e-124,444.0
23460,Astyanax_pachon,KAG9269498.1,OPRL1,Homo_sapiens,NP_000904.1,OPRL1,7.0900000000000006e-124,444.0,1.12e-124,444.0
37710,Astyanax_pachon,KAG9275584.1,OPRM1,Homo_sapiens,NP_001008504.2,OPRM1,3.1e-148,525.0,4.89e-149,525.0
47790,Astyanax_pachon,KAG9280205.1,OPTN,Homo_sapiens,NP_001008212.1,OPTN,7.400000000000001e-85,315.0,1.18e-85,315.0
13811,Astyanax_pachon,KAG9265792.1,OR10J1,Homo_sapiens,NP_001350486.1,OR10J1,5.5200000000000006e-58,225.0,7.85e-59,225.0
11432,Astyanax_pachon,KAG9264656.1,OR11H6,Homo_sapiens,NP_001005487.1,OR13G1,2.0100000000000002e-32,140.0,3.02e-33,140.0
13571,Astyanax_pachon,KAG9265658.1,OR131-2,Homo_sapiens,NP_001004491.2,OR2AK2,1.44e-08,60.8,2.18e-09,60.8
11431,Astyanax_pachon,KAG9264654.1,OR1M1,Homo_sapiens,NP_001004485.1,OR13F1,6.29e-34,145.0,9.8e-35,145.0
19867,Astyanax_pachon,KAG9268038.1,OR2AG2,Homo_sapiens,NP_001372982.1,OR2AG2,3.22e-14,79.7,4.41e-15,79.7
11427,Astyanax_pachon,KAG9264652.1,OR2AT4,Homo_sapiens,NP_001005285.1,OR2AT4,2.8699999999999998e-52,206.0,4.26e-53,206.0
11437,Astyanax_pachon,KAG9264662.1,OR51G2,Homo_sapiens,NP_001005238.1,OR51G2,4.96e-36,152.0,7.540000000000001e-37,152.0
12277,Astyanax_pachon,KAG9265061.1,OR52E4,Homo_sapiens,NP_001004461.1,OR10A6,1.27e-36,154.0,1.8800000000000002e-37,154.0
12280,Astyanax_pachon,KAG9265066.1,OR52E8,Homo_sapiens,NP_001005168.2,OR52E8,1.0400000000000002e-56,221.0,1.2700000000000001e-57,221.0
12290,Astyanax_pachon,KAG9265081.1,OR52K1,Homo_sapiens,NP_001005171.2,OR52K1,1.1e-51,204.0,1.6699999999999999e-52,204.0
12288,Astyanax_pachon,KAG9265072.1,OR52K2,Homo_sapiens,NP_001005174.1,OR52N2,1.4800000000000002e-43,177.0,2.3e-44,177.0
13403,Astyanax_pachon,KAG9265571.1,OR52P1P,Homo_sapiens,NP_001382845.2,OR52P1,2.9199999999999998e-46,186.0,4.490000000000001e-47,186.0
13845,Astyanax_pachon,KAG9265794.1,OR6N1,Homo_sapiens,NP_001005185.1,OR6N1,5.3e-58,225.0,7.930000000000001e-59,225.0
8233,Astyanax_pachon,KAG9263247.1,OR6Y1,Homo_sapiens,NP_001005189.1,OR6Y1,9.37e-48,191.0,1.42e-48,191.0
19866,Astyanax_pachon,KAG9268037.1,OR8U1,Homo_sapiens,NP_001004489.1,OR2AG1,4.78e-14,79.3,5.82e-15,79.3
2811,Astyanax_pachon,KAG9260698.1,ORA1,Homo_sapiens,NP_065684.1,VN1R1,2.55e-33,143.0,4.34e-34,143.0
26313,Astyanax_pachon,KAG9270590.1,ORAI1,Homo_sapiens,NP_116179.2,ORAI1,5.68e-94,344.0,1.15e-94,344.0
52150,Astyanax_pachon,KAG9282055.1,ORAI2,Homo_sapiens,NP_001119812.1,ORAI2,9.55e-111,400.0,1.35e-111,400.0
41832,Astyanax_pachon,KAG9277287.1,ORC1,Homo_sapiens,NP_001177748.1,ORC1,3.85e-201,702.0,5.58e-202,702.0
17049,Astyanax_pachon,KAG9267008.1,ORC2,Homo_sapiens,NP_006181.1,ORC2,3.59e-165,582.0,5e-166,582.0
21808,Astyanax_pachon,KAG9268755.1,ORC3,Homo_sapiens,NP_862820.1,ORC3,8.48e-218,757.0,1.29e-218,757.0
42451,Astyanax_pachon,KAG9277540.1,ORC4,Homo_sapiens,NP_001177808.1,ORC4,1.79e-176,619.0,2.7500000000000003e-177,619.0
48525,Astyanax_pachon,KAG9280482.1,ORC5,Homo_sapiens,NP_002544.1,ORC5,9.82e-168,590.0,1.47e-168,590.0
4164,Astyanax_pachon,KAG9261240.1,ORC6,Homo_sapiens,NP_055136.1,ORC6,6.81e-60,231.0,1e-60,231.0
29312,Astyanax_pachon,KAG9271723.1,ORMDL1,Homo_sapiens,NP_001121622.1,ORMDL1,1.12e-78,293.0,1.3200000000000001e-79,293.0
24284,Astyanax_pachon,KAG9269805.1,ORMDL2,Homo_sapiens,NP_054901.1,ORMDL2,3.53e-75,281.0,5.4e-76,281.0
19947,Astyanax_pachon,KAG9268066.1,ORMDL3,Homo_sapiens,NP_001307730.1,ORMDL3,1.1e-76,286.0,1.69e-77,286.0
41579,Astyanax_pachon,KAG9277208.1,OS9,Homo_sapiens,NP_001397909.1,OS9,3.44e-124,446.0,5.04e-125,446.0
1204,Astyanax_pachon,KAG9260000.1,OSBP,Homo_sapiens,NP_002547.1,OSBP,3.15e-294,1011.0,5.04e-295,1011.0
8440,Astyanax_pachon,KAG9263353.1,OSBP2,Homo_sapiens,NP_001269671.1,OSBP2,1.18e-177,623.0,1.81e-178,623.0
39422,Astyanax_pachon,KAG9276376.1,OSBPL10,Homo_sapiens,NP_060254.2,OSBPL10,2.7699999999999998e-250,865.0,4.2600000000000004e-251,865.0
28990,Astyanax_pachon,KAG9271612.1,OSBPL11,Homo_sapiens,NP_073613.2,OSBPL11,5.59e-272,937.0,8.810000000000001e-273,937.0
16043,Astyanax_pachon,KAG9266633.1,OSBPL1A,Homo_sapiens,NP_542164.2,OSBPL1A,0.0,1219.0,0.0,1219.0
23256,Astyanax_pachon,KAG9269446.1,OSBPL2,Homo_sapiens,NP_653081.1,OSBPL2,1.21e-195,683.0,1.64e-196,683.0
40123,Astyanax_pachon,KAG9276675.1,OSBPL3,Homo_sapiens,NP_056365.1,OSBPL3,0.0,1133.0,0.0,1133.0
50408,Astyanax_pachon,KAG9281123.1,OSBPL5,Homo_sapiens,NP_065947.1,OSBPL5,6.22e-281,967.0,9.66e-282,967.0
28603,Astyanax_pachon,KAG9271487.1,OSBPL6,Homo_sapiens,XP_054196357.1,OSBPL6,0.0,1438.0,0.0,1438.0
48623,Astyanax_pachon,KAG9280509.1,OSBPL8,Homo_sapiens,NP_001306584.1,OSBPL8,0.0,1227.0,0.0,1227.0
26988,Astyanax_pachon,KAG9270865.1,OSBPL9,Homo_sapiens,NP_001403221.1,OSBPL9,0.0,1200.0,0.0,1200.0
39572,Astyanax_pachon,KAG9276438.1,OSCP1,Homo_sapiens,NP_659484.4,OSCP1,3.44e-164,578.0,5.25e-165,578.0
42875,Astyanax_pachon,KAG9277698.1,OSER1,Homo_sapiens,NP_057554.4,OSER1,6.55e-59,228.0,9.28e-60,228.0
48854,Astyanax_pachon,KAG9280606.1,OSGEP,Homo_sapiens,NP_060277.1,OSGEP,7.41e-168,590.0,1.1299999999999999e-168,590.0
29297,Astyanax_pachon,KAG9271721.1,OSGEPL1,Homo_sapiens,NP_001341276.2,OSGEPL1,1.3e-144,513.0,2.12e-145,513.0
38372,Astyanax_pachon,KAG9275894.1,OSGIN2,Homo_sapiens,NP_004328.1,OSGIN2,1.68e-174,613.0,2.04e-175,613.0
36031,Astyanax_pachon,KAG9274942.1,OSR1,Homo_sapiens,NP_660303.1,OSR1,1.02e-67,257.0,1.5699999999999999e-68,257.0
55784,Astyanax_pachon,KAG9283569.1,OSR2-A,Homo_sapiens,NP_443727.2,OSR2,3.88e-94,345.0,5.28e-95,345.0
34704,Astyanax_pachon,KAG9274205.1,OSTC,Homo_sapiens,NP_067050.1,OSTC,2.75e-74,278.0,4.2100000000000003e-75,278.0
4903,Astyanax_pachon,KAG9261659.1,OSTF1,Homo_sapiens,NP_036515.4,OSTF1,7.19e-86,317.0,1.1e-86,317.0
52987,Astyanax_pachon,KAG9282491.1,OSTM1,Homo_sapiens,NP_054747.2,OSTM1,6.85e-50,198.0,1.14e-50,198.0
11750,Astyanax_pachon,KAG9264811.1,OSTN,Homo_sapiens,NP_937827.1,OSTN,2.52e-20,98.6,3.8000000000000005e-21,98.6
27314,Astyanax_pachon,KAG9271009.1,OTC,Homo_sapiens,NP_000522.3,OTC,4.82e-141,501.0,7.41e-142,501.0
38319,Astyanax_pachon,KAG9275859.1,OTOA,Homo_sapiens,NP_733764.1,OTOA,3.24e-53,211.0,3.3899999999999995e-54,211.0
3685,Astyanax_pachon,KAG9260998.1,OTOG,Homo_sapiens,NP_001264198.1,OTOG,0.0,2326.0,0.0,2326.0
9519,Astyanax_pachon,KAG9263752.1,OTOP1,Homo_sapiens,NP_819056.1,OTOP1,1.0699999999999999e-135,484.0,1.68e-136,484.0
11278,Astyanax_pachon,KAG9264590.1,OTOP2,Homo_sapiens,NP_835454.1,OTOP2,2.21e-129,463.0,3.23e-130,463.0
35828,Astyanax_pachon,KAG9274836.1,OTOR,Homo_sapiens,NP_064542.1,OTOR,2.65e-34,145.0,3.93e-35,145.0
55535,Astyanax_pachon,KAG9283440.1,OTOS,Homo_sapiens,NP_683764.1,OTOS,2.51e-16,84.7,3.88e-17,84.7
5450,Astyanax_pachon,KAG9261862.1,OTPB,Homo_sapiens,NP_115485.1,OTP,2.5499999999999997e-126,452.0,3.83e-127,452.0
34925,Astyanax_pachon,KAG9274301.1,OTUB1,Homo_sapiens,NP_060140.2,OTUB1,1.6800000000000002e-122,439.0,2.6200000000000002e-123,439.0
23953,Astyanax_pachon,KAG9269691.1,OTUD3,Homo_sapiens,XP_054191373.1,OTUD3,3.24e-77,289.0,4.15e-78,289.0
24860,Astyanax_pachon,KAG9270035.1,OTUD5A,Homo_sapiens,NP_001129629.1,OTUD5,1.04e-188,660.0,1.62e-189,660.0
46397,Astyanax_pachon,KAG9279688.1,OTUD6B,Homo_sapiens,NP_057107.4,OTUD6B,1.9e-91,336.0,2.87e-92,336.0
50019,Astyanax_pachon,KAG9280999.1,OTUD7A,Homo_sapiens,NP_001369566.1,OTUD7A,0.0,1093.0,0.0,1093.0
56069,Astyanax_pachon,KAG9283702.1,OTUD7B,Homo_sapiens,NP_064590.2,OTUD7B,1.04e-251,870.0,1.47e-252,870.0
34275,Astyanax_pachon,KAG9273959.1,OTULIN,Homo_sapiens,NP_612357.4,OTULIN,9.62e-71,268.0,1.02e-71,268.0
7073,Astyanax_pachon,KAG9262627.1,OTX1B,Homo_sapiens,NP_001186699.1,OTX1,3.3e-74,279.0,5e-75,279.0
21274,Astyanax_pachon,KAG9268565.1,OTX2,Homo_sapiens,NP_001257452.1,OTX2,6.11e-90,331.0,9.06e-91,331.0
12896,Astyanax_pachon,KAG9265347.1,OTX5-A,Homo_sapiens,NP_001257452.1,OTX2,3.94e-85,315.0,5.93e-86,315.0
9485,Astyanax_pachon,KAG9263734.1,OVCA2,Homo_sapiens,NP_543012.1,OVCA2,1.55e-34,147.0,1.74e-35,147.0
29822,Astyanax_pachon,KAG9271978.1,OVCH2,Homo_sapiens,XP_054224631.1,OVCH2,4.2499999999999994e-104,379.0,6.33e-105,379.0
34980,Astyanax_pachon,KAG9274336.1,OVOL1,Homo_sapiens,NP_004552.2,OVOL1,5.1000000000000004e-36,152.0,6.410000000000001e-37,152.0
35004,Astyanax_pachon,KAG9274345.1,OXA1L,Homo_sapiens,NP_005006.4,OXA1L,2.9200000000000004e-103,376.0,3.87e-104,376.0
26334,Astyanax_pachon,KAG9270600.1,OXCT1,Homo_sapiens,NP_000427.1,OXCT1,2.16e-232,805.0,3.34e-233,805.0
5171,Astyanax_pachon,KAG9261756.1,OXGR1,Homo_sapiens,NP_001333123.1,OXGR1,8.24e-75,281.0,1.19e-75,281.0
47308,Astyanax_pachon,KAG9280040.1,OXNAD1,Homo_sapiens,NP_001339906.1,OXNAD1,1.3e-83,310.0,2.05e-84,310.0
55976,Astyanax_pachon,KAG9283655.1,OXR1,Homo_sapiens,NP_001185461.1,OXR1,5.46e-271,934.0,8.25e-272,934.0
45237,Astyanax_pachon,KAG9278976.1,OXSM,Homo_sapiens,NP_060367.1,OXSM,2.52e-171,602.0,3.79e-172,602.0
55145,Astyanax_pachon,KAG9283296.1,OXSR1,Homo_sapiens,NP_005100.1,OXSR1,3.5599999999999994e-228,791.0,5.5499999999999996e-229,791.0
51481,Astyanax_pachon,KAG9281737.1,P2RX1,Homo_sapiens,NP_002549.1,P2RX1,6.31e-120,431.0,9.86e-121,431.0
5748,Astyanax_pachon,KAG9261988.1,P2RX2,Homo_sapiens,NP_777362.1,P2RX2,8.08e-121,434.0,1.25e-121,434.0
37751,Astyanax_pachon,KAG9275604.1,P2RX3,Homo_sapiens,NP_002550.2,P2RX3,3.44e-145,515.0,5.07e-146,515.0
14520,Astyanax_pachon,KAG9266094.1,P2RX4,Homo_sapiens,NP_002551.2,P2RX4,2.03e-136,486.0,2.66e-137,486.0
12625,Astyanax_pachon,KAG9265245.1,P2RX5,Homo_sapiens,NP_001191449.1,P2RX5,7.7e-108,391.0,1.08e-108,391.0
33227,Astyanax_pachon,KAG9273418.1,P2RY1,Homo_sapiens,NP_002554.1,P2RY1,3.25e-133,475.0,5.24e-134,475.0
29705,Astyanax_pachon,KAG9271913.1,P2RY10,Homo_sapiens,NP_001311147.1,P2RY10,3.3e-96,352.0,5.06e-97,352.0
45246,Astyanax_pachon,KAG9278981.1,P2RY11,Homo_sapiens,NP_002557.2,P2RY11,1.05e-51,204.0,1.99e-52,204.0
44126,Astyanax_pachon,KAG9278499.1,P2RY12,Homo_sapiens,NP_073625.1,P2RY12,2.1899999999999998e-94,346.0,3.27e-95,346.0
44128,Astyanax_pachon,KAG9278501.1,P2RY13,Homo_sapiens,NP_795713.2,P2RY13,9.569999999999999e-82,304.0,1.4899999999999998e-82,304.0
12226,Astyanax_pachon,KAG9265035.1,P2RY14,Homo_sapiens,NP_001074924.1,P2RY14,2.5800000000000003e-73,276.0,3.8199999999999996e-74,276.0
31767,Astyanax_pachon,KAG9272864.1,P2RY2,Homo_sapiens,NP_002555.4,P2RY2,8.46e-91,334.0,1.48e-91,334.0
31773,Astyanax_pachon,KAG9272868.1,P2RY3,Homo_sapiens,NP_001264133.1,P2RY6,1.8e-109,396.0,2.79e-110,396.0
31360,Astyanax_pachon,KAG9272673.1,P2RY4,Homo_sapiens,NP_002556.1,P2RY4,3.36e-105,382.0,5.08e-106,382.0
6443,Astyanax_pachon,KAG9262363.1,P2RY8,Homo_sapiens,NP_001411115.1,P2RY8,3.81e-50,199.0,6.12e-51,199.0
13910,Astyanax_pachon,KAG9265824.1,P33MONOX,Homo_sapiens,NP_001073153.1,KIAA1191,3.6199999999999996e-68,259.0,4.51e-69,259.0
1776,Astyanax_pachon,KAG9260265.1,P3H1,Homo_sapiens,NP_071751.3,P3H1,8.559999999999999e-242,837.0,1.1e-242,837.0
16555,Astyanax_pachon,KAG9266822.1,P3H2,Homo_sapiens,NP_060662.2,P3H2,1.1399999999999999e-207,723.0,2.2e-208,723.0
47263,Astyanax_pachon,KAG9280014.1,P3H4,Homo_sapiens,XP_054170701.1,P3H4,5.44e-122,438.0,1.02e-122,438.0
18518,Astyanax_pachon,KAG9267571.1,P4HA1,Homo_sapiens,NP_001017962.1,P4HA1,2.11e-241,835.0,3.1899999999999996e-242,835.0
13153,Astyanax_pachon,KAG9265480.1,P4HA2,Homo_sapiens,NP_001017974.1,P4HA2,1.7e-215,749.0,2.47e-216,749.0
42124,Astyanax_pachon,KAG9277422.1,P4HB,Homo_sapiens,NP_000909.2,P4HB,7.89e-213,740.0,1.2000000000000001e-213,740.0
41408,Astyanax_pachon,KAG9277148.1,P4HTM,Homo_sapiens,NP_808808.1,P4HTM,2.01e-148,526.0,3.13e-149,526.0
10240,Astyanax_pachon,KAG9264098.1,P65-C,Homo_sapiens,NP_001411275.1,SYT3,3.64e-178,625.0,5.8100000000000004e-179,625.0
41161,Astyanax_pachon,KAG9277051.1,PA2G4,Homo_sapiens,NP_006182.2,PA2G4,6.310000000000001e-179,627.0,9.699999999999999e-180,627.0
254,Astyanax_pachon,KAG9259597.1,PABPC1A,Homo_sapiens,NP_002559.2,PABPC1,0.0,1116.0,0.0,1116.0
20453,Astyanax_pachon,KAG9268297.1,PABPC4,Homo_sapiens,NP_001129125.1,PABPC4,1.66e-292,1005.0,2.64e-293,1005.0
54950,Astyanax_pachon,KAG9283241.1,PABPN1-B,Homo_sapiens,NP_001347480.1,PABPN1,8.42e-73,274.0,1.3400000000000001e-73,274.0
21335,Astyanax_pachon,KAG9268588.1,PACC1,Homo_sapiens,NP_060722.2,PACC1,1.04e-100,367.0,1.6e-101,367.0
20407,Astyanax_pachon,KAG9268246.1,PACRG,Homo_sapiens,NP_001073847.1,PACRG,2.62e-109,395.0,4.3700000000000005e-110,395.0
13744,Astyanax_pachon,KAG9265752.1,PACS1,Homo_sapiens,NP_060496.2,PACS1,0.0,1144.0,0.0,1144.0
36158,Astyanax_pachon,KAG9274978.1,PACS2,Homo_sapiens,NP_056012.2,PACS2,0.0,1251.0,0.0,1251.0
40804,Astyanax_pachon,KAG9276912.1,PACSIN1B,Homo_sapiens,NP_001186512.1,PACSIN1,1.17e-174,613.0,1.79e-175,613.0
48197,Astyanax_pachon,KAG9280382.1,PACSIN2,Homo_sapiens,NP_001171899.1,PACSIN2,2.21e-164,579.0,3.37e-165,579.0
17297,Astyanax_pachon,KAG9267095.1,PACSIN3,Homo_sapiens,NP_001171903.1,PACSIN3,5.04e-134,478.0,7.45e-135,478.0
41096,Astyanax_pachon,KAG9277024.1,PADI2,Homo_sapiens,NP_031391.2,PADI2,5.75e-207,721.0,8.26e-208,721.0
52308,Astyanax_pachon,KAG9282137.1,PAFAH1B2,Homo_sapiens,NP_002563.1,PAFAH1B2,8.91e-96,350.0,1.37e-96,350.0
38540,Astyanax_pachon,KAG9275982.1,PAFAH1B3,Homo_sapiens,NP_001139411.1,PAFAH1B3,2.32e-87,322.0,3.71e-88,322.0
46502,Astyanax_pachon,KAG9279725.1,PAG1,Homo_sapiens,NP_060910.3,PAG1,2.58e-35,150.0,4.15e-36,150.0
18131,Astyanax_pachon,KAG9267391.1,PAGR1,Homo_sapiens,NP_078792.1,PAGR1,4.37e-33,142.0,6.24e-34,142.0
47689,Astyanax_pachon,KAG9280173.1,PAH,Homo_sapiens,NP_000268.1,PAH,8.01e-195,680.0,1.2300000000000001e-195,680.0
4891,Astyanax_pachon,KAG9261640.1,PAIP1,Homo_sapiens,NP_006442.2,PAIP1,3.68e-101,369.0,5.46e-102,369.0
37829,Astyanax_pachon,KAG9275642.1,PAIP2B,Homo_sapiens,NP_065192.1,PAIP2B,2.01e-39,162.0,2.88e-40,162.0
31724,Astyanax_pachon,KAG9272855.1,PAK1,Homo_sapiens,XP_054224985.1,PAK1,2.05e-253,875.0,3.1899999999999997e-254,875.0
38195,Astyanax_pachon,KAG9275803.1,PAK1IP1,Homo_sapiens,XP_054211734.1,PAK1IP1,4.75e-88,325.0,7.88e-89,325.0
16943,Astyanax_pachon,KAG9266972.1,PAK2,Homo_sapiens,NP_002568.2,PAK2,1.28e-245,849.0,1.91e-246,849.0
51025,Astyanax_pachon,KAG9281557.1,PAK3,Homo_sapiens,NP_001121638.1,PAK3,1.95e-259,895.0,2.82e-260,895.0
12536,Astyanax_pachon,KAG9265199.1,PAK4,Homo_sapiens,NP_001014831.1,PAK4,7.1799999999999995e-199,694.0,9.860000000000001e-200,694.0
53997,Astyanax_pachon,KAG9282880.1,PAK5,Homo_sapiens,NP_065074.1,PAK5,3.97e-267,921.0,5.56e-268,921.0
54039,Astyanax_pachon,KAG9282909.1,PAK6,Homo_sapiens,NP_001122100.1,BUB1B-PAK6,5.5199999999999995e-176,618.0,8.58e-177,618.0
18380,Astyanax_pachon,KAG9267481.1,PALD1,Homo_sapiens,NP_055246.2,PALD1,6.45e-278,957.0,9.629999999999999e-279,957.0
53462,Astyanax_pachon,KAG9282668.1,PALLD,Homo_sapiens,XP_054205315.1,PALLD,0.0,1148.0,0.0,1148.0
16263,Astyanax_pachon,KAG9266710.1,PALM,Homo_sapiens,XP_054177110.1,PALM,2.5000000000000003e-66,253.0,3.66e-67,253.0
39724,Astyanax_pachon,KAG9276520.1,PALMD,Homo_sapiens,NP_060204.1,PALMD,2.94e-78,293.0,4.7500000000000004e-79,293.0
8873,Astyanax_pachon,KAG9263506.1,PAM,Homo_sapiens,NP_001170777.1,PAM,0.0,1098.0,0.0,1098.0
11209,Astyanax_pachon,KAG9264547.1,PAM16,Homo_sapiens,NP_057153.8,PAM16,3.02e-41,168.0,4.58e-42,168.0
3094,Astyanax_pachon,KAG9260814.1,PAMR1,Homo_sapiens,NP_001001991.1,PAMR1,2.58e-184,646.0,3.38e-185,646.0
55281,Astyanax_pachon,KAG9283347.1,PAN3,Homo_sapiens,XP_054230377.1,PAN3,0.0,1179.0,0.0,1179.0
18870,Astyanax_pachon,KAG9267713.1,PANK1,Homo_sapiens,NP_683878.2,PANK1,1.93e-201,702.0,3e-202,702.0
36768,Astyanax_pachon,KAG9275211.1,PANK2,Homo_sapiens,NP_001373322.1,PANK2,6.89e-182,637.0,1.11e-182,637.0
1852,Astyanax_pachon,KAG9260305.1,PANK4,Homo_sapiens,NP_060686.3,PANK4,0.0,1277.0,0.0,1277.0
43719,Astyanax_pachon,KAG9278252.1,PANX1,Homo_sapiens,NP_056183.2,PANX1,2.69e-119,429.0,4.21e-120,429.0
32539,Astyanax_pachon,KAG9273091.1,PANX2,Homo_sapiens,NP_443071.2,PANX2,5.64e-229,794.0,8.91e-230,794.0
9120,Astyanax_pachon,KAG9263615.1,PANX3,Homo_sapiens,NP_443191.1,PANX3,2.54e-106,386.0,3.41e-107,386.0
37075,Astyanax_pachon,KAG9275346.1,PAOX,Homo_sapiens,NP_690875.1,PAOX,1.61e-150,533.0,2.49e-151,533.0
22034,Astyanax_pachon,KAG9268828.1,PAPLN,Homo_sapiens,NP_001352835.1,PAPLN,2.2800000000000002e-272,939.0,3.77e-273,939.0
54549,Astyanax_pachon,KAG9283088.1,PAPOLA,Homo_sapiens,NP_001350594.1,PAPOLA,3.43e-270,931.0,5.28e-271,931.0
37245,Astyanax_pachon,KAG9275414.1,PAPOLG,Homo_sapiens,NP_075045.2,PAPOLG,0.0,1046.0,0.0,1046.0
5578,Astyanax_pachon,KAG9261909.1,PAPPA,Homo_sapiens,NP_002572.2,PAPPA,0.0,1875.0,0.0,1875.0
33633,Astyanax_pachon,KAG9273614.1,PAPPA2,Homo_sapiens,NP_064714.2,PAPPA2,0.0,1712.0,0.0,1712.0
37777,Astyanax_pachon,KAG9275621.1,PAPSS1,Homo_sapiens,NP_005434.4,PAPSS1,0.0,1144.0,0.0,1144.0
18834,Astyanax_pachon,KAG9267701.1,PAPSS2,Homo_sapiens,NP_004661.2,PAPSS2,0.0,1059.0,0.0,1059.0
8319,Astyanax_pachon,KAG9263281.1,PAQR3,Homo_sapiens,NP_001035292.1,PAQR3,5.18e-148,524.0,7.76e-149,524.0
10253,Astyanax_pachon,KAG9264105.1,PAQR4,Homo_sapiens,NP_689554.2,PAQR4,2.1299999999999997e-95,349.0,3.26e-96,349.0
3253,Astyanax_pachon,KAG9260861.1,PAQR5B,Homo_sapiens,NP_001098024.1,PAQR5,1.15e-113,410.0,1.71e-114,410.0
56062,Astyanax_pachon,KAG9283698.1,PAQR6,Homo_sapiens,NP_001259033.1,PAQR6,6.76e-120,431.0,8.5e-121,431.0
39526,Astyanax_pachon,KAG9276421.1,PAQR7B,Homo_sapiens,NP_588608.1,PAQR8,1.68e-108,393.0,2.41e-109,393.0
53441,Astyanax_pachon,KAG9282653.1,PAQR8,Homo_sapiens,NP_588608.1,PAQR8,2.0500000000000002e-103,376.0,3.15e-104,376.0
35059,Astyanax_pachon,KAG9274371.1,PAQR9,Homo_sapiens,NP_940906.1,PAQR9,1.0599999999999999e-53,211.0,1.5699999999999998e-54,211.0
37132,Astyanax_pachon,KAG9275374.1,PARG,Homo_sapiens,NP_001290416.1,PARG,7.16e-201,701.0,1.13e-201,701.0
1693,Astyanax_pachon,KAG9260230.1,PARK7,Homo_sapiens,NP_001116849.1,PARK7,2.08e-81,302.0,3.18e-82,302.0
44804,Astyanax_pachon,KAG9278806.1,PARL,Homo_sapiens,NP_061092.3,PARL,4.65e-103,375.0,6.749999999999999e-104,375.0
7349,Astyanax_pachon,KAG9262892.1,PARN,Homo_sapiens,NP_002573.1,PARN,2.4599999999999997e-244,845.0,3.73e-245,845.0
54432,Astyanax_pachon,KAG9283031.1,PARP1,Homo_sapiens,NP_001609.2,PARP1,0.0,1347.0,0.0,1347.0
48346,Astyanax_pachon,KAG9280433.1,PARP11,Homo_sapiens,NP_065100.2,PARP11,9.76e-107,387.0,1.47e-107,387.0
32419,Astyanax_pachon,KAG9273057.1,PARP12,Homo_sapiens,NP_073587.1,PARP12,2.01e-153,543.0,3.34e-154,543.0
8022,Astyanax_pachon,KAG9263153.1,PARP14,Homo_sapiens,NP_060024.2,PARP14,1.1500000000000001e-273,944.0,1.66e-274,944.0
49906,Astyanax_pachon,KAG9280969.1,PARP16,Homo_sapiens,NP_060321.3,PARP16,2.33e-107,389.0,3.51e-108,389.0
34140,Astyanax_pachon,KAG9273901.1,PARP2,Homo_sapiens,NP_001036083.1,PARP2,7e-199,694.0,9.510000000000001e-200,694.0
41308,Astyanax_pachon,KAG9277107.1,PARP3,Homo_sapiens,NP_001003931.4,PARP3,8.56e-148,524.0,1.33e-148,524.0
28236,Astyanax_pachon,KAG9271373.1,PARP4,Homo_sapiens,NP_006428.2,PARP4,0.0,1118.0,0.0,1118.0
33495,Astyanax_pachon,KAG9273541.1,PARP6,Homo_sapiens,NP_001310454.1,PARP6,0.0,1139.0,0.0,1139.0
